state_code,bird,lon,lat,lat_zone
3,5,-109.75,32.81,2
32,14,-104.95,32.94,2
8,11,-75.55,38.75,2
4,7,-120.81,41.83,2
46,16,-73.21,43.46,2
3,5,-109.33,36.54,2
23,10,-93.78,45.32,2
36,25,-98.54,36.04,2
18,3,-93.08,31.44,2
11,15,-155.21,19.67,1
26,26,-107.54,47.81,2
19,2,-71.69,42.34,2
46,16,-72.7,44.35,2
16,26,-100.11,39.48,2
41,24,-98.45,44.74,2
26,26,-108.24,46.41,2
45,19,-79.49,37.43,2
28,26,-99.02,48.98,2
1,29,-85.88,31.75,2
44,6,-113.19,40.45,2
27,19,-78.45,36.38,2
19,2,-71.75,42.35,2
19,2,-72.46,42.14,2
27,19,-80.98,36.33,2
6,0,-73.21,41.37,2
3,5,-111.73,32.9,2
49,19,-80.58,39.6,2
38,19,-77.94,41.95,2
49,19,-80.92,38.57,2
7,21,-77.03,38.9,2
6,0,-72.86,41.61,2
42,20,-89.21,35.97,2
2,20,-92.59,36.07,2
19,2,-72.39,42.71,2
14,19,-88.47,38.22,2
39,23,-71.57,41.59,2
39,23,-71.75,41.59,2
17,19,-84.31,37.02,2
7,21,-77.02,38.83,2
33,18,-116.68,37.69,2
36,25,-97.02,34.71,2
0,28,-147.57,69.41,0
22,0,-84.23,45.6,2
28,26,-103.83,46.6,2
19,2,-70.57,41.37,2
42,20,-88.9,36.19,2
19,2,-71.74,42.54,2
14,19,-88.81,39.74,2
15,19,-85.01,40.09,2
16,26,-101.58,39.01,2
49,19,-80.34,38.87,2
33,18,-116.56,41.85,2
11,15,-155.36,19.62,1
21,9,-68.05,47.19,2
15,19,-85.86,38.65,2
29,26,-96.33,40.78,2
41,24,-97.47,42.96,2
39,23,-71.71,41.96,2
12,13,-92.04,41.96,2
38,19,-77.09,41.58,2
25,20,-88.7,32.95,2
50,26,-108.71,43.89,2
22,0,-84.79,43.57,2
7,21,-76.94,38.87,2
50,26,-104.94,43.83,2
45,19,-79.49,37.43,2
0,28,-154.59,69.62,0
19,2,-72.46,42.14,2
26,26,-113.71,46.59,2
6,0,-72.83,41.71,2
39,23,-71.75,41.47,2
0,28,-148.68,62.32,0
10,4,-84.3,32.36,2
4,7,-116.71,33.91,2
6,0,-72.09,41.34,2
17,19,-87.34,36.84,2
5,17,-107.33,37.18,2
46,16,-72.54,43.58,2
22,0,-84.25,44.7,2
8,11,-75.64,38.62,2
17,19,-87.64,37.08,2
9,20,-82.47,30.52,2
29,26,-97.13,40.78,2
7,21,-77.06,38.9,2
8,11,-75.72,38.97,2
39,23,-71.63,41.7,2
36,25,-95.19,36.69,2
15,19,-86.55,38.79,2
45,19,-76.93,37.27,2
23,10,-95.14,48.17,2
0,28,-157.57,68.36,0
1,29,-85.88,32.67,2
4,7,-119.29,37.3,2
49,19,-80.57,38.45,2
16,26,-99.78,39.86,2
26,26,-104.08,45.85,2
11,15,-155.68,19.86,1
5,17,-106.34,37.36,2
5,17,-105.56,38.89,2
30,22,-71.29,43.03,2
