,min,max,mean,stddev
sanity.data_mismatch.score,0.0,0.0,0.0,0.0
sanity.common_rows_proportion.score,0.0,0.0,0.0,0.0
sanity.nearest_syn_neighbor_distance.mean,0.08114284854800899,0.19747065311720843,0.1376840165590774,0.04405757336844635
sanity.close_values_probability.score,0.651685393258427,0.9606741573033708,0.8269662921348315,0.11813793268890214
sanity.distant_values_probability.score,0.0056179775280898875,0.011235955056179775,0.006741573033707865,0.0025124359297750446
stats.jensenshannon_dist.marginal,0.007714431298779395,0.00880766598205794,0.008443208527312972,0.00043574419272509576
stats.chi_squared_test.marginal,0.4285654336207899,0.8569821912366391,0.5999388883419103,0.16439169939993678
stats.inv_kl_divergence.marginal,0.8526985417364586,0.9464945284218765,0.8890383581601645,0.043232662590353965
stats.ks_test.marginal,0.9233279828785447,0.9333180463196514,0.9280116276847817,0.003783676128082543
stats.max_mean_discrepancy.joint,0.01186127383537777,0.012756412495357371,0.012389055149992325,0.0003764917352084577
stats.wasserstein_dist.joint,0.892823048420487,1.8981702865378,1.49420363970629,0.4210194758811629
stats.alpha_precision.delta_precision_alpha_OC,0.9332567049808429,0.9660076628352491,0.9477108374384237,0.015428680239489066
stats.alpha_precision.delta_coverage_beta_OC,0.43095238095238075,0.5524444444444445,0.5110246031746032,0.04857230005572583
stats.alpha_precision.authenticity_OC,0.44666666666666666,0.5,0.4692619047619047,0.020995693867975226
stats.alpha_precision.delta_precision_alpha_naive,0.7628571428571429,0.81440065681445,0.7932682266009852,0.020107304767438414
stats.alpha_precision.delta_coverage_beta_naive,0.7265024630541872,0.812,0.7692457307060755,0.035124877173916234
stats.alpha_precision.authenticity_naive,0.19285714285714287,0.29285714285714287,0.24555952380952384,0.03785760144975305
stats.prdc.precision,1.0,1.0,1.0,0.0
stats.prdc.recall,0.9775280898876404,0.9943820224719101,0.9865168539325844,0.006405479916287308
stats.prdc.density,1.0657142857142856,1.13875,1.10895,0.029980181000695612
stats.prdc.coverage,0.9831460674157303,1.0,0.9921348314606743,0.007537307789325152
performance.linear_model.gt,0.9858585285966239,0.9858585285966239,0.9858585285966239,0.0
performance.linear_model.syn_id,0.9886158925923763,0.9954392100575564,0.9915464095681974,0.002543098219055314
performance.linear_model.syn_ood,0.9870718065003781,0.9949734189972285,0.9899334341143865,0.0030495106729910397
performance.mlp.gt,0.5422987090198743,0.5422987090198743,0.5422987090198743,0.0
performance.mlp.syn_id,0.5393650355504865,0.5485032850833556,0.542378925113446,0.0036689516586981023
performance.mlp.syn_ood,0.5246913580246914,0.5424382716049383,0.5308641975308641,0.0073251688063455216
performance.xgb.gt,0.9968163265306123,0.9968163265306123,0.9968163265306123,0.0
performance.xgb.syn_id,0.9969523252767086,0.9996288794155033,0.997941990548644,0.0012116702778155737
performance.xgb.syn_ood,0.9968062484252961,0.9992653061224489,0.9978017258755353,0.001053705599981191
performance.feat_rank_distance.corr,0.5030848634712441,0.6578392974881633,0.5764231738183474,0.061950045142281085
performance.feat_rank_distance.pvalue,1.2187252113041277e-23,1.4973789797214855e-14,3.1276618421064295e-15,6.628427563524796e-15
detection.detection_xgb.mean,0.3208201058201058,0.42980725623582766,0.38432796674225245,0.042068597064817095
detection.detection_mlp.mean,0.46231292517006806,0.5827777777777777,0.5309442932728647,0.055394004851430416
detection.detection_gmm.mean,0.4002008928571429,0.5576984126984128,0.4763579790249433,0.06344565697666783
detection.detection_linear.mean,0.11947278911564625,0.221671626984127,0.18093583711262284,0.04333144674810864
privacy.delta-presence.score,1.99999999,3.99999998,2.8333333178111113,1.0671873598042316
privacy.k-anonymization.gt,1.0,1.0,1.0,0.0
privacy.k-anonymization.syn,2.00000001,3.00000001,2.20000001,0.44721359549995787
privacy.k-map.score,1.0,2.0,1.4,0.5477225575051661
privacy.distinct l-diversity.gt,1.0,1.0,1.0,0.0
privacy.distinct l-diversity.syn,2.00000001,3.00000001,2.20000001,0.44721359549995787
privacy.identifiability_score.,0.48314606741573035,0.6067415730337079,0.5404494382022472,0.05495863865795775
privacy.identifiability_score._privacy.identifiability_score.OC,0.5,0.5561797752808989,0.5213483146067416,0.021902908640020154
