age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
49.0,2.0,150816.0,11.0,9.0,2.0,2.0,5.0,2.0,0.0,0.0,0.0,40.0,38.0,0.0
22.0,2.0,140150.0,15.0,10.0,4.0,11.0,3.0,4.0,0.0,0.0,0.0,40.0,38.0,0.0
51.0,2.0,236562.0,11.0,9.0,2.0,9.0,0.0,4.0,1.0,0.0,0.0,40.0,38.0,0.0
43.0,2.0,184624.0,15.0,10.0,2.0,9.0,0.0,4.0,1.0,0.0,0.0,40.0,38.0,0.0
38.0,2.0,207831.0,11.0,9.0,5.0,3.0,4.0,4.0,0.0,0.0,0.0,40.0,38.0,0.0
31.0,4.0,176675.0,11.0,9.0,0.0,3.0,4.0,4.0,0.0,0.0,0.0,40.0,38.0,0.0
37.0,2.0,168940.0,11.0,9.0,4.0,3.0,4.0,4.0,0.0,0.0,0.0,40.0,38.0,0.0
70.0,2.0,198117.0,12.0,14.0,2.0,7.0,0.0,4.0,1.0,0.0,0.0,38.0,38.0,1.0
42.0,2.0,165835.0,9.0,13.0,0.0,11.0,3.0,4.0,0.0,0.0,0.0,24.0,38.0,0.0
53.0,2.0,287734.0,11.0,9.0,4.0,7.0,1.0,4.0,1.0,0.0,0.0,40.0,38.0,0.0
25.0,2.0,297615.0,15.0,10.0,4.0,9.0,1.0,4.0,0.0,0.0,0.0,40.0,38.0,0.0
27.0,2.0,134590.0,11.0,9.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,40.0,38.0,1.0
40.0,2.0,87988.0,11.0,9.0,2.0,2.0,0.0,4.0,1.0,0.0,0.0,45.0,38.0,0.0
19.0,2.0,253710.0,1.0,8.0,4.0,2.0,1.0,4.0,0.0,0.0,0.0,30.0,38.0,1.0
49.0,2.0,183882.0,11.0,9.0,0.0,0.0,3.0,4.0,1.0,0.0,0.0,40.0,38.0,0.0
45.0,2.0,108283.0,9.0,13.0,2.0,3.0,0.0,4.0,1.0,0.0,0.0,40.0,38.0,0.0
42.0,2.0,128766.0,11.0,9.0,0.0,6.0,4.0,4.0,0.0,0.0,0.0,40.0,38.0,0.0
48.0,2.0,116469.0,9.0,13.0,4.0,0.0,1.0,4.0,0.0,0.0,0.0,40.0,38.0,0.0
27.0,2.0,496465.0,9.0,13.0,4.0,9.0,1.0,4.0,1.0,0.0,0.0,40.0,38.0,0.0
37.0,2.0,162799.0,15.0,10.0,0.0,11.0,4.0,4.0,0.0,0.0,0.0,40.0,38.0,0.0
19.0,2.0,72560.0,15.0,10.0,2.0,13.0,0.0,4.0,1.0,0.0,0.0,40.0,38.0,0.0
51.0,2.0,115442.0,11.0,9.0,2.0,7.0,0.0,2.0,1.0,0.0,0.0,50.0,38.0,0.0
43.0,2.0,327032.0,11.0,9.0,2.0,7.0,0.0,2.0,1.0,0.0,0.0,40.0,38.0,1.0
35.0,2.0,156821.0,15.0,10.0,2.0,6.0,0.0,4.0,1.0,0.0,0.0,40.0,38.0,1.0
51.0,1.0,123093.0,11.0,9.0,2.0,4.0,0.0,4.0,1.0,0.0,0.0,40.0,38.0,0.0
53.0,2.0,152637.0,11.0,9.0,4.0,0.0,1.0,4.0,0.0,0.0,0.0,55.0,38.0,0.0
40.0,2.0,181525.0,9.0,13.0,2.0,13.0,0.0,4.0,1.0,0.0,0.0,40.0,38.0,0.0
42.0,4.0,167595.0,15.0,10.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,40.0,38.0,0.0
31.0,2.0,185892.0,12.0,14.0,2.0,5.0,0.0,4.0,1.0,0.0,0.0,60.0,38.0,0.0
36.0,4.0,218523.0,11.0,9.0,5.0,7.0,1.0,4.0,0.0,0.0,0.0,40.0,38.0,0.0
50.0,2.0,182642.0,15.0,10.0,2.0,2.0,0.0,4.0,1.0,0.0,0.0,40.0,38.0,1.0
27.0,2.0,210726.0,15.0,10.0,2.0,11.0,0.0,2.0,1.0,0.0,0.0,40.0,38.0,1.0
49.0,2.0,170664.0,8.0,11.0,2.0,9.0,0.0,4.0,1.0,0.0,0.0,40.0,38.0,0.0
66.0,2.0,117836.0,7.0,12.0,2.0,5.0,0.0,4.0,1.0,0.0,0.0,40.0,38.0,0.0
41.0,2.0,175951.0,11.0,9.0,0.0,11.0,1.0,4.0,0.0,0.0,0.0,60.0,38.0,0.0
38.0,2.0,252951.0,11.0,9.0,2.0,6.0,5.0,4.0,0.0,0.0,0.0,40.0,38.0,1.0
56.0,2.0,290195.0,9.0,13.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,40.0,38.0,0.0
50.0,1.0,213866.0,9.0,13.0,2.0,9.0,0.0,4.0,1.0,0.0,0.0,40.0,38.0,1.0
32.0,4.0,212610.0,12.0,14.0,2.0,9.0,0.0,4.0,1.0,0.0,0.0,44.0,38.0,0.0
45.0,2.0,176870.0,11.0,9.0,4.0,6.0,3.0,4.0,1.0,0.0,0.0,40.0,38.0,0.0
51.0,4.0,174541.0,9.0,13.0,0.0,2.0,1.0,4.0,0.0,0.0,0.0,50.0,38.0,0.0
23.0,2.0,144943.0,11.0,9.0,4.0,2.0,1.0,4.0,0.0,0.0,0.0,25.0,38.0,0.0
37.0,2.0,187744.0,15.0,10.0,2.0,13.0,0.0,4.0,1.0,0.0,0.0,40.0,38.0,0.0
54.0,4.0,261596.0,1.0,7.0,4.0,4.0,0.0,4.0,1.0,0.0,0.0,50.0,38.0,0.0
38.0,2.0,180150.0,11.0,9.0,0.0,2.0,4.0,4.0,0.0,0.0,0.0,36.0,38.0,0.0
25.0,2.0,101456.0,11.0,9.0,4.0,0.0,1.0,4.0,1.0,0.0,0.0,40.0,38.0,0.0
30.0,2.0,271371.0,7.0,2.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,20.0,38.0,0.0
