,min,max,mean,stddev
sanity.data_mismatch.score,0.0,0.0,0.0,0.0
sanity.common_rows_proportion.score,0.0,0.0,0.0,0.0
sanity.nearest_syn_neighbor_distance.mean,0.033997249110922785,0.07495934894862484,0.05219026399827066,0.0170812628113875
sanity.close_values_probability.score,0.9298642533936652,0.9864253393665159,0.9610859728506786,0.02777373943787131
sanity.distant_values_probability.score,0.0022624434389140274,0.004524886877828055,0.0031674208144796385,0.001239191306572774
stats.jensenshannon_dist.marginal,0.017917412854530235,0.020288392900449426,0.018545220753472574,0.000989020023082027
stats.chi_squared_test.marginal,0.2727271267610299,0.6363629370134842,0.4545451657126007,0.14373979147208618
stats.inv_kl_divergence.marginal,0.8305284144855016,0.9035764606516807,0.8569186766439069,0.029399112172605955
stats.ks_test.marginal,0.8555376886927687,0.8747566159330866,0.8646281435512488,0.006841836294285385
stats.max_mean_discrepancy.joint,0.006364622670834787,0.008446023978169563,0.0073710738251828,0.0009847000865489334
stats.wasserstein_dist.joint,0.07045448592933702,0.10941330158621725,0.08362265966153619,0.016077513160380696
stats.alpha_precision.delta_precision_alpha_OC,0.8193939393939395,0.9163218390804597,0.8765881656916139,0.03768994821333171
stats.alpha_precision.delta_coverage_beta_OC,0.5220512820512822,0.5685057471264368,0.5508632065873446,0.01799375623644001
stats.alpha_precision.authenticity_OC,0.47575757575757577,0.5384615384615384,0.5031320155458086,0.024698763341163634
stats.alpha_precision.delta_precision_alpha_naive,0.6836363636363636,0.7767816091954023,0.7252544630475665,0.03512106116081421
stats.alpha_precision.delta_coverage_beta_naive,0.42626262626262634,0.5309401709401709,0.4975190198638474,0.043491249226437406
stats.alpha_precision.authenticity_naive,0.43513513513513513,0.5484848484848485,0.4771483999070206,0.04383984573020798
stats.prdc.precision,0.9948717948717949,1.0,0.9984338184338185,0.002309678887037707
stats.prdc.recall,0.9638009049773756,0.9909502262443439,0.9828054298642535,0.010920831118685227
stats.prdc.density,1.0779310344827586,1.1096969696969698,1.094515205825551,0.013317437085421971
stats.prdc.coverage,0.8619909502262444,0.9819004524886877,0.9271493212669683,0.047224950417486165
performance.linear_model.gt,0.4615915219726737,0.4615915219726737,0.4615915219726737,0.0
performance.linear_model.syn_id,0.42317099527161145,0.44723448294250556,0.43723166334760855,0.009519479718678793
performance.linear_model.syn_ood,0.38672713987397966,0.4144323938946172,0.40203508139141897,0.010772921533486296
performance.mlp.gt,-0.09540591030091725,-0.09540591030091725,-0.09540591030091725,0.0
performance.mlp.syn_id,-0.12595234551180387,-0.10662318348715016,-0.11677576955488848,0.007441797653070096
performance.mlp.syn_ood,-0.3179432441781169,-0.284427724265897,-0.3021749106488843,0.012285081500461445
performance.xgb.gt,0.26218115157827715,0.26218115157827715,0.26218115157827715,0.0
performance.xgb.syn_id,0.35532163804149086,0.42473937477640017,0.39515906162800424,0.02920422140764332
performance.xgb.syn_ood,0.3197255624148139,0.39296714394168475,0.35871583685538266,0.032000122000236206
performance.feat_rank_distance.corr,0.24444444444444444,0.7333333333333333,0.4488888888888889,0.1952522901021226
performance.feat_rank_distance.pvalue,0.002212852733686067,0.38071979717813054,0.1567314814814815,0.1533135429330554
detection.detection_xgb.mean,0.9945794108715458,1.0,0.9980895639748797,0.0022276485793596428
detection.detection_mlp.mean,0.43012195499427364,0.4704936683167021,0.4422068875663765,0.01629960440580429
detection.detection_gmm.mean,0.5016444697624473,0.581094981797229,0.5516730051562393,0.03127806899725709
detection.detection_linear.mean,0.5221011940403649,0.5614232209737827,0.5487708375049434,0.016188257960672928
privacy.delta-presence.score,2.923076920828402,7.5999999848,4.555524468146673,1.8650902576395092
privacy.k-anonymization.gt,14.0,14.0,14.0,0.0
privacy.k-anonymization.syn,2.00000001,10.00000001,6.6000000100000005,2.9664793948382653
privacy.k-map.score,4.0,9.0,5.8,2.04939015319192
privacy.distinct l-diversity.gt,14.0,14.0,14.0,0.0
privacy.distinct l-diversity.syn,2.00000001,10.00000001,6.6000000100000005,2.9664793948382653
privacy.identifiability_score.,0.3755656108597285,0.47285067873303166,0.42171945701357466,0.04294472852675787
privacy.identifiability_score._privacy.identifiability_score.OC,0.4117647058823529,0.5158371040723982,0.4638009049773755,0.043695040533547454
