sex,race,capital-loss,income,marital-status,native-country,workclass,fnlwgt,capital-gain,hours-per-week,age,occupation,relationship,education,education-num
1,4,0,0,2,38,2,197332,0,40,35,2,0,11,9
1,4,0,1,2,38,2,175339,0,40,54,2,0,11,9
1,4,0,1,2,38,2,176063,0,50,47,2,0,11,9
0,4,0,0,4,38,2,200153,0,30,20,0,3,15,10
1,4,0,0,4,38,2,184378,0,40,20,5,3,11,9
1,4,0,0,2,38,2,176185,0,40,31,6,0,11,9
1,4,0,0,2,38,2,170924,0,40,45,6,0,11,9
1,4,0,0,4,38,2,167979,0,40,23,2,3,11,9
1,4,0,0,2,38,2,184655,0,40,25,2,0,11,9
0,4,0,0,4,38,2,200973,0,40,20,7,3,15,10
1,4,0,0,4,38,2,112271,0,40,20,5,3,11,9
0,4,0,0,0,38,2,182013,0,40,48,6,4,11,9
0,4,0,0,0,38,2,117312,0,38,31,0,4,11,9
0,4,0,0,0,38,2,181655,0,40,40,7,1,11,9
1,4,0,0,4,38,2,165505,0,40,27,2,3,15,10
1,4,0,0,2,38,2,202956,0,40,32,6,0,11,9
0,4,0,0,4,38,2,207301,0,40,22,7,3,15,10
1,4,0,0,2,38,2,236861,0,40,32,5,0,11,9
1,4,0,0,2,38,2,236021,0,40,36,2,0,11,9
1,4,0,0,4,38,2,194698,0,40,19,5,3,11,9
0,4,0,0,4,38,2,176486,0,40,21,7,3,15,10
1,4,0,0,2,38,2,193720,0,40,43,11,0,15,10
1,4,0,1,2,38,2,121124,0,40,39,6,0,11,9
1,4,0,0,4,38,2,205839,0,40,24,6,3,11,9
1,4,0,0,4,38,2,176711,0,40,28,2,1,11,9
1,4,0,0,2,38,4,112362,0,40,58,2,0,11,9
1,4,0,1,2,38,2,205424,0,40,41,3,0,9,13
1,4,0,0,2,38,2,175127,0,40,36,2,0,11,9
1,4,0,0,4,38,2,112403,0,40,24,6,1,15,10
0,4,0,0,4,38,2,192283,0,35,22,11,3,11,9
1,4,0,0,2,38,2,113324,0,40,52,6,0,11,9
1,4,0,0,4,38,2,197114,0,40,25,5,3,11,9
0,4,0,0,4,38,2,205970,0,40,22,7,3,11,9
1,4,0,0,2,38,2,176101,0,40,33,2,0,11,9
0,4,0,0,4,38,2,188973,0,40,23,0,1,11,9
1,4,0,1,2,38,2,175925,0,40,46,9,0,9,13
1,4,0,0,4,38,2,208406,0,40,24,2,3,15,10
1,4,0,0,2,38,2,117849,0,40,50,2,0,11,9
0,4,0,0,0,38,2,117363,0,40,30,7,1,11,9
0,4,0,0,4,38,2,173998,0,40,27,0,1,9,13
1,4,0,1,2,38,2,138692,0,40,45,3,0,9,13
0,4,0,0,4,38,2,174855,0,20,17,11,3,1,7
0,4,0,0,4,38,2,197288,0,40,23,7,1,11,9
1,4,0,1,2,38,2,145574,0,40,49,2,0,15,10
1,4,0,0,4,38,2,108140,0,40,32,11,3,11,9
1,4,0,0,2,38,2,112271,0,40,53,2,0,11,9
1,4,0,1,2,38,2,208358,0,40,29,2,0,11,9
1,4,0,0,2,38,2,112271,0,40,41,3,0,11,9
1,4,0,1,2,38,2,115323,0,45,41,9,0,9,13
1,4,0,1,2,38,2,168232,0,50,30,3,0,9,13
1,4,0,0,2,38,2,102569,0,40,38,2,0,11,9
1,4,0,0,4,38,2,193130,0,30,20,5,3,15,10
1,4,0,0,2,38,2,176185,0,40,31,6,0,11,9
1,4,0,0,4,38,2,183510,0,40,26,0,3,9,13
0,4,0,0,4,38,2,200381,0,35,20,7,3,15,10
0,4,0,0,4,38,2,198666,0,40,21,0,3,8,11
1,4,0,0,4,38,2,199763,0,40,25,7,3,11,9
0,4,0,0,4,38,2,205894,0,40,26,0,3,11,9
1,4,0,1,2,38,2,121124,0,40,32,2,0,11,9
1,4,0,1,2,38,2,188808,0,40,46,2,0,15,10
1,4,0,0,2,38,2,174789,0,50,34,11,0,9,13
1,4,0,1,2,38,2,117849,0,40,53,2,0,8,11
0,4,0,0,4,38,2,185732,0,40,23,0,3,9,13
1,4,0,0,4,38,2,19302,0,40,26,13,3,11,9
1,4,0,0,2,38,2,114785,0,50,35,11,0,15,10
1,4,0,0,4,38,2,205839,0,40,25,6,3,15,10
0,4,0,0,4,38,2,198203,0,40,20,0,3,11,9
1,4,0,0,2,38,2,187563,0,40,33,13,0,11,9
1,4,0,0,2,38,2,102610,0,40,39,2,0,11,9
1,4,0,0,4,38,2,191027,0,40,19,6,3,11,9
0,4,0,0,4,38,2,204596,0,40,24,0,3,9,13
1,4,0,0,4,38,2,186634,0,40,24,2,3,11,9
1,4,0,1,2,38,2,205067,0,40,38,9,0,12,14
1,4,0,0,2,38,2,183647,0,40,33,2,0,11,9
1,4,0,0,2,38,4,162632,0,35,62,11,0,9,13
1,4,0,0,4,38,2,205759,0,40,21,2,3,11,9
1,4,0,0,2,38,2,202027,0,40,48,13,0,11,9
1,4,0,1,2,38,2,146767,0,40,45,6,0,11,9
0,4,0,0,4,38,2,183088,0,40,25,0,3,9,13
1,4,0,0,2,38,2,200511,0,40,26,2,0,11,9
1,4,0,1,2,38,2,216672,0,40,44,3,0,9,13
1,4,0,0,4,38,2,182342,0,40,31,7,3,11,9
1,4,0,1,2,38,2,120057,0,40,47,2,0,11,9
1,4,0,0,4,38,2,118212,0,40,25,2,1,15,10
0,4,0,0,4,38,2,111499,0,40,23,0,4,15,10
0,4,0,0,0,38,2,115389,0,40,35,0,4,15,10
1,4,0,0,2,38,2,190511,0,40,38,2,0,11,9
0,4,0,0,4,38,2,187321,0,40,25,3,3,9,13
0,4,0,0,4,38,2,103277,0,40,26,0,3,11,9
1,4,0,0,2,38,2,115323,0,40,42,2,0,11,9
1,4,0,0,4,38,2,174789,0,40,23,0,1,11,9
1,4,0,1,2,38,2,176101,0,40,50,11,0,11,9
1,4,0,0,2,38,4,206066,0,40,68,4,0,11,9
1,4,0,1,2,38,2,117963,0,40,32,2,0,11,9
1,4,0,0,2,38,2,103632,0,40,31,2,0,11,9
1,4,0,0,2,38,2,191807,0,40,39,2,0,15,10
1,4,0,0,4,38,2,203488,0,40,24,11,3,9,13
1,4,0,1,2,38,2,102359,0,40,38,3,0,9,13
1,4,0,0,4,38,2,208284,0,40,22,11,3,15,10
1,4,0,1,2,38,2,190759,0,40,48,11,0,9,13
