sex,race,capital-loss,income,marital-status,native-country,workclass,fnlwgt,capital-gain,hours-per-week,age,occupation,relationship,education,education-num
1,4,0,0,4,38,2,114351,0,40,26,5,1,11,9
0,4,0,0,4,38,2,182342,0,40,24,11,1,9,13
1,4,0,0,2,38,2,160634,0,40,42,13,0,11,9
1,4,0,0,4,38,2,184710,0,40,27,9,1,9,13
1,4,0,0,4,38,2,170800,0,40,25,2,1,11,9
0,4,0,0,4,38,2,108293,0,40,19,0,3,11,9
1,4,0,1,2,38,2,168232,0,40,39,2,0,15,10
1,4,0,0,2,38,2,116103,0,40,48,2,0,11,9
1,4,0,0,2,38,2,174789,0,40,32,6,0,11,9
0,4,0,0,4,38,2,169699,0,40,21,9,1,15,10
1,4,0,1,2,38,2,187560,0,45,38,9,0,9,13
1,4,0,0,2,38,2,112840,0,50,35,9,0,9,13
1,4,0,0,4,38,2,180052,0,20,18,7,3,1,7
0,4,0,0,4,38,2,167868,0,40,20,11,3,15,10
1,4,0,0,2,38,2,175935,0,40,33,2,0,15,10
1,4,0,0,2,38,2,112261,0,40,47,6,0,11,9
0,4,0,0,4,38,2,200450,0,30,24,0,4,15,10
1,4,0,0,2,38,2,113481,0,40,30,13,0,11,9
0,4,0,0,4,38,2,109266,0,40,25,11,3,9,13
1,4,0,0,2,38,2,115040,0,40,30,2,0,11,9
0,4,0,0,0,38,2,194253,0,45,44,0,4,15,10
1,4,0,0,2,38,2,175674,0,40,36,2,0,11,9
1,4,0,0,2,38,2,198660,0,40,35,13,0,11,9
0,4,0,0,4,38,2,194905,0,35,18,11,3,11,9
1,4,0,0,2,38,4,167476,0,60,34,4,0,11,9
0,4,0,0,4,38,2,209483,0,40,27,0,1,11,9
1,4,0,0,4,38,2,236396,0,40,19,5,1,11,9
0,4,0,0,4,38,2,117606,0,30,22,7,3,15,10
1,4,0,0,4,38,2,174789,0,40,23,11,3,11,9
1,4,0,0,4,38,2,194781,0,40,22,6,1,15,10
1,4,0,0,4,38,2,205970,0,40,22,0,3,15,10
1,4,0,0,4,38,2,176417,0,30,22,7,3,15,10
0,4,0,0,4,38,2,128061,0,40,30,0,1,11,9
0,4,0,0,0,38,2,197383,0,40,39,3,4,11,9
1,4,0,1,2,38,3,150533,0,60,37,11,0,11,9
1,4,0,0,2,38,2,180060,0,40,46,6,0,11,9
1,4,0,1,2,38,2,149184,0,40,46,2,0,11,9
1,4,0,0,2,38,2,206051,0,40,31,2,0,11,9
1,4,0,0,2,38,2,174789,0,40,28,2,0,15,10
1,4,0,1,2,38,2,159726,0,40,43,9,0,12,14
0,4,0,0,4,38,2,188096,0,40,23,0,1,11,9
1,4,0,0,2,38,2,180667,0,40,24,11,0,11,9
1,4,0,0,2,38,2,186392,0,40,37,2,0,11,9
1,4,0,0,2,38,2,189762,0,40,30,2,0,11,9
1,4,0,0,2,38,2,117849,0,40,30,9,0,15,10
1,4,0,0,2,38,4,160369,0,35,64,11,0,12,14
1,4,0,0,4,38,2,203488,0,40,24,2,1,11,9
1,4,0,1,2,38,2,153486,0,40,44,3,0,9,13
1,4,0,0,4,38,2,117767,0,40,27,2,3,11,9
1,4,0,0,4,38,2,115963,0,40,21,6,3,11,9
1,4,0,0,4,38,2,188171,0,40,28,12,1,9,13
1,4,0,1,2,38,4,103948,0,60,59,3,0,9,13
1,4,0,0,4,38,2,1166667,0,40,33,9,1,12,14
1,4,0,1,2,38,2,152307,0,50,37,3,0,9,13
0,4,0,0,4,38,2,183041,0,40,25,9,1,9,13
1,4,0,1,2,38,2,159726,0,40,40,11,0,15,10
1,4,0,1,2,38,2,160631,0,40,44,9,0,9,13
1,4,0,0,4,38,2,188507,0,40,19,6,3,11,9
1,4,0,0,2,38,2,200783,0,40,41,2,0,11,9
0,4,0,0,4,38,2,198632,0,40,22,0,1,15,10
0,4,0,0,4,38,2,177287,0,40,25,0,3,11,9
1,4,0,0,2,38,2,111985,0,40,40,2,0,11,9
1,4,0,0,2,38,2,165309,0,40,35,2,0,11,9
1,4,0,0,2,38,2,195124,0,40,23,2,0,8,11
1,4,0,0,4,38,2,165064,0,40,26,9,1,9,13
1,4,0,0,2,38,2,194790,0,40,28,2,0,11,9
1,4,0,0,2,38,2,186394,0,40,38,2,0,11,9
1,4,0,0,2,38,2,236861,0,50,31,9,0,12,14
0,4,0,0,4,38,2,192283,0,40,21,7,3,15,10
1,4,0,0,2,38,2,181655,0,40,33,2,0,11,9
1,4,0,0,4,38,2,174461,0,40,19,2,3,11,9
1,4,0,0,2,38,2,187322,0,40,36,6,0,11,9
1,4,0,0,2,38,2,192386,0,40,27,11,0,9,13
0,4,0,0,4,38,2,185057,0,40,26,9,1,9,13
1,4,0,0,4,38,2,209691,0,40,20,2,1,15,10
1,4,0,1,2,38,2,168212,0,40,42,9,0,12,14
0,4,0,0,4,38,2,186785,0,40,22,0,3,11,9
1,4,0,0,4,38,2,184466,0,40,25,11,1,9,13
1,4,0,0,2,38,2,206878,0,40,22,2,0,11,9
0,4,0,0,4,38,2,108887,0,40,19,7,3,15,10
1,4,0,1,2,38,2,127728,0,40,43,3,0,9,13
0,4,0,0,4,38,2,199192,0,40,23,0,1,11,9
1,4,0,0,4,38,2,184756,0,40,21,11,3,15,10
1,4,0,1,2,38,2,190290,0,40,42,9,0,12,14
0,4,0,0,4,38,2,204116,0,40,20,7,3,15,10
1,4,0,0,4,38,2,112847,0,40,25,2,3,11,9
1,4,0,0,4,38,2,201954,0,40,21,6,3,11,9
1,4,0,1,2,38,2,167990,0,40,44,6,0,15,10
1,4,0,0,2,38,2,197286,0,40,28,13,0,11,9
1,4,0,0,2,38,2,167140,0,40,61,2,0,11,9
0,4,0,0,4,38,2,174907,0,40,23,0,1,9,13
1,4,0,1,2,38,2,175069,0,40,42,9,0,15,10
1,4,0,0,2,38,2,198965,0,40,39,6,0,11,9
