Aa,Ao,Dcl,Iy,Sh,target
1.0275075682874963,1.845662557551775,-0.06234866289818797,-0.09655177612911137,0.7390384793082546,0
1.0437751569991343,2.822046306036767,-1.641,1.3121664039494578,-0.22042156742251606,0
0.2545810879080675,3.1416396167775145,-1.257635811392197,0.3945539334311706,-0.4428773301359519,1
0.8053929619362414,2.024420265217596,-1.1319445443743008,0.8772568748784573,-0.7264177703697194,1
1.0844386056609778,2.390397747224137,0.42886348408203673,0.17300884470322742,0.21701135287370432,1
1.2432025345958237,1.3526212344300663,1.3537046058373394,0.2390975148064944,-1.237352637311612,1
0.8272197966324678,2.058754467202659,0.06122000016488882,0.26666375102800544,0.8394576850462657,0
0.7339412083111362,2.1109598388709334,-0.39633688059393835,-0.012027735577964549,0.9782625457660524,0
0.056852096905597005,1.922702225044235,-0.4410953031935193,0.5165206815434329,0.6925469310994335,0
1.1763915026931888,1.7303205527008896,-0.8964182588602134,0.09004885197174539,-0.9396722744757918,1
0.4526865461568981,2.513426011213192,0.1282394360441016,-0.5022767575008248,0.9782625457660524,0
0.6172326779316332,2.3847892798717867,0.1924822407504192,1.0292717538078722,0.1107101359688602,0
1.429067074600791,1.648215620643239,1.4665814118192286,1.2225789781403258,-1.284,1
0.7743762844429939,2.1107779942644584,0.24505176929663586,0.11932800247419728,-0.4044980043918861,1
0.7879748685846915,1.9960029740012712,-0.0206094485317585,0.3982220645239066,0.7934761716275426,0
0.10273614689566554,3.5846589722314093,-1.5563021160675052,0.4596990897015828,-0.9195559077341569,1
0.3404859254994691,1.7041139599273012,-0.09467294338936916,1.1877693481530474,-0.16728433030101703,0
0.0883398068100874,2.3858692726645634,0.9884658455325217,0.6817292822173535,-1.284,1
0.8062557608330176,2.1717345331452393,1.440685549069616,0.3587189154903927,-0.8567500627622034,1
0.4040727959257498,2.0938704066897293,-0.5894576011207621,1.0756179960436392,-1.0378628247774957,1
0.8653675490698945,2.228477900846528,0.3046321602966626,-0.514823004929854,0.15741358646566211,1
1.2357147623835647,2.167615358792042,0.8620381936986456,-0.13886622966286805,-0.044516172103102825,1
1.0485856875206079,1.410685602305277,0.154974705956346,0.5017460993391906,0.44435727926608193,0
1.5444763690037215,1.9971247231522486,0.19106846420955104,0.9377705880658269,-0.9796406743133295,1
0.215938041492163,1.9264643965258899,0.15392691963460492,0.1741696062266973,0.9782625457660524,0
0.7960969472372499,1.9020204457310654,0.18065634843601774,-0.2994294859659793,0.8715969453674203,0
0.8670093723868104,2.6323316778347787,0.6176227942369401,0.35864270995007286,-1.1931036910047261,1
1.0211123215328455,1.3587051484160224,0.5413751919355005,-0.448320251156041,0.14317749458623186,1
-0.18971997528214057,4.024099009152958,0.5670256225026131,0.7375381063697897,-0.3105417683884822,1
0.8329342712856758,2.808396330873374,0.25267776575432865,-0.3071424195656733,0.15314834486721507,1
0.042972084834862256,2.115350347346398,0.6899759748425826,0.5293761109527673,-0.6444001013921719,0
0.7818427858145304,2.295081562490917,0.16822678560455184,0.5795370937579387,-0.12089286090822352,0
0.9261981356887309,2.1042261856287174,0.23176389606773107,-0.19943899345396235,-0.5131457033426746,1
0.9219310899371713,2.342188927183617,-0.25160259906139126,0.5523788981411846,0.04224397366143956,0
0.7194887167689347,1.683480716288808,0.601656034506109,0.49297785996429017,-0.142756145423367,1
1.4409816174232986,1.9037373407863227,-0.2553375193234426,-0.10219890747087013,-0.4406248387177834,1
0.5952984217325813,1.1785440843137904,0.7400798199729476,-0.08603753516201568,-0.4345750336187675,1
0.4088350035870776,2.0301984164426434,0.07041073176823609,-0.1984703690364633,0.9782625457660524,0
0.22379434104789664,1.6739070395340476,-0.18227870942032887,-0.022440401988094383,0.9782625457660524,0
0.15958869441908421,3.457571643953279,0.2046056842689672,1.3662601270256922,-1.284,1
0.20764123149383296,1.3610317564276866,-0.2154384489954988,-0.33389046399734734,0.9782625457660524,0
0.30408271616314453,2.7858525600727084,0.026432150600493087,-0.4695399386986779,-0.39254808615315373,1
1.0954610531019735,1.4631365477715592,0.4850144038488115,0.1458086067396912,0.2790374816577096,0
0.4005002012367457,2.218002433644262,1.0186647430507836,0.3228412078862126,0.2104032057888161,0
1.4609800950425935,1.5228975150792725,-1.2017827647454076,1.0933779866645206,-0.6457742265365443,1
1.586436293658977,1.9820763170658597,1.9614485702684963,-0.7972352242504199,-0.24203056209052898,1
0.30081747477882437,2.5819497274319203,-0.4338539160987511,0.6963513637712384,0.9286291078524146,0
1.0563306251326705,1.7150931862400678,1.1882660748645797,0.32426917485573803,0.028064590237955545,1
0.7197793498933908,1.500491450701213,0.5339940176335719,0.2537535371381243,0.6397494553733709,0
1.0430069834414193,1.3615577685181817,0.5214488983108239,0.049221447566098586,0.308291911693202,0
0.8172900223345269,2.505563585523088,-0.38112988055855945,1.923012290040596,-1.284,1
0.6640463268618942,1.6340295837160674,-0.22428334862655075,0.4305222801591938,0.6363779164960492,0
0.3254617076381533,2.231047008133143,0.10997782382880605,0.7824154953743983,0.2578487326822575,0
1.0930266764107242,1.4555861459866057,0.17638816883844122,0.36419373883829825,0.2528522138531146,0
0.9646495147927108,1.1733556752049505,0.08961192483930924,-0.13609291569425652,0.9782625457660524,0
0.5124009835742995,2.5071659837705385,0.12141844914882549,0.34288683816052407,0.5531194101061795,0
0.38439575273192794,2.1854151957745995,0.302461198559255,1.2336994724651533,-1.0378628247774957,1
0.21242372850310223,3.0831666028964455,-0.40145584117412286,1.02253967249737,-1.284,1
0.7399633308378376,1.5505370893204782,0.44923586314675823,0.054553149085506236,0.7744239296423948,0
0.7544905936719198,1.94287426037435,0.5882389431472385,-0.094146346912373,0.6540213189270274,0
0.7975322882538554,2.6945204429022196,-0.016118248957615933,0.5665505163273525,0.07849659451528151,0
1.5329079628997042,2.239187569096463,-0.8084898249002417,1.0414138691965644,-0.6053640617327243,1
0.14380929062643455,2.4697996719959114,0.1827444370022978,1.9281478683997175,-0.8782804440244276,1
1.5202907748174306,1.4953049243263452,1.2065966142083722,0.08217875523160711,-0.7719732345972746,1
0.22415058211061178,1.3669710185812436,-0.2282732697216987,-0.046616001054154754,0.9782625457660524,0
0.6221262853417632,2.2238819963209724,0.5336288109633386,0.43020437396372796,0.046030907365497864,1
1.4380991173657731,2.24473854585261,0.14741234956459037,0.7216942627936811,-0.2981763476111376,0
0.8486340958731449,1.7094253925326013,1.2716428903137735,1.2821677173670203,-1.0426962399381634,1
0.7942494265412814,1.7360106217756544,0.7116522835133807,-0.4841396038294234,-0.16125857241804964,1
0.345637803689012,3.284243648886414,1.7795548530538265,0.41759273455607654,-0.6545273522593492,1
0.4101011363751631,1.5878627245816077,0.009380339607827803,-0.345255019125278,0.9782625457660524,0
0.6451575587546974,3.268827480423991,0.27210674297157933,1.0214491771344498,-0.14359502463387466,0
1.5848375475516776,1.5561058266709868,0.660237737611978,0.042687745533383836,0.15420685947817064,1
0.6998751232060867,2.7134062549629525,0.23102773508184038,-0.3998606294839066,-0.09272252802503314,1
0.4880344306154604,2.5128415533348645,-0.8502483449933371,0.5623740623041078,-0.8799749560703835,1
1.107601220475822,2.478898579981076,-0.02670433829382235,1.1479982699779008,-0.5371416563477285,1
0.27986584092494726,2.5438831206512504,0.26307464643475864,0.00843446052685104,-0.7309263623986343,1
0.18819935666734655,1.934636747460631,-0.21217544283763634,0.23388089639261045,0.8155523371557075,0
0.3784868969117603,2.051332359593449,0.11036130602332084,0.5749056517088187,0.6551224411563428,0
1.0611015523929437,2.111995953141344,-0.6259675969538121,0.653205706644973,0.6208586903713523,0
1.1604170124745457,1.7627277607440173,0.5353570403236015,0.1705426727752678,0.021359093580796462,1
0.2775992982938301,3.346580131907657,-1.1041135974776872,0.3226470022776451,-0.6097850603716726,1
1.2307624516279747,1.9679920988638184,0.6863081494806251,0.11844376986433713,0.2928955997117917,1
0.4899381484042141,1.7226816934928588,0.7417581780771453,0.35987533337626315,-0.8037216064928252,1
