Aa,Ao,Dcl,Iy,Sh,target
1.005949277416568,1.5508511070383666,2.188843364560761,0.20965468774993734,-0.30922487287034317,1
2.1316251562334054,2.69502056921212,-0.5312067454231586,-0.2515996940474466,-0.048555754322504134,0
0.8854012958318012,1.042339805226564,-0.339791433007715,-0.24755102099921555,0.7151597708212392,0
0.7889204375768553,-0.0022638605508611964,-0.305295454488949,0.07390210474193173,-0.06404334174907413,0
0.13328383325588183,0.8288246198974527,1.4821782254196785,1.4429337851171908,0.32218193203651835,1
0.5967302685464243,0.5333478840870863,1.1012950701963815,0.9834923116004548,2.1892882272392615,1
1.2826785576950381,2.6534484931954796,2.6663916241852257,0.20203203878187326,-0.5145594997252142,1
-0.3723644920115595,0.6230756513798044,2.4943515028793426,1.7137766674855008,-0.441549425585003,1
0.14779523452627613,3.6858569922156574,0.9457195731080175,0.15050978237290508,0.4098489941371648,0
-0.0898946433556646,0.8326742579193447,0.039676570312473236,-0.52589301436312,-0.1835782694399158,0
-0.04595120242481188,0.47599082697264283,-0.3836899362673963,0.3071991270596266,0.9369510963701175,0
-0.039098190177317915,0.8051317554146981,1.4749237424259596,-0.28613311793379453,0.21862685661084902,1
2.067690682663704,3.0428785502496742,-0.5077957644006137,-0.2099407193854103,-0.031699021056771665,0
-0.004674790014324193,0.4811745688784007,0.8799394104557955,1.3732434802395919,-0.7699762170423133,1
1.1641069012132677,1.6062249999666587,-0.2862890128653093,0.17776369001009285,-0.11913750564129767,0
0.06859360193784,0.34674956851239835,0.7989944288171433,-0.5888946051535102,-0.032921544173903056,0
0.22836315851426933,1.1256706904118494,1.2185009945325405,1.2119647281754864,-0.32146952338714485,0
1.6820396524062662,1.3728790001447466,1.5379361474231177,-0.17843568242541089,-0.2738890971108445,0
1.3639111242964326,1.2815215505594548,0.4695745467284784,1.8078326708099164,-0.2989747346016747,1
0.05073012192308246,0.432147429277008,0.8112747152808165,-0.984349758451945,1.9643546414807078,0
1.308895670809357,3.1857574875895693,-0.6720784552782548,0.02482423161003844,-0.30531777418611183,0
-0.013522513647472423,0.6230115813223033,2.4381927630671947,-0.15421052781615724,0.5742612645697505,1
1.6813906769961715,0.7803397256665625,-0.49911020362445324,-0.13869171397945101,-0.4171006307258267,0
0.0885404304728663,1.6540608206190306,2.136678278966782,-0.6552079678703298,-0.04037147277074113,1
0.5327538529023595,1.8914234806444943,0.3743069215788851,0.21330819469829937,-0.23282065242906624,0
