sex,race,capital-loss,income,marital-status,native-country,workclass,fnlwgt,capital-gain,hours-per-week,age,occupation,relationship,education,education-num
0,4,0,0,4,38,2,171814,0,40,23,7,1,11,9
1,4,0,0,2,38,2,174789,0,40,40,2,0,11,9
1,4,0,0,2,38,2,176992,0,40,60,13,0,1,7
1,4,0,0,4,38,2,133937,0,40,20,11,3,11,9
1,4,0,0,2,38,2,197918,0,40,37,2,0,8,11
1,4,0,0,4,38,2,165517,0,40,25,2,1,9,13
0,4,0,0,4,38,2,182342,0,40,30,12,1,9,13
0,4,0,0,4,38,2,196678,0,40,22,0,3,15,10
1,4,0,0,2,38,2,188069,0,40,56,2,0,11,9
0,4,0,0,0,38,2,146499,0,40,48,0,4,11,9
1,4,0,0,2,38,2,162678,0,40,26,2,0,11,9
1,4,0,0,2,38,2,205950,0,40,39,2,0,11,9
1,4,0,0,2,38,2,174203,0,40,61,6,0,1,7
1,4,0,0,2,38,2,102476,0,40,30,2,0,11,9
1,4,0,0,2,38,2,185283,0,40,24,2,0,11,9
0,4,0,0,4,38,2,169185,0,40,25,0,1,15,10
1,4,0,0,2,38,2,108256,0,40,28,11,0,9,13
1,4,0,0,2,38,2,200153,0,40,25,13,0,11,9
0,4,0,0,4,38,2,164516,0,40,30,0,3,11,9
1,4,0,0,2,38,2,186110,0,40,47,2,0,11,9
1,4,0,0,2,38,2,111128,0,40,33,0,0,11,9
1,4,0,1,2,38,2,180150,0,50,40,11,0,9,13
1,4,0,0,4,38,2,108658,0,40,27,11,1,9,13
1,4,0,0,4,38,2,172186,0,40,30,5,3,11,9
1,4,0,0,2,38,2,155594,0,40,48,6,0,11,9
1,4,0,0,2,38,2,183533,0,40,36,2,0,11,9
1,4,0,0,4,38,2,206609,0,40,22,0,3,15,10
1,4,0,0,4,38,2,183523,0,40,26,5,3,11,9
1,4,0,0,4,38,2,224238,0,40,23,3,3,9,13
0,4,0,0,0,38,2,171876,0,40,52,7,4,15,10
1,4,0,1,2,38,2,155659,0,50,32,9,0,9,13
1,4,0,1,2,38,2,19302,0,40,41,2,0,15,10
1,4,0,0,2,38,2,191141,0,40,50,2,0,11,9
1,4,0,1,2,38,2,155659,0,40,55,9,0,12,14
1,4,0,0,2,38,2,201127,0,40,35,5,0,15,10
1,4,0,1,2,38,2,189843,0,40,34,9,0,7,12
1,4,0,0,4,38,2,183523,0,40,26,2,3,11,9
1,4,0,0,2,38,4,34180,0,50,43,2,0,11,9
1,4,0,0,2,38,2,170214,0,40,28,0,0,9,13
1,4,0,0,4,38,2,206046,0,40,33,7,1,11,9
1,4,0,0,2,38,2,175942,0,40,31,2,0,11,9
1,4,0,0,2,38,2,117767,0,50,51,11,0,15,10
1,4,0,0,2,38,2,200117,0,40,49,2,0,11,9
1,4,0,1,2,38,2,120277,0,40,50,3,0,12,14
1,4,0,0,4,38,2,170108,0,40,24,11,3,15,10
1,4,0,1,2,38,2,180342,0,40,50,11,0,9,13
1,4,0,0,4,38,2,172458,0,40,23,2,3,11,9
1,4,0,0,2,38,2,195000,0,40,30,2,0,11,9
0,4,0,0,4,38,2,198183,0,40,21,7,1,11,9
0,4,0,0,4,38,2,133520,0,40,26,0,3,11,9
0,4,0,0,4,38,2,183162,0,40,25,0,1,9,13
0,4,0,0,2,38,2,190916,0,40,36,0,5,11,9
1,4,0,0,4,38,2,214542,0,50,21,5,3,11,9
1,4,0,0,4,38,2,203488,0,40,22,2,1,11,9
1,4,0,0,2,38,2,174309,0,40,26,0,0,11,9
1,4,0,0,2,38,2,206609,0,50,37,3,0,15,10
0,4,0,0,4,38,2,187969,0,40,23,11,3,15,10
1,4,0,0,2,38,2,200453,0,40,36,2,0,11,9
1,4,0,1,2,38,2,186934,0,40,49,9,0,9,13
0,4,0,0,4,38,2,199444,0,40,27,0,3,9,13
1,4,0,0,4,38,2,202051,0,40,31,5,3,11,9
1,4,0,0,4,38,2,192900,0,40,33,5,1,11,9
1,4,0,0,2,38,4,187772,0,50,35,4,0,11,9
1,4,0,0,2,38,2,111985,0,40,49,6,0,11,9
0,4,0,0,0,38,2,193626,0,40,47,0,4,15,10
1,4,0,0,2,38,2,119098,0,40,30,2,0,11,9
0,4,0,0,0,38,2,181666,0,40,58,0,1,11,9
1,4,0,0,2,38,2,168662,0,40,53,6,0,11,9
1,4,0,0,4,38,2,181132,0,40,24,2,3,11,9
0,4,0,0,4,38,2,187161,0,40,21,6,3,11,9
1,4,0,0,2,38,2,193130,0,40,31,2,0,15,10
1,4,0,1,2,38,2,167140,0,45,54,3,0,9,13
1,4,0,0,4,38,2,115457,0,40,25,5,1,15,10
1,4,0,0,4,38,2,117849,0,30,21,5,3,15,10
1,4,0,0,2,38,2,163110,0,40,35,2,0,11,9
1,4,0,1,2,38,2,119287,0,40,30,3,0,9,13
0,4,0,0,4,38,2,168187,0,40,27,12,1,9,13
0,4,0,0,4,38,2,170800,0,40,30,0,1,11,9
0,4,0,0,4,38,2,200408,0,40,23,3,1,9,13
1,4,0,1,2,38,2,174538,0,40,51,2,0,11,9
1,4,0,0,4,38,2,208406,0,40,22,7,1,15,10
1,4,0,0,2,38,4,182246,0,35,63,11,0,11,9
1,4,0,0,2,38,2,123291,0,50,38,9,0,9,13
1,4,0,0,2,38,2,167350,0,40,36,2,0,15,10
1,4,0,0,4,38,2,188540,0,50,21,11,1,15,10
1,4,0,0,2,38,2,176716,0,40,50,13,0,11,9
1,4,0,0,4,38,2,176683,0,40,22,6,3,11,9
1,4,0,0,4,38,2,211880,0,40,20,5,3,11,9
1,4,0,0,4,38,2,194940,0,40,24,5,3,11,9
1,4,0,0,4,38,2,167350,0,40,21,0,3,15,10
0,4,0,0,4,38,2,224377,0,40,29,6,1,11,9
1,4,0,0,2,38,2,183612,0,40,53,2,0,11,9
0,4,0,0,4,38,2,184756,0,40,29,9,1,9,13
1,4,0,0,2,38,2,119156,0,40,27,2,0,11,9
0,4,0,0,0,38,2,118551,0,38,46,0,4,11,9
1,4,0,1,2,38,2,192360,0,40,37,2,0,11,9
1,4,0,0,4,38,2,112358,0,40,22,5,3,15,10
0,4,0,0,4,38,2,218215,0,40,27,7,1,9,13
1,4,0,0,2,38,2,145574,0,40,31,6,0,11,9
0,4,0,0,4,38,2,194723,0,20,21,11,3,15,10
