,min,max,mean,stddev,median,iqr,rounds,errors,durations,direction
sanity.data_mismatch.score,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0,minimize
sanity.common_rows_proportion.score,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.01,minimize
sanity.nearest_syn_neighbor_distance.mean,0.005977436734628906,0.007647267283442802,0.006665600550237379,0.000543702697386418,0.006583836975230196,0.0001531146415806508,5,0,0.02,minimize
sanity.close_values_probability.score,0.9971111111111111,0.9971111111111111,0.9971111111111111,0.0,0.9971111111111111,0.0,5,0,0.02,maximize
sanity.distant_values_probability.score,0.00044444444444444447,0.00044444444444444447,0.00044444444444444447,0.0,0.00044444444444444447,0.0,5,0,0.02,minimize
stats.jensenshannon_dist.marginal,0.05645706892880701,0.05665061898323204,0.05654115508308575,7.44856113058158e-05,0.05651499252126758,0.00012651416578749602,5,0,0.05,minimize
stats.chi_squared_test.marginal,0.304423315971441,0.3143435283241067,0.30993692876799106,0.003773214048448147,0.3091456173243764,0.006154621589498865,5,0,0.01,maximize
stats.inv_kl_divergence.marginal,0.5225467111077451,0.6025587163794636,0.5787777798357515,0.028672535103184352,0.5876809029710127,0.007295052280497205,5,0,0.01,maximize
stats.ks_test.marginal,0.4686825396825398,0.47119047619047627,0.4694825396825397,0.0009166086011981329,0.4693174603174603,0.0008253968253967847,5,0,0.03,maximize
stats.max_mean_discrepancy.joint,0.0004450064299716987,0.000445311586018971,0.00044515948112941234,1.074526307876872e-07,0.00044516396652612687,1.492876653422454e-07,5,0,1.27,minimize
stats.wasserstein_dist.joint,1.2614134345882226,1.27886213651821,1.270094033018069,0.006283108558261082,1.2693780388434486,0.009428116540413978,5,0,3.49,minimize
stats.prdc.precision,0.0,0.0006666666666666666,0.00022222222222222223,0.00024343224778007383,0.00022222222222222223,0.00022222222222222223,5,0,0.94,maximize
stats.prdc.recall,0.6017777777777777,0.868,0.7507555555555555,0.1171720777423919,0.8222222222222222,0.23155555555555551,5,0,0.94,maximize
stats.prdc.density,0.0,0.0005333333333333334,0.00014222222222222224,0.00020152504975563796,4.4444444444444447e-05,0.00013333333333333334,5,0,0.94,maximize
stats.prdc.coverage,0.0,0.0026666666666666666,0.000711111111111111,0.0010076252487781897,0.00022222222222222223,0.0006666666666666666,5,0,0.94,maximize
stats.alpha_precision.delta_precision_alpha_OC,0.6034666666666668,0.6186962962962963,0.6091555555555557,0.005441770066260259,0.6072148148148149,0.0061777777777777265,5,0,0.24,maximize
stats.alpha_precision.delta_coverage_beta_OC,0.013925925925926008,0.014962962962963067,0.014462222222222265,0.00034239854364265595,0.014385185185185279,0.0002666666666666373,5,0,0.24,maximize
stats.alpha_precision.authenticity_OC,0.9048888888888889,0.9664444444444444,0.9370222222222223,0.02063179854281036,0.9404444444444444,0.020888888888888957,5,0,0.24,maximize
stats.alpha_precision.delta_precision_alpha_naive,0.054266666666666685,0.055911111111111134,0.0552533333333334,0.0005832297380086729,0.055170370370370536,0.0006370370370369915,5,0,0.24,maximize
stats.alpha_precision.delta_coverage_beta_naive,0.02930370370370361,0.035125925925925894,0.031440000000000023,0.002099053807348757,0.03152592592592596,0.002251851851851727,5,0,0.24,maximize
stats.alpha_precision.authenticity_naive,0.9924444444444445,0.9948888888888889,0.993511111111111,0.0008595146491472811,0.9933333333333333,0.0011111111111110628,5,0,0.24,maximize
performance.linear_model.gt,0.04524272194583778,0.05169524065106538,0.047522240772932545,0.0023426808597552646,0.046568145438508034,0.0026378450742539084,5,0,0.03,maximize
performance.linear_model.syn_id,-680.0499383146044,-3.171208587747864,-212.27900785548294,249.50917539629884,-130.11111527714297,229.83289903846966,5,0,0.03,maximize
performance.linear_model.syn_ood,-799.0001309656781,-7.335863928086103,-357.5964004123599,316.8347718939744,-329.7486288286596,602.6989513926821,5,0,0.03,maximize
