,min,max,mean,stddev,median,iqr,rounds,errors,durations,direction
sanity.data_mismatch.score,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0,minimize
sanity.common_rows_proportion.score,0.169999999983,0.269999999973,0.22799999997720005,0.035440090289794696,0.21999999997800002,0.03999999999600001,5,0,0.0,minimize
sanity.nearest_syn_neighbor_distance.mean,0.28141740817814176,0.3215756262291692,0.2996542009842016,0.01685768385446369,0.2963314389709609,0.03454480584875963,5,0,0.0,minimize
sanity.close_values_probability.score,0.27,0.34,0.30000000000000004,0.02449489742783178,0.3,0.02999999999999997,5,0,0.0,maximize
sanity.distant_values_probability.score,0.01,0.07,0.034,0.020591260281974003,0.03,0.02,5,0,0.0,minimize
stats.jensenshannon_dist.marginal,0.0144465061280806,0.021441316874298056,0.018875213473276302,0.00253717601832208,0.018848362347426456,0.0028990460885742683,5,0,0.02,minimize
stats.chi_squared_test.marginal,0.5968681124428032,0.7452698011781141,0.6595417026596831,0.04800911756673919,0.6551048179761657,0.010401649978683647,5,0,0.01,maximize
stats.inv_kl_divergence.marginal,0.7812088950565848,0.8594007878408486,0.8074030813732678,0.027109218518656875,0.800892592691745,0.010597619946786985,5,0,0.01,maximize
stats.ks_test.marginal,0.88,0.9257142857142858,0.8974285714285715,0.015396792668922873,0.8957142857142857,0.008571428571428452,5,0,0.01,maximize
stats.max_mean_discrepancy.joint,0.027480392957244824,0.03312383529068972,0.03030869010936611,0.0020248467651567733,0.031134393262053445,0.002669760113287102,5,0,0.0,minimize
stats.wasserstein_dist.joint,0.11192185401070813,0.17808017878817115,0.13890347682294518,0.02222482318383945,0.13091568292972144,0.01638513993846402,5,0,0.01,minimize
stats.prdc.precision,0.98,1.0,0.9880000000000001,0.007483314773547889,0.99,0.010000000000000009,5,0,0.0,maximize
stats.prdc.recall,0.75,0.82,0.8,0.02529822128134704,0.81,0.0,5,0,0.0,maximize
stats.prdc.density,0.622,0.8260000000000001,0.728,0.07471546024752844,0.7160000000000001,0.11599999999999999,5,0,0.0,maximize
stats.prdc.coverage,0.78,0.85,0.8159999999999998,0.027276363393971683,0.82,0.04999999999999993,5,0,0.0,maximize
stats.alpha_precision.delta_precision_alpha_OC,0.5273333333333333,0.7293333333333334,0.6321057471264369,0.06946265508777393,0.6552643678160919,0.07793103448275851,5,0,2.47,maximize
stats.alpha_precision.delta_coverage_beta_OC,0.398,0.6165287356321839,0.5004919540229885,0.0807076858395394,0.4933333333333334,0.13059770114942537,5,0,2.47,maximize
stats.alpha_precision.authenticity_OC,0.44,0.52,0.48,0.0282842712474619,0.48,0.03999999999999998,5,0,2.47,maximize
stats.alpha_precision.delta_precision_alpha_naive,0.6746666666666666,0.84,0.7726666666666666,0.055319677029666996,0.7886666666666666,0.040000000000000036,5,0,2.47,maximize
stats.alpha_precision.delta_coverage_beta_naive,0.5740000000000001,0.7066436781609196,0.6522988505747126,0.049530744484886424,0.6559999999999999,0.07698850574712635,5,0,2.47,maximize
stats.alpha_precision.authenticity_naive,0.48,0.55,0.49800000000000005,0.02638181191654586,0.49,0.010000000000000009,5,0,2.47,maximize
performance.linear_model.gt,0.6836640211640211,0.8564153439153439,0.7963756613756614,0.06746906261399309,0.8320767195767195,0.10033068783068788,5,0,0.05,maximize
performance.linear_model.syn_id,0.7683201058201058,0.8728174603174604,0.8364550264550266,0.03625507670726457,0.851058201058201,0.022222222222222476,5,0,0.05,maximize
performance.linear_model.syn_ood,0.6533333333333333,0.9066666666666667,0.8226666666666669,0.08880440429518253,0.8400000000000002,0.046666666666666856,5,0,0.05,maximize
performance.mlp.gt,0.6171957671957672,0.6957671957671958,0.6595238095238095,0.027043067696325432,0.669047619047619,0.030158730158730163,5,0,3.24,maximize
performance.mlp.syn_id,0.6472222222222221,0.739021164021164,0.6763492063492064,0.03210341168380946,0.6648148148148149,0.0018518518518517713,5,0,3.24,maximize
performance.mlp.syn_ood,0.4266666666666667,0.7600000000000001,0.5946666666666667,0.11733333333333337,0.6133333333333333,0.16000000000000003,5,0,3.24,maximize
performance.xgb.gt,0.7319444444444444,0.913558201058201,0.8012698412698412,0.06099883751894299,0.7817460317460317,0.03267195767195763,5,0,0.35,maximize
performance.xgb.syn_id,0.6983465608465608,0.9340608465608465,0.8635449735449736,0.08408948117524136,0.8935185185185185,0.01415343915343914,5,0,0.35,maximize
