,min,max,mean,stddev,median,iqr,rounds,errors,durations,direction
sanity.data_mismatch.score,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0,minimize
sanity.common_rows_proportion.score,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0,minimize
sanity.nearest_syn_neighbor_distance.mean,0.32435735610143673,0.4257289639847871,0.3608691320741018,0.037737131472880346,0.3506201361060135,0.0512194879825123,5,0,0.01,minimize
sanity.close_values_probability.score,0.062,0.258,0.1736,0.0659017450451807,0.168,0.055999999999999994,5,0,0.01,maximize
sanity.distant_values_probability.score,0.008,0.032,0.018800000000000004,0.010998181667894015,0.014,0.024,5,0,0.01,minimize
stats.jensenshannon_dist.marginal,0.007236280361325224,0.00781624531381771,0.007552978425026033,0.00019473781405179698,0.007550525416222337,0.0001920386657715302,5,0,0.07,minimize
stats.chi_squared_test.marginal,0.8823492993218267,0.9411763341439684,0.9176460237326198,0.02881855129761263,0.9411762211903012,0.05882425926870871,5,0,0.01,maximize
stats.inv_kl_divergence.marginal,0.9433324153739517,0.9597111646068406,0.9509624297310413,0.005945035043193069,0.9527047785984302,0.008346387088533747,5,0,0.01,maximize
stats.ks_test.marginal,0.8636470588235293,0.870235294117647,0.8664235294117646,0.002940329289753105,0.8645882352941177,0.005882352941176561,5,0,0.01,maximize
stats.max_mean_discrepancy.joint,0.003999999999993889,0.003999999999995227,0.00399999999999461,5.18393601861644e-16,0.003999999999994703,9.315465065995454e-16,5,0,0.02,minimize
stats.wasserstein_dist.joint,0.391293236611612,0.41465677457563876,0.40694868020607666,0.00832329579884393,0.4104175046400119,0.0062956011183374905,5,0,0.03,minimize
stats.prdc.precision,0.208,0.26,0.23359999999999997,0.01740804411759116,0.234,0.017999999999999988,5,0,0.02,maximize
stats.prdc.recall,0.936,0.984,0.9640000000000001,0.017111399708965927,0.97,0.02200000000000002,5,0,0.02,maximize
stats.prdc.density,0.06680000000000001,0.09160000000000001,0.07664000000000001,0.00836602653593688,0.0752,0.006400000000000017,5,0,0.02,maximize
stats.prdc.coverage,0.148,0.208,0.17200000000000001,0.02112818023399081,0.164,0.023999999999999994,5,0,0.02,maximize
stats.alpha_precision.delta_precision_alpha_OC,0.19946666666666668,0.2772,0.2374133333333334,0.02775468408915672,0.23746666666666671,0.04066666666666674,5,0,0.12,maximize
stats.alpha_precision.delta_coverage_beta_OC,0.07199999999999995,0.11586666666666678,0.09456000000000002,0.014463907570992852,0.09253333333333325,0.012133333333333551,5,0,0.12,maximize
stats.alpha_precision.authenticity_OC,0.808,0.88,0.8400000000000001,0.026168683574073797,0.828,0.03600000000000003,5,0,0.12,maximize
stats.alpha_precision.delta_precision_alpha_naive,0.9045103448275862,0.9387310344827586,0.925927356321839,0.011880874125367416,0.9269195402298851,0.010308045977011515,5,0,0.12,maximize
stats.alpha_precision.delta_coverage_beta_naive,0.016000000000000125,0.028266666666666884,0.021573333333333465,0.004521081483204859,0.021200000000000108,0.007199999999999873,5,0,0.12,maximize
stats.alpha_precision.authenticity_naive,0.854,0.92,0.89,0.025392912396966227,0.904,0.040000000000000036,5,0,0.12,maximize
performance.linear_model.gt,0.9860525603999098,0.9900797894693055,0.9882492632964943,0.0014906970641106031,0.9881486073311838,0.0023729563823968736,5,0,0.28,maximize
performance.linear_model.syn_id,0.935315468873933,0.9451791306548744,0.9415921461136193,0.0038642678790692686,0.9435990129240605,0.006023131402207449,5,0,0.28,maximize
performance.linear_model.syn_ood,0.9273444444444442,0.9488888888888889,0.9352599999999999,0.007368872135083558,0.934011111111111,0.004811111111111321,5,0,0.28,maximize
performance.mlp.gt,0.5039585960216111,0.5923781646631914,0.5396839384727159,0.03359353834125311,0.5287639714363178,0.053890762615660504,5,0,4.86,maximize
performance.mlp.syn_id,0.501271735500728,0.6256314430231823,0.5581820305127941,0.050554588610024105,0.5590592403099307,0.09924405735156416,5,0,4.86,maximize
performance.mlp.syn_ood,0.5,0.6163277777777778,0.5559666666666666,0.043645127851630654,0.5464499999999999,0.07273333333333332,5,0,4.86,maximize
performance.xgb.gt,0.9862905282405642,0.9914645003240632,0.9894689242800083,0.00202055641183943,0.9905620690193637,0.003203039084686443,5,0,2.68,maximize
performance.xgb.syn_id,0.9158687504946658,0.9412448849025027,0.9300933320828808,0.008397514525237158,0.9326961375438844,0.006166076242135166,5,0,2.68,maximize
performance.xgb.syn_ood,0.906911111111111,0.9461444444444446,0.9298733333333334,0.014337406139703832,0.9365666666666667,0.019544444444444586,5,0,2.68,maximize
performance.feat_rank_distance.corr,-0.04878400699471164,0.08683601989908203,0.015626932337905252,0.05457949929262903,-0.0163614834200203,0.09310823729791758,5,0,0.8,minimize
performance.feat_rank_distance.pvalue,3.947488160157449e-05,0.4386358396189509,0.16910379252934885,0.1992389202989852,0.02092822083663173,0.38511413826796054,5,0,0.8,minimize
detection.detection_xgb.mean,0.9871839180019588,0.9910280441929791,0.9898526588695489,0.001523529148543694,0.9909489152421656,0.0019085989337248588,5,0,0.25,minimize
detection.detection_mlp.mean,0.5,0.7800784334224561,0.6714925534545223,0.10599561835753228,0.7367800291488301,0.14635216256758554,5,0,3.13,minimize
detection.detection_gmm.mean,0.4823919724219407,0.5934078023881536,0.5408487404384651,0.035666024475406434,0.5421663346706774,0.018355000553686773,5,0,0.22,minimize
detection.detection_linear.mean,0.6597858319865572,0.7074966292794974,0.6879731482853498,0.01684108098306882,0.6933695555285793,0.0203941010555182,5,0,0.07,minimize
privacy.delta-presence.score,1.999999998181818,3.0999999969,2.4834920612337985,0.4296829787695416,2.2142857127040814,0.6746031729749307,5,0,0.03,maximize
privacy.k-anonymization.gt,15.0,15.0,15.0,0.0,15.0,0.0,5,0,0.07,maximize
privacy.k-anonymization.syn,10.00000001,22.00000001,15.200000010000002,3.919183588453085,14.00000001,2.0,5,0,0.07,maximize
privacy.k-map.score,8.0,11.0,9.8,0.9797958971132713,10.0,0.0,5,0,0.03,maximize
privacy.distinct l-diversity.gt,15.0,15.0,15.0,0.0,15.0,0.0,5,0,0.08,maximize
privacy.distinct l-diversity.syn,10.00000001,22.00000001,15.200000010000002,3.919183588453085,14.00000001,2.0,5,0,0.08,maximize
privacy.identifiability_score.score,0.012,0.024,0.0184,0.0038781438859330636,0.018,0.0020000000000000018,5,0,0.06,minimize
privacy.identifiability_score.score_OC,0.086,0.13,0.10919999999999999,0.017371240600486774,0.106,0.032,5,0,0.06,minimize
