Aa,Ao,Dcl,Iy,Sh,target
0.20997876818066097,0.6816264183406734,0.9865671991131881,0.7711545650437082,2.2650888168399774,1
0.5563433742217341,1.3007948290214744,1.2588616926520273,-0.40160233402360196,-0.1835146124851237,0
0.1836081787457723,0.536687074177937,1.0034280499193167,2.1074000219131763,-0.8225248022750549,1
0.062446456715525206,2.6317971818139503,0.7706550604798401,2.4708321640437036,-0.17054090830164031,0
0.23593759427529132,0.9881772528440214,0.5106984244790764,0.712358483069209,-0.0190512310808955,1
0.5997152396175732,2.064789586162723,1.0541317170055156,-0.3329676363541063,-0.17775064967426396,0
0.2758034523320532,1.198672915517741,0.4322493005845931,1.4870594657069858,-0.5367125501202318,0
0.34706398647441117,0.9349793567042528,2.2243263577212185,-0.5911600907878413,1.3505702928000043,1
0.21279671171332798,0.961479336828557,2.446102685849403,-0.7803876526113319,1.3849162561058717,0
2.395295068832673,1.391484972471808,0.5338549936946311,0.7095955001796345,-0.16579752341328743,1
0.1842317436974202,0.6806974588798707,1.6859320630828938,1.1312700777309121,0.012224573281418856,0
0.19538232253375504,0.797459410068816,0.7067313720130896,2.1462194061658706,0.6991129090446515,1
0.10717877213555,0.48840145487715175,0.84948294440214,0.8468855732170285,-0.012813711884740932,1
0.49335292836375827,0.6548646993778938,1.9106239099264717,-0.6684225442482198,0.3985182128310885,0
1.1764282171488833,2.6461827077743507,-0.43475925025933493,0.3180718389816485,0.7150905147260362,0
0.7476059523452052,2.685870414461662,-0.45721459290652633,0.23362417277419825,-0.13145158589848277,0
0.3943142580990348,3.355529475935465,-0.7119906993678773,0.2950974311218614,0.9706540427984294,0
0.3045588402668213,0.4798303216476833,1.4564257064500923,1.150299709890208,0.7740663494424136,1
0.3436803305893745,1.4415687797216628,1.448114305473325,0.9370385659575226,0.9256812320542904,0
0.13120270768035008,0.9442649079145465,1.7302648281171464,-0.9594244365605331,-0.04477103153217656,0
0.20947309173274797,0.5753661749420402,2.5861582175722444,-0.638563302751023,0.4165406338659832,0
0.1544080377995906,0.6398938727335237,1.427383169433553,0.886740364706504,-0.6541192127002662,0
0.2910291247121097,1.8196153386930711,0.8600534537439803,-0.1327447647763998,0.25198045189986445,0
0.21086239791782568,1.2240958111310347,1.7883501258169219,-0.393985966433325,-0.13483433569447378,0
0.31191610006992054,1.9756419343640912,-0.4465869800445259,0.2830021029603806,0.5679018128087693,0
