state_code,lat,lon,bird,lat_zone
11,36.910034378051186,-84.18991046476044,26,2
49,46.55460978492832,-111.20717451253805,26,2
46,45.93974078114935,-67.9417217096689,16,2
30,45.521876000802195,-101.45360246476051,26,2
7,41.90987400806129,-74.45006473480602,1,2
47,34.59390558690485,-84.11492400304775,19,2
11,36.59543671032162,-122.6589898943001,17,2
2,32.21975934781235,-84.2195622161415,17,2
16,41.26388211934087,-88.36448874698338,14,2
16,38.72087651835413,-83.10370901237302,1,2
14,44.00348534814764,-120.42117949953312,29,2
45,42.932001163343664,-82.41298216883708,5,2
5,46.318332647998936,-141.0757135373301,21,0
23,32.20828204588635,-89.14444833870861,17,2
7,37.90538247889794,-100.80198470551854,20,2
28,33.159597544638345,-85.75139150913445,21,2
24,44.88376743571063,-67.14,7,2
28,39.52899789647581,-75.0052630712812,10,2
42,44.13621940505258,-78.1825733361767,25,2
4,40.20467017515313,-111.50297902931227,22,2
18,38.41984865566222,-91.03323887592016,16,2
6,43.34249305688704,-123.3323685831355,20,0
28,33.55969198544994,-84.16376994787484,17,2
12,45.37583285041773,-119.16152911493204,12,2
18,30.41952015860389,-85.70180213770325,1,2
47,44.08785890936543,-67.9927509036961,15,2
10,42.677984198576226,-101.56977480661209,15,2
31,38.50617714492702,-75.9721664070361,18,2
25,37.70437291410445,-72.55306343655018,0,2
0,35.02843356804967,-104.66705887228109,6,2
50,46.548958037818025,-84.60670707038877,0,2
42,42.20712877244617,-113.40904487997838,24,2
9,25.78710551723333,-151.60623528432365,17,1
22,43.73475956577782,-80.9274801109326,1,2
33,41.73268617866573,-75.89296587630893,12,2
12,39.16913803248479,-110.7882371444141,23,2
6,39.54202584645694,-77.26571302129973,10,2
34,38.342190392153334,-82.52901550734194,15,2
29,44.12865577318281,-96.82133374068664,20,2
39,41.131739226575014,-103.11276459287588,24,2
22,34.13262919923485,-83.2617367683431,14,2
17,44.37117963532375,-99.95184112289208,18,2
34,39.508261384061775,-73.13722871091481,15,2
11,30.897591056341163,-119.51483041055636,17,1
25,45.74619364201472,-76.87486952784039,1,2
35,33.23537116597481,-100.1323357084861,18,2
8,27.23916560969636,-126.96637967172727,17,2
0,28.765240212611772,-85.37024073090551,20,2
20,39.68117580503905,-89.26899617762815,11,2
11,37.807141623591875,-117.45720291491794,7,2
12,40.24501290504432,-118.72906414409294,5,2
38,31.747049791207374,-85.02508502767469,20,2
13,33.353842094001564,-120.94148966822858,14,1
29,35.01313304145646,-82.53458177625514,18,2
27,39.32402521633058,-73.65243143094273,8,2
9,43.06590447208497,-118.51440239441385,14,2
8,33.7006069912473,-112.15667928769243,5,2
2,32.55753800529233,-86.30063263473264,20,2
15,36.68425108565514,-88.96640709764416,18,2
6,41.1514838363944,-104.57667975720075,3,2
8,40.520726955845326,-75.87431774867463,17,2
0,32.370773180630756,-88.843630745117,26,2
47,36.183464773980205,-81.48647861885294,5,2
0,38.070098332358775,-142.38800495374028,6,1
11,42.89657926195211,-106.91679830487405,19,2
50,39.45555351633249,-81.84239110491488,21,2
38,40.98041945950399,-118.55619415936663,26,2
44,36.585146912765325,-93.56744912045652,4,2
6,40.03224203435479,-72.5416467554418,0,2
29,43.198495232982,-76.58837128595306,21,2
20,48.855276228514334,-124.45419379056392,9,2
25,43.80408922557245,-71.64785250633146,26,2
39,32.69112475517206,-82.91390357124396,18,2
13,41.1076453377324,-85.45937157943504,11,2
7,39.30315167370367,-83.30921760066126,7,2
8,43.69493471746654,-102.94556530983994,22,2
25,43.167944851007505,-86.7011414088986,0,2
34,42.72245772194246,-68.3306335187131,14,2
14,40.19108620397022,-83.19604823047769,11,2
45,41.26414746213878,-71.08318729954482,18,2
8,42.025123227742995,-70.47830210109859,0,2
14,37.7923984803298,-83.3827132201497,2,2
13,30.882661028931896,-84.35351972928945,5,2
14,36.17574122812442,-82.883409296552,6,2
19,27.52155291077851,-96.48217033093519,20,2
0,32.39245706509387,-129.68504963398883,7,2
27,47.5485588427169,-67.14,21,2
2,61.4211129524851,-130.9656310536752,25,2
28,42.94987175559958,-77.82081680664834,26,2
41,36.90723329525026,-82.02993154983666,21,2
40,46.037035501407004,-67.14,23,2
32,42.247623243547245,-76.02179644035074,16,2
6,40.82532768382942,-81.77897963252285,19,2
35,43.7867645747611,-108.443024983713,18,2
39,40.17235120442707,-102.22308076989589,24,2
11,40.94283395184858,-72.91770940931478,14,2
13,36.67210252638412,-88.01180520638941,15,2
39,40.03432799924554,-70.97332672888948,18,2
2,31.543908357763947,-115.66418199566604,5,2
15,41.94201753652672,-70.88588310357214,1,2
36,43.42573763834068,-71.04832095923918,19,2
8,38.21206399568124,-107.82969456725611,20,2
22,30.528117283378666,-125.00951127069686,17,1
33,34.316787453167066,-82.22247487612984,17,2
9,37.73875841751175,-112.96404800407088,22,0
35,47.020106049333044,-103.1804245768322,28,2
25,40.69250699549765,-72.93818830150892,6,2
20,38.81831834858189,-88.06366821397852,19,2
23,32.65556391658653,-88.56547210855527,20,2
37,46.429093923889305,-117.11980348780071,27,2
46,41.68382687120962,-81.53247602727836,16,2
17,44.79377427363528,-100.95201955551148,12,2
13,37.16203866048705,-115.07899534376135,3,2
4,31.012630508102554,-83.60782132616461,21,1
44,33.74135154929753,-90.70290467415916,4,2
35,40.545241197806185,-72.15523540727888,17,2
27,43.60970682871873,-72.00957082348742,24,2
35,42.49258640693304,-72.91670706939254,11,2
17,39.47001660579965,-88.87669669479986,16,2
48,45.03180910228141,-111.22387551702052,28,2
28,41.02743825777871,-78.35427916185782,20,2
38,33.33326304374071,-95.64538288960043,22,2
48,46.64783827664225,-91.01770309702775,2,2
32,38.9113436105964,-128.58492999079485,5,2
35,40.388174606996046,-69.23336260433453,15,2
6,40.7713295507759,-137.01387879402603,24,0
46,47.4504070706705,-115.87151794165295,28,2
36,38.30512957672459,-93.582899646921,25,2
43,46.04056886494796,-72.45527601596498,23,2
1,31.797144549986406,-88.82556609101512,22,2
6,64.11089668673156,-125.5063301226264,18,0
42,42.10040920677118,-72.23360996287951,14,2
