sepal length (cm),sepal width (cm),petal length (cm),petal width (cm),target
5.634454606443444,3.7621539388117533,4.617001335960385,1.7575844093356037,1
7.711185422227454,3.737419409739415,4.620674892095908,1.6660854044810605,0
4.626727598937104,2.9398507377356764,4.568089088952335,0.36612572335815885,0
7.079797405790832,3.530594745281362,5.947790146765255,2.4222147620736254,2
5.40538943273325,3.1686040402195688,4.36975869220049,1.1889612744307867,0
5.0069048671368,3.1998052741115517,1.3870474036864453,0.8514858046943545,1
6.019948681074019,3.5847391052824773,1.2367907360221042,1.3070444855646386,1
6.428863690506162,3.7011855007774743,4.483293923707964,2.289254648459122,2
5.031227305418797,3.625634472955664,1.4328571782862591,0.21443657321434853,0
5.518348579229981,2.3150623357263047,5.933032598461997,1.0168809605691562,2
6.955245381429837,2.847379271058548,4.323211510549232,1.9651738288574618,0
4.4,2.9581546390429785,1.2463643942360068,0.1764339365126909,0
6.316372622367494,3.6939731292677247,2.7674767638484723,1.3811714559663697,0
5.847231012170768,3.102951763218035,4.045085292437579,1.5274561379176497,1
5.05971898102845,2.330300265101601,1.0,0.19179609819102092,1
5.003873526701605,3.503179775332634,1.304075700920214,0.3017907549522919,0
6.234946019264246,2.7892169908169486,3.9377403191992846,1.1637670722972224,1
5.593745712976312,3.4809082996762957,1.2473533184506085,0.9665291802142435,2
5.983131053531326,3.0145120111552077,4.889743554037313,1.6524861585421258,1
6.387922374875484,3.193026351438767,2.9847063737707034,0.9921843538396414,2
4.637159483058759,3.0305041933891235,1.439098979034929,2.4341872665138125,2
6.717505492894594,2.2214065604297906,2.889028010616078,0.1,2
4.561121829565682,3.0859950080102774,1.153873245070863,0.13579577717445507,0
6.553232961093025,2.830736834328713,1.3393971683069306,1.034447996496157,1
6.796077799181956,2.355475542511387,1.3711061933661044,1.5621736537217,1
5.017512795692527,2.5964661709591903,4.711556052684194,1.8081134863682293,2
6.10233666402634,2.501349195190062,6.102958865329389,1.2015120968764332,0
7.342726727258859,3.6824107410138,6.280731658510987,2.5,2
4.78644244360451,3.370960540881873,1.7909542063563253,1.0795283091785628,2
5.204457732203434,3.2138727533581903,4.172505923443919,1.4793257794748074,1
