Unnamed: 0,min,max,mean,stddev,direction
sanity.data_mismatch.score,0.0,0.0,0.0,0.0,minimize
sanity.common_rows_proportion.score,0.0,0.0,0.0,0.0,minimize
sanity.nearest_syn_neighbor_distance.mean,0.1934591215926555,0.2775803318733278,0.2519548955625039,0.0339769081201226,minimize
sanity.close_values_probability.score,0.39,0.71,0.484,0.1322119510483072,maximize
sanity.distant_values_probability.score,0.05,0.05,0.05,0.0,minimize
stats.jensenshannon_dist.marginal,0.014890333523873,0.0173428069466789,0.0161739766414902,0.00105451673774,minimize
stats.chi_squared_test.marginal,0.124268910534122,0.2490739142638654,0.1822185416005104,0.0474031050496864,maximize
stats.inv_kl_divergence.marginal,0.4763519978906419,0.5370699032713541,0.5027126405862301,0.0305531881312606,maximize
stats.ks_test.marginal,0.8154166666666667,0.8387500000000001,0.8306666666666667,0.0090503990090063,maximize
stats.max_mean_discrepancy.joint,0.0212414306474524,0.0212451184571834,0.0212421813534267,1.6419229106383435e-06,minimize
stats.wasserstein_dist.joint,0.3662695633649576,0.4020102748126752,0.382804580994425,0.0137727961142371,minimize
stats.alpha_precision.delta_precision_alpha_OC,0.1506666666666667,0.2533333333333332,0.1906666666666666,0.041411216945278,maximize
stats.alpha_precision.delta_coverage_beta_OC,0.0633333333333335,0.2866666666666665,0.1855862068965517,0.0810030378380215,maximize
stats.alpha_precision.authenticity_OC,0.48,0.79,0.6599999999999999,0.1197914855071094,maximize
stats.alpha_precision.delta_precision_alpha_naive,0.4673333333333334,0.57,0.5217333333333334,0.0369101009962795,maximize
stats.alpha_precision.delta_coverage_beta_naive,0.534,0.5900000000000001,0.5734666666666668,0.0234112983170282,maximize
stats.alpha_precision.authenticity_naive,0.4,0.6,0.48,0.0839642781187333,maximize
stats.prdc.precision,0.98,1.0,0.99,0.0070710678118654,maximize
stats.prdc.recall,0.78,0.82,0.7959999999999999,0.015165750888103,maximize
stats.prdc.density,1.2720000000000002,1.354,1.3056,0.033746110887034,maximize
stats.prdc.coverage,0.84,0.93,0.8939999999999999,0.0357770876399966,maximize
performance.linear_model.gt,0.6228585858585859,0.6228585858585859,0.6228585858585859,0.0,maximize
performance.linear_model.syn_id,0.6897432370795658,0.7653783849868574,0.7242588412870827,0.0299047114734793,maximize
performance.linear_model.syn_ood,0.6632424242424243,0.7555050505050506,0.7106,0.0375258368294708,maximize
performance.mlp.gt,0.6244791666666667,0.6244791666666667,0.6244791666666667,0.0,maximize
performance.mlp.syn_id,0.4982142857142856,0.7440724206349206,0.6582539682539682,0.0975619425269787,maximize
performance.mlp.syn_ood,0.5499999999999999,0.74,0.618,0.0828100235478773,maximize
performance.xgb.gt,0.7055252525252526,0.7055252525252526,0.7055252525252526,0.0,maximize
performance.xgb.syn_id,0.7874332877221196,0.8393995072108037,0.8116699581975577,0.0247842123337854,maximize
performance.xgb.syn_ood,0.7899292929292929,0.8440909090909091,0.8135616161616162,0.0241140219051826,maximize
performance.feat_rank_distance.corr,-0.1999999999999999,0.0736842105263158,-0.0778947368421052,0.1203871869936488,minimize
performance.feat_rank_distance.pvalue,0.2332665571071265,0.974466902938874,0.5782655461414699,0.3327164829852564,minimize
detection.detection_xgb.mean,0.7230000000000001,0.8095000000000001,0.7643,0.0307827061838299,minimize
detection.detection_mlp.mean,0.58075,0.7224999999999999,0.64625,0.063157541117431,minimize
detection.detection_gmm.mean,0.4952500000000001,0.556,0.5136499999999999,0.0250378463530711,minimize
detection.detection_linear.mean,0.5285,0.6965,0.6235999999999999,0.0645313877117174,minimize
privacy.delta-presence.score,2.142857139795918,4.999999983333334,3.628571402625851,1.2999214952389464,maximize
privacy.k-anonymization.gt,2.0,2.0,2.0,0.0,maximize
privacy.k-anonymization.syn,1.00000001,2.00000001,1.20000001,0.447213595499958,maximize
privacy.k-map.score,1.0,1.0,1.0,0.0,maximize
privacy.distinct l-diversity.gt,2.0,2.0,2.0,0.0,maximize
privacy.distinct l-diversity.syn,1.00000001,2.00000001,1.20000001,0.447213595499958,maximize
privacy.identifiability_score.score,0.39,0.54,0.4639999999999999,0.0541294744108974,minimize
privacy.identifiability_score.score_OC,0.24,0.41,0.32,0.0681909084849292,minimize
