Unnamed: 0,min,max,mean,stddev,direction
sanity.data_mismatch.score,0.0,0.0,0.0,0.0,minimize
sanity.common_rows_proportion.score,0.0,0.0,0.0,0.0,minimize
sanity.nearest_syn_neighbor_distance.mean,0.0011866533104516,0.0012999113329797,0.0012320616119628,4.433324120109915e-05,minimize
sanity.close_values_probability.score,0.9990462565569862,0.9990462565569862,0.9990462565569862,0.0,maximize
sanity.distant_values_probability.score,0.0009537434430138,0.0009537434430138,0.0009537434430138,0.0,minimize
stats.jensenshannon_dist.marginal,0.0068985545760668,0.0073477687185036,0.0071554938009131,0.0001745525291236,minimize
stats.chi_squared_test.marginal,0.2441449643977329,0.3711805272070583,0.3450182559473403,0.056396404033587,maximize
stats.inv_kl_divergence.marginal,0.920509293341108,0.9339599363161274,0.9271576246730604,0.0059779694099223,maximize
stats.ks_test.marginal,0.9044497379487214,0.9126862354383812,0.9077643463906332,0.003236245290726,maximize
stats.max_mean_discrepancy.joint,0.0009668274943159,0.0009760750242621,0.0009711734877451,3.4069418284629895e-06,minimize
stats.wasserstein_dist.joint,0.0095815984475553,7397.580835884449,2956.382507390823,2872.3377367263056,minimize
stats.alpha_precision.delta_precision_alpha_OC,0.8381558010926773,0.915023923444976,0.8622510948671636,0.0317350976336633,maximize
stats.alpha_precision.delta_coverage_beta_OC,0.4270087124878993,0.4442105263157895,0.4373112083485975,0.0063012342184159,maximize
stats.alpha_precision.authenticity_OC,0.5277511961722487,0.5770147830233667,0.5558587477565082,0.0190268822939192,maximize
stats.alpha_precision.delta_precision_alpha_naive,0.835301710229106,0.8541090446669846,0.843826513634107,0.0078235216360041,maximize
stats.alpha_precision.delta_coverage_beta_naive,0.3798724082934609,0.4073076923076922,0.3932381922951415,0.0124439996415992,maximize
stats.alpha_precision.authenticity_naive,0.5617548879351455,0.5842105263157895,0.5754787849709633,0.0091926227400212,maximize
stats.prdc.precision,0.9803827751196172,0.9846889952153112,0.9826430352438276,0.0017278321355028,maximize
stats.prdc.recall,0.8788745827372437,0.8850739151168335,0.8828803051979017,0.0023986220963202,maximize
stats.prdc.density,1.0627619047619048,1.0823923444976076,1.073819833630136,0.0080000400316444,maximize
stats.prdc.coverage,0.7324749642346209,0.7629947544110635,0.7462088698140199,0.0122621886120173,maximize
performance.linear_model.gt,0.4713301586949198,0.4713301586949198,0.4713301586949198,0.0,maximize
performance.linear_model.syn_id,0.2244248995181887,0.2325709375015205,0.2296897309887194,0.0033856221534203,maximize
performance.linear_model.syn_ood,0.4423924988931545,0.4561817580491876,0.4506795848835518,0.0055259760519997,maximize
performance.mlp.gt,0.006695444165447,0.006695444165447,0.006695444165447,0.0,maximize
performance.mlp.syn_id,0.0122432967316801,0.0168907560662781,0.0149660191575732,0.0016879141544022,maximize
performance.mlp.syn_ood,0.0270008608538117,0.0358835717724861,0.0320546731852251,0.0031995347742352,maximize
performance.xgb.gt,0.3006380592310768,0.3006380592310768,0.3006380592310768,0.0,maximize
performance.xgb.syn_id,0.2197752293023967,0.2376496311682165,0.2276099690313227,0.0085252171058534,maximize
performance.xgb.syn_ood,0.4291397178297737,0.4631893815414187,0.446974204555805,0.0138061896735395,maximize
performance.feat_rank_distance.corr,0.5238095238095238,0.8095238095238096,0.6890069625937472,0.1038352936604028,minimize
performance.feat_rank_distance.pvalue,0.0107142857142857,0.1361111111111111,0.048116699161371,0.050005802461238,minimize
detection.detection_xgb.mean,0.9007294578929425,0.9203117470395452,0.9109704604366948,0.008552386495839,minimize
detection.detection_mlp.mean,0.5,0.5,0.5,0.0,minimize
detection.detection_gmm.mean,0.4735906542410122,0.5193375275009857,0.5041445854934011,0.019559810675523,minimize
detection.detection_linear.mean,0.5650213748065775,0.591222183795353,0.5782463568955458,0.009749113939836,minimize
privacy.delta-presence.score,2.999999985,6.9999999766666665,4.7166666424861114,1.7396519322415769,maximize
privacy.k-anonymization.gt,2.0,2.0,2.0,0.0,maximize
privacy.k-anonymization.syn,2.00000001,3.00000001,2.80000001,0.4472135954999579,maximize
privacy.k-map.score,1.0,3.0,1.6,0.8944271909999159,maximize
privacy.distinct l-diversity.gt,2.0,2.0,2.0,0.0,maximize
privacy.distinct l-diversity.syn,2.00000001,3.00000001,2.80000001,0.4472135954999579,maximize
privacy.identifiability_score.score,0.329518359561278,0.3395326657129232,0.3353361945636623,0.0045290262548722,minimize
privacy.identifiability_score.score_OC,0.3776824034334764,0.4315689079637577,0.3984740104911778,0.0210326920389439,minimize
