AverageMInFile,NumSatisfactoryTrades,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,PercentTradesWBalance,NumBank2NatlTradesWHighUtilization,MaxDelqEver,NumTrades90Ever2DerogPubRec,NumTrades60Ever2DerogPubRec,MaxDelq2PublicRecLast12M,NumInqLast6M,MSinceMostRecentInqexcl7days,NumTradesOpeninLast12M,MSinceMostRecentDelq,PercentInstallTrades,NetFractionInstallBurden,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,PercentTradesNeverDelq,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumTotalTrades,RiskPerformance
76,30,81,184,4,38,0,8,0,0,7,0,0,2,-7,47,64,0,15,100,1,3,30,1
84,9,64,165,2,100,-8,8,1,1,6,1,0,1,-7,70,52,1,-8,100,1,2,10,0
70,22,64,229,4,83,2,6,0,0,6,3,0,3,14,18,95,3,62,95,6,2,22,0
98,27,56,264,12,69,2,5,0,2,4,1,0,0,2,34,61,1,44,70,8,4,31,1
56,18,70,121,7,75,1,8,0,0,7,3,1,1,-7,47,81,3,53,100,2,2,19,1
100,24,67,227,7,78,2,6,0,0,6,1,4,1,19,13,61,1,56,96,7,1,27,0
63,18,68,132,7,67,0,6,0,0,6,0,0,1,18,22,80,0,33,94,8,2,18,0
56,12,89,117,12,50,0,8,0,0,7,0,0,0,-7,25,39,0,3,100,2,2,12,1
76,35,78,168,5,50,1,6,0,0,6,0,-7,1,78,50,103,0,45,94,3,3,36,1
62,19,83,119,13,40,0,8,0,0,7,0,0,0,-7,32,-8,0,42,100,1,1,19,0
80,18,78,115,5,43,0,8,0,0,7,2,0,1,-7,28,-8,2,35,100,2,1,18,1
80,15,65,186,5,75,0,6,0,0,4,1,0,1,1,29,-8,1,28,88,5,1,16,0
35,8,64,97,2,100,1,2,1,1,6,1,-7,3,49,73,82,1,54,91,1,2,9,1
87,24,59,216,12,70,1,6,0,0,4,2,0,0,0,33,79,2,41,88,5,2,24,0
80,26,62,188,5,71,2,6,0,0,4,1,2,1,6,23,31,1,56,88,10,2,26,0
56,16,70,123,7,100,4,8,0,0,7,6,1,1,-7,19,-8,6,73,100,7,1,16,0
79,15,86,188,4,75,0,8,0,0,7,2,-7,1,-7,20,67,2,7,100,2,2,15,1
80,24,87,197,5,17,0,8,0,0,7,1,0,1,-7,4,-8,1,4,100,2,1,24,1
82,26,85,197,1,38,0,6,0,0,6,1,5,2,69,30,100,1,7,96,3,1,28,1
72,1,59,81,72,100,-8,2,2,2,0,0,0,0,4,33,-8,0,-8,33,-8,1,3,0
73,22,74,142,2,58,1,6,0,0,6,1,3,2,42,16,58,1,31,96,5,2,24,1
76,18,88,152,5,40,0,8,0,0,7,0,14,2,-7,39,-8,0,3,100,2,1,18,1
76,18,83,158,12,67,0,6,0,0,6,0,0,0,51,53,89,0,8,89,2,2,18,0
71,22,78,-8,3,50,1,8,0,0,7,2,-7,2,-7,18,-8,2,40,100,4,1,24,0
76,16,77,171,13,40,0,6,0,0,6,0,11,0,34,31,70,0,0,81,0,2,16,1
76,14,68,171,6,60,1,6,0,0,4,1,1,1,4,53,-8,1,30,87,1,1,15,0
49,21,62,114,7,78,1,6,0,0,4,0,9,2,6,42,76,0,70,95,4,3,22,0
77,19,84,331,3,31,0,8,0,0,7,3,1,2,-7,21,-8,3,5,100,3,1,29,1
58,17,79,123,2,57,0,8,0,0,7,4,0,3,-7,33,100,4,21,100,2,2,18,1
56,11,70,123,6,60,0,2,1,1,6,1,0,1,17,50,15,1,12,92,1,2,18,0
106,14,82,223,9,67,1,8,0,0,7,0,8,1,54,36,49,0,18,99,3,2,14,1
76,19,84,143,5,50,0,8,0,0,7,1,4,2,32,32,-8,1,7,95,3,1,21,1
84,16,84,171,11,50,0,8,0,0,7,0,20,1,-7,31,65,0,16,100,1,2,16,1
67,21,78,187,3,25,1,8,0,0,7,1,4,3,-7,16,-8,1,26,100,3,1,22,1
87,24,62,242,9,78,2,6,0,0,4,2,0,1,4,33,53,2,62,92,4,3,24,0
82,32,83,193,1,53,0,8,0,0,7,1,-7,2,-7,36,71,1,3,100,3,4,34,1
59,16,84,115,9,56,0,8,0,0,7,0,0,1,-7,44,39,0,5,100,1,4,16,1
68,21,63,168,1,73,4,8,1,1,6,2,0,3,-7,29,91,2,75,100,6,3,24,0
82,32,85,193,1,21,0,8,0,0,7,1,-7,2,-7,36,-8,1,2,100,1,1,34,1
69,20,65,179,7,88,1,6,0,0,4,2,1,3,0,60,62,2,54,90,3,4,21,0
97,25,75,233,13,73,4,8,0,0,7,0,13,0,-7,24,80,0,53,100,7,3,25,1
85,26,76,218,9,70,1,8,0,0,7,0,9,2,-7,23,57,0,28,100,4,2,44,1
95,22,69,222,4,81,2,6,0,0,4,1,0,1,11,32,47,1,55,91,7,4,23,0
43,20,59,102,6,69,3,5,0,1,6,2,4,4,19,50,73,2,65,81,4,6,21,0
87,26,64,247,2,86,2,6,0,0,6,2,0,2,18,57,54,2,73,93,5,3,29,0
72,16,66,130,7,100,3,6,0,0,6,3,0,1,48,19,-8,3,74,94,4,1,16,0
43,12,75,92,6,83,1,8,0,0,7,0,7,2,-7,8,-8,0,39,100,3,1,13,1
79,32,73,188,7,92,4,8,0,0,7,0,12,1,-7,38,54,0,58,100,8,4,32,1
58,20,79,151,4,60,0,8,0,0,7,3,0,3,-7,35,32,3,32,100,1,4,20,1
90,27,85,386,5,30,0,8,0,0,7,1,4,2,-7,17,86,1,4,100,2,2,27,1
76,16,87,171,2,22,0,8,0,0,7,0,0,1,-7,12,-8,0,2,100,1,1,17,1
97,11,73,212,32,40,0,4,1,1,6,0,-7,0,28,25,-8,0,12,83,1,1,13,0
70,22,82,212,3,40,0,8,0,0,7,2,3,3,-7,18,-8,2,6,100,3,2,22,1
77,21,84,209,4,20,0,8,0,0,7,0,-8,2,-7,24,-8,0,0,100,1,1,21,1
87,24,59,212,2,85,2,6,0,0,4,2,0,2,0,4,100,0,40,96,14,1,25,0
79,11,76,111,6,60,0,6,0,0,6,0,-7,1,22,27,52,0,12,82,1,2,11,1
48,26,59,140,2,64,1,6,0,0,4,1,-7,3,0,29,70,0,51,86,6,2,28,0
58,11,71,106,7,83,0,6,0,0,6,0,0,1,36,27,67,0,63,82,3,2,11,1
55,18,69,155,2,67,1,6,0,0,6,0,5,3,32,25,100,0,53,95,4,2,20,1
86,30,74,200,6,78,1,8,0,0,7,1,0,2,-7,50,42,1,45,100,6,2,32,1
81,26,78,284,1,58,1,8,0,0,7,2,0,2,-7,7,-8,2,15,100,6,1,30,1
75,11,88,177,2,75,0,8,0,0,7,2,-7,2,-7,42,-8,2,7,100,2,2,12,1
69,16,89,150,2,15,0,8,0,0,7,0,-8,2,-7,12,-8,0,5,100,1,1,17,1
58,17,79,123,2,57,0,8,0,0,7,4,0,4,-7,33,100,4,21,100,3,2,18,0
79,16,78,160,7,71,1,8,0,0,7,1,2,1,-7,44,24,1,33,100,2,3,16,1
83,31,64,188,2,90,3,8,0,0,7,1,2,2,-7,36,-8,1,66,100,7,1,33,1
58,20,69,126,4,75,1,6,0,0,4,0,0,1,3,60,80,0,53,95,2,2,20,0
86,17,86,186,5,60,0,8,0,0,7,2,0,1,-7,24,50,2,11,100,2,2,17,1
43,20,59,72,5,75,1,6,0,0,4,0,-7,2,2,35,76,0,73,90,3,3,20,0
52,28,63,100,4,71,5,8,0,0,7,1,0,3,-7,18,71,1,88,100,10,2,29,1
74,16,70,340,10,70,0,6,0,0,6,0,19,1,13,25,61,0,44,75,5,1,16,1
48,26,79,95,3,36,0,8,0,0,7,3,-7,3,-7,19,-8,3,16,100,2,1,28,1
79,16,77,160,9,71,1,8,0,0,7,0,-7,1,-7,44,52,0,31,100,2,3,16,1
80,21,76,-8,4,64,1,8,0,0,7,2,0,2,-7,32,81,2,23,100,5,2,0,1
61,24,80,-8,4,50,0,6,0,0,6,2,-7,2,54,15,-8,2,7,96,2,2,24,1
80,22,76,214,3,91,1,8,0,0,7,2,3,2,-7,41,58,2,38,100,8,2,22,1
101,12,74,243,12,83,2,6,0,0,6,0,-7,0,33,17,-8,0,55,92,4,1,12,0
82,26,77,169,1,50,0,6,0,0,6,1,0,2,32,45,82,1,21,96,2,2,31,1
76,21,74,150,6,33,0,2,1,1,6,0,-7,2,38,54,-8,0,0,92,0,2,24,1
74,16,90,177,1,22,0,8,0,0,7,0,-7,2,-7,12,-8,0,1,100,1,1,17,1
69,21,87,147,5,50,0,8,0,0,7,2,0,1,-7,14,-8,2,3,100,4,1,22,1
71,32,63,215,2,85,3,2,1,1,6,0,6,6,44,33,31,0,69,94,11,3,34,1
77,28,80,184,5,87,0,6,0,0,6,1,0,2,40,37,58,1,11,97,4,5,30,1
63,19,61,144,2,80,1,6,0,0,4,0,8,2,5,23,61,0,43,92,3,2,24,0
63,20,61,122,6,71,2,6,0,0,6,4,0,1,12,17,-8,4,56,84,4,1,21,0
82,32,83,200,11,42,0,8,0,0,7,0,-7,1,-7,34,79,0,8,100,1,4,32,1
84,27,74,152,11,75,0,5,0,2,6,0,-8,1,59,45,83,0,66,90,2,2,31,1
82,32,83,188,7,67,0,8,0,0,7,1,1,2,-7,38,82,1,8,100,3,3,32,1
98,18,78,270,3,43,0,6,0,0,6,1,1,3,22,21,-8,1,10,95,2,1,19,0
98,18,83,179,30,50,0,8,0,0,7,0,-8,0,-7,28,-8,0,11,100,2,2,18,1
72,25,80,244,4,33,0,8,0,0,7,1,0,1,-7,12,-8,1,3,100,3,1,27,1
84,31,63,218,4,91,5,6,0,0,6,1,3,1,45,46,82,1,84,97,7,4,32,1
97,38,77,204,5,75,1,6,0,0,6,1,0,2,-8,55,-8,1,41,95,4,1,41,1
63,20,61,118,4,71,1,6,0,0,4,1,3,1,5,15,31,1,30,95,3,2,20,0
101,27,71,255,9,70,2,8,0,0,7,0,0,1,-7,29,40,0,52,100,5,2,27,1
91,34,63,255,12,76,5,8,0,0,7,0,11,0,-7,14,70,0,78,100,11,3,37,1
99,16,86,199,25,60,0,8,0,0,7,0,-8,0,-7,29,-8,0,6,100,2,2,17,1
69,32,78,241,2,44,1,8,0,0,7,2,0,3,-7,18,-8,2,17,100,4,1,17,1
69,21,72,231,3,62,2,8,0,0,7,1,1,3,-7,24,98,1,35,100,6,2,21,0
81,9,90,225,18,50,0,8,0,0,7,0,0,0,-7,11,-8,0,4,100,2,-8,9,1
