duration,age,purpose,property_magnitude,foreign_worker,existing_credits,residence_since,own_telephone,other_payment_plans,checking_status,housing,employment,job,target,personal_status,credit_history,num_dependents,savings_status,other_parties,installment_commitment,credit_amount
6,25,6,1,1,1,2,0,2,3,1,2,1,1,0,3,1,2,2,1,1237
36,23,6,0,1,1,2,0,1,3,1,1,1,1,0,3,1,4,2,4,2384
12,37,6,3,1,1,4,1,1,1,1,0,1,1,3,3,2,1,2,4,639
9,58,2,0,1,1,4,0,1,0,1,0,3,1,0,3,1,1,2,4,119
6,27,3,3,1,2,2,0,0,3,1,1,3,0,3,2,1,1,2,4,3686
36,26,3,0,1,2,2,1,1,3,1,2,0,0,3,3,1,1,2,4,4463
24,23,1,1,1,1,4,0,2,3,2,1,1,0,0,3,1,1,0,4,1966
9,27,6,0,1,1,3,0,1,2,1,4,0,1,2,3,1,1,1,2,1235
18,33,4,3,1,1,1,1,1,3,1,2,1,1,0,3,1,1,2,4,1915
6,42,4,3,1,2,4,0,1,3,1,21,0,1,3,1,2,1,2,4,666
12,43,8,1,1,1,3,0,1,3,1,0,1,1,3,3,2,1,1,2,1542
24,28,6,0,1,1,4,1,1,1,1,0,1,1,0,3,1,4,2,4,2817
24,25,4,0,1,1,2,0,1,2,2,2,1,1,0,3,1,1,2,2,2308
24,33,3,1,1,2,2,0,0,3,1,1,1,1,3,1,1,1,2,4,2685
12,37,7,0,1,2,2,0,1,0,1,0,1,1,0,1,1,1,2,4,2069
6,28,4,3,0,1,1,0,1,2,1,2,3,0,0,0,1,3,2,1,783
36,36,6,3,1,1,4,0,1,3,1,0,1,1,3,3,1,1,2,4,2337
12,37,2,2,1,1,4,1,0,3,0,0,1,1,3,3,1,1,2,2,1620
18,48,4,1,1,1,4,1,0,2,2,0,1,1,0,3,1,1,0,3,6468
12,28,0,3,0,1,2,0,1,1,1,2,3,1,0,0,1,1,2,4,886
18,26,6,3,1,1,1,0,1,3,1,1,1,1,0,3,1,1,2,3,1459
24,27,4,2,1,1,4,0,1,2,2,1,1,1,0,3,1,4,2,2,6355
6,37,4,1,1,1,3,1,1,3,1,4,3,1,3,3,1,1,2,2,1047
9,38,4,3,1,1,2,0,1,3,1,0,0,1,3,3,1,4,2,1,3568
18,44,4,2,1,2,4,1,1,3,0,4,0,1,0,1,2,2,2,1,2631
18,31,0,3,1,1,1,0,0,3,1,3,0,1,3,3,1,2,2,4,1459
24,25,4,1,1,2,1,0,1,2,1,3,1,1,3,1,1,1,2,2,2067
24,32,6,0,1,2,2,0,1,1,1,2,3,1,0,1,1,1,2,4,2249
12,33,4,3,0,2,4,0,1,0,1,2,1,1,3,1,2,1,2,4,2368
12,35,3,1,0,1,2,0,1,3,1,3,1,1,0,1,1,0,2,3,1592
24,33,6,0,1,2,2,0,0,0,1,1,1,1,3,2,1,2,2,4,2375
24,25,4,1,1,1,2,1,1,3,1,3,1,1,0,3,1,3,2,2,2069
18,33,3,1,1,1,1,0,1,2,1,3,1,1,3,3,1,0,2,3,2524
