sex,race,capital-loss,income,marital-status,native-country,workclass,fnlwgt,capital-gain,hours-per-week,age,occupation,relationship,education,education-num
1,4,0,0,4,38,2,194360,0,40,25,2,3,11,9
1,4,0,0,2,38,2,174789,0,50,46,13,0,11,9
1,4,0,0,2,38,4,102359,0,20,60,2,0,11,9
1,4,0,0,2,38,2,194772,0,40,38,2,0,11,9
1,4,0,0,4,38,2,216129,0,40,24,2,1,11,9
1,4,0,1,2,38,2,154374,0,40,50,2,0,15,10
0,4,0,0,0,38,2,182714,0,40,30,3,4,11,9
1,4,0,0,2,38,2,206051,0,40,58,2,0,11,9
1,4,0,0,2,38,2,170517,0,40,41,2,0,11,9
0,4,0,0,4,38,2,198663,0,40,26,7,1,9,13
1,4,0,0,2,38,2,206951,0,40,33,2,0,11,9
1,4,0,0,2,38,2,188571,0,40,32,2,0,11,9
1,4,0,0,2,38,2,200584,0,45,29,3,0,15,10
1,4,0,0,2,38,2,206953,0,40,40,2,0,15,10
0,4,0,0,4,38,2,201752,0,40,30,7,1,11,9
1,4,0,1,2,38,2,168211,0,40,48,9,0,12,14
0,4,0,0,4,38,2,192323,0,40,25,0,1,11,9
1,4,0,0,2,38,2,112362,0,40,34,6,0,11,9
1,4,0,1,2,38,2,113324,0,50,30,3,0,9,13
1,4,0,1,2,38,2,113324,0,45,36,3,0,9,13
1,4,0,0,2,38,2,165468,0,40,25,2,0,11,9
1,4,0,1,2,38,2,186035,0,50,36,9,0,12,14
1,4,0,0,2,38,2,175925,0,40,38,2,0,11,9
1,4,0,0,2,38,2,197997,0,40,36,2,0,11,9
0,4,0,0,4,38,2,203182,0,40,26,0,3,9,13
1,4,0,0,2,38,2,191256,0,40,46,2,0,11,9
1,4,0,0,2,38,2,174789,0,40,32,2,0,11,9
0,4,0,0,4,38,2,236376,0,30,21,0,1,15,10
1,4,0,0,4,38,2,198069,0,40,24,6,3,11,9
1,4,0,0,2,38,4,162298,0,50,60,11,0,11,9
0,4,0,0,4,38,2,163333,0,40,23,0,1,11,9
0,4,0,0,4,38,2,184016,0,25,18,7,3,11,9
1,4,0,0,4,38,2,188798,0,40,24,0,3,11,9
1,4,0,0,4,38,2,175910,0,40,22,11,3,15,10
1,4,0,0,2,38,4,112497,0,30,50,2,0,11,9
0,4,0,0,4,38,2,204596,0,40,26,0,3,15,10
1,4,0,0,2,38,2,191385,0,40,33,2,0,11,9
1,4,0,0,2,38,2,194690,0,40,40,13,0,15,10
1,4,0,0,2,38,2,186269,0,40,31,2,0,11,9
1,4,0,0,2,38,2,183279,0,40,28,9,0,9,13
1,4,0,1,2,38,2,115932,0,40,32,2,0,15,10
