sex,race,capital-loss,income,marital-status,native-country,workclass,fnlwgt,capital-gain,hours-per-week,age,occupation,relationship,education,education-num
0,4,0,0,4,38,2,162432,0,20,24,0,3,9,13
1,4,0,0,2,38,2,117381,0,40,41,3,0,9,13
1,4,0,0,4,38,2,160968,0,40,24,5,3,11,9
1,4,0,0,4,38,2,177727,0,40,24,5,3,11,9
1,4,0,0,4,38,2,115971,0,40,22,5,3,11,9
0,4,0,0,0,38,2,199915,0,40,49,0,4,11,9
1,4,0,0,2,38,2,115932,0,40,44,6,0,11,9
1,4,0,1,2,38,2,193720,0,40,49,2,0,11,9
0,4,0,0,4,38,2,203182,0,40,25,0,3,9,13
1,4,0,0,2,38,4,168187,0,40,41,11,0,11,9
1,4,0,0,2,38,2,115851,0,40,29,2,0,11,9
0,4,0,0,0,38,2,177119,0,40,31,0,4,15,10
0,4,0,0,4,38,2,195985,0,40,23,7,3,15,10
1,4,0,0,4,38,2,108140,0,45,21,11,3,11,9
1,4,0,0,4,38,2,182756,0,40,30,2,1,11,9
1,4,0,0,4,38,2,182246,0,40,19,11,3,11,9
1,4,0,0,4,38,2,110597,0,40,26,9,3,12,14
1,4,0,0,4,38,2,205337,0,40,25,5,3,11,9
1,4,0,0,2,38,2,205152,0,40,34,2,0,11,9
1,4,0,0,2,38,2,180609,0,40,59,2,0,11,9
1,4,0,0,2,38,2,115161,0,40,34,2,0,11,9
1,4,0,0,4,38,2,199698,0,40,24,5,3,11,9
1,4,0,0,2,38,2,189888,0,40,43,13,0,9,13
1,4,0,0,2,38,2,175262,0,40,26,13,0,11,9
0,4,0,0,4,38,2,193949,0,40,27,0,1,9,13
0,4,0,0,4,38,2,197666,0,40,21,11,3,11,9
1,4,0,0,2,38,2,102953,0,40,29,6,0,11,9
0,4,0,0,0,38,2,117983,0,40,48,0,1,11,9
1,4,0,0,2,38,2,115411,0,40,31,2,0,11,9
0,4,0,0,4,38,2,209483,0,20,21,0,3,15,10
1,4,0,0,4,38,2,189590,0,40,22,5,3,15,10
1,4,0,1,2,38,2,115932,0,40,36,2,0,15,10
1,4,0,0,4,38,2,203849,0,40,23,3,3,9,13
1,4,0,1,2,38,2,182303,0,40,50,2,0,11,9
0,4,0,0,4,38,2,204497,0,30,22,11,3,15,10
1,4,0,0,2,38,2,193995,0,40,35,2,0,11,9
1,4,0,0,4,38,2,176683,0,40,26,6,1,11,9
1,4,0,0,2,38,2,189123,0,40,32,6,0,11,9
1,4,0,1,2,38,2,123429,0,40,41,9,0,12,14
0,4,0,0,4,38,2,225515,0,40,25,0,3,15,10
1,4,0,0,2,38,2,115784,0,40,52,2,0,11,9
1,4,0,0,2,38,2,186993,0,40,46,6,0,11,9
1,4,0,0,2,38,2,189623,0,40,51,6,0,11,9
1,4,0,1,2,38,2,125461,0,40,34,3,0,9,13
0,4,0,0,4,38,2,199268,0,40,25,0,3,15,10
1,4,0,0,2,38,2,205309,0,40,30,13,0,15,10
1,4,0,0,2,38,2,194940,0,40,34,9,0,9,13
1,4,0,0,4,38,2,176711,0,40,23,11,1,9,13
1,4,0,0,2,38,2,174789,0,40,31,13,0,11,9
1,4,0,0,2,38,2,177705,0,40,44,2,0,11,9
0,4,0,0,4,38,2,205839,0,40,26,0,1,15,10
1,4,0,0,2,38,2,187581,0,40,31,6,0,11,9
1,4,0,1,2,38,2,206951,0,50,39,3,0,9,13
1,4,0,0,2,38,2,182227,0,40,43,5,0,11,9
1,4,0,0,2,38,2,187096,0,40,38,2,0,11,9
1,4,0,0,2,38,2,204049,0,40,38,2,0,11,9
1,4,0,0,4,38,2,184655,0,40,23,3,3,15,10
1,4,0,0,2,38,2,115784,0,40,31,5,0,2,8
1,4,0,0,4,38,2,176452,0,40,24,2,1,15,10
1,4,0,0,2,38,2,176796,0,45,32,2,0,11,9
1,4,0,0,2,38,2,198660,0,40,32,2,0,11,9
1,4,0,0,2,38,2,198660,0,40,32,2,0,11,9
1,4,0,1,2,38,2,190228,0,40,44,2,0,11,9
1,4,0,0,2,38,2,194940,0,40,38,2,0,11,9
0,4,0,0,4,38,2,198613,0,40,27,0,3,9,13
0,4,0,0,4,38,2,200973,0,40,22,7,3,11,9
1,4,0,0,2,38,2,113324,0,40,40,6,0,11,9
0,4,0,0,0,38,2,101090,0,40,58,7,4,11,9
1,4,0,0,2,38,2,172538,0,40,33,2,0,11,9
1,4,0,0,2,38,2,169652,0,40,32,11,0,11,9
1,4,0,1,2,38,2,180303,0,40,58,11,0,9,13
1,4,0,1,2,38,2,120131,0,40,47,2,0,11,9
1,4,0,0,4,38,2,200117,0,40,27,11,3,11,9
