Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
2,18.88414883972301,0,0.022633360368301044,43,2185.0932541766424,0.013096973253243398,0.025049346437560568,14.75294175198928,0.0,6,1,1,2,6,2,True,False
0,0.5032835953165071,0,0.01920470303628459,6,102.21319286165988,0.00038752176682006664,0.04235654980639597,0.013342183107515584,0.0,7,3,2,3,15,2,False,False
4,249.23537658363028,3,65.12123907985772,64,1947.1652986746049,0.0022218195533106307,0.01373602955531546,46.22363438636831,0.0,5,2,1,1,1,2,False,False
0,0.32691952912533573,0,0.0,7,1724.4826435765629,0.017268896988097353,0.02422519142610361,0.02090996137009552,0.0,7,1,1,1,1,2,False,False
2,0.0,0,0.07207174209408179,12,297.3591747886458,5.7615922524649455e-05,0.020874318533839264,0.025760776646435973,0.0,7,1,1,3,1,2,False,False
1,0.0,0,0.0,12,307.1098826868051,0.00029808516072413866,0.024820473036534615,0.0,0.0,6,2,2,4,3,2,False,False
0,0.0,0,0.0,11,1543.4577256376695,0.030375044457509194,0.026710100358457875,0.0,0.6,6,1,1,3,3,2,False,False
0,0.0,0,0.05434606275761736,50,441.84503866732103,0.0005512643369889683,0.0,0.04276804522243083,0.0,1,2,1,5,2,0,False,False
0,0.040125858093217226,0,0.0,57,1595.176897404845,0.002527209664644836,0.0,0.011295809220653414,0.0,1,2,4,7,1,2,False,False
5,634.2486487365452,4,59.55493087072521,37,1553.6865948977722,0.0005306385020982761,0.006255948207745381,9.763603307090115,0.0,5,1,1,6,1,2,False,False
0,0.16621095223182333,0,0.0,24,971.5222336818817,0.0,0.026101636226587864,0.02275072774323462,0.0,8,3,2,7,2,2,False,False
0,0.05200034486388169,0,0.1644509319992235,7,85.56933742244347,0.19766887110196601,0.1964585377272065,0.04238953914048403,0.0,7,3,2,1,10,2,True,False
0,0.4887847281851829,0,0.0,7,37.56268388141095,0.000978593365177485,0.02266819277426788,0.0009097554544716736,0.0,7,1,1,2,1,2,True,False
12,197.2524371882197,5,1006.5687142833448,306,9973.08714348754,0.004546503263929408,0.02431040637950039,0.0,0.0,7,3,1,1,3,2,False,False
1,0.44521976299267274,0,0.0,14,1338.33325321697,0.032381310538568533,0.1236648731574747,0.0,0.6,7,2,1,1,1,2,True,False
7,0.8220190849038087,0,0.0,9,35.71868852815504,0.0,0.06319983743377898,0.01665534036809333,0.0,5,3,1,9,1,2,True,False
0,0.10460225060638953,0,0.0,35,1007.0016557045498,0.058737657710613886,0.1082812146774603,0.0,0.0,5,2,1,3,1,2,True,False
8,199.53384213521758,4,26.405268055277674,155,7128.860882989011,0.013681898083470515,0.08176171637480928,8.203779973667004,0.0,2,2,2,6,11,2,False,False
0,0.3152454236460542,0,0.0,49,168.01300669728107,0.013095950291318305,0.020449672118974457,0.040254602014615504,0.8,6,3,2,3,1,2,False,False
0,0.0,0,0.12653690064676643,3,95.1298708066418,0.19629421872863073,0.19501771503862148,0.022934464836785632,0.0,6,1,1,1,1,2,False,False
5,67.84820666767556,0,0.0,53,1809.4985559056583,0.0005199656516750879,0.008766756121980315,0.038014874997519446,0.0,6,3,1,1,3,2,False,False
1,56.17543529559896,0,0.05273370988656094,15,442.82749502892494,0.025695718520875287,0.06682085299949378,0.024187853274603828,1.0,6,2,2,3,14,2,False,False
8,192.8229207493162,1,52.52670774380463,46,2133.5207294153784,0.018982124828993616,0.037957282699699696,53.460266075219046,0.0,1,3,1,4,1,2,False,True
