Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
2,30.62303289911047,0,0.0,51,1424.736355971099,0.0370515526896359,0.033693615213195804,0.10553978253023437,0.0,1,2,1,3,9,2,True,False
0,0.0,0,0.0,45,1963.4620433543255,0.021267455214039548,0.03325770947204919,0.08228911696198894,0.0,7,1,1,4,1,2,False,False
0,0.2884962931427862,0,0.043831715992101686,29,1939.5316130555077,0.0009627622848955291,0.0,72.88339943417571,0.0,6,3,1,1,13,0,False,True
0,0.0015118853184222791,0,0.0,9,54.773245281589,0.05914351839968411,0.10689937159573937,0.014469563446374512,0.0,7,3,2,8,11,2,True,False
0,0.18916109209575196,0,0.0,8,104.82569620025518,0.027416827603610944,0.09146592158692471,0.0,0.0,7,2,1,2,2,2,False,False
8,428.25827227568215,1,59.1235141052307,0,352.50509706259845,0.001667317149851355,0.014503016498394361,0.039475224535683084,0.0,7,2,2,8,10,0,True,False
7,1060.7186225061446,5,187.90257236125075,18,937.4002962812415,0.0012451668892232033,0.0,52.59843913238344,0.0,6,2,1,1,4,2,False,False
8,387.5622637290827,0,0.0,170,8045.608571162862,0.008356845426153323,0.03184544894114265,0.0,0.0,3,2,1,1,11,2,False,False
2,53.86519964498926,0,0.0,168,7154.311282288754,0.0043181684802205585,0.005392421791931711,0.015153924388335821,0.0,7,4,1,6,13,2,False,True
0,0.9767766918225187,0,0.4826298944603148,17,422.7258943431078,0.00043425493958932206,0.011928884280003216,0.0,0.0,5,2,1,1,1,0,False,False
0,0.0,0,0.0,63,323.8037435207496,0.0005682916192879302,0.024174551679404126,0.05158889073278297,0.0,6,1,1,2,12,2,False,True
5,81.28304192883914,1,44.7097798712622,216,10810.046374956168,0.03468086060330956,0.07475037188059545,0.0,0.0,0,3,2,7,2,2,False,False
11,156.06395290252357,1,0.0,17,518.4190052388342,0.008468507500339468,0.01802839828480086,0.0,0.0,6,1,1,1,2,0,False,False
0,0.8759249717878457,0,0.0,40,1334.0200732755561,2.2208779137010567e-05,0.020828876930762873,0.0,0.0,7,1,1,1,1,2,False,False
5,168.13309043105602,0,0.0,5,345.12379151467564,0.0011238865061371636,0.01860390056472815,11.432627765489547,0.0,8,1,1,1,3,2,False,False
0,0.36152596578874313,0,0.04036973339953578,34,1546.4649409566532,0.00013783766141978887,0.01618754126401408,0.0,0.8,6,2,1,4,2,2,False,False
2,0.43029722198586406,0,0.0,17,209.80615679251065,0.011928836526901123,0.0268751421285128,0.0,0.0,1,3,2,9,1,2,False,False
