,min,max,mean,stddev
sanity.data_mismatch.score,0.0,0.0,0.0,0.0
sanity.common_rows_proportion.score,0.0,0.0,0.0,0.0
sanity.nearest_syn_neighbor_distance.mean,0.05495487555061276,0.18286151452659546,0.10072902822177957,0.04979075622262611
sanity.close_values_probability.score,0.7078651685393258,0.9606741573033708,0.8966292134831461,0.10948571979041609
sanity.distant_values_probability.score,0.0056179775280898875,0.011235955056179775,0.006741573033707865,0.0025124359297750446
stats.jensenshannon_dist.marginal,0.009158224835294645,0.01029554936844933,0.009626539122787955,0.0005452700291486745
stats.chi_squared_test.marginal,0.35653960634604104,0.7856956843509391,0.528413435079629,0.17944157901892777
stats.inv_kl_divergence.marginal,0.8129559988678607,0.9240269162902426,0.8514627285852825,0.046845387626543555
stats.ks_test.marginal,0.9037792731612956,0.9195336186909221,0.912197520249817,0.007016871007835191
stats.max_mean_discrepancy.joint,0.01117287817924222,0.012040070115978376,0.011553347604004772,0.000394638531677363
stats.wasserstein_dist.joint,0.04819078849341165,1.1153465179072748,0.516922145688274,0.4874905427253441
stats.alpha_precision.delta_precision_alpha_OC,0.8795833333333334,0.9557923285548237,0.913084318507701,0.03145592449086994
stats.alpha_precision.delta_coverage_beta_OC,0.4478632478632478,0.5288389513108616,0.49010740392382834,0.03237926996613358
stats.alpha_precision.authenticity_OC,0.4044943820224719,0.4875,0.43659027742471235,0.039282184857267706
stats.alpha_precision.delta_precision_alpha_naive,0.6393162393162395,0.7146067415730337,0.6858627521593484,0.02786592761681742
stats.alpha_precision.delta_coverage_beta_naive,0.6145299145299146,0.7385767790262172,0.6606164918286531,0.050030605199976874
stats.alpha_precision.authenticity_naive,0.2752808988764045,0.3595505617977528,0.3138950251665057,0.03690187169337208
stats.prdc.precision,0.9882352941176471,1.0,0.9965359477124183,0.005226715287195996
stats.prdc.recall,0.9719101123595506,0.9831460674157303,0.9764044943820224,0.004700337227719484
stats.prdc.density,1.0447058823529412,1.1088888888888888,1.082261689291101,0.028977379666563014
stats.prdc.coverage,0.9269662921348315,0.9831460674157303,0.9685393258426966,0.023702273156998827
performance.linear_model.gt,0.9858585285966239,0.9858585285966239,0.9858585285966239,0.0
performance.linear_model.syn_id,0.9916108636356797,0.9959806587304462,0.993427213587785,0.0016295750489562616
performance.linear_model.syn_ood,0.9895487528344671,0.9955549256739733,0.9920550012597632,0.0022569967356671702
performance.mlp.gt,0.5422987090198743,0.5422987090198743,0.5422987090198743,0.0
performance.mlp.syn_id,0.4951519995632022,0.5415334028974252,0.5308465080443592,0.02000779000366211
performance.mlp.syn_ood,0.4864969135802468,0.5335648148148148,0.520679012345679,0.019743137444361025
performance.xgb.gt,0.9968163265306123,0.9968163265306123,0.9968163265306123,0.0
performance.xgb.syn_id,0.9944330874331095,0.9985122171793911,0.9971586992238489,0.0016094903151013156
performance.xgb.syn_ood,0.9947430713025952,0.998135865457294,0.9968122952884857,0.0013688505172739956
performance.feat_rank_distance.corr,0.3401822706559652,0.631830524792166,0.48145241386440685,0.12126342676234099
performance.feat_rank_distance.pvalue,5.753673230127605e-22,1.896126089087387e-07,3.8058798610091864e-08,8.472166146570485e-08
detection.detection_xgb.mean,0.46511022927689594,0.6099305555555554,0.5661272480915903,0.06303989400852457
detection.detection_mlp.mean,0.473015873015873,0.535798319327731,0.4953037868671961,0.024248191026696245
detection.detection_gmm.mean,0.4763249559082892,0.5531216931216931,0.5154582499815936,0.03183102668443905
detection.detection_linear.mean,0.27614583333333337,0.3302752176139273,0.29638847411724545,0.02077988841934019
privacy.delta-presence.score,1.99999999,4.999999975000001,3.399999976,1.3416407740151612
privacy.k-anonymization.gt,1.0,1.0,1.0,0.0
privacy.k-anonymization.syn,1.00000001,3.00000001,1.60000001,0.8944271909999159
privacy.k-map.score,1.0,2.0,1.2,0.4472135954999579
privacy.distinct l-diversity.gt,1.0,1.0,1.0,0.0
privacy.distinct l-diversity.syn,1.00000001,3.00000001,1.60000001,0.8944271909999159
privacy.identifiability_score.,0.48314606741573035,0.5730337078651685,0.5325842696629214,0.03403400276597966
privacy.identifiability_score._privacy.identifiability_score.OC,0.48314606741573035,0.5730337078651685,0.5258426966292135,0.03290236059403665
