Unnamed: 0,min,max,mean,stddev,direction
sanity.data_mismatch.score,0.0,0.0,0.0,0.0,minimize
sanity.common_rows_proportion.score,0.0,0.0,0.0,0.0,minimize
sanity.nearest_syn_neighbor_distance.mean,0.1424023260195627,0.1638116152296271,0.1488376956037078,0.008722473300339,minimize
sanity.close_values_probability.score,0.752,0.848,0.8183999999999999,0.0379051447695428,maximize
sanity.distant_values_probability.score,0.004,0.006,0.0048,0.0010954451150103,minimize
stats.jensenshannon_dist.marginal,0.0053135717491637,0.0058861487175454,0.0056723281579881,0.0002262579992915,minimize
stats.chi_squared_test.marginal,0.9999999992733408,0.9999999998933662,0.9999999995974972,2.564771311494102e-10,maximize
stats.inv_kl_divergence.marginal,0.984196914324067,0.9882026102249128,0.9861834225297144,0.0018324035403349,maximize
stats.ks_test.marginal,0.8281176470588235,0.8389411764705883,0.8348705882352941,0.004632964478775,maximize
stats.max_mean_discrepancy.joint,0.0039999999277756,0.0039999999903505,0.003999999970653,2.6901724172882324e-11,minimize
stats.wasserstein_dist.joint,0.0219043201273743,0.028547009929184,0.0238680339749963,0.0028031918848911,minimize
stats.alpha_precision.delta_precision_alpha_OC,0.3277333333333334,0.5718666666666667,0.4071466666666666,0.0953633798804458,maximize
stats.alpha_precision.delta_coverage_beta_OC,0.3941333333333332,0.4400643678160919,0.418439540229885,0.0222070266291614,maximize
stats.alpha_precision.authenticity_OC,0.62,0.692,0.6536000000000001,0.032784142508231,maximize
stats.alpha_precision.delta_precision_alpha_naive,0.7062666666666666,0.748,0.7295733333333334,0.0163520708848213,maximize
stats.alpha_precision.delta_coverage_beta_naive,0.8746666666666667,0.9146666666666668,0.8920266666666666,0.0144776916514876,maximize
stats.alpha_precision.authenticity_naive,0.102,0.13,0.1139999999999999,0.010099504938362,maximize
stats.prdc.precision,0.976,0.992,0.9868,0.0062609903369994,maximize
stats.prdc.recall,0.996,1.0,0.9984,0.0016733200530681,maximize
stats.prdc.density,1.0444000000000002,1.0804,1.06568,0.0130886210121616,maximize
stats.prdc.coverage,1.0,1.0,1.0,0.0,maximize
performance.linear_model.gt,0.9857155555555556,0.9857155555555556,0.9857155555555556,0.0,maximize
performance.linear_model.syn_id,0.992805277777778,0.9954241666666668,0.9941922222222224,0.0010081757414345,maximize
performance.linear_model.syn_ood,0.9927511111111113,0.99536,0.9941088888888888,0.0009913452638201,maximize
performance.mlp.gt,0.579717013888889,0.579717013888889,0.579717013888889,0.0,maximize
performance.mlp.syn_id,0.5527864583333334,0.6228489583333333,0.583742361111111,0.0310221679278957,maximize
performance.mlp.syn_ood,0.55175,0.6273555555555556,0.5868444444444444,0.0332314375457641,maximize
performance.xgb.gt,0.9926955555555554,0.9926955555555554,0.9926955555555554,0.0,maximize
performance.xgb.syn_id,0.9994313888888888,0.99979375,0.9996046388888888,0.0001430646100155,maximize
performance.xgb.syn_ood,0.9994288888888888,0.9997733333333332,0.9995942222222224,0.0001404015405634,maximize
performance.feat_rank_distance.corr,0.228294604781345,0.4330704035307479,0.3192066363156643,0.0937121991834678,minimize
performance.feat_rank_distance.pvalue,1.997494139859203e-93,3.1304060698726008e-27,6.260812639880644e-28,1.3999601259242015e-27,minimize
detection.detection_xgb.mean,0.97852,0.9974,0.992016,0.0079028779567952,minimize
detection.detection_mlp.mean,0.49141,0.5034599999999999,0.4968499999999999,0.0045922597923026,minimize
detection.detection_gmm.mean,0.4992899999999999,0.52749,0.5165219999999999,0.0116176318585157,minimize
detection.detection_linear.mean,0.46268,0.49582,0.479944,0.0136622794584212,minimize
privacy.delta-presence.score,1.0999999989,1.1351351348283418,1.121027026374818,0.0129788137009582,maximize
privacy.k-anonymization.gt,11.0,11.0,11.0,0.0,maximize
privacy.k-anonymization.syn,12.00000001,16.00000001,14.200000010000002,1.4832396974191326,maximize
privacy.k-map.score,10.0,12.0,11.2,0.8366600265340756,maximize
privacy.distinct l-diversity.gt,11.0,11.0,11.0,0.0,maximize
privacy.distinct l-diversity.syn,12.00000001,16.00000001,14.200000010000002,1.4832396974191326,maximize
privacy.identifiability_score.score,0.874,0.916,0.8932,0.0151393526942204,minimize
privacy.identifiability_score.score_OC,0.264,0.33,0.2984,0.0255890601624991,minimize
