sex,race,capital-loss,income,marital-status,native-country,workclass,fnlwgt,capital-gain,hours-per-week,age,occupation,relationship,education,education-num
1,4,0,0,4,38,2,191681,0,40,25,11,1,15,10
1,4,0,0,2,38,2,183173,0,40,47,2,0,11,9
1,4,0,0,4,38,2,191722,0,40,20,7,3,15,10
0,4,0,0,4,38,2,190290,0,40,34,0,3,9,13
1,4,0,0,4,38,2,198148,0,20,18,2,3,1,7
1,4,0,0,2,38,2,180985,0,40,40,11,0,9,13
1,4,0,1,2,38,2,162825,0,40,45,9,0,9,13
1,4,0,1,2,38,2,117381,0,40,45,2,0,11,9
1,4,0,1,2,38,2,165466,0,40,39,3,0,9,13
0,4,0,0,0,38,2,193689,0,40,34,0,4,11,9
1,4,0,1,2,38,2,204042,0,40,43,9,0,12,14
1,4,0,0,2,38,2,187560,0,40,36,2,0,11,9
1,4,0,0,2,38,2,186035,0,40,40,11,0,15,10
1,4,0,1,2,38,2,188291,0,60,38,11,0,9,13
1,4,0,0,2,38,2,170924,0,40,49,2,0,5,4
1,4,0,0,2,38,2,200474,0,40,26,6,0,11,9
0,4,0,0,0,38,2,193895,0,40,34,0,4,15,10
1,4,0,0,2,38,2,187322,0,40,33,6,0,15,10
1,4,0,0,2,38,2,175127,0,40,45,3,0,11,9
1,4,0,0,2,38,2,115023,0,40,41,2,0,15,10
1,4,0,1,2,38,2,170066,0,40,50,2,0,11,9
1,4,0,0,2,38,2,162312,0,40,39,6,0,11,9
1,4,0,1,2,38,2,197038,0,40,50,9,0,9,13
1,4,0,0,2,38,2,182227,0,40,40,6,0,15,10
0,4,0,0,0,38,2,174242,0,40,44,0,1,11,9
1,4,0,0,2,38,2,178415,0,40,41,2,0,15,10
1,4,0,0,4,38,2,117381,0,40,23,7,1,9,13
0,4,0,0,4,38,2,178147,0,40,22,9,1,9,13
0,4,0,0,0,38,2,199903,0,40,32,3,4,9,13
1,4,0,0,4,38,2,182117,0,40,21,2,3,11,9
1,4,0,0,2,38,2,189843,0,40,37,2,0,11,9
1,4,0,1,2,38,2,180477,0,40,43,9,0,9,13
1,4,0,0,2,38,2,155489,0,40,45,2,0,11,9
1,4,0,0,4,38,2,204641,0,40,23,11,1,15,10
1,4,0,1,2,38,2,199995,0,40,47,9,0,9,13
1,4,0,1,2,38,2,172571,0,60,44,11,0,11,9
1,4,0,0,2,38,2,182227,0,40,44,2,0,11,9
1,4,0,0,4,38,2,200474,0,40,20,5,1,15,10
1,4,0,0,2,38,2,168138,0,40,46,6,0,11,9
1,4,0,1,2,38,2,187322,0,60,42,11,0,9,13
1,4,0,0,4,38,2,199915,0,40,22,5,1,11,9
0,4,0,0,0,38,2,182752,0,40,48,3,4,15,10
1,4,0,0,2,38,2,201127,0,40,31,2,0,11,9
1,4,0,0,2,38,2,173495,0,40,34,2,0,11,9
1,4,0,0,2,38,2,155489,0,40,41,6,0,11,9
1,4,0,0,2,38,2,160625,0,40,41,2,0,15,10
0,4,0,0,0,38,2,170166,0,40,52,3,1,11,9
0,4,0,0,4,38,2,199763,0,40,23,0,1,9,13
1,4,0,0,2,38,2,116666,0,40,32,13,0,11,9
1,4,0,0,2,38,2,188950,0,40,48,3,0,15,10
1,4,0,1,2,38,2,167474,0,40,44,9,0,12,14
1,4,0,0,2,38,2,200471,0,40,42,2,0,11,9
0,4,0,0,4,38,2,200973,0,40,21,11,3,15,10
1,4,0,1,2,38,2,125461,0,40,33,9,0,9,13
1,4,0,0,4,38,2,182227,0,40,30,7,1,11,9
0,4,0,0,4,38,2,180032,0,40,25,11,3,9,13
0,4,0,0,4,38,2,196342,0,40,21,0,1,15,10
1,4,0,0,2,38,2,199816,0,40,50,2,0,11,9
0,4,0,0,4,38,2,196127,0,20,18,11,3,1,7
1,4,0,0,2,38,2,188246,0,40,36,6,0,11,9
1,4,0,0,2,38,2,113364,0,40,49,2,0,11,9
1,4,0,0,2,38,2,193815,0,40,28,2,0,11,9
1,4,0,0,2,38,2,204641,0,40,35,2,0,11,9
1,4,0,0,2,38,2,168539,0,40,44,2,0,11,9
1,4,0,0,2,38,2,192337,0,40,35,2,0,15,10
0,4,0,0,0,38,2,116666,0,40,41,0,4,15,10
1,4,0,0,4,38,2,191355,0,50,22,2,3,15,10
0,4,0,0,4,38,2,181824,0,40,23,9,1,9,13
1,4,0,0,2,38,2,176972,0,40,29,2,0,11,9
0,4,0,0,0,38,2,143582,0,40,51,0,1,15,10
1,4,0,0,4,38,2,192337,0,40,25,0,3,15,10
0,4,0,0,4,38,2,184015,0,40,21,11,3,15,10
1,4,0,0,4,38,2,199495,0,40,24,6,3,15,10
1,4,0,0,2,38,2,115066,0,40,60,13,0,5,4
0,4,0,0,4,38,2,173851,0,40,21,7,3,15,10
1,4,0,0,2,38,2,177905,0,40,36,2,0,11,9
0,4,0,0,4,38,2,199432,0,40,20,0,3,11,9
1,4,0,0,4,38,2,174789,0,40,22,6,1,11,9
1,4,0,1,2,38,2,174575,0,40,58,3,0,9,13
1,4,0,1,2,38,2,190895,0,40,43,9,0,9,13
1,4,0,0,2,38,2,162825,0,40,28,2,0,11,9
1,4,0,0,2,38,2,125461,0,40,40,2,0,11,9
1,4,0,0,2,38,2,198145,0,40,50,2,0,11,9
1,4,0,1,2,38,2,176286,0,50,49,3,0,9,13
1,4,0,0,2,38,2,184378,0,40,40,11,0,11,9
1,4,0,0,2,38,2,193895,0,50,32,2,0,11,9
0,4,0,0,0,38,2,185057,0,40,33,0,4,15,10
1,4,0,0,4,38,2,167474,0,40,22,11,3,15,10
1,4,0,0,4,38,2,189346,0,40,22,2,1,15,10
1,4,0,0,2,38,2,191161,0,40,48,6,0,11,9
1,4,0,1,2,38,2,160662,0,40,35,9,0,12,14
1,4,0,1,2,38,2,155489,0,50,45,3,0,9,13
1,4,0,0,4,38,2,194901,0,40,25,0,1,15,10
1,4,0,0,2,38,2,193047,0,40,31,2,0,11,9
0,4,0,0,4,38,2,177216,0,40,24,3,1,15,10
1,4,0,0,2,38,2,188330,0,40,30,5,0,11,9
1,4,0,0,2,38,2,189843,0,40,41,6,0,11,9
1,4,0,0,4,38,2,183523,0,40,26,5,1,15,10
1,4,0,1,2,38,2,183173,0,40,38,3,0,9,13
1,4,0,1,2,38,2,162825,0,60,38,3,0,9,13
1,4,0,0,2,38,2,182227,0,40,37,2,0,11,9
1,4,0,0,4,38,2,192262,0,40,24,2,3,11,9
1,4,0,0,2,38,2,216481,0,40,41,2,0,11,9
1,4,0,0,2,38,2,168071,0,40,48,11,0,11,9
1,4,0,0,2,38,2,198145,0,40,28,2,0,11,9
1,4,0,1,2,38,2,174789,0,40,37,9,0,9,13
1,4,0,0,2,38,2,173806,0,40,53,11,0,11,9
1,4,0,0,2,38,2,187560,0,40,34,2,0,11,9
0,4,0,0,4,38,2,193820,0,20,18,7,3,15,10
1,4,0,1,2,38,2,185407,0,40,34,9,0,9,13
0,4,0,0,4,38,2,197583,0,40,25,3,1,9,13
1,4,0,0,2,38,2,187370,0,40,56,11,0,11,9
1,4,0,1,2,38,2,155489,0,40,58,11,0,9,13
1,4,0,0,2,38,2,155489,0,40,29,2,0,11,9
1,4,0,0,2,38,2,168496,0,40,38,6,0,15,10
1,4,0,1,2,38,2,155489,0,40,31,9,0,12,14
1,4,0,0,2,38,2,168216,0,40,28,2,0,11,9
1,4,0,0,2,38,2,155489,0,40,41,2,0,11,9
0,4,0,0,0,38,2,162442,0,40,44,0,4,11,9
1,4,0,0,2,38,2,169496,0,40,48,6,0,11,9
1,4,0,0,2,38,2,198069,0,40,38,6,0,15,10
1,4,0,0,4,38,2,199303,0,40,28,2,1,11,9
0,4,0,0,4,38,2,202872,0,40,30,0,1,9,13
1,4,0,0,2,38,2,109952,0,40,29,2,0,15,10
1,4,0,1,2,38,2,168539,0,40,46,9,0,12,14
1,4,0,0,2,38,2,162825,0,40,61,2,0,11,9
0,4,0,0,4,38,2,200153,0,40,20,0,1,15,10
1,4,0,0,2,38,2,204235,0,40,50,2,0,11,9
0,4,0,0,4,38,2,202872,0,40,24,0,1,15,10
1,4,0,1,2,38,2,200471,0,40,39,11,0,9,13
1,4,0,0,2,38,2,162825,0,40,32,11,0,11,9
1,4,0,0,2,38,2,165278,0,40,37,2,0,11,9
0,4,0,0,4,38,2,109015,0,40,25,0,1,9,13
