sex,race,capital-loss,income,marital-status,native-country,workclass,fnlwgt,capital-gain,hours-per-week,age,occupation,relationship,education,education-num
0,4,0,0,4,38,2,216256,0,40,20,0,3,11,9
1,4,0,0,2,38,2,202027,0,40,26,11,0,11,9
1,4,0,1,2,38,2,189759,0,40,40,9,0,9,13
1,4,0,1,2,38,2,187322,0,40,44,11,0,9,13
1,4,0,1,2,38,2,124692,0,40,51,11,0,15,10
0,4,0,0,2,38,2,186191,0,40,25,0,5,15,10
1,4,0,0,2,38,2,201127,0,40,59,2,0,11,9
1,4,0,1,2,38,2,125461,0,40,44,11,0,9,13
1,4,0,0,4,38,2,203554,0,20,17,5,3,1,7
1,4,0,0,4,38,2,214542,0,40,21,0,1,11,9
1,4,0,0,4,38,2,160062,0,40,29,5,1,11,9
1,4,0,0,2,38,2,192894,0,40,42,11,0,11,9
1,4,0,0,4,38,2,174575,0,40,28,0,1,15,10
1,4,0,0,2,38,2,162187,0,40,32,2,0,11,9
0,4,0,0,0,38,2,108574,0,40,51,0,4,15,10
1,4,0,0,2,38,2,160972,0,40,33,2,0,11,9
1,4,0,0,4,38,2,168107,0,40,22,6,3,11,9
1,4,0,0,2,38,2,175622,0,40,32,6,0,11,9
1,4,0,0,2,38,2,198841,0,40,41,2,0,11,9
1,4,0,0,2,38,2,178615,0,40,45,6,0,11,9
1,4,0,0,4,38,2,186035,0,40,20,2,3,11,9
1,4,0,0,2,38,2,186035,0,40,50,2,0,11,9
1,4,0,0,2,38,2,176711,0,40,37,6,0,11,9
0,4,0,0,4,38,2,191965,0,40,26,11,3,15,10
1,4,0,0,2,38,2,112835,0,40,29,3,0,11,9
1,4,0,0,2,38,2,191529,0,40,38,5,0,11,9
0,4,0,0,0,38,2,111499,0,40,45,0,1,15,10
1,4,0,0,4,38,2,207568,0,40,25,11,1,11,9
1,4,0,0,2,38,2,190895,0,40,36,2,0,11,9
1,4,0,0,4,38,2,190290,0,40,33,6,1,11,9
1,4,0,1,2,38,2,187322,0,40,50,11,0,9,13
1,4,0,0,2,38,2,184655,0,40,34,6,0,11,9
1,4,0,0,2,38,2,174575,0,40,44,2,0,11,9
1,4,0,0,2,38,2,192337,0,40,33,5,0,11,9
1,4,0,1,2,38,2,186035,0,40,47,2,0,11,9
1,4,0,0,4,38,2,174752,0,40,27,0,1,9,13
1,4,0,0,2,38,2,173495,0,40,34,5,0,11,9
1,4,0,0,4,38,2,174789,0,50,24,2,1,11,9
1,4,0,0,4,38,2,206464,0,40,33,5,1,11,9
1,4,0,0,4,38,2,199915,0,40,30,2,1,11,9
