sex,race,capital-loss,income,marital-status,native-country,workclass,fnlwgt,capital-gain,hours-per-week,age,occupation,relationship,education,education-num
1,4,0,0,4,38,2,191385,0,40,21,6,3,11,9
1,4,0,1,2,38,2,165466,0,50,52,9,0,9,13
1,4,0,1,2,38,2,189843,0,50,34,9,0,9,13
1,4,0,0,2,38,2,188246,0,40,43,2,0,11,9
1,4,0,0,4,38,2,192337,0,40,26,2,1,11,9
1,4,0,1,2,38,2,191444,0,40,37,3,0,9,13
1,4,0,0,4,38,2,125461,0,40,21,2,3,11,9
1,4,0,0,2,38,2,109133,0,40,34,2,0,11,9
0,4,0,0,4,38,2,168906,0,40,35,9,1,12,14
1,4,0,0,2,38,2,188246,0,40,32,6,0,11,9
1,4,0,1,2,38,2,192337,0,40,35,9,0,15,10
1,4,0,1,2,38,2,186035,0,40,50,2,0,9,13
0,4,0,0,0,38,2,101509,0,40,55,0,4,11,9
1,4,0,0,4,38,2,205152,0,40,20,5,3,11,9
1,4,0,0,4,38,2,182227,0,40,27,0,1,9,13
1,4,0,1,2,38,2,162825,0,50,51,3,0,15,10
1,4,0,0,4,38,2,187322,0,40,25,2,1,11,9
1,4,0,0,2,38,2,191722,0,40,28,2,0,11,9
1,4,0,1,2,38,2,177905,0,40,37,11,0,9,13
0,4,0,0,4,38,2,194897,0,40,22,0,3,9,13
1,4,0,0,2,38,2,201127,0,40,37,2,0,11,9
1,4,0,0,2,38,2,180477,0,40,39,2,0,11,9
1,4,0,0,4,38,2,236391,0,50,23,11,1,9,13
1,4,0,0,4,38,2,162187,0,40,30,5,3,11,9
1,4,0,0,4,38,2,214542,0,40,21,5,3,11,9
1,4,0,0,2,38,2,116666,0,50,30,2,0,11,9
1,4,0,0,4,38,2,202872,0,40,27,3,1,9,13
1,4,0,1,2,38,2,115023,0,40,53,9,0,9,13
1,4,0,0,2,38,2,111483,0,40,33,3,0,15,10
1,4,0,0,4,38,2,191355,0,40,24,11,3,9,13
1,4,0,1,2,38,2,123429,0,40,49,9,0,9,13
1,4,0,0,4,38,2,209101,0,40,24,2,3,15,10
1,4,0,1,2,38,2,194141,0,40,46,9,0,9,13
0,4,0,0,4,38,2,174907,0,40,21,0,3,11,9
1,4,0,1,2,38,2,174575,0,50,51,9,0,12,14
1,4,0,0,2,38,2,190895,0,40,37,2,0,11,9
1,4,0,0,2,38,2,112847,0,40,51,6,0,11,9
1,4,0,0,2,38,2,201127,0,40,28,2,0,11,9
