state_code,bird,lon,lat,lat_zone
5,17,-104.56,38.49,2
7,21,-77.01,38.89,2
9,20,-81.93,30.49,2
48,0,-91.39,45.81,2
34,12,-78.83,43.21,2
40,8,-81.73,33.56,2
19,2,-72.46,42.58,2
15,19,-85.62,40.48,2
42,20,-87.56,36.04,2
48,0,-90.05,46.04,2
20,1,-76.51,38.3,2
10,4,-81.5,32.81,2
29,26,-103.6,41.36,2
9,20,-84.19,30.5,2
10,4,-82.06,30.43,2
14,19,-89.87,38.25,2
33,18,-117.98,40.42,2
17,19,-83.9,38.33,2
23,10,-95.54,46.93,2
12,13,-92.49,41.71,2
46,16,-72.96,42.98,2
26,26,-104.32,48.64,2
43,20,-103.96,29.59,1
5,17,-102.09,37.04,2
44,6,-109.27,38.39,2
12,13,-91.18,42.67,2
23,10,-95.62,45.4,2
25,20,-89.14,31.02,2
50,26,-105.66,41.74,2
17,19,-84.45,36.62,2
23,10,-93.9,47.57,2
13,18,-111.57,44.15,2
6,0,-72.6,41.92,2
50,26,-109.9,44.05,2
29,26,-100.33,41.82,2
19,2,-71.74,42.15,2
43,20,-96.52,28.68,1
48,0,-88.5,42.55,2
27,19,-78.68,35.08,2
6,0,-72.4,41.69,2
32,14,-106.7,34.91,2
14,19,-88.88,41.13,2
48,0,-87.95,45.2,2
27,19,-75.9,36.28,2
0,28,-139.94,59.97,2
36,25,-97.54,36.09,2
10,4,-83.21,30.96,2
46,16,-72.94,44.46,2
28,26,-101.38,48.03,2
40,8,-81.71,33.54,2
22,0,-87.53,45.35,2
4,7,-122.38,39.07,2
2,20,-91.9,33.63,2
43,20,-99.5,30.42,2
47,27,-119.01,46.46,2
35,19,-83.33,41.34,2
48,0,-90.23,45.36,2
23,10,-96.17,45.75,2
22,0,-86.87,46.26,2
40,8,-80.19,34.73,2
1,29,-86.7,32.73,2
49,19,-80.92,38.66,2
8,11,-75.58,38.61,2
36,25,-94.55,36.1,2
35,19,-83.74,39.58,2
10,4,-84.99,32.71,2
45,19,-77.24,36.88,2
25,20,-90.66,31.45,2
45,19,-77.86,36.62,2
25,20,-88.99,30.99,2
1,29,-85.54,32.5,2
45,19,-78.45,37.63,2
10,4,-81.4,31.94,2
31,13,-74.76,40.1,2
5,17,-105.97,37.24,2
10,4,-84.34,34.82,2
38,19,-75.34,41.26,2
50,26,-108.62,44.4,2
4,7,-118.73,34.84,2
0,28,-150.86,70.39,0
49,19,-81.56,37.66,2
6,0,-73.21,41.94,2
17,19,-82.43,37.76,2
35,19,-82.68,38.68,2
21,9,-67.44,44.71,2
43,20,-98.18,32.24,2
6,0,-72.43,41.68,2
34,12,-74.46,44.35,2
15,19,-85.87,38.56,2
20,1,-77.32,39.49,2
6,0,-73.49,41.38,2
24,12,-92.06,38.94,2
44,6,-112.74,38.78,2
24,12,-94.03,38.73,2
4,7,-121.47,39.05,2
21,9,-69.66,45.95,2
24,12,-94.72,39.23,2
27,19,-80.29,36.4,2
50,26,-104.16,41.87,2
9,20,-80.95,26.76,1
