Administrative_Duration,Administrative,PageValues,Informational,Revenue,ExitRates,ProductRelated_Duration,ProductRelated,OperatingSystems,SpecialDay,TrafficType,Browser,Month,VisitorType,Region,Weekend,BounceRates,Informational_Duration
0,0,0,0,0,0.2,0,1,2,0,3,2,6,2,1,0,0.2,0
0,0,0,0,0,0.067,15,3,2,0,1,4,5,2,3,1,0,0
0,0,0,0,0,0.1,12,2,1,0,3,1,6,2,3,0,0,0
0,0,0,0,0,0.2,0,1,3,0,1,2,5,2,3,0,0.2,0
0,0,0,0,0,0.2,0,1,3,0,3,2,6,2,3,0,0.2,0
0,0,0,0,0,0.2,0,1,3,0,3,2,7,2,1,0,0.2,0
0,0,0,0,0,0.2,0,1,3,0,3,2,6,2,9,0,0.2,0
0,0,0,0,0,0.1,35.5,2,3,0,3,2,7,2,1,0,0,0
0,0,0,0,0,0.067,98,3,1,0,1,1,5,2,4,0,0,0
0,0,0,0,0,0.022,1039.167,9,1,0,1,1,5,2,1,0,0.015,0
0,0,0,0,0,0.017,169.5,12,2,0,1,2,5,2,1,0,0,0
0,0,0,0,0,0.05,135.25,8,2,0,3,2,1,2,1,0,0,0
0,0,0,0,0,0.2,0,1,3,0,1,2,5,2,4,0,0.2,0
0,0,0,0,0,0.067,58,3,1,0,2,1,1,1,4,1,0,0
0,0,0,0,0,0.05,46.25,4,1,0,2,1,7,0,1,0,0,0
0,0,0,0,0,0.2,0,1,1,0,1,1,5,2,2,0,0.2,0
0,0,0,0,0,0.2,0,1,2,0,1,2,1,2,1,0,0.2,0
0,0,0,0,0,0.025,166.167,8,2,0,2,2,6,2,1,0,0,0
0,0,0,0,0,0.1,15,2,2,0,1,2,5,2,3,0,0,0
0,0,0,0,0,0.2,0,1,1,0,2,1,7,2,4,0,0.2,0
0,0,0,0,0,0.2,0,1,2,0,13,2,6,2,1,0,0.2,0
0,0,0,0,0,0.067,21,3,2,0,3,2,6,2,1,0,0,0
0,0,0,0,0,0.2,0,1,1,0,1,1,1,2,1,1,0.2,0
0,0,0,0,0,0.1,33,2,2,0,3,2,2,2,6,1,0,0
0,0,0,0,0,0.04,1287,29,2,0.6,3,4,6,2,1,0,0.021,0
0,0,0,0,0,0.2,0,1,2,0,3,2,5,2,1,0,0.2,0
0,0,0,0,0,0.2,0,1,1,0,1,1,5,2,4,0,0.2,0
0,0,0,0,0,0.2,0,1,3,0,2,2,1,2,1,0,0.2,0
0,0,0,0,0,0.2,0,1,2,0,3,2,5,2,1,0,0.2,0
0,0,0,0,0,0.2,0,1,1,0,1,1,5,2,1,0,0.2,0
0,0,0,0,0,0.2,0,1,2,0,3,4,6,2,1,0,0.2,0
0,0,0,0,0,0.1,36,4,2,0,1,2,5,2,1,0,0.05,0
0,0,0,0,0,0.1,36,4,2,0,3,2,6,2,1,0,0.05,0
0,0,0,0,0,0.025,166.167,8,2,0,3,2,5,2,3,0,0,0
0,0,0,0,0,0.2,0,1,2,0,1,2,1,2,1,0,0.2,0
0,0,0,0,0,0.2,0,1,2,0,3,2,5,2,1,0,0.2,0
0,0,0,0,0,0.033,104,6,2,0,3,2,6,2,2,0,0,0
0,0,0,0,0,0.2,0,1,2,0,13,2,6,2,1,0,0.2,0
0,0,0,0,0,0.029,116,7,2,0,3,4,5,2,1,0,0,0
0,0,0,0,0,0.2,0,1,1,0,1,1,1,2,8,0,0.2,0
0,0,0,0,0,0.2,0,1,2,0,1,2,5,2,1,0,0.2,0
