beds,baths,size,size_units,lot_size,lot_size_units,zip_code,price
5,2.0049014253215818,3007,0,4914.355721640933,1,98140,1332053
3,4.3583184875438565,2130,0,7708.866343954953,1,98128,1622865
1,0.9946443553541892,1098,0,3166.8461690293216,1,98113,594320
1,2.5084622595514263,2491,0,7435.503164199412,1,98123,1573217
3,2.5190445039521556,2434,0,7337.571263922892,1,98104,1034905
2,1.5164745965109783,1291,0,1434.725623877177,0,98105,759472
5,1.9853610266744075,1276,0,5489.745792878093,1,98106,795763
3,4.707447155878283,3441,0,3891.1276734085886,1,98118,1684671
3,2.476981050242953,990,0,5231.444116148596,1,98103,430406
2,3.0194254852412286,3004,0,5524.813160826073,1,98119,1690427
2,2.0010096725766093,1404,0,1306.4889560420838,1,98139,893990
2,1.5001963853818856,1364,0,4421.591332361482,1,98103,878502
2,1.0294131368638655,1501,0,3358.0276153696714,1,98104,857930
3,2.9810118036234625,2796,0,5232.505107201628,1,98106,1008767
2,1.9999768089079581,1157,0,994.4348957373912,1,98142,669165
2,0.9862745885914582,1075,0,4117.330374815985,1,98105,783268
3,0.9886588191808227,948,0,0.23,1,98117,574173
2,1.0250272906237514,1068,0,739.5557251269286,0,98116,597004
2,1.9988455662531255,1403,0,1259.3657708173514,1,98190,822936
1,1.9910884836570626,1299,0,5301.966898983323,0,98110,660173
3,1.9919001688972873,963,0,359.3039639491128,1,98126,538244
3,2.9768092048448063,1533,0,5497.035609007131,1,98123,926402
1,2.5018415028857737,999,0,934.6003558452229,1,98116,583474
4,2.419548399181237,3708,0,7904.313367011475,1,98141,1044913
5,3.4756501617251168,2364,0,1524.825415107779,1,98184,919675
3,3.5147333567345256,3573,0,7599.879631642649,1,98106,1476302
1,1.01694852502025,934,0,690.9630668726004,1,98142,646098
1,1.0014045439805421,1496,0,1212.1584753939935,1,98110,761865
2,2.0047487362031395,1397,0,2353.8811601450716,1,98123,711058
2,0.9958595630555094,1113,0,244.60372539971354,1,98121,459382
2,2.498564273757312,1161,0,1401.8921095895237,1,98117,689457
3,0.9920015947360977,1203,0,1186.5888410784016,1,98141,749722
3,2.9857119164151142,3625,0,5785.598461496333,1,98140,1740383
2,1.0062961604090361,1344,0,6572.876691659574,1,98109,919127
3,3.5015687506436732,1321,0,4938.983962948071,1,98104,1686862
2,3.495866309706591,1535,0,3602.9614379357913,1,98104,1243568
4,4.559076929352179,2702,0,7472.264912150401,1,98187,2124206
1,2.4862249710275934,1197,0,4855.405014269068,1,98107,713073
1,0.9925827758282043,1226,0,518.1109611705735,1,98117,841045
2,1.0109665591882473,1099,0,940.1063594526986,0,98117,546529
2,3.0158858642505613,1921,0,2944.490331809542,1,98105,1279355
4,2.9792377195331716,3629,0,5151.918196528604,1,98109,1609368
3,1.9873178597534162,2336,0,1124.8540982222748,1,98141,805375
1,1.0051793404085456,902,0,196.92650218934284,1,98149,407523
2,0.978086598288507,991,0,535.0647690757407,1,98199,618817
3,4.620725074809623,3342,0,6845.41674016683,1,98106,1722751
3,1.9986023556810197,1503,0,7894.295976017813,1,98191,851790
4,2.9818139975638807,2264,0,4877.418995857411,1,98118,1130724
4,4.739858196193855,3550,0,5165.495901782227,1,98123,1010755
4,4.379159458264105,2090,0,7064.648551992834,1,98106,1388329
4,2.002415059700456,2317,0,4613.78132628428,1,98143,652089
3,1.997690904741687,2255,0,1098.8000266639624,1,98106,901189
2,2.9664504024031273,1270,0,4875.560292712984,1,98120,821861
3,2.487492784390146,2581,0,4288.45299514848,1,98124,1920471
5,3.5101137223613486,2306,0,9998.0,1,98113,723018
3,3.4879955527570874,2455,0,7430.643373188469,1,98118,2180380
1,2.498341660514736,1236,0,599.9624393427068,1,98117,893856
4,3.0036231021601223,2143,0,6641.969363798213,1,98140,1145701
4,4.429799282097307,2896,0,3236.5014438250537,1,98105,1466368
2,1.0097362281651334,1393,0,1345.1154932933503,1,98116,747421
5,4.609911171465056,2163,0,8427.9373484473,1,98136,1399902
1,1.5081081174314772,1239,0,954.1144576600902,1,98134,877487
3,3.478379072361025,3484,0,4914.926056447275,1,98104,1679706
1,2.9976700596092107,1227,0,921.3633124363776,1,98184,680524
2,2.9702376875181544,2325,0,3963.934111705884,1,98109,1229041
4,2.0002671920745523,2914,0,4660.313682328614,1,98116,776486
2,1.0080196322754638,885,0,610.7237008407894,1,98117,246102
2,2.0053843545673824,1450,0,2177.3209063311897,1,98126,658189
2,3.0044090802844043,2819,0,4035.8272190715934,1,98119,1916984
1,2.0109674830471236,1299,0,3528.152921411441,1,98117,881010
3,4.372279299732496,3220,0,5140.525938280304,1,98107,1603224
4,1.9908909151197887,1156,0,3851.6528921101235,1,98143,797094
2,3.0093029667564015,1333,0,7397.766063868193,1,98125,779917
4,2.967032709876743,2468,0,6844.465988264852,1,98190,918450
3,1.0027899002143414,1343,0,7302.93419389363,1,98142,1040766
3,2.503384160547,2289,0,5969.590877793149,1,98115,930372
4,2.9958717802438506,2501,0,5114.4695823240645,1,98189,1670224
1,0.9848932794886914,1191,0,912.4420731444256,0,98116,693737
4,3.459821617523988,3161,0,5132.679530352306,1,98106,1374826
1,2.4948959283305565,1182,0,1517.7012277108233,1,98109,565089
4,1.990338057335605,3368,0,8144.102052601907,1,98125,702460
3,2.4872351950685854,907,0,6593.51402639584,1,98116,289924
4,2.0039682268876557,1276,0,5717.63620167738,1,98140,816167
2,4.64561684099579,4066,0,7832.684149813689,1,98113,2139900
1,2.500460690848151,1032,0,67.11321457481233,1,98124,519763
4,4.719715315024077,3356,0,4592.682103973796,1,98103,1903610
2,3.484453758182144,2787,0,7180.245770626733,1,98125,536245
2,2.0055506459544388,1105,0,917.7492972087058,1,98142,476135
3,2.5057059844145733,3676,0,7691.101956949165,1,98140,1710597
2,1.9992688150887257,2167,0,124.939556508078,1,98117,971418
2,1.4716612397463291,1277,0,326.5504079235287,0,98197,666382
2,3.484932177366315,1397,0,5012.968671108583,1,98115,966237
3,1.500870951458038,2828,0,3122.6100533363374,1,98109,1450089
2,2.0012345209993985,2049,0,1048.4339111218426,1,98196,807568
4,4.412829982638167,2285,0,4126.1166543521695,1,98143,863388
3,0.985220430553558,1194,0,581.1306837464128,1,98118,556503
3,1.9972945103401611,1162,0,682.7062825242223,1,98119,371942
4,2.5023340107255323,2499,0,3573.7670438221176,1,98107,902966
4,2.9961305179609887,6621,0,5278.742837874228,1,98104,1387488
3,2.5007390216764214,1285,0,4416.020299348064,1,98105,808828
4,4.3909227362078465,2467,0,3990.7019385218014,1,98141,1431885
3,2.5225295369333876,1575,0,1268.7862023523667,1,98118,1073425
7,1.5102561228902993,1281,0,771.9524378310617,1,98123,940245
1,0.9510738324528674,1293,0,695.5461463247493,1,98121,762325
2,2.007033867098097,2561,0,8322.074141399291,1,98139,1699552
2,2.500466844531085,1384,0,5581.5198975993835,1,98106,976376
2,1.9918039841445663,2578,0,7746.553005422134,1,98138,1126137
4,1.9961818170637224,1297,0,4907.8128920086265,1,98119,669308
4,3.507785088277432,1451,0,3761.9836293396243,1,98115,1069197
4,0.9920922230438606,1059,0,946.105907776631,1,98110,661502
3,1.9940771742387025,3854,0,8624.721625964015,1,98176,1279270
3,4.488053692734468,3374,0,4426.999147860266,1,98140,1839170
2,2.987499914172414,2075,0,7587.227186894663,1,98126,435181
2,2.4889241364752075,1137,0,796.5621712015119,1,98120,570472
4,3.484225295569159,2567,0,5396.157147934973,1,98107,1594780
1,1.0014415549778883,997,0,4053.1859499291395,1,98117,521128
4,2.5081357778263946,3176,0,8308.694532771999,1,98114,1705888
1,2.003221067180841,1074,0,644.3435941444402,0,98101,469652
4,3.0043752662271945,1289,0,7723.484138394033,1,98105,806008
3,3.4940179110764418,2802,0,6823.337913522917,1,98119,1042724
3,4.464778177190491,3449,0,3992.3893945293025,1,98107,2001537
3,4.627160685565177,2340,0,4140.947714158216,1,98117,988508
2,1.9927555340724954,1401,0,3886.662585751844,1,98143,3499109
1,1.0118678766370204,1190,0,1018.6366678578203,0,98142,531702
3,2.478583587168788,1289,0,2199.490104607127,1,98181,589061
4,1.5382872509311425,3434,0,4241.480322412584,1,98103,1856609
3,1.9948199066628112,1448,0,5043.446260630597,1,98117,1127864
3,2.9865043581566115,1300,0,7279.377564528763,1,98116,773298
2,1.9906882251822515,1970,0,6319.3033789631645,1,98107,543915
1,1.9957479266144382,1252,0,132.1607563581191,0,98109,804272
1,1.9959212231089432,941,0,4350.508116634439,1,98106,721734
1,0.9967547428339341,1085,0,662.1511272623281,1,98108,522318
3,1.9869617744023789,1269,0,1088.5713068348311,1,98105,939062
1,1.0079646595429126,1927,0,3986.874317946221,0,98116,764514
5,3.008006723381298,2372,0,5643.435079754559,1,98115,1579433
5,3.487418865640666,3262,0,6154.4959628993565,1,98106,1941066
1,1.9968719845436826,1186,0,1272.688576270549,1,98138,700990
4,4.382626930917334,3878,0,5318.068762328693,1,98106,2043930
4,4.628760241874982,3327,0,5411.642583353738,1,98141,1509301
3,4.758232076299064,3709,0,4429.666738940572,1,98136,1552827
2,2.001994725854157,2478,0,681.4123404253302,1,98116,2968091
2,0.99585782173672,799,0,0.23,0,98113,524642
2,3.49288733059663,1483,0,8077.883534246858,1,98116,886177
1,0.9908389136290292,1219,0,258.5055697468458,1,98120,638985
4,1.9949045410558361,2500,0,4994.600369663826,1,98127,1428516
4,3.4980373501234063,2316,0,4741.389396258569,1,98103,1004747
1,1.0013907027286264,1016,0,1044.7469468153204,0,98109,484323
4,3.498657184402617,2783,0,8356.560885522927,1,98127,1635300
1,1.9959705488378265,1229,0,3681.488750491314,1,98117,904889
2,1.9934460676385792,1460,0,702.440403493217,1,98199,996204
1,2.0002205720341717,1488,0,1245.677773525111,1,98115,993038
3,4.585280424156573,3570,0,7648.185849192506,1,98145,1511642
3,3.4936270085414627,1254,0,454.5732063814906,1,98106,848650
2,2.9941371208121863,1423,0,5798.837301247717,1,98118,988673
4,2.9943072499165138,2649,0,8979.06416502732,1,98117,1052465
4,2.4980948066943807,1150,0,971.9583202228462,1,98117,677158
2,1.4765695408234571,2419,0,6575.566663903777,1,98120,916599
2,2.4770810016052263,1181,0,0.23,0,98107,926850
3,3.4877434872472706,2228,0,6267.463770384558,1,98109,794564
3,2.0108621293972453,3483,0,4300.271363833521,1,98138,1566845
3,1.9917711338134383,1138,0,4353.39619419413,1,98142,686519
3,2.0056856716076843,1176,0,7918.35492650343,1,98123,688206
1,1.014285021659656,952,0,1151.38457101707,0,98115,492648
2,1.0101423509074052,1055,0,731.0882746427945,1,98105,583935
2,1.00068973580672,1882,0,1756.391595887747,1,98144,574642
1,2.4960275872777062,1235,0,733.5049919077072,1,98108,662039
2,0.991361506998021,1320,0,5773.550322081135,1,98134,1360760
1,1.9961323307440446,1208,0,0.23,1,98126,950969
3,4.462850960620794,1387,0,3325.410826378412,1,98109,961841
3,1.0078771917606448,2745,0,8271.4814194442,1,98115,863509
2,1.995629879441958,1391,0,539.2403448837792,1,98106,1049660
3,2.995668169204937,2466,0,5001.578188642136,1,98105,890700
2,1.0023942221955775,1425,0,2330.09101012195,1,98113,732204
2,1.0186402353595279,1297,0,1524.8124682088396,0,98110,929960
2,0.9819702988984907,1033,0,4536.667922123037,1,98125,717623
2,2.502807328020788,1107,0,7674.171555669663,0,98117,712244
5,3.4945501985787644,1258,0,520.649647152389,1,98105,815194
4,4.5504609137155745,3288,0,3190.539113755435,1,98107,1623079
2,2.994717844316366,1376,0,3737.3383250851184,1,98110,848838
2,2.495898355755603,1276,0,574.7391345737376,0,98105,812593
2,3.4634691301796887,2534,0,4355.282692184946,1,98122,1714701
3,3.0039458316747485,1267,0,6724.87974335673,1,98106,802072
2,0.9787702126178618,1111,0,4504.636581385844,1,98107,663057
1,0.9951776071250017,926,0,1144.3404311711415,1,98141,470796
3,0.9941947857513531,2877,0,5187.268068206976,1,98103,997299
3,1.0117592355663958,1207,0,448.8343594932659,0,98118,617350
4,3.001620101841781,2982,0,3476.505618760182,1,98107,1334883
3,3.5335428168259893,3026,0,3544.6097867115377,1,98115,1026752
1,2.002270313357039,1204,0,1139.486772692284,0,98143,455456
4,4.575693499863384,3214,0,4494.784254137436,1,98182,1614797
3,2.506245616840522,2594,0,1808.087938329148,1,98115,1092909
1,2.4998026627330914,1056,0,246.30021560553587,1,98193,587935
3,2.20092026832481,1285,0,4718.247214134464,1,98118,708367
3,2.988480175515597,1955,0,8901.943098841755,1,98114,553225
4,2.01625628132776,2403,0,5223.440126883146,1,98103,1535730
4,3.0016314167202265,2530,0,4011.0887248737745,1,98195,1521722
2,2.483031377849672,1047,0,0.23,1,98146,665312
3,0.9944684406964881,1744,0,373.9755237604183,1,98120,495427
3,2.506445515384578,1423,0,5585.206420725581,1,98107,763990
1,0.9974866404889523,1067,0,4277.957082092305,0,98117,484050
2,1.5062413489436033,967,0,579.6185082725573,0,98108,426381
4,2.0022532511559543,2632,0,5009.557548585367,1,98116,939393
3,2.4887371222047947,2248,0,6741.554719816644,1,98125,1048789
2,2.002054619370625,1206,0,906.6156784326846,1,98134,826199
3,2.497804427690692,1409,0,1005.9918334642442,1,98187,842846
2,0.9992888703544722,1159,0,534.9368626431176,1,98117,495489
1,0.9966052589078579,832,0,654.3588129133929,1,98119,625202
3,4.357484070008728,3465,0,6708.099969496132,1,98102,1590569
1,1.988454431587123,1248,0,1135.9039639555035,1,98136,794830
4,1.9964639986833947,2245,0,5326.063332229532,0,98122,712422
3,4.419817702698955,2374,0,5694.027567985317,1,98121,1548491
3,4.65608973405245,2207,0,3426.6086965603354,1,98115,894969
3,2.50620497828631,3599,0,6914.950009350927,1,98155,2328945
3,1.9914758552914436,1460,0,4983.675637834175,1,98107,868172
1,1.002964395665337,1219,0,515.9317302122365,1,98117,891243
1,1.4841318217778967,1139,0,678.5874163657613,1,98116,761741
1,1.999701404067591,1238,0,726.5450069048836,0,98124,737647
