beds,baths,size,size_units,lot_size,lot_size_units,zip_code,price
3,1.4221343447983237,1315,0,3576.978540505521,1,98140,255070
4,2.502298193580133,2998,0,686.4196287046149,1,98106,1812765
2,1.0679426696058834,2194,0,8301.983906393089,1,98117,951764
1,1.984985697105054,2804,0,4635.33443691871,1,98142,988066
1,1.0312068280243318,3283,0,3031.755805918012,0,98126,956439
3,2.018937573843735,2591,0,9872.661674726172,1,98146,1424364
4,3.0272057096667995,1963,0,7641.235103418939,1,98105,2533289
1,0.946165443475906,1826,0,4375.939029547383,0,98115,859011
2,2.024045695333807,1351,0,3184.0189244840367,0,98126,639888
2,1.960768003178718,2521,0,1597.138031533127,1,98123,768118
3,3.565609137761661,3065,0,210.38523602980877,1,98103,454393
2,1.4447653987364362,2252,0,1900.1766848339248,1,98124,647833
1,0.9878881213045085,606,0,1162.701343226713,0,98121,456154
4,3.026464079366964,1231,0,5341.758020283462,1,98115,758043
4,3.0480378144781692,3595,0,6370.361968657697,1,98113,1844711
2,2.0037757448980966,2615,0,1573.0599083198167,1,98103,664374
2,2.511954102320528,2844,0,4711.556395221248,1,98115,1336400
4,3.0006993841073752,1542,0,6232.031870130068,1,98115,777533
3,2.9393235242483953,1029,0,4296.42193015291,1,98114,616919
3,3.4634344434423876,2843,0,5805.099931089213,1,98124,1373827
5,3.033731856430172,1602,0,1362.5444012901864,1,98105,863483
1,0.9827951916214475,1291,0,4838.558412543707,1,98116,2814185
3,2.009582763296207,1420,0,1539.7409207400672,1,98137,669528
3,0.9357263012639138,2407,0,716.6551573440172,1,98106,1316146
3,3.5344140551502248,1153,0,1498.1333664619833,1,98144,730653
2,1.9814148438081265,2437,0,2048.605986232995,1,98171,823336
3,3.5679767986177167,1786,0,4282.326844774074,1,98105,610536
1,0.9665775888397475,1156,0,916.3800706093124,0,98104,364198
5,2.516010423163534,2024,0,2465.1199552714215,1,98122,808072
1,2.9731730634353815,1203,0,7187.323270925035,1,98116,556160
1,1.0799697678410343,2155,0,1139.5894590721248,0,98178,1007443
3,1.0022954921429204,2000,0,1110.976621723751,1,98136,679519
3,2.05585811343472,2486,0,814.9425419855127,1,98119,635414
2,2.527939941413109,2844,0,6094.4640031983,0,98104,1285195
7,7.201221863734544,1712,0,3623.598830063185,1,98101,614222
3,1.0225970598876601,1253,0,4261.949647835543,1,98117,649488
1,2.455290487488841,1113,0,0.23,1,98110,1751655
2,1.5258312689045228,1604,0,9029.389970215401,1,98180,893102
