beds,baths,size,size_units,lot_size,lot_size_units,zip_code,price
3,2.008457946364112,1614,0,2655.4255728661556,1,98115,2064476
4,2.5288154777245406,3967,0,1399.1810254202815,1,98123,946610
1,2.4768732581057953,3522,0,4819.717059536244,1,98194,780488
2,2.5072086462050382,937,0,8144.967162068884,1,98103,761666
4,3.433934983543691,3012,0,4647.86324967762,1,98106,920193
2,2.495738282394674,2506,0,6607.2960981562255,0,98108,767190
1,0.9733382624384037,2124,0,5090.931793796869,1,98131,1087993
4,2.9946171397714774,1439,0,8291.008244727156,1,98102,1528181
4,3.4819120639381125,2129,0,2983.58850468032,1,98145,835625
2,2.461641948565555,2234,0,5441.162654326004,1,98105,884707
2,2.4673649949321557,2373,0,3502.44563037373,1,98124,602409
4,1.5217577799237005,2665,0,128.68693875251154,1,98134,1011304
1,1.0057316527471496,1405,0,40.142294153795774,0,98146,991284
1,1.4590083853836437,996,0,2950.261915287074,0,98106,801599
2,2.9797024455876473,1695,0,4937.87669253966,1,98125,550481
4,3.5430820941764116,1317,0,7460.941615436133,0,98115,1222074
3,2.0268284860042733,2765,0,391.51716698878283,1,98116,833167
2,1.0356626134278324,841,0,8709.770547182976,1,98117,840212
2,2.9922428800947434,1540,0,7326.166741998738,1,98104,1418558
2,1.0039940067987796,2490,0,7296.611588971517,0,98115,1077863
1,1.9793669887508498,702,0,4598.867931606292,1,98172,414888
3,2.0085200874180287,2280,0,4086.934847227776,1,98106,945145
3,3.540327326225069,1262,0,6592.256409827708,1,98115,536506
3,1.9959128536693407,950,0,996.3990713543136,1,98135,983140
1,1.990154622717271,1299,0,1374.4295032658833,0,98107,734387
3,2.001076124545649,633,0,915.6926170658431,1,98106,1338203
3,2.0120621045503477,2165,0,9998.0,1,98107,1357951
3,1.5211852802406107,1461,0,1114.9698211412924,1,98199,25000000
4,1.0615533851845769,5700,0,6231.539179536824,1,98117,826185
1,1.9957268683393554,869,0,3736.214697808314,0,98115,587373
4,3.0054001928796845,3066,0,42.16110829468721,1,98133,631844
3,1.0361921265366303,1901,0,252.57714407744572,1,98103,1016254
1,0.9932505159011692,947,0,7988.091517599325,0,98105,716711
4,2.01616784134324,3070,0,6392.682564651481,1,98126,1835250
3,1.0239831655986864,1031,0,4778.017663084927,1,98115,537217
4,1.5314428388323726,2215,0,1250.478119733515,1,98125,1307960
2,0.9721987688110207,1142,0,0.23,1,98102,797265
4,4.149481402408569,1854,0,6916.758982306423,1,98120,1121819
1,1.9702444334748161,1555,0,1256.0885973237669,0,98116,807208
1,0.9931837225399412,3134,0,1045.5587195411001,1,98104,874580
3,2.5265027539023706,1457,0,1179.6070045362594,1,98106,1179658
2,2.4677311636552095,1342,0,5746.06794048237,1,98170,802010
4,2.024233911603731,1312,0,5588.5902983622,1,98118,1979739
3,2.474116101388151,1290,0,4621.92258542143,1,98101,822201
3,1.9696252734317956,763,0,7191.682188622091,1,98104,1543448
3,2.0263273550017806,2089,0,8226.613639629104,1,98126,1515697
4,4.305090752249241,1725,0,5099.933210870104,1,98116,1366512
1,1.4530649145056502,1822,0,8185.999109536472,1,98118,1505265
2,2.5395720587398722,1401,0,1569.4758858690395,1,98118,758940
3,1.4341038981004197,1389,0,0.23,1,98169,628043
1,1.9892550003022775,630,0,7703.446725368052,0,98142,1568089
2,2.0030131672043243,725,0,1385.9395972185544,1,98199,592429
3,1.9869484939834712,1276,0,8631.789022153202,1,98174,798662
1,1.9907157020496358,1601,0,989.6114587300162,1,98125,486702
7,6.619047699862673,2567,0,1912.8600570320918,1,98104,717890
4,2.0387769770483892,2802,0,8870.213108192555,1,98199,1089954
4,2.536314321531007,1718,0,7130.287488811359,1,98118,885149
2,2.4810174399960405,2232,0,0.23,1,98102,742944
1,1.9992990050107164,2296,0,4782.974318936226,0,98198,867108
4,3.001630662190044,2049,0,806.6435545308492,1,98118,1028576
2,1.5029981730893693,1018,0,18.1659192077567,1,98117,870002
3,1.5056829876330557,1346,0,5055.834725619002,1,98102,744482
3,3.006614475990678,1827,0,51.876212675883494,1,98116,639507
4,5.589868433781911,2657,0,4035.3003817895424,0,98106,859582
1,1.0431088316792994,1684,0,5499.7262180625885,0,98127,844872
3,2.5325758981202156,4204,0,8815.10712663801,1,98103,1520946
3,2.0423664600674654,2590,0,9169.279927502797,1,98119,509761
1,1.9682991312466716,1145,0,4230.053154316618,1,98101,784234
3,3.0222576184253183,1965,0,4333.435640733349,1,98126,1008817
4,3.3575596220859487,1256,0,4364.770766680768,1,98169,2687816
2,2.473609904988692,2792,0,7492.29047817001,1,98101,1428412
2,2.543394915451502,955,0,9998.0,1,98105,1005431
2,1.9967540596018298,1166,0,0.23,1,98116,686610
1,1.474035291256519,825,0,8637.120257395758,1,98196,261674
