height,lenght,area,eccen,p_black,p_and,mean_tr,blackpix,blackand,wb_trans,target
8.305967257880488,12.980920623867721,160.59326990965985,1.8028619810371938,0.360449059136994,0.7211152683215444,1.8076871618913393,56.133465035216666,142.10258238821797,14.91144169900973,1
7.9668874438186466,45.817561307260625,251.89371299012825,3.1464563710208036,0.28751776646408184,0.9095486660649644,1.7963104092986728,75.17119370873097,84.46871715616321,40.28225232140287,1
9.251320572356295,96.7939816987524,825.5087733362586,9.63016912055979,0.2823109157188728,0.5726861699759209,1.8613173638340779,576.6712313917088,1225.409709491122,178.53433752457306,1
10.959338846062328,171.5264329395529,1170.5774994933886,7.761534878332126,0.29564625902078273,0.9062830580776763,2.409402791760407,326.85019841297594,655.8621254140903,204.3829475498495,1
8.09904493494233,11.09738870000865,155.41083614098565,2.069515594882745,0.5412551640005071,0.6027645769493591,17.061377885611254,39.73047860899674,69.31409731450694,10.336952602681562,1
7.5762403409326655,14.425055804666862,118.09612587992012,1.8581010395629605,0.34910324362372175,0.8440551157164404,1.9249318648985425,47.60577776674981,98.59664349551221,12.18856629825816,1
8.1685646840654,90.64261215431335,160.04595875579574,280.59332856929217,0.18088158773445126,0.9844072642031314,1.876532155579041,62.21747569610614,589.2950211782561,115.94413730537812,1
20.555778958490244,15.68154517812682,194.3555917035926,1.9408441194053119,0.3468721149709113,0.9911806475337274,2.2327211311342743,59.86491229350818,582.1916009212754,309.47178462438006,1
7.232381045633082,7.425800822681428,53.9000257488579,1.7952868639289896,0.4200668390310697,0.9872009623307015,2.4375809302306326,14.946987227159383,12.383800549799403,8.598353908259721,1
8.432926814428743,100.93561847952004,285.73760595226696,2.458777255263468,0.19697669950679347,0.5567571630316981,1.6884354243424649,70.65912587832273,544.9332483411902,64.99850608918764,1
7.518882860083201,15.792230557349834,177.76574313355403,2.8097941713471566,0.3673389476464737,0.8030259227708525,1.8694607317916898,50.6867520439174,133.2546897093849,64.145586475368,1
8.646394059157123,17.558575536369318,343.1609998229307,25.61570152601371,0.21460434584680055,0.6895415918419842,2.1137455685591835,515.1701539862016,1073.4702125329602,406.7613326001496,1
9.444010329052462,19.792146841722836,1092.1075830194236,3.1465185412416146,0.28965302157315576,0.5899236449435488,1.8353850605496849,88.38339088763853,156.6441330106156,183.82856266443073,1
5.879878053607302,20.658041922898768,186.6381451104116,3.8045198267550884,0.549506739440973,0.9131090040188071,1.9922264217345667,55.244139648906796,121.95038172290674,52.467350703669645,1
6.564479501983943,11.331787802788174,82.85782804235372,1.874638001910736,0.4305168647024362,0.7951896950579092,1.9487373963725942,7.0,68.02194261361875,14.103760508908778,1
7.491932567950958,34.751312340804404,150.89851383052485,2.562020461174971,0.3477779367968064,0.994310937588584,1.9876289251748473,47.67598176137213,84.7509235079387,17.52352678102345,1
9.540236016849327,15.134317979844829,269.8635993488662,2.7204119156957747,0.29624563505349266,0.8943348601070747,2.265635243487024,95.04453085638124,127.6746346726866,25.62719823018458,1
7.820852306893695,270.83413634751264,989.4575143062027,9.317362942813931,0.20675655254577932,0.7557628692687173,1.6372327211209552,282.9392140186355,210.48868694824765,204.47811105591379,1
8.231491308498631,19.74105774659061,258.51505509118795,3.0219596074148543,0.4277414503195208,0.8486099729819564,2.3385205821494144,212.58240346432206,1249.8778529409976,53.181148509034685,1
7.4074747876311715,15.488066871557987,192.93268916982663,2.7011758284656806,0.35536674317610367,0.9048395208017533,2.1858767553858436,60.00697084058743,109.40640848428546,16.78491241204589,1
7.681234245567681,20.39408755114208,219.62842949723188,3.6135014805604158,0.2870287300121611,0.8581181843241286,1.4402956618719123,71.19629701048537,137.90644764011265,67.69506286774808,1
8.850278063569027,248.64349493327154,2489.2532336062163,20.95272569815955,0.1845685136914734,0.7952507274721411,1.5091883771802646,278.29153812891343,1499.0105132255885,583.5044738816978,1
2.313468238050338,17.144036448038722,179.65588093879182,2.7537123609392884,0.5997402402967583,0.9930733845631237,31.245254812156794,80.4827619999586,128.5667427304561,16.995058269227652,1
8.677145848540002,49.09889806522333,938.0988153046261,3.5396146778642823,0.3500772955210045,0.5862187943540175,6.138108691668421,599.5936294145681,1346.8107625352593,17.089795051689563,1
8.446604325724868,15.29349862367189,205.66069337460328,2.1110834271253522,0.3683977508574213,0.8409646239665391,2.251467541495828,55.19268727795691,127.44277343937048,15.738690875323593,1
10.021343702252862,106.79814453188821,1198.662900867814,11.7640248253953,0.20692911842039238,0.8368115445695626,1.781767637618334,99.1960846889298,580.2312918850205,64.34253452771001,1
7.834930475617055,36.72961827350635,250.4523967545556,3.4071739152335203,0.9723006578946715,0.9868080557956797,2.196591100697005,81.84008104613567,144.2695857034498,13.780496566402885,1
7.919768405661905,448.6167846682221,201.8556026392862,28.750223025992614,0.3336915165207509,0.7490993156020391,1.9825419658560413,606.765416377879,1487.6087217950126,59.036924542666625,1
9.707056834196985,16.941171842613926,215.86570979029125,1.3317463830709095,0.3703562296921227,0.9938210653916079,6.63585374661413,77.9203813339712,171.46180018393207,18.23051132564288,1
10.948414024297215,496.96120967391244,5556.511405437005,8.81514600033517,0.2948638212360385,0.9220675505541802,6.513897528702659,652.4614593342226,3563.985655929817,379.4695174991939,1
7.608707208512717,13.225727615681233,156.49241219204134,1.7922957327964446,0.2867471721349205,0.6120975095348572,46.50728068389837,159.5825445316972,58.657714417033404,8.463585716560974,1
2.301092106983517,49.840886205772925,204.87217403566655,54.75852962510046,0.90495586629216,0.9946151955959102,1.7228129236629586,74.08727217769388,137.24440741176718,15.536422854413262,1
156.25281422232104,52.26803930256999,343.7231638504061,3.7393585802743936,0.28316578126074465,0.9159930011226926,2.1188480072161884,105.15055108697044,645.1048487132897,123.91371675133618,1
8.468472420841865,11.868754615239144,212.69296359981124,2.890679250109929,0.4206111038797977,0.9893703492677302,1.604343558266629,65.96002290557489,174.10087893153622,22.093390796773196,1
2.584120062202665,12.814281465645266,182.95115161424118,188.33263801193445,0.22052870393607402,0.383177039302829,159.57093900889038,62.23992770558905,481.4160116558853,12.950180951154545,1
7.084748510155883,45.55104766727801,212.87447205918673,10.972405119287059,0.3404923510966443,0.697508758793262,1.6058988704442656,59.65988245200862,161.82081493503787,184.2089215862622,1
8.609734241311832,96.17497968807746,1014.3245564903435,57.367647352009044,0.19073055119333843,0.8277022545109914,1.6590676968300297,322.5129920903185,659.176289844121,131.44149651515048,1
9.029510462982607,20.749517152064186,313.0591318396537,3.4872763162652167,0.19775965367787338,0.5752706045029994,1.7477087198123895,65.9947403590982,157.29170150586884,463.51404049447433,1
7.181076141366084,10.521806973824155,74.82551535390544,1.6148830678599366,0.5706829661167883,0.6022498756816547,2.01240311153585,7.0,52.90834940481949,13.642349374664834,1
9.582322568233273,88.23850031859571,2797.461718888842,22.811476834579153,0.34611382563390203,0.5873560970061213,1.8856622600353734,314.71770589837394,1655.9469986371987,201.82036405263034,1
5.230345937632691,13.16466857781539,94.17488475961486,2.2030003320950264,0.35789695381639847,0.7613779336786255,1.6478288225440092,37.61162876763701,69.93489716964388,13.73089930636736,1
10.044001139004644,221.12044095772356,2611.2780378033217,75.80953847074001,0.2132585463228986,0.39399637529351356,2.1024240680760213,81.22301607933696,1552.1442300785843,57.02303900186448,5
10.658254106156043,103.6685683353559,1169.9356642813852,9.645790961464643,0.34684740015614673,0.823291360636925,1.9357617680332904,109.30518649692326,714.2848564809794,1828.8175557712825,1
9.335319037162755,14.37862906483745,4553.967268963844,2.6957291977192,0.2129065240516002,0.7454373692136852,1.7466104474557207,512.1529119404712,1357.437928342742,18.4853289101907,1
9.371471090716483,98.7261864877103,1209.5920011097433,9.879047955808783,0.34446394605864983,0.899064284570636,2.0708394958582,295.78830446453196,1355.3954460101772,223.0483528762701,1
9.711959354520843,35.484192224978166,230.1089632706667,2.9262328649103377,0.31050765008731757,0.8941360855390307,1.6916645207824779,86.16483529052573,214.4311414053617,403.4832196175041,1
8.234695384848383,27.199838483152202,201.78294354002125,2.361714551701448,0.3515872384240844,0.9899530690162216,1.7041235434429995,47.93076194914096,148.70506358671253,55.195785659394424,1
8.689350037336345,21.62366479614878,238.72160820914883,2.405982240473375,0.41367484889985273,0.580578843905047,2.0564166415079366,72.65751756661871,185.55853626458014,46.73028488103377,1
15.701183264694304,50.43116900804415,292.62765680967897,8.083388631119071,0.348619731478982,0.5942200300202888,1.7559248064300408,73.32350579138807,172.2999905288316,21.70210525710496,1
8.384295104284602,38.091831411184906,2543.2709133689445,3.3126834584176454,0.37385995311308606,0.9943215315934444,2.1765769059140365,568.8061227445029,1316.1414636772186,397.1586867751698,1
9.790898221764216,115.28815786934209,1008.2998217576081,11.864361305678274,0.21626276371289052,0.6079467865620222,1.9957949464022742,281.24652872294,573.2119219138426,209.38239264473313,1
8.363273179052674,107.9970737179303,1182.7381230981546,4.376301614998398,0.30597061736760717,0.9057245261974743,1.939788091394619,86.4462994296068,535.9047962968725,135.3245389821716,1
8.536555504760068,11.294911805069486,160.0360651146363,1.818834981967182,0.2238141787887041,0.5984377611489388,6.229222946002363,26.89676861557553,69.90734265591196,17.370104586070305,1
7.936672482292735,16.580906973108345,99.4599150630557,1.9887421878630778,0.37723188479568165,0.8708028045428129,2.235592985747013,29.028007491770907,130.20182151573326,16.860268290307083,1
9.59428529709926,19.712112582114646,252.70698849751398,3.18303692818787,0.30736753745565887,0.7309056930735117,1.854373920324463,77.32148094713274,3101.832056316026,71.88623485951024,1
7.868546658256399,21.127008741066412,148.3079078861144,1.6770580344890997,0.21650664649095155,0.8093748240526853,1.8181032732209648,31.244391831318055,109.8161264285194,20.111881144500707,1
8.436543824319369,82.80439649698158,883.7294590299277,21.363458304670775,0.2002731349219018,0.8034647396908126,1.7142886384775107,703.0304112455904,566.429347459398,130.9986952679917,1
6.116348002119814,38.21995822401406,195.70813529933548,3.41395189304741,0.39510005514765956,0.9139442229212407,1.7927241661133162,61.112282073239186,153.00823259407193,50.58385902723798,1
9.547112065869602,96.07742222843218,886.857201213977,3.3048521198481016,0.29362888308474744,0.9879556138039354,4.927908081520297,260.42593520981717,562.8905344701153,110.49157686759875,1
