,min,max,mean,stddev,median,iqr,rounds,errors,durations,direction
sanity.data_mismatch.score,0.8888888888888888,0.8888888888888888,0.888888888888889,1.1102230246251565e-16,0.8888888888888888,0.0,5,0,0.0,minimize
sanity.common_rows_proportion.score,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0,minimize
sanity.nearest_syn_neighbor_distance.mean,0.28827130027942527,0.3230675121534775,0.31391589803036946,0.013258003501518676,0.32219935991822046,0.008385938816647898,5,0,0.0,minimize
sanity.close_values_probability.score,0.254,0.374,0.3128,0.0424377190715995,0.312,0.06000000000000005,5,0,0.0,maximize
sanity.distant_values_probability.score,0.006,0.042,0.020800000000000003,0.011973303637676614,0.02,0.007999999999999998,5,0,0.0,minimize
stats.jensenshannon_dist.marginal,0.018420537255012852,0.020791782408981715,0.019850325470026648,0.0008888630375293574,0.019869030936848966,0.001348427154051035,5,0,0.06,minimize
stats.chi_squared_test.marginal,0.7054539840690147,0.8820833012221506,0.8113304167106122,0.06858741130327058,0.8229083474855239,0.11742341130677536,5,0,0.01,maximize
stats.inv_kl_divergence.marginal,0.7659875668737615,0.822494664024093,0.7875576555101874,0.020670000138878483,0.7854702549442223,0.02765538724914185,5,0,0.01,maximize
stats.ks_test.marginal,0.780235294117647,0.8043529411764707,0.793129411764706,0.008385388511239647,0.7958823529411765,0.010117647058823565,5,0,0.01,maximize
stats.max_mean_discrepancy.joint,0.004004325931666686,0.004043268410253193,0.004017543247866999,1.4004623891117098e-05,0.004015125131885354,1.3222511987160367e-05,5,0,0.04,minimize
stats.wasserstein_dist.joint,0.2850380997463843,0.3215819143643999,0.30713484118531564,0.012380785884170452,0.31254187541729866,0.008681551360242679,5,0,0.05,minimize
stats.prdc.precision,0.974,0.986,0.982,0.00419523539268061,0.984,0.0020000000000000018,5,0,0.01,maximize
stats.prdc.recall,0.874,0.9,0.8852,0.009516301802696263,0.882,0.014000000000000012,5,0,0.01,maximize
stats.prdc.density,1.1316000000000002,1.2828,1.176,0.054916372786264676,1.1548,0.02839999999999976,5,0,0.01,maximize
stats.prdc.coverage,0.778,0.808,0.7928,0.011973303637676623,0.786,0.020000000000000018,5,0,0.01,maximize
