Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
0,0.27034198351720523,0,0.030643856068415413,4,108.72132737898333,0.03555496066484652,0.06597045777402724,0.0028356966361071734,0.0,5,2,1,1,2,2,False,False
2,30.655411501854868,0,0.03064385603265383,14,2150.3241810583804,0.008930841270881663,0.021798138650617277,0.0028356966361455754,0.0,6,1,1,3,1,2,False,False
1,30.655411501854868,0,0.030643856070462962,4,500.8599234375121,0.00032009115643875946,0.06597045777402724,0.0028356966361641808,0.0,8,4,4,1,2,2,True,False
0,0.27034198351720523,0,0.030643856004391953,4,108.72132737898333,0.19949812810743045,0.19949504303134535,0.0028356966361197788,0.0,5,2,1,6,1,2,True,False
0,0.27034198351720523,0,0.03064385603159706,14,108.72132737898333,0.021028684926758513,0.03845697100999385,0.002835696636083027,0.0,5,3,1,7,2,2,False,False
0,0.27034198351720523,0,0.030643856069807317,4,108.72132737898333,0.00032009115643875946,0.06597045777402724,0.002835696636178322,0.0,6,2,1,3,4,2,False,False
0,0.27034198351720523,1,78.9878078141967,29,2150.3241810583804,0.008930841270881663,0.011221127231551373,0.0028356966361427725,0.0,7,1,1,1,10,2,False,False
2,252.36142758542795,0,0.030643856109200836,50,1163.0952870303624,0.00032009115643875946,0.011221127231551373,47.510422491321016,0.0,7,2,2,1,19,2,False,True
5,78.28061323089982,0,23.279427135279324,14,1163.0952870303624,0.03555496066484652,0.06597045777402724,0.002835696636104287,0.0,6,2,1,1,1,2,False,False
0,0.27034198351720523,0,0.030643856036470993,4,108.72132737898333,0.19949812810743045,0.13426145983554957,0.0028356966361774124,0.0,7,1,1,7,1,2,False,False
0,0.27034198351720523,0,0.030643855990489435,4,108.72132737898333,0.00032009115643875946,0.09835994760617106,0.0028356966361063047,0.0,7,2,1,1,12,2,False,False
1,30.655411501854868,0,0.030643856020614486,4,108.72132737898333,0.00032009115643875946,0.06597045777402724,0.0028356966361620427,0.0,6,2,4,1,1,2,False,False
0,0.27034198351720523,0,0.03064385603872869,14,108.72132737898333,0.00032009115643875946,0.011221127231551373,0.002835696636187025,0.0,6,1,1,3,3,2,False,False
5,152.89639610459102,2,78.98780781292454,29,500.8599234375121,0.021028684926758513,0.021798138650617277,5.053725887225844,0.0,7,3,1,1,10,2,True,True
2,152.89639610459102,0,0.03064385600681337,14,1163.0952870303624,0.00032009115643875946,0.021798138650617277,0.002835696636067819,0.0,7,1,1,1,1,2,True,False
2,30.655411501854868,2,0.030643855996891595,78,3529.1078005872,0.00032009115643875946,0.011221127231551373,0.0028356966360853627,0.0,5,3,1,3,12,2,False,False
2,354.494312173691,2,330.4234621062403,29,1163.0952870303624,0.00032009115643875946,0.011221127231551373,27.292209210357694,0.0,3,1,1,1,1,0,False,False
0,0.27034198351720523,0,0.03064385609483876,14,500.8599234375121,0.00032009115643875946,0.03845697100999385,0.002835696636063178,0.0,6,3,1,3,12,2,False,False
0,0.27034198351720523,0,0.030643856143873726,4,108.72132737898333,0.06807736371648103,0.13426145983554957,0.002835696636124914,0.6,6,2,1,1,4,2,False,False
0,0.27034198351720523,0,0.030643856097803075,14,108.72132737898333,0.00032009115643875946,0.13426145983554957,0.0028356966361151063,0.0,7,3,1,1,5,2,False,False
1,30.655411501854868,2,78.98780781338438,4,500.8599234375121,0.008930841270881663,0.021798138650617277,0.0028356966361200503,0.0,7,2,1,5,10,2,True,False
0,0.27034198351720523,3,78.98780781528397,4,108.72132737898333,0.00032009115643875946,0.011221127231551373,5.053725887225665,0.0,0,2,1,6,1,2,False,True
7,152.89639610459102,0,0.03064385601976109,14,500.8599234375121,0.008930841270881663,0.011221127231551373,14.025642265524972,0.0,5,1,1,2,1,2,True,True
0,0.27034198351720523,0,0.03064385606684097,14,500.8599234375121,0.03555496066484652,0.06597045777402724,0.0028356966360614765,0.0,6,2,1,9,2,2,False,False
0,0.27034198351720523,0,0.030643856129845576,4,108.72132737898333,0.06807736371648103,0.09835994760617106,0.00283569663614349,0.0,6,1,1,2,2,2,False,False
0,0.27034198351720523,0,0.030643856112315022,14,500.8599234375121,0.00032009115643875946,0.03845697100999385,0.002835696636112922,0.0,6,2,1,6,3,2,False,False
2,30.655411501854868,1,23.279427135042276,14,500.8599234375121,0.008930841270881663,0.021798138650617277,0.002835696636043694,0.0,1,1,1,1,7,2,True,False
0,0.27034198351720523,0,0.030643856088963483,4,108.72132737898333,0.050085376577169854,0.13426145983554957,0.0028356966361304213,0.0,6,2,1,3,2,2,False,False
2,30.655411501854868,0,0.03064385606191585,29,8770.90694980997,0.008930841270881663,0.028935377448256593,5.0537258872255615,0.0,5,2,1,2,1,2,False,False
5,354.494312173691,0,0.030643856044565453,14,108.72132737898333,0.00032009115643875946,0.021798138650617277,0.0028356966361388026,0.0,1,1,1,1,1,2,False,False
0,0.27034198351720523,0,0.030643856029890445,29,3529.1078005872,0.021028684926758513,0.03845697100999385,0.0028356966361408075,0.0,7,1,1,2,1,2,False,False
2,152.89639610459102,0,0.03064385607002914,4,500.8599234375121,0.00032009115643875946,0.011221127231551373,0.002835696636112808,0.0,9,2,1,1,1,2,False,False
1,152.89639610459102,0,0.030643856017074738,50,1163.0952870303624,0.008930841270881663,0.021798138650617277,27.292209210353512,0.0,7,3,1,1,10,2,True,False
0,0.27034198351720523,0,0.03064385605323146,4,500.8599234375121,0.19949812810743045,0.19949504303134535,0.0028356966360364648,0.0,2,2,1,1,1,2,False,False
7,152.89639610459102,0,0.03064385605879603,50,2150.3241810583804,0.008930841270881663,0.011221127231551373,14.025642265523578,0.0,6,3,1,6,1,2,False,False
3,30.655411501854868,0,0.03064385605942334,29,500.8599234375121,0.008930841270881663,0.028935377448256593,0.002835696636104711,0.6,5,1,1,6,1,2,False,False
0,0.27034198351720523,1,0.030643856014253706,4,1163.0952870303624,0.03555496066484652,0.06597045777402724,0.0028356966361260537,0.0,7,3,1,1,2,2,True,False
0,0.27034198351720523,0,0.030643856077685643,29,1163.0952870303624,0.008930841270881663,0.011221127231551373,0.0028356966360965304,0.0,6,3,1,4,1,0,False,False
0,78.28061323089982,0,0.03064385603886916,29,500.8599234375121,0.008930841270881663,0.021798138650617277,0.0028356966360441427,0.0,1,3,1,8,1,2,False,False
1,0.27034198351720523,2,78.98780781485566,78,1163.0952870303624,0.008930841270881663,0.021798138650617277,27.292209210357107,0.0,6,3,1,1,3,2,False,True
9,30.655411501854868,0,0.030643856010676308,78,108.72132737898333,0.00032009115643875946,0.021798138650617277,14.025642265524393,0.0,0,2,2,3,1,2,False,True
1,0.27034198351720523,0,0.030643856022685642,4,108.72132737898333,0.19949812810743045,0.19949504303134535,0.0028356966360791537,0.0,5,2,1,4,12,2,False,False
2,78.28061323089982,0,0.030643856029168314,29,500.8599234375121,0.008930841270881663,0.011221127231551373,0.002835696636177458,0.0,1,3,1,7,7,0,False,True
2,78.28061323089982,0,0.030643856080940564,4,500.8599234375121,0.00032009115643875946,0.06597045777402724,0.0028356966361454197,0.0,5,2,3,1,1,2,False,False
0,0.27034198351720523,0,0.030643856025786183,29,1163.0952870303624,0.008930841270881663,0.021798138650617277,0.0028356966360631344,0.0,5,2,1,3,1,2,False,False
0,0.27034198351720523,0,0.030643856092525353,29,500.8599234375121,0.00032009115643875946,0.021798138650617277,0.0028356966360761084,0.4,6,2,1,1,3,2,False,False
0,0.27034198351720523,0,0.030643856103688742,4,108.72132737898333,0.09792855037586735,0.09835994760617106,0.0028356966361084784,0.0,7,3,1,2,12,2,False,False
