,Col 1,Col 2,Col 3,Col 4,target,real_identifier
0,240.0,310.0,852345.2,471230.8,4.7,0
1,105.0,120.0,298765.1,81234.9,-29.8,0
2,80.0,510.0,523456.7,890123.4,-18.5,0
3,215.0,370.0,775432.9,589101.3,2.1,0
4,118.0,460.0,612345.6,723456.0,-3.2,0
5,55.0,670.0,615432.8,1287654.1,-24.9,0
6,70.0,270.0,520123.4,380987.2,-15.6,0
7,140.0,320.0,678901.3,470123.5,-6.3,0
8,102.0,190.0,490123.7,178901.2,-23.5,0
9,285.0,380.0,930123.4,640987.5,15.8,0
10,142.0,410.0,638415.3,821034.7,-5.8,0
11,205.0,398.0,764123.9,598761.2,12.4,0
12,130.0,564.0,573289.6,1045673.4,-19.1,0
13,270.0,290.0,912345.8,489012.3,28.7,0
14,115.0,612.0,587654.1,1123456.9,-21.5,0
15,192.0,315.0,745678.4,398765.0,-13.9,0
16,240.0,430.0,832109.5,678901.2,9.6,0
17,108.0,595.0,567890.3,1098765.4,-24.3,0
18,180.0,280.0,723456.7,432109.8,-16.8,0
19,330.0,360.0,1023456.2,654321.9,31.2,0
20,138.0,574.0,653217.4,1123456.8,-14.7,0
21,89.0,308.0,489123.6,467890.2,-18.9,0
22,202.0,682.0,734567.9,1345678.3,-9.8,0
23,45.0,248.0,467890.1,432109.5,-17.3,0
24,176.0,502.0,667890.4,987654.7,0.5,0
25,112.0,416.0,543210.8,876543.9,-13.2,0
26,222.0,734.0,721098.3,1432109.6,-10.1,0
27,67.0,298.0,456789.2,410987.4,-19.6,0
28,158.0,546.0,678901.5,1098765.2,-5.4,0
29,92.0,372.0,512345.7,476543.1,-21.0,0
30,172.0,510.0,612450.3,1083241.7,-15.8,0
31,210.0,485.0,701264.5,689412.0,2.3,0
32,112.0,198.0,483521.6,187643.2,-24.1,0
33,158.0,28.0,63214.8,101298.4,-48.9,0
34,176.0,82.0,118435.7,-32.6,-41.0,0
35,244.0,412.0,854321.4,648173.5,9.7,0
36,156.0,540.0,578910.2,937852.3,-14.6,0
37,102.0,654.0,634501.9,1276430.8,-23.4,0
38,138.0,68.0,131245.0,78432.9,-46.3,0
39,88.0,574.0,548321.5,1012843.6,-11.9,0
40,200.0,500.0,712450.3,648920.1,10.5,0
41,150.0,450.0,603874.9,912345.5,-8.3,0
42,300.0,550.0,1024567.8,730123.4,25.0,0
43,100.0,350.0,498765.2,432109.7,-15.2,0
44,400.0,470.0,1109876.5,645321.0,35.7,0
45,80.0,280.0,482345.6,356789.2,-12.4,0
46,380.0,520.0,1054321.9,556789.3,30.9,0
47,140.0,400.0,624567.8,610987.4,-3.8,0
48,170.0,430.0,682345.1,650123.7,5.1,0
49,135.0,325.0,645890.2,465432.9,-9.5,0
50,112.0,376.0,421890.3,654321.8,-28.9,0
51,88.0,412.0,534210.5,789102.3,-19.6,0
52,170.0,234.0,612543.7,498765.2,-6.8,0
53,34.0,158.0,312987.4,234567.1,-34.5,0
54,142.0,492.0,765432.9,854321.6,-13.7,0
55,58.0,308.0,498765.0,567890.3,-21.4,0
56,186.0,502.0,823456.7,912345.4,-16.3,0
57,22.0,284.0,345678.2,432109.5,-25.8,0
58,158.0,396.0,678901.6,654321.9,0.9,0
59,10.0,134.0,298765.3,210987.6,-30.2,0
60,180.0,320.0,720450.3,504315.2,-12.3,0
61,250.0,450.0,850123.7,680098.9,15.0,0
62,130.0,280.0,600842.1,390547.4,-20.5,0
63,90.0,150.0,300234.6,255194.3,-30.0,0
64,200.0,500.0,900345.8,1050432.1,-5.0,0
65,110.0,400.0,550678.2,440542.6,-18.0,0
66,220.0,350.0,800987.4,560691.2,8.0,0
67,70.0,200.0,400123.5,360111.2,-25.0,0
68,160.0,600.0,950432.9,617800.3,-10.0,0
69,190.0,300.0,750234.6,600187.7,-15.0,0
70,190.0,410.0,752438.1,689102.6,4.8,0
71,280.0,550.0,987321.4,1023456.7,18.9,0
72,130.0,300.0,543210.9,487654.3,-12.5,0
73,210.0,470.0,812345.6,734567.8,6.3,0
74,170.0,580.0,498765.2,912345.1,-17.2,0
75,90.0,280.0,567890.4,456789.0,-9.8,0
76,310.0,600.0,1012345.5,1123456.9,24.1,0
77,140.0,390.0,654321.7,567890.2,-5.7,0
78,260.0,500.0,876543.8,765432.1,11.4,0
79,120.0,250.0,489012.3,378901.5,-14.0,0
80,220.0,480.0,850000.0,700000.0,25.0,0
81,150.0,360.0,600000.0,500000.0,-10.0,0
82,300.0,500.0,1000000.0,900000.0,30.0,0
83,100.0,200.0,350000.0,180000.0,-25.0,0
84,250.0,420.0,800000.0,650000.0,12.0,0
85,180.0,450.0,700000.0,600000.0,-5.0,0
86,350.0,520.0,1100000.0,1000000.0,35.0,0
87,80.0,150.0,300000.0,170000.0,-30.0,0
88,200.0,380.0,650000.0,550000.0,8.0,0
89,170.0,400.0,750000.0,620000.0,-15.0,0
90,100.0,400.0,500123.4,550123.4,-10.0,0
91,200.0,250.0,450000.0,400000.0,5.0,0
92,80.0,600.0,500000.0,560000.0,-20.0,0
93,50.0,300.0,400000.0,448000.0,-12.0,0
94,250.0,400.0,580000.0,500000.0,8.0,0
95,120.0,500.0,600000.0,650000.0,-25.0,0
96,300.0,300.0,500000.0,400000.0,20.0,0
97,90.0,200.0,450000.0,504000.0,-18.0,0
98,180.0,100.0,300000.0,380000.0,-40.0,0
99,280.0,300.0,650000.0,500000.0,15.0,0
100,72.0,305.0,570000.0,430000.0,18.3,0
101,128.0,420.0,610000.0,590000.0,-3.5,0
102,145.0,640.0,890000.0,1250000.0,-19.8,0
103,178.0,350.0,585000.0,440000.0,-11.2,0
104,190.0,670.0,1120000.0,1080000.0,-22.5,0
105,280.0,330.0,720000.0,680000.0,4.7,0
106,135.0,440.0,555000.0,490000.0,-9.4,0
107,160.0,310.0,880000.0,1100000.0,1.0,0
108,295.0,655.0,910000.0,1240000.0,15.9,0
109,120.0,360.0,630000.0,580000.0,-6.7,0
110,110.0,400.0,520000.5,300000.3,-10.5,0
111,180.0,550.0,680000.2,900000.7,-20.3,0
112,210.0,300.0,450000.8,1200000.1,-15.0,0
113,90.0,250.0,360000.4,250000.9,-25.0,0
114,150.0,600.0,720000.6,1050000.4,-18.7,0
115,135.0,450.0,580000.3,850000.2,-12.2,0
116,200.0,350.0,700000.1,650000.8,-5.8,0
117,100.0,200.0,420000.7,180000.5,-22.4,0
118,175.0,500.0,640000.9,980000.3,-14.6,0
119,85.0,480.0,540000.2,730000.6,-19.1,0
120,145.0,312.0,589432.1,921045.6,-8.7,0
121,210.0,480.0,932178.4,765432.9,18.2,0
122,108.0,236.0,321987.5,123456.7,-34.6,0
123,180.0,510.0,876543.2,1098765.4,-4.3,0
124,130.0,190.0,456789.0,234567.8,-19.5,0
125,270.0,360.0,987654.3,654321.0,22.8,0
126,98.0,400.0,345678.9,112233.4,-23.1,0
127,160.0,280.0,678901.2,432109.8,-7.4,0
128,200.0,440.0,765432.1,543210.9,9.5,0
129,125.0,500.0,543210.8,987654.3,-15.2,0
130,145.0,550.0,652345.8,987654.3,-12.4,0
131,220.0,600.0,810987.2,1123456.7,14.8,0
132,50.0,300.0,478901.5,461234.9,-18.3,0
133,190.0,580.0,687654.1,1098765.4,-19.7,0
134,28.0,295.0,465432.6,445678.2,-16.0,0
135,295.0,390.0,920123.4,645678.9,18.5,0
136,15.0,630.0,567890.3,1198765.1,-22.9,0
137,170.0,400.0,701234.5,610987.6,3.7,0
138,24.0,305.0,463456.7,458901.3,-15.8,0
139,130.0,540.0,543210.9,934567.8,-17.2,0
140,87.0,168.0,281345.2,117629.8,-30.9,0
141,101.0,410.0,578203.6,981542.3,-18.7,0
142,79.0,245.0,465108.9,312874.1,-26.3,0
143,156.0,276.0,721984.3,543210.7,-8.4,0
144,89.0,612.0,648359.4,1302458.6,-20.8,0
145,67.0,380.0,512763.8,564932.5,-14.6,0
146,138.0,142.0,421650.3,83210.9,-33.2,0
147,160.0,495.0,612487.5,891023.4,-10.5,0
148,95.0,560.0,554321.7,1123456.8,-17.9,0
149,73.0,195.0,441230.6,276543.2,-24.1,0
150,85.0,400.0,700450.3,1102300.7,-12.3,0
151,120.0,500.0,580120.5,980450.2,-28.9,0
152,250.0,300.0,820340.1,500120.9,8.7,0
153,185.0,600.0,650980.4,1300230.6,-20.5,0
154,90.0,200.0,300560.8,450320.3,-36.2,0
155,200.0,550.0,480760.2,900450.8,-18.4,0
156,300.0,350.0,950230.7,600890.5,15.0,0
157,140.0,450.0,600120.3,1200340.1,-24.8,0
158,280.0,645.0,1050450.9,680230.4,30.6,0
159,160.0,320.0,690340.2,490120.7,-6.9,0
160,55.0,320.0,535000.0,610000.0,-14.5,0
161,85.0,370.0,615000.0,720000.0,-9.8,0
162,110.0,430.0,585000.0,810000.0,-4.3,0
163,160.0,480.0,705000.0,920000.0,1.5,0
164,210.0,520.0,810000.0,1030000.0,7.3,0
165,240.0,580.0,910000.0,1120000.0,11.2,0
166,280.0,620.0,1010000.0,1210000.0,15.8,0
167,130.0,300.0,540000.0,660000.0,-18.5,0
168,190.0,640.0,690000.0,1310000.0,-20.9,0
169,230.0,650.0,760000.0,1260000.0,-19.4,0
170,110.0,500.0,550000.0,900000.0,-15.5,0
171,190.0,220.0,680000.0,110000.0,-22.0,0
172,160.0,600.0,650000.0,1100000.0,-17.0,0
173,150.0,150.0,430000.0,40000.0,-34.0,0
174,170.0,40.0,58000.0,80000.0,-48.0,0
175,70.0,260.0,520000.0,360000.0,-16.0,0
176,40.0,370.0,550000.0,550000.0,-10.0,0
177,150.0,250.0,660000.0,270000.0,-17.0,0
178,90.0,340.0,600000.0,500000.0,-8.0,0
179,90.0,560.0,570000.0,1030000.0,-13.0,0
180,112.0,320.0,487500.3,823450.1,-19.8,0
181,95.0,280.0,398200.6,215600.9,-24.5,0
182,160.0,500.0,689100.4,672300.7,1.2,0
183,135.0,85.0,245600.8,38900.4,-31.7,0
184,60.0,170.0,385400.2,192300.5,-27.9,0
185,210.0,460.0,715000.9,705400.3,0.6,0
186,88.0,640.0,630500.1,1180000.0,-21.3,0
187,155.0,590.0,635000.5,1085000.2,-17.6,0
188,195.0,620.0,685400.7,1130000.4,-14.8,0
189,310.0,420.0,960000.0,685000.6,23.4,0
190,280.0,550.0,900000.0,650000.0,23.5,0
191,200.0,400.0,800000.0,600000.0,18.0,0
192,100.0,450.0,600000.0,660000.0,-5.5,0
193,160.0,700.0,700000.0,1300000.0,-25.0,0
194,40.0,300.0,500000.0,450000.0,-6.0,0
195,5.0,140.0,300000.0,200000.0,-10.0,0
196,80.0,480.0,500000.0,800000.0,-14.0,0
197,180.0,280.0,700000.0,450000.0,-12.0,0
198,30.0,120.0,300000.0,180000.0,-20.0,0
199,190.0,30.0,30000.0,130000.0,-45.0,0
200,130.0,320.0,650000.0,500000.0,-2.5,0
201,220.0,440.0,740000.0,680000.0,1.0,0
202,180.0,50.0,90000.0,65000.0,-40.0,0
203,260.0,420.0,820000.0,650000.0,12.0,0
204,200.0,410.0,730000.0,630000.0,3.0,0
205,110.0,310.0,620000.0,440000.0,-10.0,0
206,50.0,550.0,510000.0,1010000.0,-16.0,0
207,210.0,580.0,650000.0,1060000.0,-8.5,0
208,120.0,320.0,640000.0,470000.0,-6.0,0
209,310.0,400.0,950000.0,660000.0,21.0,0
210,198.0,312.0,734589.3,501234.6,-7.9,0
211,245.0,586.0,1123456.7,1348901.2,15.3,0
212,68.0,198.0,401234.5,287654.9,-22.1,0
213,302.0,430.0,987654.2,654321.8,10.5,0
214,112.0,610.0,567890.4,1098765.3,-12.6,0
215,205.0,334.0,745678.1,456789.0,-3.7,0
216,89.0,265.0,478901.6,345678.2,-19.0,0
217,280.0,520.0,945678.4,765432.5,21.4,0
218,155.0,410.0,654321.7,543210.9,-8.2,0
219,76.0,305.0,489012.3,321098.7,-26.8,0
220,200.0,300.0,550432.1,901234.5,-18.2,0
221,160.0,400.0,621098.7,1056789.3,-25.8,0
222,300.0,500.0,704567.8,1203456.9,20.3,0
223,100.0,200.0,450123.4,150678.2,-30.1,0
224,250.0,600.0,683456.7,1109876.5,-10.5,0
225,120.0,100.0,301234.5,200456.7,-40.3,0
226,350.0,650.0,752345.6,1301234.8,25.0,0
227,80.0,150.0,400987.3,801234.5,-35.4,0
228,180.0,550.0,602345.7,1156789.1,-15.9,0
229,280.0,450.0,581098.2,950123.4,10.7,0
230,145.0,512.0,487321.8,932154.7,-15.8,0
231,192.0,286.0,612489.3,317892.6,8.9,0
232,256.0,470.0,981034.5,576210.4,22.1,0
233,76.0,184.0,298731.2,145209.8,-33.2,0
