,Col 1,Col 2,Col 3,Col 4,target,real_identifier
0,180.0,400.0,650000.0,500000.0,5.0,0
1,130.0,200.0,400000.0,300000.0,-10.0,0
2,90.0,500.0,550000.0,800000.0,-15.0,0
3,250.0,350.0,900000.0,700000.0,10.0,0
4,120.0,420.0,600000.0,650000.0,-3.0,0
5,60.0,600.0,700000.0,1100000.0,-20.0,0
6,70.0,250.0,500000.0,350000.0,-12.0,0
7,140.0,300.0,680000.0,450000.0,-6.0,0
8,110.0,190.0,490000.0,180000.0,-25.0,0
9,300.0,400.0,950000.0,650000.0,15.0,0
10,150.0,400.0,602345.1,501987.3,-5.3,0
11,200.0,350.0,748123.6,599432.8,2.7,0
12,120.0,500.0,579321.4,897654.9,-10.8,0
13,250.0,400.0,804567.2,698743.5,14.9,0
14,100.0,600.0,549876.3,998765.4,-20.1,0
15,180.0,300.0,691234.7,448765.2,-12.4,0
16,300.0,450.0,952345.8,649876.1,24.6,0
17,90.0,550.0,561234.5,981234.7,-18.2,0
18,220.0,320.0,823456.9,429876.3,7.8,0
19,170.0,600.0,712345.6,1201234.5,-16.9,0
20,138.0,534.0,642109.3,987432.5,-14.7,0
21,82.0,378.0,512947.6,438610.8,-9.5,0
22,174.0,610.0,703854.1,1124987.3,-18.9,0
23,48.0,256.0,463278.4,398105.7,-17.2,0
24,206.0,580.0,694312.8,1076543.9,-13.4,0
25,112.0,442.0,558734.0,789210.6,-5.8,0
26,76.0,310.0,487621.9,412389.4,-21.0,0
27,150.0,502.0,634587.2,943215.0,-10.3,0
28,94.0,398.0,521436.7,487654.3,-7.6,0
29,188.0,634.0,721098.5,1198765.4,1.2,0
30,172.0,312.0,398456.2,641329.8,-19.8,0
31,118.0,584.0,614721.5,1184932.3,-15.9,0
32,206.0,286.0,573214.7,401678.9,8.2,0
33,134.0,42.0,98743.6,132856.4,-45.3,0
34,192.0,638.0,789123.4,1342567.1,-12.6,0
35,92.0,154.0,423567.8,167890.2,-28.4,0
36,244.0,410.0,843210.5,698745.3,6.7,0
37,158.0,72.0,145678.9,89012.7,-41.0,0
38,188.0,498.0,654321.0,1023456.8,-3.5,0
39,104.0,614.0,609876.3,1234567.9,-24.1,0
40,280.0,475.0,892345.6,712450.8,14.3,0
41,145.0,405.0,587632.4,634521.9,-8.9,0
42,205.0,560.0,698743.2,1084321.5,-15.7,0
43,110.0,510.0,543210.7,921098.3,-11.2,0
44,360.0,430.0,1045678.9,723456.1,26.8,0
45,50.0,245.0,478901.2,356789.4,-19.4,0
46,400.0,420.0,1123456.7,654321.0,39.1,0
47,90.0,385.0,589012.3,598765.2,-6.8,0
48,175.0,400.0,678901.4,634567.8,2.4,0
49,135.0,300.0,632109.5,443210.6,-8.3,0
50,112.0,312.0,487623.1,712456.8,-22.5,0
51,88.0,214.0,345987.5,412309.2,-38.9,0
52,164.0,12.0,289456.3,156789.4,-47.3,0
53,40.0,486.0,623450.9,834567.1,-14.6,0
54,180.0,390.0,712345.6,543210.7,-3.8,0
55,50.0,102.0,276543.8,189012.3,-31.4,0
56,130.0,460.0,654321.4,789012.5,-9.7,0
57,72.0,378.0,543210.9,678901.2,-19.1,0
58,10.0,284.0,321098.7,456789.0,-25.8,0
59,170.0,500.0,698765.3,876543.2,0.9,0
60,212.0,312.0,684532.1,431209.8,-8.3,0
61,188.0,412.0,765419.3,598732.6,14.1,0
62,96.0,184.0,321987.4,165432.9,-37.6,0
63,268.0,524.0,891245.7,714563.2,19.4,0
64,72.0,298.0,432109.5,278945.3,-25.9,0
65,136.0,376.0,587643.2,398765.4,-12.7,0
66,228.0,462.0,812345.6,654321.9,10.5,0
67,104.0,214.0,398765.1,198765.4,-31.2,0
68,276.0,502.0,932104.8,765432.1,22.4,0
69,68.0,162.0,412345.9,212345.6,-28.1,0
70,50.0,400.0,520000.0,510000.0,-15.0,0
71,100.0,600.0,605000.0,1120000.0,-20.0,0
72,300.0,400.0,902000.0,603000.0,20.0,0
73,20.0,700.0,598000.0,1210000.0,-25.0,0
74,150.0,100.0,101000.0,10500.0,-40.0,0
75,250.0,300.0,812000.0,415000.0,10.0,0
76,180.0,50.0,104000.0,5200.0,-35.0,0
77,320.0,350.0,953000.0,654000.0,22.0,0
78,40.0,650.0,589000.0,1205000.0,-24.0,0
79,200.0,250.0,854000.0,452000.0,5.0,0
80,142.0,512.0,601234.5,912456.7,-12.3,0
81,160.0,220.0,683456.2,156789.4,-21.7,0
82,170.0,330.0,723456.8,501234.9,-8.9,0
83,110.0,530.0,550123.6,987654.3,-16.2,0
84,195.0,660.0,721098.4,1245678.1,-18.5,0
85,30.0,655.0,590123.7,1234567.8,-22.9,0
86,140.0,655.0,678901.2,1234567.3,-19.8,0
87,175.0,250.0,701234.6,267890.5,-15.3,0
88,340.0,360.0,1034567.2,610987.4,24.5,0
89,155.0,280.0,680123.5,380123.7,-13.6,0
90,150.0,480.0,620345.7,987423.1,-15.2,0
91,110.0,320.0,540123.4,456789.0,-22.5,0
92,230.0,600.0,798234.5,1234567.8,8.3,0
93,90.0,280.0,490234.6,345678.9,-19.7,0
94,180.0,550.0,678901.2,1098765.4,-13.4,0
95,140.0,440.0,580123.3,876543.2,-11.8,0
96,100.0,370.0,612345.8,543210.9,-4.1,0
97,85.0,490.0,570987.1,765432.0,-16.9,0
98,135.0,610.0,684321.4,1123456.7,-17.6,0
99,35.0,470.0,560123.5,654321.0,-19.3,0
100,145.0,312.0,589432.1,921045.6,-8.7,0
101,210.0,480.0,932178.4,765432.9,18.2,0
102,108.0,236.0,321987.5,123456.7,-34.6,0
103,180.0,510.0,876543.2,1098765.4,-4.3,0
104,130.0,190.0,456789.0,234567.8,-19.5,0
105,270.0,360.0,987654.3,654321.0,22.8,0
106,98.0,400.0,345678.9,112233.4,-23.1,0
107,160.0,280.0,678901.2,432109.8,-7.4,0
108,200.0,440.0,765432.1,543210.9,9.5,0
109,125.0,500.0,543210.8,987654.3,-15.2,0
110,135.0,510.0,620430.7,981023.5,-17.8,0
111,188.0,375.0,702158.2,398745.9,-9.1,0
112,92.0,490.0,460321.4,923678.1,-21.6,0
113,163.0,645.0,698234.6,1234567.8,-14.9,0
114,71.0,250.0,180932.5,210437.3,-28.7,0
115,210.0,580.0,750289.1,1090123.4,-11.2,0
116,68.0,180.0,123456.0,145678.9,-30.1,0
117,100.0,590.0,587654.3,1123456.7,-23.4,0
118,190.0,420.0,723456.8,612345.2,-2.8,0
119,50.0,610.0,304567.9,1178901.3,-24.5,0
120,145.0,550.0,652345.8,987654.3,-12.4,0
121,220.0,600.0,810987.2,1123456.7,14.8,0
122,50.0,300.0,478901.5,461234.9,-18.3,0
