,Col 1,Col 2,Col 3,Col 4,target,real_identifier
0,191.0,421.0,726191.9,551319.8,2.1,0
1,81.0,275.0,439819.1,281093.2,-20.5,0
2,245.0,398.0,853292.5,601901.1,10.8,0
3,129.0,517.0,693101.8,822191.9,-12.9,0
4,58.0,186.0,375059.5,201942.8,-28.3,0
5,96.0,468.0,621819.2,509301.9,-15.1,0
6,221.0,322.0,789162.7,570615.0,7.5,0
7,143.0,249.0,583759.5,381743.6,-10.8,0
8,67.0,591.0,701103.5,1146003.9,-19.4,0
9,118.0,409.0,465560.7,662533.6,-6.2,0
10,208.0,498.0,623191.9,819312.1,-12.1,0
11,142.0,382.0,751021.4,593821.9,-5.5,0
12,192.0,562.0,714189.2,1034219.8,-20.8,0
13,278.0,292.0,936219.5,629942.8,10.3,0
14,118.0,468.0,589813.1,882191.5,-11.9,0
15,220.0,258.0,794823.9,511942.1,2.1,0
16,158.0,608.0,682351.9,1142198.5,-16.2,0
17,322.0,418.0,1013914.2,743219.1,29.5,0
18,106.0,520.0,634189.2,1009421.9,-19.8,0
19,246.0,302.0,871021.4,498191.5,6.3,0
20,108.0,382.0,631911.9,732129.8,-14.5,0
21,28.0,258.0,521494.1,482191.9,-18.9,0
22,148.0,448.0,694219.5,943281.1,-10.3,0
23,40.0,612.0,544819.3,1143719.2,-25.1,0
24,98.0,364.0,604392.8,657019.5,-7.5,0
25,208.0,536.0,751321.9,1034219.8,-13.2,0
26,18.0,226.0,499292.9,421919.1,-19.8,0
27,172.0,582.0,638110.3,928192.8,-9.1,0
28,52.0,412.0,586399.2,743982.9,-15.6,0
29,124.0,498.0,664921.1,819219.8,-11.9,0
30,172.0,502.0,812391.2,1188119.0,-11.1,0
31,208.0,628.0,936219.1,893102.8,2.5,0
32,118.0,248.0,538191.9,201911.2,-26.3,0
33,148.0,42.0,68392.3,95829.7,-51.9,0
34,198.0,86.0,124127.0,-159.9,-45.5,0
35,242.0,438.0,958955.1,736828.0,18.3,0
36,158.0,528.0,692312.6,1036396.1,-16.8,0
37,102.0,702.0,749830.8,1391944.9,-24.5,0
38,134.0,66.0,142974.5,84267.8,-49.7,0
39,88.0,568.0,582083.7,1136311.5,-15.2,0
40,247.0,394.0,1021119.9,563381.1,23.2,0
41,146.0,506.0,654210.8,935419.9,-9.1,0
42,208.0,470.0,812938.7,521111.4,16.4,0
43,94.0,358.0,493829.1,411616.8,-14.5,0
44,302.0,424.0,1183938.5,829210.9,34.8,0
45,56.0,282.0,532192.9,295801.1,-20.9,0
46,186.0,448.0,743110.8,602514.5,2.1,0
47,138.0,380.0,683419.9,455819.2,-6.2,0
48,248.0,402.0,1056319.1,693101.9,24.5,0
49,108.0,332.0,591013.8,381419.1,-11.8,0
50,118.0,278.0,421191.9,601931.8,-23.5,0
51,82.0,192.0,182501.4,398718.9,-38.9,0
52,168.0,492.0,751382.9,942819.2,-10.3,0
53,28.0,302.0,581919.8,659182.9,-16.8,0
54,194.0,82.0,308391.9,193509.2,-41.9,0
55,46.0,438.0,636098.1,823420.8,-12.9,0
56,158.0,508.0,859310.9,1038319.1,-7.3,0
57,12.0,124.0,395510.8,293191.9,-29.4,0
58,184.0,398.0,694820.9,761392.1,-2.1,0
59,72.0,218.0,249391.9,436718.9,-34.8,0
60,137.0,67.0,118392.9,82251.8,-38.1,0
61,267.0,395.0,855191.1,649813.4,14.5,0
62,218.0,521.0,602855.6,955219.8,-22.9,0
63,93.0,279.0,497819.4,293911.9,-24.8,0
64,59.0,488.0,492139.8,1035101.9,-19.3,0
65,141.0,421.0,538219.9,739482.8,-16.1,0
66,51.0,329.0,475861.9,493951.6,-12.9,0
67,75.0,101.0,239294.9,101919.8,-35.9,0
68,169.0,59.0,123491.9,50191.9,-43.2,0
69,229.0,371.0,761293.8,593129.9,9.5,0
70,187.0,427.0,743129.9,726819.2,10.8,0
71,118.0,351.0,689210.1,599851.9,-6.5,0
72,280.0,459.0,879391.8,751982.1,20.1,0
73,44.0,412.0,517391.9,654219.8,-18.2,0
74,96.0,563.0,568942.8,943109.5,-22.5,0
75,140.0,594.0,721459.3,1093219.2,-16.9,0
76,204.0,444.0,714158.9,864879.3,-5.6,0
77,332.0,384.0,1047298.5,734116.2,25.9,0
78,174.0,278.0,739751.0,305485.5,-14.3,0
79,192.0,502.0,662964.5,1014659.5,-11.3,0
80,201.0,475.0,751219.9,819201.1,-5.6,0
81,291.0,439.0,933141.8,703919.3,26.2,0
82,169.0,521.0,715382.9,943201.9,-9.1,0
83,211.0,368.0,864201.8,591219.1,14.5,0
84,148.0,459.0,682991.2,821201.4,-2.8,0
85,275.0,412.0,819201.1,654201.9,20.1,0
