sepal length (cm),sepal width (cm),petal length (cm),petal width (cm),target
5.507464194996144,4.169728576804642,5.446122047477188,1.5779200372458515,2
5.766039182626878,4.195758574218491,4.730945877674361,0.1,2
5.512949127030935,2.602908867431461,5.116083056035094,0.9949048505086502,0
5.7551640088634235,3.16462379408228,3.636262456271451,0.1,1
6.882164362169435,3.094660795180984,1.0,0.1,0
6.186506091900207,3.098025592595053,1.4026476316537293,2.1397612262193557,0
6.160636847644186,2.5613102248246857,3.904403917898869,0.1,1
5.538378685087827,2.751551085878619,2.9151650662705166,0.1,2
6.482679684116833,3.8308190730393386,2.776467477315809,0.1,0
5.831119372103832,2.357185673203274,1.0,0.5661459835119305,0
5.1901276088524275,3.1464036114562965,4.751024475175014,0.25554712669555896,0
7.411671080951327,3.252492616577431,2.960626265483963,0.1,2
6.220929680186151,3.1112756047232786,2.292040749488862,0.5511658511308354,0
5.271983312448101,2.4919612580154076,5.311739117976694,1.9997013366878842,0
4.854958374748506,2.502703117549027,5.670774968063689,0.5166224645474935,2
5.56656276256962,3.4310117299507485,5.257915946814749,1.9636236167006809,0
6.319725825691988,3.192044933469492,4.361900987779832,1.8452002986662572,0
6.199757190213215,3.355212423153189,1.4339260265946405,0.27924863918120096,0
5.210299847301792,3.1141706811311365,2.0770709359098825,0.1,0
7.372659191297007,4.020590215999788,1.0,0.1,0
5.969642342023371,2.399005776310122,3.257755078723579,0.49160440259519655,1
4.866305355199868,2.4099095368911425,2.517227062317438,0.1,0
6.89250329796739,3.243709135228588,1.3178667380995943,0.26085163451778265,0
5.412466342755239,3.2851342724814554,1.0,0.401593587493831,2
7.484708714939788,2.976679898312903,4.434956502749278,1.6184398317327104,2
5.4774023124218605,2.286138329920058,3.9782035370730027,0.2548952806547564,1
6.177262128407561,3.026264036868921,2.3605073894533115,0.16781967172733048,2
7.716054592654331,3.1732640391417775,6.187086017926911,2.2018402047831223,1
5.715817528601757,2.7083397475911264,3.981238631706489,1.0755963463458882,1
5.79915626187662,2.4954201336161854,1.2041285000057744,1.0157521304219301,1
