checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,target
3,16.666731912967787,1,3,1131.2906358312036,1,0,4.0,0,2,4.0,1,22.72288832131626,1,2,2.0,1,1.0,0,1,1
2,24.474369508016462,3,4,3915.8504310934413,4,0,4.0,3,2,2.0,0,29.07317545583077,1,1,1.0,1,2.0,0,1,1
1,24.446182037305988,3,3,2083.947315292265,1,2,1.0,3,2,2.0,2,40.614153697624424,1,0,1.0,1,1.0,0,1,0
3,16.343641797531806,3,3,1034.9176235671282,4,0,4.0,2,2,4.0,3,21.868464069362602,1,1,1.0,1,1.0,1,1,0
2,16.16134987027583,1,3,752.7928045463029,4,3,4.0,0,2,2.0,3,37.268691408668154,1,1,2.0,0,1.0,1,1,0
2,23.670744381382132,3,4,645.9958392885216,1,2,4.0,3,2,2.0,0,30.80885125393076,1,1,1.0,3,2.0,0,1,1
3,17.91372027022229,3,9,3491.3230950702086,1,2,1.0,0,2,4.0,0,26.94105827218793,1,1,1.0,1,1.0,1,1,1
3,36.723339476554216,3,0,2256.111010039418,1,2,4.0,0,2,2.0,3,26.480632414779826,1,1,1.0,1,1.0,0,1,1
1,46.20380071328884,2,4,2405.9521589508386,1,3,2.0,2,2,4.0,3,32.08262964769279,2,2,2.0,1,1.0,0,1,0
1,15.791034511975539,1,2,7523.052779874266,0,0,1.0,3,2,4.0,3,29.540392755226947,0,1,2.0,1,1.0,0,1,1
3,24.72177592051629,1,4,11960.686532237369,0,3,4.0,3,2,4.0,3,28.516720190862944,1,1,2.0,3,1.0,0,1,0
3,18.222204748220406,3,9,1335.512332629381,1,1,4.0,0,2,1.0,1,29.15179847945629,2,2,1.0,1,1.0,1,1,1
3,20.933888009120242,3,4,3380.455041288242,1,2,4.0,0,0,4.0,3,63.848268097975186,1,1,1.0,1,1.0,1,1,1
1,33.72058334800941,3,6,929.7401199248832,1,0,1.0,1,2,4.0,0,21.355697823233136,1,1,1.0,0,1.0,1,1,0
3,4.0,3,2,250.0,1,0,3.0,0,2,2.0,1,20.661559926511927,1,1,1.0,1,1.0,1,1,0
2,4.253626657469775,4,6,3448.3787385935325,1,0,1.0,3,2,3.0,0,26.597166335729693,0,1,2.0,0,1.0,1,0,0
2,6.611899327802951,1,6,1656.029568768364,1,2,1.0,3,2,4.0,1,36.8560969422052,1,1,1.0,1,1.0,0,1,1
3,33.241063458356635,3,9,1948.0310179683213,0,0,2.0,3,2,3.0,0,38.25614218456557,1,1,1.0,0,1.0,1,1,1
2,27.156477306731396,1,9,2965.166791450038,1,2,2.0,3,2,4.0,3,30.354001684637815,0,1,2.0,1,1.0,0,1,1
2,33.42060060551074,3,3,4557.207250754028,1,1,2.0,0,2,2.0,3,69.24199466226882,1,1,2.0,3,2.0,0,1,1
3,52.60812664349561,3,3,3545.3865689403483,4,0,2.0,3,2,2.0,0,30.471755780195355,0,1,1.0,1,1.0,0,1,1
1,31.9113247550344,1,9,7161.4187280328815,4,0,2.0,3,2,4.0,2,42.03087975882468,1,0,1.0,1,1.0,0,1,1
2,16.54928414115549,3,3,1244.3792782156975,1,0,4.0,3,2,4.0,1,35.415197010270866,0,1,1.0,1,1.0,1,1,0
2,27.67173445798275,3,6,5600.7395393531715,1,1,2.0,0,2,4.0,3,49.27765369508148,1,2,1.0,3,1.0,1,1,1
3,8.629406919343067,3,6,1190.2346358774537,1,0,4.0,0,1,4.0,3,63.910708739486495,1,2,1.0,1,1.0,0,1,1
2,22.98547876927931,3,6,6793.163996057861,1,0,2.0,0,2,4.0,0,43.28923111546023,1,1,1.0,1,1.0,0,1,0
2,6.588635407113489,1,6,2932.2817283334643,4,0,4.0,0,2,4.0,2,38.44971619197027,0,0,1.0,1,1.0,0,1,1
1,50.968541262037746,1,3,1472.8361074267464,1,2,1.0,3,2,2.0,3,40.5161189315359,1,1,1.0,1,1.0,0,1,0
3,17.803190958574937,3,6,8904.590997108542,3,0,3.0,3,2,4.0,0,28.86555051829072,0,2,1.0,1,1.0,0,1,0
1,16.666843050644857,1,6,4219.5011407087695,1,3,1.0,2,2,3.0,0,26.138698621908823,1,1,2.0,1,1.0,0,1,1
3,11.869479691880883,3,9,1361.303247058983,1,2,4.0,0,2,4.0,2,22.885806279371103,1,0,1.0,0,1.0,1,1,1
3,26.15288651956822,3,3,1361.6878178876634,2,3,4.0,1,2,4.0,3,26.345878176306208,1,1,1.0,1,1.0,0,1,1
1,22.01666484278345,3,0,3261.930284362816,1,1,1.0,3,2,2.0,1,35.38791815280305,1,1,1.0,1,1.0,1,1,0
3,23.6421496621121,3,4,936.1383754974122,2,0,4.0,0,2,4.0,2,36.88635893672675,1,2,1.0,1,1.0,0,1,0
1,5.3607474146417,2,9,1185.6329942311165,1,0,3.0,2,2,2.0,0,41.793720079917456,1,1,2.0,1,1.0,1,0,0
0,24.214172196860893,4,9,2145.816687248384,1,2,4.0,3,1,4.0,1,63.627794728667595,1,2,1.0,1,1.0,0,1,1
3,24.282414131611223,4,6,1999.7978198558376,1,3,2.0,0,2,3.0,1,24.638911037288697,1,1,2.0,1,1.0,0,1,1
3,24.43488645390953,4,6,2403.315805091811,1,2,4.0,2,2,2.0,0,24.983852166975268,1,1,2.0,3,1.0,0,1,1
2,48.28729156372642,1,5,1458.6300750603018,2,2,2.0,0,2,2.0,0,36.14672801897898,1,2,1.0,3,1.0,1,1,1
1,23.718107688247787,3,4,2643.7415811384144,1,2,3.0,3,2,4.0,0,40.62453776749171,1,1,1.0,1,1.0,0,1,1
1,11.994649377586239,1,3,6347.44401306195,1,2,1.0,3,2,1.0,1,47.98427281420558,0,1,3.0,0,1.0,0,1,1
1,17.091533627174513,2,9,969.5180245608863,4,2,4.0,3,2,2.0,3,55.91500257608184,1,1,2.0,0,2.0,0,1,0
2,24.96149477275023,3,4,3079.35539357857,4,2,1.0,3,2,2.0,0,73.30774650334668,1,1,1.0,1,1.0,0,1,1
1,7.832457225820644,3,3,1421.5748157074413,1,2,3.0,3,2,3.0,1,31.603237929217833,1,1,1.0,1,1.0,0,1,1
1,23.883700498110084,3,6,3684.0930631360834,1,3,4.0,3,2,2.0,2,29.736893352451162,1,0,1.0,1,1.0,0,1,0
3,24.244629187258045,1,6,2036.304918864979,1,3,4.0,3,2,4.0,3,25.553429415484384,1,1,2.0,3,2.0,0,1,1
2,11.755629392820556,3,4,2681.8795643442722,3,3,2.0,3,2,1.0,0,38.658105639170564,1,1,1.0,1,1.0,1,1,1
3,10.762325381144453,1,4,1524.453929743579,4,3,4.0,1,2,1.0,3,40.465636586635085,1,1,2.0,3,1.0,0,1,1
3,13.549115849389032,1,4,1420.6450530484317,4,3,4.0,0,2,3.0,0,53.55334555429688,1,1,1.0,0,1.0,1,1,1
3,14.075531303147324,1,3,2539.3537800098834,4,4,4.0,2,2,4.0,1,23.73474584919069,1,1,2.0,1,1.0,0,1,1
0,22.648002361855582,1,7,2023.0477960822118,1,3,4.0,3,2,3.0,1,34.80032433934351,1,1,2.0,1,1.0,1,1,1
0,19.249474229336883,3,3,8937.049001865173,4,0,1.0,0,2,4.0,0,36.364960948189946,0,1,1.0,1,1.0,0,1,0
3,60.0,0,1,4751.984239780763,1,2,4.0,3,2,2.0,0,27.517095743086884,0,1,1.0,3,2.0,0,1,1
1,9.784440187088128,2,6,4211.829363533137,1,3,3.0,3,2,3.0,1,25.686315753198112,2,2,2.0,1,1.0,0,1,1
3,12.224345398258988,3,6,7481.169570793627,4,3,4.0,3,2,1.0,3,49.65942267790521,1,1,1.0,1,1.0,1,1,1
3,9.147482150545828,2,4,750.8152799956837,1,0,2.0,0,2,4.0,3,22.254122316024024,2,1,2.0,3,2.0,1,1,1
2,23.102257638598633,3,4,2049.899370332532,2,4,4.0,1,2,3.0,1,28.75223556528719,0,1,1.0,1,1.0,0,1,0
2,11.958870083915667,1,3,2817.2079159263435,1,1,3.0,0,2,2.0,3,23.964014962770868,1,2,1.0,0,1.0,0,1,1
1,16.598288358758843,1,0,9090.711739405975,2,3,1.0,3,2,4.0,2,30.468730602044648,0,0,2.0,3,1.0,0,0,1
1,12.088628776371781,0,0,1515.0539653519459,4,3,4.0,3,2,3.0,1,65.26050824090036,2,1,1.0,1,1.0,0,1,0
1,11.684413683253956,0,4,1625.099383652689,1,0,2.0,3,0,4.0,2,33.35663178258414,1,0,1.0,1,1.0,1,1,0
1,9.25524875302715,1,6,987.4750835792104,1,1,1.0,0,2,3.0,0,48.75025749384359,0,1,1.0,3,1.0,0,1,1
3,23.76296204524028,1,9,386.8077021937113,1,0,4.0,1,2,4.0,1,23.463744378908036,1,1,1.0,0,1.0,1,1,1
2,7.739994638422701,3,3,7378.096707818264,2,1,3.0,2,2,1.0,1,25.897606799092465,1,1,1.0,1,1.0,1,1,1
1,9.887800295732827,3,3,2867.779642679944,1,3,4.0,3,2,1.0,0,28.152012154910036,1,1,1.0,1,1.0,0,1,0
2,16.521010463948723,3,3,5127.50210788842,1,0,1.0,0,2,1.0,0,31.722220421416132,1,1,1.0,1,1.0,0,1,0
2,26.54488084335972,1,0,1032.9036451110676,1,3,4.0,3,2,4.0,2,34.328760174812956,1,0,3.0,1,2.0,1,1,1
2,7.619397367948347,3,0,2472.7434943737253,1,2,4.0,0,2,2.0,0,27.792094858371428,1,1,1.0,1,2.0,0,1,0
2,31.501531651175444,3,6,250.0,4,3,4.0,3,2,3.0,3,35.22014859522035,1,1,1.0,0,2.0,1,1,0
3,7.533083208259786,3,6,2180.485641800723,1,4,1.0,0,2,4.0,0,36.34674542116545,1,2,1.0,0,1.0,1,1,1
2,46.61516517349312,3,3,11337.351025566059,1,0,3.0,0,2,4.0,0,29.55770775887764,1,2,1.0,1,1.0,0,1,1
3,17.235274321099816,3,6,6293.760311990392,4,3,4.0,2,2,3.0,0,30.16459206339072,1,1,1.0,1,1.0,0,1,1
3,47.74458537030601,3,5,1665.2151437786213,1,3,4.0,0,2,4.0,3,35.86955244300547,1,2,1.0,1,1.0,1,1,1
2,23.530915157437637,3,3,8978.547128262413,4,2,2.0,3,2,2.0,0,21.938780146630542,1,1,1.0,1,1.0,1,1,0
3,23.478144114945206,3,3,1129.0242565642113,4,2,3.0,0,2,2.0,0,43.45366215827834,1,1,1.0,1,1.0,1,1,1
3,8.684789796494346,2,3,11597.039141394389,2,1,4.0,3,2,2.0,3,41.75623935312229,1,1,1.0,3,1.0,0,1,1
3,11.506614719309844,3,9,8352.310348338786,2,2,4.0,0,2,3.0,0,40.309713851713994,1,2,1.0,3,2.0,0,1,1
3,10.340541977594855,2,6,5428.375552538994,4,3,1.0,3,0,4.0,2,35.87552728981953,1,0,1.0,0,2.0,1,1,0
1,10.764153529221478,3,3,2780.726082508264,4,2,4.0,3,2,4.0,2,22.91874369086307,1,0,1.0,1,1.0,0,1,0
3,11.381876093404095,3,3,7664.819810857165,1,2,4.0,3,2,2.0,3,32.0839308235053,1,1,1.0,3,1.0,0,0,1
0,14.236330546034349,2,6,1857.6174650728,1,2,2.0,3,2,4.0,2,31.956591348027253,1,2,1.0,1,2.0,0,1,1
3,15.43697342724186,3,4,6305.989379713541,1,2,1.0,0,2,4.0,3,28.298517031473708,1,1,3.0,1,2.0,0,1,1
1,4.376076406309937,3,3,2632.8984753491222,1,0,3.0,0,2,4.0,2,19.579210546980338,1,0,1.0,1,1.0,0,1,1
3,24.04969288552262,1,6,468.37549528076227,1,0,4.0,0,2,3.0,0,41.17977405678695,1,2,1.0,1,1.0,0,1,1
0,21.089476787368486,2,0,1766.0785892579058,1,2,1.0,3,2,4.0,1,24.06112578771583,1,2,2.0,1,1.0,0,1,1
1,12.353906090730305,3,7,1246.1192892487002,1,0,4.0,3,2,4.0,2,36.49514341385186,1,0,1.0,1,1.0,0,1,0
1,16.149688972524803,3,6,11021.061302906503,1,1,3.0,3,2,2.0,3,37.97866795872273,1,1,4.0,3,2.0,0,1,1
3,5.750645938553419,3,3,1688.7916929181831,4,0,4.0,3,2,4.0,0,33.85297066617897,0,1,1.0,1,2.0,1,1,1
1,21.307110802560537,3,1,2399.9205547323936,4,1,3.0,0,2,3.0,2,62.70484197472785,1,2,2.0,3,1.0,0,1,1
2,41.958362792410206,1,6,3182.011805746646,1,2,4.0,3,2,2.0,3,22.986701797567136,1,1,2.0,1,1.0,0,1,1
3,12.003064647777135,3,4,1864.4859646656419,1,0,4.0,0,2,4.0,3,49.00900797725167,1,2,1.0,0,1.0,1,1,1
1,24.586481274897416,3,3,1394.4739898529015,1,3,4.0,3,2,3.0,1,22.326808108210884,1,1,1.0,1,1.0,1,1,0
3,6.821301426724579,3,9,4193.237885873332,4,2,3.0,0,2,4.0,1,30.951823442485377,1,1,1.0,3,1.0,0,1,1
1,24.57728146174854,4,4,1498.7018050134143,1,2,4.0,3,1,2.0,3,31.305995190216038,2,1,2.0,1,1.0,0,1,0
1,10.902310087830422,3,4,2105.977000034514,1,3,4.0,1,2,2.0,1,32.464242507551035,1,1,1.0,1,1.0,0,1,1
3,11.416287406760624,3,6,1230.4400336244216,1,1,1.0,3,2,3.0,2,28.48930313021393,1,1,1.0,3,2.0,0,1,1
1,19.438032651549236,4,3,743.6046491311497,1,2,4.0,3,2,2.0,3,23.932946886355396,0,1,2.0,1,2.0,0,1,1
1,6.132361637026968,3,4,6377.229020696677,1,2,3.0,3,2,4.0,2,21.11580472049489,1,0,2.0,1,1.0,1,1,1
0,26.29376870928455,1,6,8388.914049675712,1,2,4.0,0,2,2.0,3,30.061940761238546,1,2,2.0,1,1.0,0,1,1
3,4.0,3,4,9165.591839736422,1,4,3.0,3,2,4.0,2,44.5338558125162,1,1,1.0,1,1.0,0,1,1
1,23.705413531657598,3,4,7045.121033189012,1,1,4.0,3,2,1.0,0,29.33355124622815,1,1,2.0,1,1.0,0,1,1
1,13.866727695246874,2,7,4952.810924690908,1,2,4.0,2,2,4.0,1,27.633221557573265,1,1,2.0,1,1.0,0,1,0
3,24.086074785419292,2,6,1655.2931081714928,1,2,2.0,2,0,2.0,3,23.194728677785672,1,1,2.0,1,1.0,0,1,1
2,50.81396853222669,3,9,1044.8885557976928,2,2,4.0,3,2,2.0,0,23.898732776460946,0,1,1.0,1,2.0,0,1,0
1,12.00877117207223,3,6,1968.3908546799967,1,0,4.0,2,2,4.0,0,26.00767399945371,1,2,1.0,1,1.0,0,1,0
3,19.01599772903974,1,0,1097.3502969524143,4,0,2.0,0,2,4.0,1,21.644635047713457,1,2,1.0,3,1.0,0,1,1
3,22.51817137489409,3,6,1343.4649895602224,4,2,4.0,1,2,1.0,0,28.172269279650088,1,1,1.0,3,2.0,0,1,1
3,19.400841883308104,3,6,531.999865503496,1,0,4.0,3,2,4.0,2,21.90754012923599,1,0,1.0,1,1.0,0,1,1
3,11.222779061040695,3,6,3653.064895929855,1,0,4.0,3,2,4.0,2,22.32000045012575,1,0,1.0,3,2.0,0,1,0
1,48.73674990122569,3,3,475.6472883475293,1,2,2.0,0,2,2.0,0,48.790522090268816,0,1,3.0,1,1.0,0,1,1
3,19.788493127262427,3,3,4805.424686999548,1,4,2.0,2,2,3.0,0,26.22180349164802,1,1,2.0,0,1.0,1,1,1
1,35.60836882387867,3,2,1140.836270629981,1,1,2.0,3,2,1.0,0,34.5838719577013,1,1,1.0,1,1.0,1,1,0
2,24.86277168987281,3,4,1219.7609118588398,2,2,2.0,3,2,4.0,2,47.2097986543902,1,0,1.0,1,1.0,0,1,1
2,11.155970335530446,1,0,773.1612610930003,2,2,4.0,3,2,2.0,0,30.81913383125083,1,1,1.0,3,1.0,0,1,1
1,31.29436704036329,3,2,3698.93584447785,1,3,4.0,3,2,4.0,0,25.860059178830948,1,1,1.0,1,1.0,0,1,1
3,15.00684025813497,3,6,1364.846928153369,2,3,4.0,0,2,3.0,3,26.004672900972157,1,1,2.0,1,1.0,1,1,1
1,39.00780239237342,3,4,2401.226468886755,1,2,2.0,3,1,1.0,1,34.19594301341308,1,2,1.0,1,1.0,0,1,1
1,21.40555044958571,3,6,2762.0887713722623,1,0,4.0,3,2,2.0,1,34.443034768711605,2,1,1.0,1,2.0,0,1,1
1,32.34920230272731,4,3,4988.509492104789,2,1,4.0,0,2,1.0,0,26.57417952429244,1,2,2.0,1,1.0,0,1,0
3,24.621628225101993,0,4,4284.762589812129,4,1,4.0,2,1,1.0,0,47.03316589577844,2,1,1.0,1,1.0,0,1,1
2,23.95342165065444,1,4,1402.901553063484,1,3,4.0,3,2,4.0,3,41.77272611665369,1,1,2.0,0,1.0,1,1,1
2,16.95387958914428,1,3,1001.4743577968044,1,2,3.0,2,2,2.0,3,54.59907639183319,1,1,1.0,1,1.0,1,1,1
2,52.947942130615836,4,4,1027.415124617195,0,3,2.0,0,2,2.0,1,22.580286956975193,1,1,2.0,1,1.0,0,1,1
2,23.810765288562123,0,9,1447.4083904706283,2,0,2.0,0,2,4.0,0,50.56174017788322,1,1,1.0,1,1.0,1,1,0
3,16.134879053689467,1,0,1549.515314228351,0,2,2.0,3,2,2.0,0,30.775289079538375,1,1,2.0,1,2.0,0,1,1
3,23.561119814311073,1,3,1991.0466513812248,1,1,2.0,0,2,1.0,1,46.66433429150887,1,1,2.0,1,1.0,0,1,1
3,4.7651001125997485,1,4,3210.974456644989,1,2,4.0,0,2,2.0,3,37.27227458914068,1,1,1.0,1,1.0,1,1,1
3,14.67409000170332,1,6,4291.654826130276,4,2,4.0,0,0,2.0,3,74.86000338570403,1,1,2.0,1,1.0,0,1,0
1,23.55046776107942,3,9,1268.679006836752,1,2,3.0,3,0,4.0,3,39.80655735842254,1,1,1.0,3,2.0,0,1,0
2,11.136338303851797,1,6,1768.0481876162478,1,0,3.0,3,2,1.0,0,28.244372436220274,1,1,2.0,1,1.0,0,1,1
3,23.02425244338147,1,0,839.9157721270478,0,3,4.0,0,2,4.0,3,29.470036005990835,1,2,2.0,0,1.0,1,1,1
1,19.083122631777407,0,2,5288.667087845896,1,2,2.0,0,2,1.0,0,32.10622559251912,1,1,2.0,1,2.0,0,1,0
2,9.587812911953257,3,6,838.2101585535127,1,2,4.0,0,2,2.0,1,29.5142842858476,1,0,2.0,1,1.0,1,1,1
1,12.351182230080191,3,6,3686.1467513920634,1,0,1.0,3,2,4.0,2,27.30725337726763,1,0,1.0,1,2.0,0,0,1
1,22.844481014331826,2,3,4903.895429426483,1,4,1.0,3,2,1.0,0,35.01496317021031,1,1,2.0,0,1.0,1,1,1
2,21.240718186170717,1,4,4010.8421431550264,1,2,2.0,3,2,4.0,2,36.25314458033413,1,0,2.0,1,1.0,0,1,1
3,19.976606288614967,3,5,1266.288269382462,1,0,4.0,3,1,4.0,1,26.300871783715056,1,1,1.0,0,2.0,1,1,1
