checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,target
3,24.382366357530888,3,6,1611.7810730138935,1,2,2.0,3,2,4.0,3,49.90613791300311,1,2,1.0,3,1.0,0,1,1
2,20.71390444546725,3,9,1535.0227107027872,1,2,4.0,3,2,2.0,1,37.96474588927525,1,2,1.0,1,1.0,0,1,0
1,11.547230417319414,3,9,1077.2038149695813,1,2,4.0,3,2,2.0,3,34.36653851762165,1,1,1.0,1,1.0,0,1,1
3,6.543375711043136,3,6,1261.163701324897,2,1,1.0,0,2,2.0,1,28.47540566703811,1,2,1.0,3,1.0,0,1,1
2,24.72433611867624,2,4,12396.380463655445,1,1,2.0,0,2,2.0,1,62.50524546624764,0,2,1.0,3,1.0,0,1,0
3,9.096668618749323,3,6,3888.3648915472577,1,1,4.0,1,2,4.0,3,33.135247262348926,1,1,1.0,0,1.0,1,1,1
3,19.578592611823456,1,7,9059.808871618352,1,3,4.0,3,2,4.0,2,31.078410610371144,1,0,2.0,1,1.0,0,1,0
2,23.36276948834961,1,4,2327.6515639924824,1,3,4.0,0,2,3.0,1,31.69468983370529,1,1,1.0,1,1.0,0,1,1
2,37.64843420640978,3,9,1795.519192382444,2,2,4.0,0,2,4.0,1,25.095323757258004,1,2,1.0,0,1.0,1,1,1
0,24.13626558312072,1,3,1271.8727615956777,1,1,4.0,0,1,2.0,3,27.30827630530281,1,2,1.0,3,1.0,0,1,1
3,11.315316734601064,1,6,2121.3458682274004,2,4,2.0,0,2,2.0,0,27.400962726375948,1,1,1.0,1,1.0,1,1,1
3,15.832797650182677,3,4,1882.9857454347516,3,2,4.0,0,2,2.0,0,30.632486925403757,0,1,1.0,1,1.0,0,1,1
3,23.989290016562013,3,4,4518.733485756844,1,2,1.0,3,2,3.0,0,38.96125447032268,1,1,1.0,3,1.0,0,1,1
0,12.795642184569227,4,7,2730.7686571208274,1,0,2.0,2,2,4.0,2,27.69611650979512,2,1,2.0,0,1.0,0,1,1
1,24.145573840282488,3,6,1323.6894115623086,1,3,4.0,3,2,3.0,0,24.329334558318145,1,1,4.0,0,1.0,1,1,1
2,23.94769355576117,4,0,5038.390057139152,1,0,1.0,3,2,4.0,0,34.81077086633188,1,1,2.0,1,1.0,0,1,0
2,20.02103523195749,1,9,1440.234947734599,1,3,1.0,1,2,4.0,0,52.63842512868518,0,1,2.0,1,1.0,1,1,1
3,38.11040738917196,1,6,2948.5528224556615,3,0,4.0,3,2,4.0,3,33.24241518258693,2,1,2.0,1,2.0,0,1,1
2,10.760258346202706,2,4,486.41276320070233,4,2,4.0,3,2,2.0,0,30.265500564037133,1,1,2.0,3,1.0,1,1,1
1,17.65769451557095,3,6,1824.6173667579233,3,0,4.0,0,1,4.0,3,26.76615507786387,1,1,1.0,1,1.0,0,1,1
2,35.23684267526525,3,9,3288.921321474885,4,1,2.0,3,2,3.0,0,43.90630446530854,1,1,2.0,1,1.0,0,1,0
3,24.082873727544037,3,3,1188.9805834721371,4,1,4.0,3,2,1.0,1,24.18748686167742,1,1,1.0,0,1.0,1,1,1
1,29.8858300562099,3,6,2460.2487092554347,1,2,3.0,2,2,4.0,2,24.92413828146016,1,2,1.0,1,1.0,0,1,0
3,13.013863502198305,1,4,2846.0277772631634,4,0,1.0,0,2,4.0,2,75.0,1,0,1.0,3,1.0,1,1,1
3,19.02948883921963,3,4,6737.00704209541,2,2,4.0,1,2,1.0,3,36.84735793721404,1,1,1.0,1,1.0,1,1,0
2,12.437672530031353,3,4,2310.4022283096488,1,2,4.0,0,1,3.0,3,35.61233947746338,0,2,1.0,1,1.0,0,1,0
2,25.68541628407124,3,6,1551.0685741237937,4,2,4.0,3,2,2.0,2,53.223801601344164,1,1,1.0,1,1.0,0,1,0
3,14.358720366836554,2,3,734.1541145429773,1,1,4.0,3,2,3.0,1,65.64299430115521,2,1,2.0,1,1.0,1,1,1
3,23.918118232703947,3,4,1403.426148419942,4,3,4.0,3,2,4.0,2,24.81475726947626,1,0,1.0,1,1.0,0,1,1
3,23.322374861229516,3,8,3950.98417653604,2,0,2.0,3,2,2.0,2,40.69360338214448,0,0,1.0,3,1.0,0,1,1
1,24.106618428754583,3,0,1429.7165857664365,1,1,4.0,3,2,4.0,3,29.241204965633436,1,1,1.0,1,1.0,0,1,1
3,31.865862154291648,3,4,3372.820909709967,2,4,4.0,2,2,1.0,2,42.98257343338795,1,1,1.0,2,1.0,0,1,1
3,6.4688465980835606,2,4,934.3455355538683,2,1,4.0,0,2,4.0,3,40.655954534913135,1,2,1.0,0,1.0,0,1,1
3,53.88002051720956,1,3,1622.3691402871416,1,3,4.0,3,0,3.0,3,75.0,1,2,2.0,1,1.0,0,1,1
3,16.07260509904058,1,4,3279.7542622328424,4,0,4.0,3,2,4.0,3,24.732746821998248,1,1,2.0,1,2.0,0,1,1
0,11.934103035791315,3,3,1243.6929068058212,1,0,2.0,2,1,4.0,1,21.692169018901563,1,1,1.0,1,1.0,1,0,1
1,42.53931179003106,3,9,3809.6576472408556,1,2,3.0,3,2,4.0,2,42.371503347266795,1,2,1.0,0,1.0,1,1,1
3,26.448080725130062,3,9,1919.6974123719313,1,0,4.0,3,2,4.0,1,33.00332047497793,1,1,1.0,1,1.0,1,1,1
2,15.680498261911564,2,6,1528.2560507161447,1,1,4.0,3,2,3.0,0,39.74339552670356,0,1,2.0,1,1.0,1,1,1
2,24.091546667327947,3,6,6640.080233826504,2,2,4.0,3,2,4.0,2,42.4466917974417,1,0,1.0,1,1.0,1,1,1
3,12.305979425117833,3,3,3527.2859814717312,4,1,4.0,3,1,2.0,1,33.42809010946558,2,2,1.0,1,2.0,0,1,0
0,16.60709438450997,3,6,964.9827653439336,1,2,3.0,3,0,2.0,1,30.09788150732664,1,1,2.0,1,1.0,1,0,0
3,13.636279072957564,3,6,3150.602217459382,3,2,3.0,0,0,2.0,0,40.99067094657253,1,2,1.0,3,1.0,0,1,1
2,24.06793308131199,3,6,1302.8544939204635,4,2,2.0,1,2,4.0,2,30.15368634423369,1,0,1.0,0,1.0,1,0,0
2,16.572871933641093,3,2,7230.6868115852785,1,1,4.0,1,2,4.0,0,35.44096498118287,1,1,1.0,3,2.0,1,1,1
2,24.499389374304112,1,6,1403.763835554783,1,2,1.0,3,2,2.0,3,55.79555984838141,1,1,2.0,1,1.0,0,1,1
1,26.70061739047626,3,1,2792.064674674296,1,0,4.0,3,2,2.0,0,24.136608160371157,0,1,1.0,1,1.0,1,1,0
1,15.639971575988065,3,6,1439.238229664059,1,2,4.0,2,2,2.0,0,20.437194582511232,1,1,1.0,1,1.0,0,1,0
2,15.750750204607927,3,4,7749.038621305339,1,0,3.0,1,2,4.0,0,25.463432030177774,1,1,1.0,1,1.0,0,1,1
2,17.96080024529497,1,9,1567.1464732456336,1,2,4.0,2,2,4.0,2,44.942242430651206,1,2,2.0,0,1.0,1,1,0
3,4.5318354174878825,1,3,3001.5483649202856,1,0,1.0,3,1,4.0,3,35.74408101787361,0,2,2.0,1,1.0,0,0,1
3,13.59860433310961,1,3,1379.492497907783,3,2,3.0,0,2,2.0,1,64.69880799174264,1,1,2.0,1,1.0,0,1,1
3,36.853886589222995,3,4,2454.1588124630603,4,0,2.0,3,1,4.0,2,35.90729792821294,1,0,1.0,1,2.0,0,1,1
2,24.38115298967597,3,0,3259.6048469951584,2,0,4.0,3,2,4.0,3,27.862289895375355,1,1,2.0,0,1.0,1,1,1
2,5.715020714577606,3,6,4364.224247936153,1,0,4.0,3,2,2.0,0,42.46223950044437,1,1,1.0,1,1.0,0,1,1
3,23.974216140050437,2,6,2661.506155434148,4,1,4.0,2,2,1.0,3,37.90672167546701,1,1,2.0,1,1.0,1,1,1
1,5.324164300483808,1,6,3439.667382199323,1,1,1.0,3,1,1.0,1,44.724687154539424,1,1,2.0,3,1.0,0,0,1
1,18.508251826953757,1,6,6478.575944094229,1,0,4.0,0,2,4.0,2,38.5552286548609,1,0,2.0,1,1.0,1,1,1
1,10.799625470340866,1,6,1642.7975156010625,1,2,3.0,0,2,4.0,0,33.118741088548234,0,1,1.0,1,1.0,0,1,0
3,37.08974050210017,3,6,1852.2362989934143,4,0,4.0,1,2,4.0,2,27.724092388131304,1,0,1.0,0,1.0,1,1,1
1,24.264695010587364,2,2,737.5324766783609,1,2,4.0,3,2,4.0,2,22.598824721747015,0,0,2.0,0,2.0,1,1,1
3,7.91676016987748,3,3,3173.93895226868,1,0,2.0,3,2,4.0,0,29.67699554579528,0,1,2.0,3,1.0,0,1,1
1,23.86811057380257,3,6,10651.097240147717,1,0,4.0,0,2,2.0,0,21.701623960463802,1,2,1.0,1,1.0,0,1,0
3,39.329659227088484,1,6,4578.520035492778,4,1,1.0,0,2,4.0,2,34.53793226936787,1,0,2.0,0,1.0,1,1,1
1,24.141895291061505,3,2,14902.399957789006,1,2,4.0,3,2,3.0,1,26.321012504159285,1,1,1.0,1,1.0,0,1,0
3,7.909021969749539,3,8,1998.0023793112414,2,3,2.0,3,2,2.0,3,38.47363297641792,1,1,1.0,0,1.0,0,1,1
2,24.188733809929413,3,0,4107.052197835576,1,1,2.0,3,2,1.0,1,26.42697620542391,1,1,1.0,3,1.0,1,1,1
1,23.96698288109521,0,4,1193.4620429392717,4,2,4.0,3,2,4.0,3,22.925304723360007,1,1,2.0,0,1.0,1,1,1
2,23.98253192157477,3,6,2031.8375914223122,2,2,3.0,3,2,2.0,0,46.86723558707758,1,1,1.0,0,1.0,1,1,0
1,31.830527110699563,3,6,3577.779495625421,1,3,4.0,3,2,4.0,2,24.21631777893091,0,0,1.0,0,2.0,0,1,1
3,11.11608777202721,1,4,2008.8370378715263,4,0,4.0,3,2,2.0,1,40.33204339545788,1,1,2.0,0,2.0,1,1,1
2,10.552091032217486,3,4,399.4034366826004,1,0,3.0,2,2,2.0,1,52.74413374953248,0,1,1.0,1,1.0,1,1,0
2,12.305753780660938,3,9,1601.4837229570899,1,0,4.0,0,2,4.0,0,24.267507503722406,1,1,1.0,0,1.0,1,1,0
3,16.761021539173676,1,2,3231.1593294449085,1,2,1.0,0,2,2.0,0,33.64650492585674,1,2,1.0,1,1.0,0,1,1
2,15.249711973156838,3,6,1966.9181460884693,2,2,4.0,2,2,3.0,0,32.27279241432249,1,1,1.0,1,1.0,0,1,1
3,8.166801548404697,1,3,2330.0210417561125,1,0,2.0,2,2,3.0,1,47.20177330651374,1,1,2.0,1,1.0,1,1,0
2,9.978234142966798,1,2,5263.204486363801,1,0,4.0,3,1,4.0,1,34.17138508016409,1,1,1.0,1,1.0,1,1,1
2,10.385425335392283,3,9,1633.6884630296058,1,1,2.0,3,2,4.0,0,28.212124580318935,1,1,1.0,0,2.0,1,1,1
2,20.91687269153306,3,6,3236.847962003456,1,0,3.0,3,0,4.0,3,20.626358714403626,1,1,1.0,1,2.0,0,0,0
2,12.359394008445086,0,6,6169.682155862174,1,2,1.0,3,2,4.0,0,32.50282145721818,1,1,1.0,1,1.0,0,1,1
1,9.886958464581852,0,4,3834.602186729737,1,2,1.0,3,2,2.0,3,45.78909699675751,1,1,1.0,1,1.0,0,1,0
1,27.92446343454114,3,6,1102.0453211095898,1,3,4.0,3,2,1.0,1,48.36677001316628,1,1,1.0,1,1.0,0,1,0
3,19.567962566444475,2,4,549.6919517911239,2,0,2.0,3,2,4.0,2,23.021708101743194,1,0,2.0,1,1.0,0,1,1
2,17.10151432118252,1,4,1330.7537865129575,1,1,4.0,3,1,4.0,3,46.93790900599282,1,1,2.0,1,1.0,0,1,0
3,48.32678061705931,1,6,1255.9159268008411,4,2,1.0,1,2,2.0,1,22.104368065207517,1,1,1.0,1,1.0,0,1,1
