Aa,Ao,Dcl,Iy,Sh,target
0.279,1.065,1.622,0.521,-0.0,0.0
0.0,0.966,2.024,-0.964,-0.415,0.0
3.065,-0.285,0.158,-0.076,-0.0,0.0
0.959,1.084,2.079,-0.0,-0.372,1.0
2.819,0.719,-0.128,-0.067,-0.039,0.0
0.215,0.791,2.308,-0.0,0.0,0.0
0.132,0.376,0.831,1.0,-0.738,0.0
0.838,3.026,-0.577,-0.0,0.0,0.0
0.6,2.526,1.274,0.716,0.0,1.0
1.237,2.186,-0.0,-0.254,-0.135,0.0
1.0,1.0,-0.264,0.162,-0.096,0.0
2.722,0.295,0.327,0.0,-0.098,0.0
2.723,0.531,-0.264,-0.087,0.0,0.0
1.722,1.253,-0.225,-0.082,0.0,0.0
0.321,1.264,2.416,-0.0,-0.329,0.0
1.0,1.947,0.275,0.208,-0.067,0.0
0.245,0.8,1.914,0.742,0.0,0.0
1.0,1.933,-0.321,-0.211,-0.089,0.0
2.035,0.0,0.327,0.198,-0.126,0.0
1.0,1.798,-0.281,-0.141,-0.094,0.0
0.234,1.0,0.818,0.469,-0.234,0.0
2.437,1.214,-0.0,-0.067,-0.062,0.0
0.231,0.966,1.945,0.887,-0.4,0.0
0.854,1.834,0.0,0.242,-0.092,0.0
0.28,0.0,0.912,1.181,0.0,1.0
0.0,2.814,1.065,-0.459,0.0,1.0
0.816,1.0,0.332,0.257,-0.09,0.0
0.139,0.926,2.048,-0.826,-0.0,0.0
3.0,0.629,0.153,0.112,-0.099,0.0
0.334,0.724,2.0,1.857,-0.517,1.0
0.269,0.832,0.624,2.0,-0.9,1.0
0.121,0.845,2.0,-0.738,0.0,0.0
0.155,0.0,0.788,1.937,-0.853,1.0
0.216,1.0,1.566,1.0,1.062,0.0
0.967,0.852,1.534,0.0,1.152,1.0
0.87,1.918,1.091,-0.319,-0.138,1.0
1.973,1.067,-0.168,-0.115,-0.081,0.0
0.151,0.872,1.0,1.532,0.0,1.0
0.0,0.966,1.848,-0.638,0.0,0.0
0.776,3.087,-0.521,-0.223,-0.117,0.0
0.957,0.532,1.716,1.058,0.0,1.0
0.928,2.929,-0.57,0.252,0.0,0.0
0.912,2.558,1.0,0.856,-0.391,1.0
0.324,1.071,2.311,-0.658,-0.0,0.0
0.835,2.874,-0.363,-0.156,0.0,0.0
1.0,0.861,1.945,0.714,-0.268,1.0
0.279,0.769,2.0,0.957,0.683,1.0
0.772,2.811,-0.485,-0.0,-0.131,0.0
0.0,1.018,2.092,-0.547,0.0,0.0
0.693,1.967,-0.387,-0.194,-0.101,0.0
0.139,0.508,0.0,2.056,-0.835,0.0
0.234,0.847,2.06,1.021,1.0,0.0
1.029,1.988,-0.3171,0.236,0.161,0.0
0.205,1.072,2.743,-0.547,0.0,0.0
0.334,2.061,0.976,0.579,0.0,0.0
0.0,0.562,0.345,1.904,-0.617,1.0
0.269,0.872,0.935,2.262,-0.563,0.0
0.611,1.264,1.749,-0.0,0.847,1.0
1.093,0.0,0.204,0.114,0.104,0.0
0.159,1.094,2.035,-0.766,0.0,0.0
0.479,2.821,-0.543,0.245,-0.123,0.0
1.021,2.743,-0.379,-0.188,-0.117,0.0
0.305,1.029,1.943,-0.834,0.0,0.0
0.243,1.796,0.86,0.567,0.0,0.0
0.0,0.858,1.923,0.944,0.531,1.0
0.162,0.508,0.739,1.845,-0.794,0.0
1.302,0.825,0.179,0.162,0.0,0.0
0.87,1.923,0.586,0.252,0.0,0.0
2.168,0.822,-0.103,-0.065,0.0,0.0
0.0,0.907,0.907,1.861,0.0,1.0
0.134,1.0,2.829,-0.739,-0.384,0.0
0.539,1.904,2.7,-0.626,-0.231,0.0
0.817,2.692,-0.387,-0.152,0.0,0.0
2.984,0.842,-0.123,-0.075,0.0,0.0
0.0,2.591,-0.414,-0.181,-0.115,0.0
0.834,1.822,0.657,0.27,0.0,0.0
0.234,0.0,0.979,1.056,-0.724,1.0
1.0,0.267,0.349,0.189,-0.096,0.0
0.532,1.0,2.054,-0.539,-0.259,1.0
0.0,0.967,1.966,1.106,-0.749,1.0
0.345,1.09,1.375,-0.0,-0.228,0.0
2.898,0.732,-0.132,0.114,-0.0,0.0
1.892,0.602,0.327,0.109,0.0,0.0
2.51,1.059,0.852,0.226,-0.095,0.0
0.0,0.906,1.945,0.742,1.037,1.0
0.287,1.072,1.914,-0.732,-0.247,0.0
3.058,1.214,-0.264,-0.091,-0.065,0.0
0.0,0.582,0.847,1.893,-0.699,1.0
3.542,-0.285,0.158,-0.065,0.0,0.0
0.726,1.0,2.636,-0.633,0.0,0.0
0.403,1.743,0.841,0.838,-0.569,0.0
0.0,1.898,-0.387,0.27,-0.145,0.0
0.151,0.732,0.0,1.007,0.0,1.0
0.834,2.254,-0.355,-0.163,-0.095,0.0
0.564,2.816,-0.638,0.333,-0.0,0.0
0.278,1.788,-0.486,-0.0,0.0,0.0
1.09,2.762,0.835,0.333,-0.152,0.0
0.259,0.928,0.852,0.0,0.0,1.0
0.729,2.311,1.527,-0.317,0.0,0.0
1.303,1.0,-0.337,0.199,0.112,0.0
