Aa,Ao,Dcl,Iy,Sh,target
0.147,1.0,2.467,-0.764,0.0,0.0
0.136,0.412,0.943,1.812,0.0,1.0
0.693,1.967,-0.387,-0.194,-0.101,0.0
0.221,1.098,2.294,-0.844,0.0,0.0
0.259,1.094,2.0,-0.748,0.0,0.0
0.259,0.928,0.852,0.0,0.0,1.0
1.0,0.267,0.349,0.189,-0.096,0.0
0.257,0.521,1.095,2.082,-0.857,1.0
0.959,1.084,2.079,-0.0,-0.372,1.0
0.28,0.0,0.912,1.181,0.0,1.0
0.0,0.861,1.933,1.087,1.261,1.0
0.147,0.582,0.7831,-0.732,0.0,0.0
0.185,1.18,2.0,-0.726,0.0,0.0
0.666,3.039,-0.543,-0.184,-0.0,0.0
0.324,2.874,-0.485,-0.222,-0.149,0.0
0.279,0.966,1.895,1.831,-0.0,0.0
0.834,1.822,0.657,0.27,0.0,0.0
0.135,1.053,2.0,0.921,0.0,1.0
0.412,2.116,1.845,0.0,0.826,0.0
1.929,1.923,-0.0,0.159,-0.062,0.0
0.139,0.508,0.0,2.056,-0.835,0.0
1.892,0.602,0.327,0.109,0.0,0.0
0.251,0.835,1.0,2.078,-0.766,1.0
0.403,0.753,2.055,-0.724,0.0,1.0
0.741,2.921,-0.0,0.639,-0.259,0.0
0.266,0.821,0.869,1.811,1.0,1.0
0.155,0.0,0.788,1.937,-0.853,1.0
0.837,2.302,-0.0,-0.176,-0.098,0.0
1.0,1.798,-0.281,-0.141,-0.094,0.0
0.278,1.788,-0.486,-0.0,0.0,0.0
0.906,1.979,0.913,0.716,-0.0,0.0
0.219,0.958,1.0,0.668,-0.544,0.0
1.0,1.167,1.847,-0.469,-0.164,1.0
0.234,1.0,0.818,0.469,-0.234,0.0
1.203,1.0,-0.415,0.716,0.742,0.0
0.813,2.203,-0.0,-0.184,-0.121,0.0
1.058,1.531,0.196,0.148,0.0,0.0
0.564,2.521,1.018,0.454,-0.275,0.0
0.245,0.8,1.914,0.742,0.0,0.0
0.912,2.829,-0.549,-0.222,-0.126,0.0
1.237,2.186,-0.0,-0.254,-0.135,0.0
1.307,2.897,-0.347,0.188,0.187,0.0
2.056,1.932,-0.232,0.0,-0.061,0.0
0.0,0.309,0.37,1.108,-0.912,0.0
3.542,-0.285,0.158,-0.065,0.0,0.0
0.567,2.935,-0.453,-0.184,-0.116,0.0
0.929,2.832,-0.639,-0.317,-0.129,0.0
2.0,0.567,2.055,0.6,-0.228,0.0
0.256,0.904,2.0,1.005,1.058,1.0
0.121,0.661,0.0,0.928,0.0,0.0
0.181,0.723,0.0,1.29,-0.557,0.0
2.059,-0.245,0.15,-0.07,0.069,0.0
0.967,0.852,1.534,0.0,1.152,1.0
0.0,1.942,-0.359,0.25,0.0,0.0
0.772,2.811,-0.485,-0.0,-0.131,0.0
0.981,1.932,1.829,0.0,-0.238,0.0
0.854,1.834,0.0,0.242,-0.092,0.0
0.957,0.532,1.716,1.058,0.0,1.0
0.0,0.847,2.043,-0.639,0.0,1.0
0.0,0.858,1.923,0.944,0.531,1.0
0.532,2.885,-0.467,0.333,-0.163,0.0
0.253,1.038,2.7,-0.854,-0.391,0.0
3.0,0.629,0.153,0.112,-0.099,0.0
0.421,2.223,0.902,1.192,1.079,1.0
0.0,1.018,2.092,-0.547,0.0,0.0
0.817,2.692,-0.387,-0.152,0.0,0.0
0.229,0.6,0.931,1.904,-0.619,1.0
1.093,0.0,0.204,0.114,0.104,0.0
1.303,1.0,-0.337,0.199,0.112,0.0
0.122,0.556,1.044,0.942,0.942,0.0
1.453,1.719,-0.265,0.134,-0.084,0.0
0.245,0.824,2.144,1.081,-0.0,1.0
0.288,0.816,1.837,0.913,0.0,1.0
0.117,0.749,0.731,0.0,0.0,1.0
0.134,0.569,0.521,0.868,0.0,1.0
3.065,-0.285,0.158,-0.076,-0.0,0.0
0.638,1.922,-0.428,-0.0,1.043,0.0
0.159,1.094,2.035,-0.766,0.0,0.0
0.0,1.104,2.092,1.091,-0.415,1.0
0.0,0.906,1.945,0.742,1.037,1.0
0.967,2.64,-0.51,-0.0,0.0,0.0
0.479,2.821,-0.543,0.245,-0.123,0.0
2.829,0.532,0.122,0.094,-0.054,0.0
1.722,1.253,-0.225,-0.082,0.0,0.0
0.0,0.847,1.485,0.79,0.542,1.0
0.134,0.521,0.871,0.0,-0.738,1.0
0.259,0.0,1.248,1.068,0.0,0.0
0.205,1.072,2.743,-0.547,0.0,0.0
0.539,1.904,2.7,-0.626,-0.231,0.0
0.0,0.929,2.079,-0.874,-0.366,0.0
0.532,1.0,2.054,-0.539,-0.259,1.0
0.132,0.732,1.664,1.0,0.0,0.0
0.0,1.859,0.624,0.279,-0.124,0.0
0.0,1.064,2.096,-0.732,0.0,0.0
0.912,2.0,0.738,-0.239,0.201,0.0
0.151,0.872,1.0,1.532,0.0,1.0
0.15,0.0,0.634,1.936,-0.671,1.0
3.052,0.532,0.179,0.094,-0.056,0.0
0.958,1.871,0.0,0.305,0.194,0.0
2.0,0.496,-0.09,0.077,0.078,0.0
