Aa,Ao,Dcl,Iy,Sh,target
0.737,2.0,1.404,-0.485,0.0,0.0
0.234,0.847,2.06,1.021,1.0,0.0
0.134,0.509,0.845,2.025,-0.0,0.0
0.711,2.0,1.964,0.904,-0.25,0.0
3.542,-0.285,0.158,-0.065,0.0,0.0
0.27,1.018,2.32,-0.0,0.0,0.0
1.946,1.77,-0.279,0.143,-0.073,0.0
0.0,0.852,0.826,1.637,0.0,0.0
1.0,0.267,0.349,0.189,-0.096,0.0
0.252,1.059,2.06,0.865,0.0,0.0
1.0,2.844,-0.388,0.222,0.162,0.0
1.029,1.988,-0.3171,0.236,0.161,0.0
0.229,1.0,2.764,-0.578,0.0,0.0
0.0,0.858,1.923,0.944,0.531,1.0
0.371,0.661,2.004,0.0,0.939,1.0
0.307,1.749,1.476,-0.0,0.0,0.0
0.749,2.762,-0.436,-0.222,-0.12,0.0
0.957,0.532,1.716,1.058,0.0,1.0
0.958,1.871,0.0,0.305,0.194,0.0
0.279,0.769,2.0,0.957,0.683,1.0
0.912,2.558,1.0,0.856,-0.391,1.0
1.929,1.923,-0.0,0.159,-0.062,0.0
0.959,1.084,2.079,-0.0,-0.372,1.0
1.973,1.067,-0.168,-0.115,-0.081,0.0
0.132,0.921,0.873,2.022,0.0,0.0
0.134,0.0,0.711,1.816,0.0,0.0
1.182,2.845,-0.43,-0.169,-0.051,0.0
2.819,0.719,-0.128,-0.067,-0.039,0.0
0.0,1.871,-0.385,-0.151,0.0,0.0
0.829,2.542,-0.549,-0.194,-0.0,0.0
0.334,0.724,0.945,2.078,-0.633,1.0
0.912,2.0,0.738,-0.239,0.201,0.0
0.288,0.816,1.837,0.913,0.0,1.0
0.345,1.09,1.375,-0.0,-0.228,0.0
1.0,0.9,0.192,0.104,0.077,0.0
1.796,1.037,-0.0,-0.115,-0.052,0.0
0.117,0.749,0.731,0.0,0.0,1.0
0.245,0.8,1.914,0.742,0.0,0.0
2.722,0.295,0.327,0.0,-0.098,0.0
2.203,0.7324,0.769,0.287,-0.094,0.0
0.269,0.832,0.624,2.0,-0.9,1.0
0.816,1.0,0.332,0.257,-0.09,0.0
0.0,0.966,1.848,-0.638,0.0,0.0
0.234,1.0,0.818,0.469,-0.234,0.0
3.0,0.629,0.153,0.112,-0.099,0.0
0.0,0.651,0.978,1.854,-0.667,1.0
0.259,0.928,0.852,0.0,0.0,1.0
1.302,0.825,0.179,0.162,0.0,0.0
0.279,1.065,1.622,0.521,-0.0,0.0
0.151,0.872,1.0,1.532,0.0,1.0
0.269,0.876,1.927,1.067,-0.735,1.0
0.0,1.898,-0.387,0.27,-0.145,0.0
0.215,0.596,0.852,1.835,1.037,1.0
0.834,2.254,-0.355,-0.163,-0.095,0.0
0.121,0.0,2.208,0.981,0.0,0.0
2.723,0.531,-0.264,-0.087,0.0,0.0
0.383,0.531,2.944,-0.601,-0.331,1.0
0.147,1.0,2.467,-0.764,0.0,0.0
0.334,0.724,2.0,1.857,-0.517,1.0
0.517,2.061,1.634,0.719,-0.244,1.0
0.098,0.0,0.457,0.423,0.0,0.0
0.122,0.556,1.044,0.942,0.942,0.0
1.058,1.531,0.196,0.148,0.0,0.0
0.321,1.264,2.416,-0.0,-0.329,0.0
0.479,2.821,-0.543,0.245,-0.123,0.0
0.266,0.821,0.869,1.811,1.0,1.0
0.334,2.061,0.976,0.579,0.0,0.0
0.0,1.872,0.741,-0.193,-0.13,0.0
0.159,1.094,2.035,-0.766,0.0,0.0
2.035,0.0,0.327,0.198,-0.126,0.0
1.639,2.762,-0.416,-0.0,1.157,0.0
0.09,0.556,0.861,0.926,0.0,1.0
0.0,0.735,0.965,0.965,0.0,1.0
0.564,2.521,1.018,0.454,-0.275,0.0
0.257,0.741,1.926,0.816,0.0,0.0
0.816,2.721,-0.356,0.0,-0.156,0.0
0.567,2.0,1.274,0.603,-0.224,0.0
0.324,2.874,-0.485,-0.222,-0.149,0.0
1.722,1.253,-0.225,-0.082,0.0,0.0
0.741,2.921,-0.0,0.639,-0.259,0.0
0.245,0.824,2.144,1.081,-0.0,1.0
0.096,0.734,0.824,-0.623,0.0,0.0
0.215,0.791,2.308,-0.0,0.0,0.0
0.279,0.966,1.895,1.831,-0.0,0.0
0.334,0.837,1.872,-0.0,0.0,0.0
1.988,2.521,-0.408,-0.245,-0.0,0.0
0.0,0.906,1.945,0.742,1.037,1.0
0.348,1.988,1.0,0.716,-0.263,0.0
0.252,1.071,2.079,-0.798,0.0,0.0
1.303,1.0,-0.337,0.199,0.112,0.0
0.0,1.074,1.664,-0.343,-0.126,0.0
0.271,1.136,2.0,-0.601,0.0,0.0
0.0,0.562,0.345,1.904,-0.617,1.0
0.729,2.311,1.527,-0.317,0.0,0.0
0.238,0.619,1.534,2.144,-0.0,0.0
0.134,0.521,0.871,0.0,-0.738,1.0
0.252,0.0,1.948,0.933,1.054,0.0
0.243,1.796,0.86,0.567,0.0,0.0
0.259,1.094,2.0,-0.748,0.0,0.0
0.577,2.816,-0.414,0.0,0.0,0.0
