sex,race,capital-loss,income,marital-status,native-country,workclass,fnlwgt,capital-gain,hours-per-week,age,occupation,relationship,education,education-num
1,4,0,1,2,38,2,153976,0,40,41,9,0,15,10
1,4,0,0,4,38,2,176917,0,20,17,11,3,1,7
1,4,0,0,2,38,2,181091,0,40,35,2,0,11,9
1,4,0,0,2,38,2,189680,0,40,40,2,0,11,9
1,4,0,0,2,38,2,162187,0,40,38,3,0,11,9
1,4,0,1,2,38,2,198841,0,50,47,11,0,9,13
0,4,0,0,4,38,2,117789,0,20,20,7,3,15,10
1,4,0,0,4,38,2,160369,0,40,21,5,3,11,9
1,4,0,0,2,38,2,186932,0,40,50,2,0,11,9
1,4,0,0,2,38,2,191127,0,40,37,2,0,11,9
1,4,0,0,2,38,2,197344,0,40,44,6,0,11,9
1,4,0,0,2,38,2,193895,0,40,44,2,0,11,9
1,4,0,0,2,38,2,174789,0,40,31,2,0,11,9
1,4,0,0,2,38,2,116666,0,40,33,2,0,15,10
1,4,0,0,2,38,2,169496,0,40,39,2,0,11,9
1,4,0,0,2,38,2,184655,0,40,55,2,0,11,9
1,4,0,0,4,38,2,197184,0,40,25,11,3,9,13
1,4,0,1,2,38,2,176972,0,40,40,2,0,11,9
0,4,0,0,4,38,2,186818,0,40,34,0,1,9,13
1,4,0,0,2,38,2,111483,0,40,29,2,0,11,9
1,4,0,0,2,38,2,187322,0,40,28,13,0,11,9
1,4,0,0,2,38,2,194901,0,40,51,2,0,15,10
1,4,0,1,2,38,2,160731,0,40,40,9,0,9,13
1,4,0,0,4,38,2,189843,0,40,20,2,3,15,10
1,4,0,0,2,38,2,176711,0,40,55,3,0,11,9
1,4,0,0,4,38,2,190895,0,40,26,2,1,11,9
1,4,0,0,2,38,2,185407,0,40,44,2,0,11,9
1,4,0,0,2,38,2,200474,0,40,27,2,0,11,9
0,4,0,0,4,38,2,170800,0,40,31,9,1,9,13
1,4,0,1,2,38,2,190290,0,40,44,11,0,9,13
1,4,0,1,2,38,2,198145,0,60,47,3,0,9,13
0,4,0,0,0,38,2,175931,0,40,37,0,1,15,10
1,4,0,0,2,38,2,202467,0,40,29,13,0,11,9
1,4,0,0,4,38,2,190290,0,40,25,2,1,11,9
0,4,0,0,4,38,2,168312,0,40,24,7,3,11,9
0,4,0,0,4,38,2,195994,0,40,23,0,1,11,9
1,4,0,0,4,38,2,203642,0,40,25,7,1,11,9
1,4,0,0,4,38,2,180060,0,40,24,2,3,11,9
1,4,0,0,4,38,2,183523,0,40,26,11,1,15,10
1,4,0,0,2,38,2,170720,0,40,59,2,0,11,9
1,4,0,1,2,38,2,153976,0,40,32,2,0,11,9
1,4,0,0,2,38,2,112847,0,40,28,2,0,11,9
1,4,0,0,2,38,2,165848,0,40,47,6,0,1,7
1,4,0,0,4,38,2,203642,0,40,30,2,1,11,9
0,4,0,0,4,38,2,199416,0,40,25,11,1,15,10
1,4,0,0,2,38,2,195895,0,40,27,2,0,15,10
0,4,0,0,0,38,2,103580,0,40,45,0,4,15,10
1,4,0,1,2,38,2,115066,0,40,43,9,0,9,13
1,4,0,0,2,38,2,182227,0,40,41,2,0,11,9
1,4,0,0,2,38,2,204641,0,40,32,2,0,11,9
1,4,0,0,2,38,2,111483,0,40,33,2,0,11,9
1,4,0,0,2,38,2,216129,0,40,31,2,0,11,9
0,4,0,0,0,38,2,185057,0,40,45,0,4,15,10
1,4,0,1,2,38,2,187322,0,50,41,11,0,15,10
0,4,0,0,4,38,2,184846,0,40,21,0,3,11,9
1,4,0,0,4,38,2,183523,0,40,33,5,3,11,9
1,4,0,0,2,38,2,192894,0,40,34,3,0,9,13
1,4,0,0,4,38,2,209547,0,40,30,7,1,11,9
1,4,0,0,2,38,2,115066,0,40,45,2,0,15,10
1,4,0,1,2,38,2,160731,0,40,40,9,0,9,13
1,4,0,1,2,38,2,177305,0,40,45,11,0,9,13
1,4,0,1,2,38,2,174789,0,40,46,11,0,9,13
1,4,0,1,2,38,2,193047,0,60,48,9,0,9,13
1,4,0,0,2,38,2,175128,0,40,55,2,0,11,9
1,4,0,0,2,38,2,175878,0,40,43,2,0,11,9
1,4,0,0,2,38,2,125461,0,40,30,2,0,11,9
1,4,0,0,2,38,2,168539,0,40,42,2,0,15,10
1,4,0,0,2,38,2,111387,0,40,35,2,0,11,9
1,4,0,0,4,38,2,199495,0,40,22,6,1,11,9
1,4,0,1,2,38,2,154410,0,40,38,2,0,9,13
0,4,0,0,4,38,2,188798,0,40,25,0,1,15,10
1,4,0,0,2,38,2,116666,0,40,56,2,0,11,9
1,4,0,1,2,38,2,186035,0,40,37,3,0,9,13
1,4,0,0,2,38,2,160662,0,40,60,2,0,11,9
1,4,0,1,2,38,2,182227,0,40,36,11,0,15,10
1,4,0,1,2,38,2,187322,0,40,46,3,0,9,13
1,4,0,0,4,38,2,185127,0,40,22,2,1,11,9
0,4,0,0,4,38,2,176486,0,40,30,9,1,9,13
1,4,0,0,4,38,2,191389,0,40,24,2,1,11,9
1,4,0,0,2,38,2,204984,0,40,38,2,0,11,9
0,4,0,0,4,38,2,117789,0,40,27,0,3,9,13
0,4,0,0,0,38,2,163278,0,40,35,7,4,11,9
0,4,0,0,4,38,2,116666,0,40,22,0,1,9,13
0,4,0,0,4,38,2,192283,0,40,21,0,1,11,9
1,4,0,0,2,38,2,202027,0,40,32,2,0,15,10
1,4,0,0,4,38,2,176162,0,40,30,11,1,9,13
1,4,0,0,2,38,2,180859,0,40,30,3,0,9,13
1,4,0,0,4,38,2,209955,0,40,26,6,1,11,9
1,4,0,0,4,38,2,117767,0,20,17,5,3,2,8
1,4,0,1,2,38,2,193260,0,40,46,9,0,9,13
1,4,0,0,4,38,2,191027,0,40,29,7,3,11,9
1,4,0,0,2,38,2,192982,0,40,34,6,0,11,9
0,4,0,0,0,38,2,168981,0,40,46,0,4,11,9
1,4,0,0,2,38,2,189843,0,40,44,2,0,11,9
1,4,0,0,4,38,2,193042,0,40,28,2,3,11,9
1,4,0,0,2,38,2,185407,0,40,49,2,0,5,4
0,4,0,0,4,38,2,117789,0,40,20,0,3,15,10
0,4,0,0,2,38,2,198146,0,40,43,0,5,15,10
1,4,0,0,2,38,2,181820,0,40,50,2,0,11,9
1,4,0,0,2,38,2,216481,0,50,29,3,0,15,10
