sex,race,capital-loss,income,marital-status,native-country,workclass,fnlwgt,capital-gain,hours-per-week,age,occupation,relationship,education,education-num
1,4,0,0,2,38,2,183523,0,40,55,2,0,15,10
1,4,0,1,2,38,2,185407,0,40,47,9,0,9,13
1,4,0,0,2,38,2,188540,0,40,37,11,0,11,9
0,4,0,0,4,38,2,101345,0,40,31,0,1,9,13
1,4,0,0,4,38,2,180060,0,40,20,7,3,15,10
1,4,0,0,2,38,2,178778,0,40,50,2,0,11,9
1,4,0,1,2,38,2,125461,0,40,47,9,0,15,10
1,4,0,0,2,38,2,183523,0,40,55,6,0,11,9
1,4,0,0,4,38,2,208946,0,40,22,5,3,11,9
1,4,0,0,4,38,2,167474,0,40,20,2,3,15,10
1,4,0,0,4,38,2,198660,0,40,23,2,3,11,9
1,4,0,0,2,38,2,111483,0,40,35,5,0,11,9
1,4,0,1,2,38,2,186035,0,40,38,9,0,12,14
1,4,0,1,2,38,2,168539,0,40,44,3,0,12,14
1,4,0,0,2,38,2,180599,0,40,32,2,0,15,10
0,4,0,0,0,38,2,182227,0,40,39,0,4,11,9
1,4,0,0,2,38,2,112847,0,40,43,5,0,11,9
1,4,0,1,2,38,2,172046,0,40,52,11,0,11,9
0,4,0,0,4,38,2,193586,0,40,29,0,1,9,13
1,4,0,0,4,38,2,205839,0,40,19,7,3,11,9
1,4,0,0,2,38,2,216129,0,40,37,2,0,11,9
1,4,0,1,2,38,2,201127,0,50,32,3,0,9,13
0,4,0,0,4,38,2,174461,0,40,27,9,1,9,13
1,4,0,0,2,38,2,115023,0,40,45,6,0,11,9
0,4,0,0,2,38,2,116666,0,40,34,0,5,15,10
1,4,0,0,4,38,2,170720,0,40,26,2,3,11,9
1,4,0,0,2,38,2,170769,0,40,28,2,0,11,9
1,4,0,0,2,38,2,175674,0,40,31,13,0,11,9
1,4,0,0,4,38,2,181820,0,40,28,7,1,11,9
1,4,0,0,4,38,2,174995,0,40,31,3,1,9,13
1,4,0,0,2,38,2,184378,0,40,48,2,0,11,9
1,4,0,0,2,38,2,198148,0,40,37,11,0,11,9
1,4,0,0,2,38,2,101119,0,40,54,11,0,9,13
1,4,0,0,4,38,2,186035,0,40,31,7,1,11,9
1,4,0,0,2,38,2,165937,0,40,56,2,0,11,9
1,4,0,1,2,38,2,167725,0,40,42,2,0,9,13
0,4,0,0,0,38,2,167882,0,40,47,0,1,11,9
1,4,0,0,2,38,2,168071,0,40,35,2,0,11,9
1,4,0,1,2,38,2,160731,0,40,43,2,0,11,9
0,4,0,0,4,38,2,197903,0,40,24,0,1,9,13
1,4,0,0,2,38,2,201127,0,40,46,2,0,11,9
1,4,0,0,4,38,2,182227,0,40,31,2,3,11,9
1,4,0,0,4,38,2,191291,0,40,25,0,3,11,9
1,4,0,0,2,38,2,197871,0,40,41,2,0,11,9
1,4,0,0,2,38,2,193260,0,40,49,2,0,11,9
1,4,0,0,2,38,2,216999,0,40,42,11,0,11,9
1,4,0,0,2,38,2,115488,0,40,41,13,0,11,9
1,4,0,0,2,38,2,125461,0,40,33,2,0,11,9
0,4,0,0,0,38,2,197283,0,40,29,7,4,11,9
1,4,0,0,2,38,2,195897,0,40,31,13,0,11,9
0,4,0,0,4,38,2,175083,0,40,28,0,1,11,9
1,4,0,0,2,38,2,190290,0,40,35,2,0,15,10
0,4,0,0,4,38,2,189924,0,40,33,9,1,9,13
0,4,0,0,4,38,2,168906,0,35,32,7,1,11,9
0,4,0,0,4,38,2,198841,0,40,23,0,3,15,10
1,4,0,0,2,38,2,195895,0,40,32,2,0,11,9
1,4,0,0,4,38,2,183523,0,20,17,7,3,0,6
1,4,0,1,2,38,2,199995,0,50,40,3,0,9,13
1,4,0,1,2,38,2,181307,0,40,38,11,0,9,13
1,4,0,0,2,38,2,184655,0,40,44,2,0,11,9
1,4,0,0,2,38,2,186035,0,40,54,2,0,11,9
1,4,0,0,2,38,2,181820,0,40,56,11,0,11,9
1,4,0,0,4,38,2,214542,0,40,20,2,3,11,9
