Administrative_Duration,Administrative,PageValues,Informational,Revenue,ExitRates,ProductRelated_Duration,ProductRelated,OperatingSystems,SpecialDay,TrafficType,Browser,Month,VisitorType,Region,Weekend,BounceRates,Informational_Duration
0,0,0,0,0,0.007,2614.21,68,2,0,3,2,7,2,1,1,0,0
0,0,10.911,1,0,0.044,780.5,20,3,0,3,2,3,2,3,0,0.005,3
75,4,0,0,0,0.021,346,15,2,0,11,2,7,2,3,0,0,0
0,0,0,0,0,0.07,270.583,5,1,0,8,1,1,2,5,1,0.04,0
15,2,0,0,0,0.011,1776.083,35,2,0,1,2,1,2,4,0,0,0
579.133,10,25.533,0,0,0.005,539.836,22,2,0,2,2,8,0,3,0,0,0
0,0,0,0,0,0.053,139.833,15,2,0,1,2,5,2,6,0,0.027,0
0,0,3.71,0,1,0.012,536.733,35,2,0,4,2,3,2,3,0,0,0
0,0,0,0,0,0.033,79,3,1,0,1,2,7,2,1,0,0,0
41.4,1,0,0,0,0.042,684.6,30,2,0,1,2,0,2,5,0,0.019,0
43.4,2,0,0,0,0.033,278,5,2,0,2,2,0,0,1,1,0,0
321.5,1,0,0,0,0.03,5395.202,103,2,0,2,2,7,2,1,0,0.01,0
0,0,0,0,0,0.093,49.867,7,1,0,3,1,9,2,9,0,0.086,0
0,0,0,0,0,0.048,246.646,22,3,0,10,2,7,2,7,1,0.009,0
21,2,80.681,0,1,0.003,2881.133,65,2,0,2,2,5,0,4,0,0,0
0,0,0,0,0,0.007,336.8,12,2,0.6,2,2,6,2,1,0,0,0
0,0,0,0,0,0.022,253,14,2,0.2,4,2,6,2,1,0,0,0
0,0,0,0,0,0.1,101,2,2,0,3,2,5,2,1,0,0,0
0,0,0,0,0,0.02,717.467,30,2,0,3,5,3,2,1,0,0.007,0
115.8,5,0,0,0,0.02,1516.73,60,2,0,3,2,0,2,4,1,0.008,0
390,2,0,0,0,0.05,1169.1,10,3,0,2,9,5,2,9,0,0.02,0
32.2,1,0,0,0,0.14,224,5,3,0,6,2,3,2,1,0,0.14,0
0,0,0,0,0,0.035,1086.633,22,2,0,1,2,1,2,1,0,0.004,0
0,0,0,1,0,0.3,0,2,1,0,4,1,1,2,1,0,0.2,0
0,0,0,0,0,0.2,0,1,1,0.6,3,1,6,2,2,0,0.2,0
0,0,0,0,0,0.2,0,1,3,0,3,3,5,2,1,1,0.2,0
0,0,0,0,0,0.011,1156.417,37,1,0,2,1,7,2,9,1,0,0
73.9,7,0,0,0,0.011,3441.807,58,2,0,2,2,8,2,1,0,0,0
47.5,2,23.51,0,0,0.024,735.583,30,2,0,1,2,1,2,2,0,0.007,0
95,2,68.2,0,0,0.021,1031.083,20,2,0,10,2,1,2,1,0,0,0
0,0,0,0,0,0.2,0,1,1,0.2,3,1,6,2,4,0,0.2,0
8,1,0,0,0,0.015,709.333,34,2,0,1,2,5,2,3,0,0,0
0,0,0,0,0,0.007,310.167,15,1,0,4,1,2,2,9,1,0,0
0,0,0,0,0,0.2,0,1,2,0,3,2,6,2,1,0,0.2,0
33.5,1,0,1,0,0.027,1723.65,23,2,0,7,4,7,2,1,1,0.008,15
0,0,0,0,0,0.2,0,1,3,0,3,2,5,2,1,0,0.2,0
0,0,0,0,0,0.1,44,6,2,0,1,2,5,2,3,0,0.067,0
23.2,1,0,0,0,0.033,290,23,2,0,3,2,3,2,8,0,0,0
216.333,13,167.231,1,1,0.005,985.315,59,2,0,10,2,7,2,4,1,0,9
28.5,4,0,0,0,0.03,500.5,20,4,0,1,1,7,2,2,1,0,0
0,0,0,0,0,0.036,271,11,2,0,3,2,7,2,1,0,0.018,0
16.6,1,0,0,0,0.05,25.2,3,3,0,7,2,0,0,4,0,0,0
0,0,0,0,0,0.05,135.5,4,2,0.6,1,2,2,2,1,0,0,0
9,1,0,2,0,0.015,176.542,13,3,0,3,2,7,2,4,0,0,477
71.333,4,0,0,0,0.02,1693.986,53,2,0,3,5,6,2,3,0,0.007,0
40,1,0,0,0,0.008,386.833,20,2,0,4,2,6,2,8,1,0,0
0,0,0,0,0,0.1,70,2,1,0.6,3,1,6,2,1,0,0.05,0
0,0,0,0,0,0.067,139.25,6,1,0,3,1,1,2,4,1,0,0
0,0,0,0,0,0.04,606.786,34,1,0.4,3,1,6,2,1,0,0.018,0
0,0,0,0,0,0.02,123,10,2,0,19,2,6,2,3,0,0,0
0,0,0,0,0,0.2,0,1,3,0,13,2,5,2,1,0,0.2,0
0,0,0,0,0,0.5,12,4,2,0,1,4,5,0,1,1,0,0
0,0,0,0,0,0.05,64.5,4,2,0,3,2,5,2,6,0,0,0
0,0,0,0,0,0.01,238.917,5,3,0,3,2,7,0,9,0,0,0
0,0,0,0,0,0.2,0,1,1,0.2,3,1,6,2,4,0,0.2,0
79.6,2,5.128,3,1,0.043,1011.017,34,2,0,1,2,8,2,3,1,0.025,426.16
0,0,0,0,0,0.2,0,1,3,0,3,2,5,2,3,0,0.2,0
0,0,0,1,0,0.035,1299.358,42,2,0.6,6,2,6,2,4,0,0.008,0
0,0,0,0,0,0.2,0,1,3,0,3,2,5,2,1,0,0.2,0
313.033,13,3.348,0,0,0.015,3700.496,135,2,0,4,4,6,2,1,0,0.005,0
47.5,2,23.51,0,0,0.024,735.583,30,2,0,1,2,1,2,2,0,0.007,0
0,0,0,0,0,0.067,89.333,6,2,0,3,4,5,2,3,0,0,0
0,0,0,0,0,0.067,116,6,2,0,1,4,5,2,9,0,0,0
0,0,0,0,0,0.002,738.886,29,3,0,2,2,1,2,6,1,0,0
10,1,0,2,0,0.011,367.376,22,1,0,6,1,6,2,4,1,0,34
0,0,0,0,0,0.028,308.864,24,2,0,2,6,5,2,2,0,0,0
0,0,0,0,0,0.087,287.5,17,3,0.8,13,2,6,2,4,0,0.067,0
0,0,0,0,0,0.031,3322.967,56,2,0,13,2,7,2,3,0,0.008,0
23.2,3,0,0,0,0.021,809.433,24,3,0,3,2,0,2,1,1,0.013,0
73.9,7,0,0,0,0.011,3441.807,58,2,0,2,2,8,2,1,0,0,0
0,0,0,0,0,0.1,48,2,2,0,1,2,5,2,2,0,0,0
0,0,0,0,0,0.05,352.4,9,2,0,3,5,3,2,1,0,0,0
73.9,7,0,0,0,0.011,3441.807,58,2,0,2,2,8,2,1,0,0,0
0,0,0,0,0,0.017,827.667,33,2,0,2,2,5,2,3,0,0,0
0,0,0,0,0,0.1,185,4,2,0,20,2,7,2,1,0,0.05,0
0,0,0,0,0,0.04,137,5,2,0,2,4,8,2,9,0,0,0
0,0,0,0,0,0.017,1762.25,24,2,0,1,2,5,2,2,0,0.008,0
0,0,0,0,0,0.2,0,1,1,0.6,3,1,6,2,2,0,0.2,0
0,0,0,0,0,0.2,0,1,3,0,3,3,5,2,1,1,0.2,0
0,0,0,0,0,0.02,39.5,6,2,0,3,2,2,2,1,0,0,0
0,0,0,0,0,0.1,185,4,2,0,20,2,7,2,1,0,0.05,0
313.033,13,3.348,0,0,0.015,3700.496,135,2,0,4,2,7,2,1,0,0.005,0
0,0,0,0,0,0.2,0,1,1,0.6,3,1,6,2,2,0,0.2,0
0,0,10.957,0,1,0.037,297.3,23,2,0,1,2,9,2,3,0,0.014,0
0,0,0,0,0,0.002,804.043,31,3,0,3,2,4,2,1,0,0,0
8,2,0,2,0,0.02,1286.05,13,2,0,2,2,0,2,3,0,0.012,90.2
0,0,0,0,0,0.056,1838.15,27,3,0,3,2,4,2,2,0,0.053,0
0,0,0,0,0,0.2,0,5,3,0.6,13,2,6,2,8,0,0.2,0
0,0,0,0,0,0.2,0,1,1,0,3,1,6,2,2,0,0.2,0
0,0,0,0,0,0.05,232.5,8,4,0,2,2,7,0,1,0,0,0
0,0,0,0,0,0.02,39.5,6,2,0,3,2,2,2,1,0,0,0
0,0,0,0,0,0.011,1156.417,37,1,0,2,1,7,2,9,1,0,0
47.5,2,23.51,0,0,0.024,735.583,30,2,0,1,2,1,2,2,0,0.007,0
22,1,0,3,0,0.032,1903.082,80,3,0,2,2,1,2,1,0,0.007,39
23.2,3,0,0,0,0.021,809.433,24,3,0,3,2,0,2,1,1,0.013,0
91.5,5,0,0,0,0.027,187.917,14,1,0,3,1,1,2,3,0,0,0
0,0,0,0,0,0.2,0,1,3,0,3,3,5,2,1,1,0.2,0
0,0,0,0,0,0.05,232.5,8,4,0,2,2,7,0,1,0,0,0
47.5,2,0,0,0,0.02,630.25,30,2,0,1,2,7,2,1,0,0,0
0,0,0,0,0,0.03,499.667,20,2,0.6,4,2,6,2,4,0,0.01,0
