age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
48,0,217123,11,9,0,0,1,4,1,0,0,40,38,0
39,2,41367,11,14,4,3,1,2,0,0,0,40,38,0
22,2,267348,11,9,4,2,1,1,1,0,0,40,25,0
34,4,61411,12,14,2,3,0,4,1,0,0,40,38,0
36,2,80341,1,7,4,0,1,4,0,0,0,40,38,0
90,2,1484705,11,1,2,13,2,2,1,99999,0,99,40,0
33,2,381166,9,13,2,9,0,4,1,0,0,55,38,1
27,4,419871,11,9,2,9,0,4,1,7298,0,65,38,0
46,2,56861,15,10,0,7,1,4,0,0,0,40,38,0
60,2,102259,9,13,2,7,0,1,1,0,0,40,38,1
29,2,218995,9,13,4,11,4,4,0,0,0,45,38,0
49,3,177641,11,9,0,4,1,4,0,0,0,40,18,0
34,1,42284,15,10,2,11,0,4,1,102,0,48,38,1
50,0,253872,11,9,0,9,4,4,0,0,0,40,38,0
47,5,103837,15,15,2,9,0,4,1,0,0,55,38,1
47,2,375267,1,6,5,0,1,2,1,0,0,40,38,0
29,2,218485,11,9,0,11,4,4,0,0,0,40,38,0
30,2,265702,15,10,4,5,3,4,1,0,0,50,38,0
24,2,26682,11,9,4,3,1,4,0,0,0,40,38,0
53,4,118415,8,13,2,9,0,4,1,4119,0,82,38,0
27,2,309725,15,10,2,0,2,4,0,0,0,24,38,0
19,2,401965,15,10,4,13,3,4,0,0,0,40,38,0
33,2,44259,11,9,4,11,1,4,0,0,0,50,38,0
25,2,201988,15,10,4,13,3,4,1,0,0,40,38,0
27,2,147434,15,10,0,6,1,4,0,0,0,40,38,0
43,2,278197,11,9,2,9,0,4,1,5178,0,50,38,0
30,2,205721,9,13,4,11,3,2,0,0,0,20,38,0
33,2,194386,11,9,4,0,3,4,1,0,0,40,38,0
38,2,312860,11,9,2,4,5,4,0,0,0,40,38,0
53,2,171584,9,13,2,7,0,4,1,0,0,40,38,1
49,2,118347,11,9,0,13,1,4,1,0,0,40,38,0
57,2,272981,9,13,0,6,4,4,0,0,0,36,38,0
17,2,1484705,15,16,2,0,0,4,1,99999,3770,1,40,1
45,4,168414,11,9,2,11,0,4,1,0,0,40,38,0
24,2,82690,11,9,2,2,0,4,1,0,0,40,38,0
23,2,203021,15,10,4,6,3,4,1,0,0,40,38,0
31,2,143632,11,9,4,6,1,4,0,0,0,34,38,0
27,2,317477,15,10,4,0,3,4,0,0,0,40,38,0
40,2,136228,9,13,6,6,4,4,0,0,0,40,38,0
35,4,194604,1,7,0,11,4,4,0,0,0,32,38,0
25,2,238498,1,4,2,2,0,4,1,0,0,40,38,0
42,2,254462,11,9,0,7,4,4,0,0,0,40,38,0
54,1,379407,11,9,2,7,0,4,1,0,0,40,38,1
57,2,177806,9,13,4,11,1,4,0,0,0,32,38,0
24,2,301787,1,6,2,9,0,4,1,0,0,40,38,0
31,2,405820,9,13,4,2,1,4,1,0,0,30,38,0
31,2,176803,12,14,4,13,1,4,0,0,0,25,38,0
40,2,171303,12,14,2,7,0,1,1,0,0,40,38,1
25,2,130607,9,13,4,9,1,4,0,0,0,59,38,0
31,2,234058,9,13,2,7,0,4,1,0,1902,60,38,1
90,2,1484705,15,1,2,13,0,4,1,99999,3770,1,40,1
24,5,188327,15,10,0,7,1,4,0,0,0,40,38,0
52,1,120817,9,13,2,9,0,4,1,0,0,45,38,1
47,2,23165,8,13,2,7,0,4,1,0,0,40,38,1
90,2,19302,15,16,4,13,0,4,0,99999,3770,1,40,1
18,2,33883,11,9,4,11,3,2,0,0,0,30,38,0
31,2,217776,8,12,0,6,3,4,0,0,0,30,38,0
37,4,274857,11,9,2,3,0,4,1,0,0,37,38,0
48,3,232492,15,10,2,13,0,4,1,0,0,40,38,0
34,2,152096,15,10,2,6,5,4,0,0,0,40,38,1
59,2,206372,15,10,2,7,0,4,1,0,0,40,38,1
22,2,360187,11,9,4,3,3,4,1,0,0,40,38,0
39,2,132407,15,10,2,6,0,4,1,0,0,13,38,0
45,2,118560,15,10,2,11,0,4,1,0,0,40,38,0
29,2,167825,11,9,4,0,1,4,1,0,0,40,38,0
31,2,171575,11,9,5,3,4,4,0,0,0,40,38,0
17,2,1484705,15,16,0,0,0,4,1,99999,0,1,40,0
20,1,254113,11,9,4,9,3,4,0,0,0,40,38,0
29,2,27388,12,14,4,4,1,4,1,0,0,55,38,1
21,2,106145,9,13,4,6,3,4,1,0,0,20,38,0
22,2,184568,9,13,4,9,3,4,1,0,0,1,38,0
42,2,188307,8,13,0,3,4,4,0,0,0,40,38,0
17,5,1484705,15,16,0,0,0,4,1,99999,0,1,40,1
17,2,1484705,15,16,0,0,0,4,1,99999,0,1,40,0
39,2,280996,0,6,4,13,3,4,1,0,0,40,38,0
47,2,299740,0,6,4,9,1,2,1,0,0,50,38,0
42,2,268985,8,11,3,13,1,4,1,0,0,40,38,0
18,2,285441,11,9,4,7,3,4,1,0,0,24,38,0
25,2,200047,11,9,2,6,0,4,1,0,0,86,38,0
24,2,73463,9,12,2,3,5,4,0,0,0,40,38,1
31,2,244812,8,13,2,3,0,4,1,0,0,44,38,0
55,1,252277,12,14,2,7,0,4,1,0,0,60,38,1
42,1,86324,0,7,4,11,1,4,0,0,0,60,38,0
39,2,259040,8,13,2,9,0,4,1,0,0,40,38,0
35,2,378946,15,10,2,11,0,4,1,0,0,50,38,0
40,4,215737,11,9,0,6,1,4,1,0,0,40,38,0
55,2,37342,15,10,0,9,4,4,0,0,0,40,38,0
64,5,119193,7,12,2,9,0,4,1,3383,0,60,38,0
49,5,32465,12,14,0,2,4,4,0,0,0,40,38,0
34,1,138931,15,10,2,2,0,4,1,0,0,24,38,1
38,2,54203,11,9,2,5,0,4,1,0,0,40,38,0
34,1,115311,11,9,5,2,1,2,1,0,0,37,38,0
46,2,211226,9,13,2,4,0,4,1,0,0,40,25,0
55,4,305050,11,9,0,3,3,4,1,0,0,73,38,1
47,1,377516,11,9,2,11,0,4,1,6090,0,40,38,1
44,2,372033,11,9,4,13,2,2,1,0,0,40,38,0
17,2,1484705,15,16,2,0,5,4,1,99999,3770,1,40,0
40,2,185455,11,9,4,0,3,4,0,0,0,40,38,0
40,2,319301,15,10,0,2,1,4,1,0,0,40,38,0
63,2,140748,11,9,2,2,0,4,1,0,2193,40,38,0
22,2,37014,15,10,0,5,1,4,1,0,0,45,38,0
44,2,216388,11,9,5,0,3,4,0,0,0,40,38,0
31,1,335626,9,13,0,7,1,4,1,0,0,40,38,0
45,2,181696,11,9,2,0,0,4,1,0,0,55,38,0
41,2,115269,15,10,5,11,3,4,1,7688,0,40,38,1
20,2,190348,3,6,4,10,1,4,0,0,0,38,38,0
40,2,179722,9,13,0,11,4,4,0,0,0,15,38,0
64,2,246091,11,14,2,9,0,4,1,0,0,40,38,1
45,4,51259,15,10,2,3,0,4,1,0,0,50,38,0
55,2,312121,15,10,2,0,0,4,1,0,0,40,38,0
26,2,175624,11,9,4,0,3,4,1,0,0,40,38,0
40,2,123616,9,13,4,7,4,3,0,0,0,40,38,0
33,2,114285,11,9,2,3,0,4,1,0,0,70,38,0
50,2,270934,14,1,4,0,1,1,0,0,0,40,38,0
35,2,388116,9,13,2,0,5,4,0,0,0,36,38,1
24,2,104347,11,9,4,9,1,1,0,0,0,40,38,0
23,2,187717,11,9,0,0,4,4,0,0,0,40,38,0
44,2,76345,9,13,4,0,1,4,0,0,0,35,38,0
50,2,82745,9,13,2,10,0,4,1,0,1978,40,38,1
44,0,158132,11,9,5,13,2,2,1,0,0,40,38,0
24,2,313705,9,13,2,9,5,4,0,0,0,40,38,0
40,4,289858,0,6,2,2,0,4,1,0,1670,40,38,1
33,2,84369,15,10,4,4,1,4,0,0,0,40,38,0
31,2,366065,11,9,4,3,3,2,1,0,0,45,38,0
59,2,199019,11,9,0,11,1,4,0,0,0,30,38,0
27,2,341817,1,7,2,9,0,4,1,0,0,40,38,1
40,5,40827,15,10,4,0,3,4,0,0,0,10,38,0
53,2,272116,12,14,6,2,4,4,1,0,0,50,38,0
40,1,221403,12,14,2,0,0,4,1,0,0,40,38,1
37,1,233353,15,10,2,9,0,4,1,0,0,40,38,0
45,2,132680,2,7,2,2,0,4,1,0,0,40,38,0
37,2,148412,12,14,2,9,0,4,1,7688,0,60,38,1
34,2,219047,1,5,4,10,4,2,0,0,0,38,38,0
40,2,46636,5,4,2,5,0,2,1,0,0,40,4,0
44,2,236322,8,13,2,0,0,4,1,0,0,35,38,0
29,2,37971,11,9,0,3,1,4,1,0,0,25,22,0
36,2,260931,9,13,2,9,5,4,0,0,0,20,12,1
45,2,54140,11,9,0,13,1,4,1,0,0,50,38,0
38,2,339236,9,13,2,2,0,4,1,0,0,40,38,0
43,2,126788,15,10,3,3,4,2,0,0,0,40,38,0
17,2,1484705,15,16,0,0,0,4,1,99999,0,1,40,0
36,2,261044,8,12,2,0,0,4,1,0,0,43,38,1
28,2,120307,15,10,2,6,0,4,1,0,0,50,38,0
34,0,220755,15,10,4,0,4,2,0,0,0,40,38,0
43,4,169207,11,9,2,2,0,4,1,0,0,55,38,0
62,2,267178,11,9,6,2,4,4,0,0,0,40,38,0
30,2,195839,11,9,4,11,1,4,1,0,0,40,38,0
24,2,37902,9,13,4,9,1,4,1,0,0,40,38,0
31,2,289837,9,13,2,0,0,4,1,0,0,40,38,1
21,0,312593,11,9,4,0,3,2,0,0,0,27,38,0
48,1,78701,8,13,0,7,1,4,0,0,0,40,38,0
46,2,29832,11,9,2,2,0,4,1,0,0,52,38,0
20,2,173977,15,10,4,9,1,4,0,3839,0,37,38,0
38,2,251636,11,9,5,3,4,4,1,0,0,40,38,0
53,2,101321,15,10,2,2,0,4,1,0,0,37,22,1
47,5,119378,9,13,2,2,0,4,1,0,0,41,38,1
43,2,119424,11,9,2,9,5,4,0,0,0,40,38,1
17,5,1484705,15,16,0,0,0,4,1,99999,0,1,40,1
90,2,1484705,15,16,2,13,0,4,1,99999,0,1,40,1
20,2,322176,11,9,4,6,3,4,0,0,0,40,38,0
37,2,268067,11,9,0,7,1,4,0,99999,0,50,38,1
45,2,50876,8,12,2,0,0,4,1,0,0,40,38,0
33,2,208374,15,10,4,10,3,2,0,0,0,40,38,0
60,1,271321,9,13,2,11,0,4,1,0,0,40,38,1
26,2,343594,0,4,4,6,1,4,0,0,0,40,38,0
56,2,71103,11,9,2,9,0,4,1,0,0,45,10,0
62,2,194724,1,6,6,6,1,4,1,0,0,50,38,0
45,2,249595,3,5,4,11,1,4,1,0,0,40,38,0
36,1,203664,9,13,2,4,0,4,1,0,1887,40,38,1
33,2,164629,9,13,4,7,1,2,1,0,0,40,38,0
38,2,34096,9,13,2,6,0,4,1,0,0,43,38,1
26,1,249586,11,14,4,9,1,4,1,0,0,40,38,0
73,2,161696,11,9,4,2,1,4,1,0,0,40,38,0
22,2,191462,11,9,4,6,2,4,1,0,0,40,32,0
33,2,29854,11,9,2,7,1,4,1,0,0,40,38,0
46,2,344409,11,9,0,0,4,4,0,0,0,40,38,0
37,4,217225,11,9,2,2,0,4,1,0,0,40,38,0
51,2,73158,2,7,2,9,0,4,1,0,0,45,38,1
41,2,112214,11,9,0,11,1,4,0,0,0,8,38,0
37,5,358811,15,10,5,4,2,4,1,0,0,40,38,0
47,4,336818,0,6,2,0,0,4,1,0,0,40,38,0
65,4,326901,9,10,6,13,4,2,1,0,0,24,38,0
54,2,41017,9,13,2,7,0,4,1,0,0,40,38,1
33,3,103341,9,13,2,9,0,4,1,0,0,40,38,0
26,2,175796,9,13,2,7,5,4,0,0,0,40,38,0
35,2,181863,11,9,4,0,3,4,0,0,0,40,38,0
39,2,170144,15,10,2,3,0,4,1,0,0,45,38,0
41,2,224473,11,9,0,9,1,4,1,7688,0,55,38,1
56,5,106431,12,14,0,7,1,2,0,0,0,15,38,0
34,2,133181,15,10,2,4,5,4,0,0,0,40,38,0
37,2,198489,15,10,6,7,4,4,0,0,0,40,38,0
