,min,max,mean,stddev,median,iqr,rounds,errors,durations,direction
sanity.data_mismatch.score,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0,minimize
sanity.common_rows_proportion.score,0.0,0.00399999999992,0.002399999999952,0.0014966629546796432,0.00199999999996,0.00199999999996,5,0,0.01,minimize
sanity.nearest_syn_neighbor_distance.mean,0.08964672238154031,0.2677058397182217,0.1778403929483317,0.06509137397880235,0.18747697841114114,0.10172226383521317,5,0,0.0,minimize
sanity.close_values_probability.score,0.29,0.976,0.654,0.2569731503484362,0.66,0.432,5,0,0.0,maximize
sanity.distant_values_probability.score,0.002,0.008,0.0036000000000000003,0.00233238075793812,0.002,0.002,5,0,0.0,minimize
stats.jensenshannon_dist.marginal,0.013782066957217579,0.015080350659018813,0.014317398521723248,0.00048256129376287547,0.014148454817640896,0.0007285433423219467,5,0,0.09,minimize
stats.chi_squared_test.marginal,0.28536074550878027,0.3745484916178267,0.32992358638586256,0.03801465655054054,0.3283313789376775,0.08055601548958075,5,0,0.01,maximize
stats.inv_kl_divergence.marginal,0.6913587187552904,0.8198758072909919,0.7730153131060981,0.04620069901835044,0.799635512114134,0.04619004129890103,5,0,0.06,maximize
stats.ks_test.marginal,0.8755000000000001,0.89,0.88185,0.006167207183518705,0.8785,0.011916666666666798,5,0,0.02,maximize
stats.max_mean_discrepancy.joint,0.005166889653381599,0.006697470999095113,0.006006307865019595,0.0004997065104020955,0.006048006845109529,0.0003428925921093798,5,0,0.05,minimize
stats.wasserstein_dist.joint,0.17583314960966775,0.3382350677099013,0.2569288210741549,0.055991240691635843,0.27643948613932423,0.06185065543966278,5,0,0.06,minimize
stats.prdc.precision,0.972,0.978,0.9743999999999999,0.002332380757938122,0.974,0.0040000000000000036,5,0,0.02,maximize
stats.prdc.recall,0.794,0.848,0.8236000000000001,0.018693314312876644,0.832,0.019999999999999907,5,0,0.02,maximize
stats.prdc.density,1.2472,1.3108000000000002,1.28472,0.023089945863946915,1.2816,0.03039999999999976,5,0,0.02,maximize
stats.prdc.coverage,0.838,0.892,0.8535999999999999,0.019571407716360126,0.844,0.006000000000000005,5,0,0.02,maximize
stats.alpha_precision.delta_precision_alpha_OC,0.7482666666666666,0.9509977011494253,0.8749462068965517,0.07036763223774083,0.8856,0.06346666666666678,5,0,2.78,maximize
stats.alpha_precision.delta_coverage_beta_OC,0.43933333333333335,0.5992,0.5250933333333332,0.05743738774623294,0.5149333333333332,0.08133333333333337,5,0,2.78,maximize
stats.alpha_precision.authenticity_OC,0.456,0.518,0.4848,0.024481829996958967,0.484,0.045999999999999985,5,0,2.78,maximize
stats.alpha_precision.delta_precision_alpha_naive,0.6182666666666666,0.6513333333333333,0.63736,0.011401177327120432,0.6421333333333334,0.011600000000000055,5,0,2.78,maximize
stats.alpha_precision.delta_coverage_beta_naive,0.5292,0.5944,0.5681066666666666,0.023089453099725953,0.5700000000000001,0.028266666666666662,5,0,2.78,maximize
stats.alpha_precision.authenticity_naive,0.464,0.526,0.4828,0.02317239737273638,0.468,0.019999999999999962,5,0,2.78,maximize
performance.linear_model.gt,0.7010334508199415,0.7326027391632981,0.7156385715518091,0.01069273575090164,0.717203212806862,0.010994060969798602,5,0,0.2,maximize
performance.linear_model.syn_id,0.0,0.7379260943507836,0.42862383026882245,0.35079572324357294,0.6704916054586086,0.7347014515347201,5,0,0.2,maximize
performance.linear_model.syn_ood,0.0,0.8060897435897435,0.4702323717948717,0.38471731755561256,0.7391826923076922,0.805889423076923,5,0,0.2,maximize
performance.mlp.gt,0.41188725188142894,0.6542956554602518,0.546714503434224,0.09017862205945394,0.5487642853034934,0.14551425038614485,5,0,5.42,maximize
performance.mlp.syn_id,0.0,0.5023809523809524,0.2830279143662296,0.23276493971086795,0.42123092896578923,0.4915276904844063,5,0,5.42,maximize
performance.mlp.syn_ood,0.0,0.5,0.29707532051282054,0.24260254845632792,0.4869791666666667,0.4983974358974359,5,0,5.42,maximize
performance.xgb.gt,0.6871343948207302,0.7290946753097374,0.7056473830474219,0.014914151117735154,0.7039249667258208,0.020568346601925858,5,0,0.63,maximize
performance.xgb.syn_id,0.0,0.7249537345131291,0.4306272234135201,0.35166446516843536,0.7060870694896316,0.7220953130648397,5,0,0.63,maximize
performance.xgb.syn_ood,0.0,0.8151041666666666,0.46806891025641023,0.3827250051798392,0.751201923076923,0.7740384615384616,5,0,0.63,maximize
performance.feat_rank_distance.corr,-0.1481706084495654,0.22673709874034942,0.05571957443349759,0.15481043459448685,0.08859223300970873,0.18745385359495742,3,0,1.35,minimize
