,min,max,mean,stddev
sanity.data_mismatch.score,0.0,0.0,0.0,0.0
sanity.common_rows_proportion.score,0.06666666666222222,0.19999999998666665,0.13999999999066665,0.06463573142790867
sanity.nearest_syn_neighbor_distance.mean,0.24890699127927585,0.31202520929126837,0.27856950152997684,0.023539371037776577
sanity.close_values_probability.score,0.24666666666666667,0.4,0.3106666666666667,0.060479564960222554
sanity.distant_values_probability.score,0.006666666666666667,0.04666666666666667,0.02266666666666667,0.01673320053068151
stats.jensenshannon_dist.marginal,0.005780156104494454,0.009004022131697653,0.007240555839838699,0.001417760863950632
stats.chi_squared_test.marginal,0.3992334727992473,0.79999961412308,0.5996777806339384,0.14169228587186009
stats.inv_kl_divergence.marginal,0.8141719339058211,0.9078916980625646,0.8794800832948393,0.037742909660665624
stats.ks_test.marginal,0.9365714285714285,0.9546666666666667,0.946247619047619,0.007741164226572565
stats.max_mean_discrepancy.joint,0.005149535086012791,0.009361924303501079,0.00620824641737483,0.0017803413439482303
stats.wasserstein_dist.joint,0.003518271282761316,0.1089212314257829,0.02483122070678111,0.047009237007125816
stats.alpha_precision.delta_precision_alpha_OC,0.9163054187192119,0.9470651340996169,0.9312733442802408,0.013004142348839376
stats.alpha_precision.delta_coverage_beta_OC,0.5408888888888889,0.6786666666666666,0.6393015873015873,0.057714477796666414
stats.alpha_precision.authenticity_OC,0.32666666666666666,0.4357142857142857,0.3884761904761905,0.041601173016777813
stats.alpha_precision.delta_precision_alpha_naive,0.8865134099616858,0.9438259441707717,0.921871702244116,0.02413337605075455
stats.alpha_precision.delta_coverage_beta_naive,0.5693333333333334,0.6722167487684729,0.624487794198139,0.04039958122331278
stats.alpha_precision.authenticity_naive,0.36428571428571427,0.44666666666666666,0.4115238095238095,0.0329577479802161
stats.prdc.precision,0.9733333333333334,0.9933333333333333,0.9810476190476191,0.008770182425311464
stats.prdc.recall,0.96,0.9866666666666667,0.9693333333333334,0.01115546702045437
stats.prdc.density,1.04,1.1053333333333333,1.0780761904761904,0.0252057654564367
stats.prdc.coverage,0.9666666666666667,0.9933333333333333,0.9813333333333333,0.013662601021279443
performance.linear_model.gt,0.9978888888888889,0.9978888888888889,0.9978888888888889,0.0
performance.linear_model.syn_id,0.9950277777777778,0.9981736111111111,0.9972083333333333,0.0012935787072743273
performance.linear_model.syn_ood,0.9951111111111111,0.9975555555555555,0.9967333333333335,0.0010049261381862673
performance.mlp.gt,0.8325520833333334,0.8325520833333334,0.8325520833333334,0.0
performance.mlp.syn_id,0.7665798611111111,0.8915798611111111,0.8241666666666667,0.05107286579548157
performance.mlp.syn_ood,0.7386111111111112,0.9277777777777777,0.810277777777778,0.07472351300000368
performance.xgb.gt,0.978111111111111,0.978111111111111,0.978111111111111,0.0
performance.xgb.syn_id,0.9805972222222221,0.9949305555555554,0.9889875,0.005731216804904085
performance.xgb.syn_ood,0.9798888888888888,0.9942222222222222,0.9881333333333332,0.005787598491282607
performance.feat_rank_distance.corr,0.39034391002774765,0.6273330584303938,0.543168544666228,0.09272493182950536
performance.feat_rank_distance.pvalue,2.1002263127608413e-16,2.817324888085807e-07,5.6347047348570535e-08,1.2599429206628036e-07
detection.detection_xgb.mean,0.3974444444444444,0.5164444444444444,0.4468222222222222,0.04916202740196548
detection.detection_mlp.mean,0.29188888888888886,0.305,0.29607936507936505,0.005684977751342375
detection.detection_gmm.mean,0.2606666666666667,0.5877777777777777,0.44292380952380955,0.11900729496961045
detection.detection_linear.mean,0.14666666666666667,0.2431111111111111,0.20627460317460317,0.038233791359388855
privacy.delta-presence.score,1.99999999,4.4999999775,3.1499999813749997,1.083974158925733
privacy.k-anonymization.gt,2.0,2.0,2.0,0.0
privacy.k-anonymization.syn,2.00000001,5.00000001,3.00000001,1.224744871391589
privacy.k-map.score,1.0,2.0,1.4,0.5477225575051661
privacy.distinct l-diversity.gt,2.0,2.0,2.0,0.0
privacy.distinct l-diversity.syn,2.00000001,5.00000001,3.00000001,1.224744871391589
privacy.identifiability_score.,0.5466666666666666,0.5866666666666667,0.5693333333333334,0.01605545943838973
privacy.identifiability_score._privacy.identifiability_score.OC,0.5066666666666667,0.5866666666666667,0.5466666666666666,0.03741657386773942
