fLength,fWidth,fSize,fConc,fConc1,fAsym,fM3Long,fM3Trans,fAlpha,fDist,class
19.938,10.936,2.0,0.496,0.273,15.093,17.965,-6.894,6.846,209.935,0
85.838,36.812,3.0,0.199,0.099,-5.876,43.624,-11.902,5.867,236.873,0
75.0,22.569,3.074,0.227,0.115,-85.766,78.837,-17.087,6.843,292.092,0
40.746,20.726,2.839,0.234,0.126,-21.093,-19.902,-10.788,19.33,155.0,0
19.811,10.543,2.233,0.751,0.45,-18.811,6.902,7.7,66.849,195.816,0
20.867,10.715,2.238,0.604,0.36,21.844,12.813,8.0,40.894,140.278,0
23.671,10.0,2.624,0.494,0.274,-8.844,-11.823,9.66,14.935,111.7,0
26.722,11.353,2.634,0.462,0.238,5.824,-6.856,-9.0,82.906,208.839,1
48.944,15.828,2.0,0.362,0.206,-31.936,16.099,9.225,8.846,171.876,0
26.626,9.848,2.749,0.521,0.31,-5.746,-14.744,-6.317,11.857,194.04,0
58.848,25.015,2.0,0.286,0.148,-65.999,-36.058,-17.527,17.823,261.015,1
35.837,14.932,2.0,0.384,0.222,43.723,27.015,-6.843,0.76,182.934,0
37.874,15.843,3.002,0.261,0.146,-20.939,21.32,11.428,1.0,183.927,0
41.841,17.89,2.824,0.262,0.13,-29.912,-19.0,9.035,14.658,263.965,0
29.0,19.895,2.735,0.376,0.206,-35.157,-24.726,-14.722,11.884,178.547,0
12.973,11.814,2.303,0.633,0.363,15.0,-9.619,7.971,58.0,166.038,1
20.636,11.19,2.604,0.528,0.0,17.818,11.851,-7.264,12.723,157.409,0
34.834,17.876,2.632,0.354,0.0,21.743,37.502,17.903,0.366,178.867,0
18.0,11.859,2.476,0.598,0.361,-5.938,12.851,-6.6,43.715,160.222,1
17.635,10.844,2.542,0.521,0.296,6.018,-8.348,-7.0,1.636,208.827,0
44.914,17.976,2.832,0.303,0.149,-10.0,-17.612,8.926,6.839,175.858,0
46.811,20.89,2.957,0.267,0.15,-0.971,36.522,-8.746,1.038,155.0,0
15.914,11.941,2.077,0.676,0.346,14.865,-3.941,10.988,56.852,193.0,0
21.0,6.984,2.183,0.732,0.361,-23.051,-11.931,-9.928,49.764,194.039,0
25.941,13.962,2.646,0.432,0.238,31.8,16.856,-7.0,3.05,156.631,0
34.0,17.087,2.943,0.297,0.166,-22.928,-16.683,-12.965,8.892,151.939,0
16.976,10.918,2.214,0.61,0.316,-0.824,-8.038,-7.946,14.573,182.731,0
30.859,17.873,2.741,0.355,0.194,16.638,26.895,-8.746,20.14,108.0,0
70.906,31.856,3.6,0.172,0.086,61.719,69.906,-18.826,1.879,233.879,0
33.835,14.914,2.818,0.296,0.157,21.863,26.446,-8.534,15.819,229.817,0
12.851,11.086,2.407,0.472,0.245,-14.0,5.071,-11.942,78.621,199.949,1
20.22,6.941,2.426,0.844,0.479,20.868,12.065,-5.928,8.894,140.932,0
39.964,20.938,2.876,0.292,0.157,-20.824,-20.929,13.547,4.077,208.876,0
12.851,11.072,2.07,0.769,0.436,-14.66,-8.095,-11.844,61.724,177.072,1
148.806,57.898,3.856,0.09,0.051,-162.521,-144.622,-37.839,79.0,192.806,1
21.868,7.0,2.289,0.58,0.345,-21.484,-10.934,-5.861,28.849,208.726,0
54.912,11.5,2.817,0.312,0.165,-4.992,32.338,-7.826,0.0,202.401,0
31.906,19.879,2.541,0.341,0.183,-22.155,-11.723,-10.852,0.964,199.918,0
88.838,29.876,3.0,0.179,0.093,-104.242,51.895,-14.078,1.819,303.732,0
19.813,16.309,2.243,0.521,0.314,-0.902,9.856,-10.065,42.0,238.926,0
31.826,15.265,2.624,0.376,0.193,-2.926,-14.892,-3.902,15.921,145.624,0
18.822,15.746,2.319,0.543,0.272,-4.053,12.846,-13.902,3.936,157.844,0
26.586,12.977,2.513,0.569,0.283,2.966,-11.037,-10.934,45.0,194.873,1
126.867,68.542,3.651,0.158,0.076,-28.53,-103.621,-29.74,4.092,155.977,1
22.624,15.0,2.739,0.434,0.217,-2.873,15.621,-13.749,27.146,149.831,0
32.914,14.912,2.719,0.298,0.154,-38.8,-23.365,10.891,9.933,184.542,0
12.873,11.817,2.088,0.773,0.378,15.936,-7.613,-10.067,76.932,105.0,0
26.711,17.837,2.678,0.346,0.178,-25.032,-20.061,-12.927,1.0,189.949,0
19.841,7.123,2.126,0.723,0.375,-6.081,12.968,-4.948,22.873,207.0,0
59.851,22.0,3.026,0.229,0.121,-19.092,-32.476,-12.611,7.882,234.842,0
88.541,29.539,3.297,0.289,0.151,-37.748,-47.632,17.664,18.005,323.717,0
32.547,17.766,2.856,0.289,0.154,-19.921,-24.813,-10.0,14.987,190.971,0
24.817,11.731,2.564,0.0,0.316,-14.386,12.724,-5.818,14.929,172.832,0
22.634,10.734,2.338,0.601,0.298,23.869,17.8,-9.946,40.898,167.898,0
76.0,32.525,3.852,0.105,0.05,-104.037,73.868,-17.867,1.973,257.818,0
22.566,18.895,2.0,0.297,0.154,-7.503,-17.051,-14.931,10.576,171.849,0
101.711,62.376,4.081,0.09,0.058,-75.766,94.053,36.0,1.737,286.081,0
