fLength,fWidth,fSize,fConc,fConc1,fAsym,fM3Long,fM3Trans,fAlpha,fDist,class
46.0,27.837,2.918,0.233,0.152,-31.823,-33.822,-21.826,7.917,133.878,1
26.766,18.942,2.897,0.337,0.168,-14.927,-20.826,-8.0,29.7,196.091,0
36.846,21.926,3.203,0.237,0.0,-2.858,-15.722,-12.646,4.977,171.827,0
21.291,11.934,2.338,0.593,0.312,0.453,-9.903,-2.958,4.837,147.0,0
25.734,12.845,2.579,0.413,0.214,-4.881,22.827,8.839,11.842,186.749,0
31.719,10.924,2.584,0.362,0.22,-3.956,-16.087,0.0,22.982,105.557,0
22.072,10.939,2.948,0.305,0.149,-12.867,-16.726,11.824,51.0,167.543,1
13.115,10.061,2.168,0.782,0.454,-13.813,2.592,10.935,36.081,197.622,0
42.976,18.0,3.053,0.284,0.166,36.972,-25.946,5.068,5.215,173.96,0
42.929,13.865,2.0,0.282,0.156,32.814,-22.721,-10.038,2.619,193.818,0
56.527,21.077,3.132,0.18,0.09,-1.271,25.933,-10.977,5.611,212.0,0
26.839,12.854,2.856,0.472,0.254,-24.719,-13.456,3.0,27.843,178.049,1
34.834,17.876,2.632,0.354,0.0,21.743,37.502,17.903,0.366,178.867,0
30.957,17.147,2.634,0.386,0.197,-9.0,-18.726,9.085,20.982,167.066,0
12.851,11.086,2.407,0.472,0.245,-14.0,5.071,-11.942,78.621,199.949,1
37.967,15.071,2.0,0.312,0.157,-7.831,30.878,-9.919,3.942,174.537,0
21.744,12.931,2.489,0.482,0.251,-13.147,-12.827,8.819,28.849,179.0,0
38.823,21.811,2.906,0.279,0.162,36.054,-19.934,11.898,6.924,175.816,0
60.737,18.869,3.096,0.276,0.142,-61.961,-42.0,16.732,10.895,185.639,0
22.079,12.872,2.453,0.445,0.238,17.0,-16.903,-7.611,17.734,196.746,0
40.837,20.827,3.036,0.221,0.12,-18.115,24.962,20.9,2.908,175.134,0
18.0,11.819,2.099,0.511,0.265,16.0,12.867,-10.067,19.903,124.878,0
90.941,24.843,3.18,0.223,0.12,-57.89,-82.722,-11.0,36.743,184.543,1
13.081,10.44,2.16,0.705,0.378,-18.938,-11.958,-7.867,43.0,192.053,1
23.904,13.917,2.646,0.443,0.0,-18.964,10.997,-10.051,18.236,136.859,0
20.946,9.724,2.099,0.723,0.376,24.819,15.923,6.0,22.929,208.876,1
26.543,15.746,2.634,0.424,0.214,-5.0,-15.726,11.877,39.859,199.448,0
40.083,18.014,2.919,0.265,0.151,-14.356,-31.0,-8.944,13.902,160.871,0
48.058,39.936,3.631,0.177,0.096,-24.011,-23.938,-27.988,0.0,155.849,0
12.624,11.564,2.0,0.722,0.408,-13.0,-6.823,-11.903,60.469,238.849,0
80.084,21.865,3.009,0.0,0.128,28.872,72.073,-10.964,1.964,208.908,0
28.668,26.848,2.722,0.282,0.141,-17.935,-20.421,22.813,3.912,175.819,0
36.982,16.0,2.638,0.337,0.18,-15.947,32.928,-16.811,18.069,241.072,0
89.838,65.048,3.0,0.122,0.068,-97.766,69.812,-47.86,4.841,184.079,0
26.722,11.353,2.634,0.462,0.238,5.824,-6.856,-9.0,82.906,208.839,1
43.835,34.971,3.32,0.0,0.078,-1.823,-25.711,-13.947,0.972,168.827,0
81.096,44.536,3.116,0.126,0.068,-105.3,-71.0,-45.024,28.939,182.844,1
25.715,13.941,2.498,0.434,0.238,-42.859,-12.547,-7.834,27.965,156.0,0
17.0,10.051,2.372,0.719,0.438,2.933,12.646,5.958,49.851,155.854,0
46.811,20.89,2.957,0.267,0.15,-0.971,36.522,-8.746,1.038,155.0,0
26.743,9.934,2.566,0.438,0.237,-18.122,-13.071,-10.736,17.637,155.0,0
38.741,19.0,2.761,0.265,0.134,-23.723,-14.621,-8.521,24.817,201.039,0
61.851,25.0,3.203,0.179,0.094,-62.874,-23.826,-21.89,0.979,281.011,0
24.711,15.846,2.638,0.374,0.0,-11.854,18.219,-12.052,16.947,202.079,0
61.936,22.282,2.958,0.254,0.13,-49.0,54.96,-14.965,3.967,230.053,0
36.838,12.476,2.827,0.296,0.164,-3.812,-31.624,5.967,13.898,179.813,0
34.0,17.087,2.943,0.297,0.166,-22.928,-16.683,-12.965,8.892,151.939,0
35.081,19.818,2.527,0.0,0.214,-8.252,30.068,-10.824,6.624,181.049,0
18.816,15.719,2.0,0.533,0.276,-23.936,-8.902,-13.744,26.478,175.973,0
28.937,15.0,2.56,0.434,0.233,-6.719,-16.986,-11.977,13.16,193.835,0
17.168,7.092,2.207,0.832,0.448,1.737,-4.342,-4.812,42.726,183.0,0
62.865,28.948,3.095,0.29,0.144,38.716,47.856,-20.0,2.738,291.953,0
37.874,15.843,3.002,0.261,0.146,-20.939,21.32,11.428,1.0,183.927,0
54.918,21.942,2.891,0.284,0.146,-1.638,-22.099,-10.078,3.841,189.0,0
32.547,17.766,2.856,0.289,0.154,-19.921,-24.813,-10.0,14.987,190.971,0
34.611,16.738,2.976,0.265,0.165,-3.86,-17.067,-11.202,16.894,209.0,0
30.859,19.569,2.867,0.0,0.193,-1.331,-16.503,-11.977,15.829,119.974,0
24.0,11.918,2.55,0.431,0.253,14.972,-16.742,-11.977,36.05,194.824,0
20.11,7.128,2.141,0.764,0.0,-14.933,7.057,-4.037,5.634,201.622,0
17.928,10.818,2.183,0.0,0.438,15.827,-6.928,-5.851,82.844,194.073,0
23.586,12.792,2.435,0.532,0.266,-16.822,-12.746,-4.734,3.0,195.955,0
27.719,14.926,2.629,0.422,0.231,21.986,18.842,-12.074,32.874,132.66,0
12.0,11.937,2.284,0.628,0.342,15.0,-4.931,-6.918,37.814,196.858,0
56.541,24.0,3.061,0.204,0.114,-65.882,32.622,-10.99,4.921,272.914,0
49.871,17.853,2.858,0.294,0.0,-0.906,-22.822,-7.69,2.607,218.071,0
20.22,6.941,2.426,0.844,0.479,20.868,12.065,-5.928,8.894,140.932,0
42.711,15.844,2.922,0.267,0.145,-6.923,-16.711,11.832,5.87,155.112,0
23.671,10.0,2.624,0.494,0.274,-8.844,-11.823,9.66,14.935,111.7,0
59.851,22.0,3.026,0.229,0.121,-19.092,-32.476,-12.611,7.882,234.842,0
32.342,16.931,2.966,0.361,0.184,32.192,25.527,-13.0,78.837,155.844,1
12.958,11.564,2.154,0.811,0.487,-0.971,8.724,-11.977,14.0,194.634,0
61.087,22.828,3.027,0.191,0.106,-27.766,-37.0,14.863,8.894,179.904,0
126.867,68.542,3.651,0.158,0.076,-28.53,-103.621,-29.74,4.092,155.977,1
52.851,15.076,2.914,0.297,0.157,-2.933,-26.8,-11.058,16.847,199.741,0
54.0,25.874,3.134,0.23,0.115,-31.8,-35.967,19.932,13.811,263.721,1
15.914,11.941,2.077,0.676,0.346,14.865,-3.941,10.988,56.852,193.0,0
102.973,47.048,3.466,0.148,0.07,-108.719,-59.923,45.048,2.237,286.0,1
18.864,11.056,2.16,0.601,0.355,-1.578,9.0,-8.742,31.053,150.971,0
41.099,20.846,2.824,0.263,0.143,-22.235,-20.639,18.924,3.958,217.0,0
26.586,12.977,2.513,0.569,0.283,2.966,-11.037,-10.934,45.0,194.873,1
18.941,7.086,2.214,0.726,0.0,0.308,-9.095,5.812,15.7,180.895,0
27.912,17.829,2.749,0.344,0.196,7.856,-24.826,-10.848,1.366,158.0,0
101.711,62.376,4.081,0.09,0.058,-75.766,94.053,36.0,1.737,286.081,0
70.906,31.856,3.6,0.172,0.086,61.719,69.906,-18.826,1.879,233.879,0
35.837,14.932,2.0,0.384,0.222,43.723,27.015,-6.843,0.76,182.934,0
17.087,10.0,2.284,0.604,0.315,1.575,-6.115,-4.988,24.726,133.714,0
39.891,12.738,2.664,0.479,0.242,-5.726,-35.856,-6.824,81.058,189.0,1
96.0,20.842,2.904,0.326,0.164,-35.766,-48.86,-11.374,33.917,293.07,1
