sepal length (cm),sepal width (cm),petal length (cm),petal width (cm),target
5.054850628858418,3.0984613395472755,4.766154480033935,0.3068861562634838,1
5.125518306578565,3.1552387412898213,1.422958459039251,0.33455437109897046,0
5.023858975397959,3.156632341605225,4.836944754334687,1.7601710082133073,1
6.225241970962617,3.0851448473257514,4.740745954531895,1.7538897676823808,2
6.3310711403670155,3.026585476741692,4.752147894881989,1.8284778072066747,2
5.062004718212078,3.100668546220059,4.6898973989732,1.8264350308600759,1
6.4480072310654215,2.980425077554176,4.852008351788024,1.7966093184006204,1
6.287762454664638,3.060532232647644,4.8679478550682065,1.7413177284281782,1
6.497123864239706,3.1038225175022918,4.916726567137663,1.747233727186837,2
6.17874731683671,3.104829563920841,4.845905551622578,1.8677864869524747,1
5.070477232164621,3.1269290685420748,1.5010459221889678,1.6858383957103822,2
6.369982427112639,3.01658780453007,4.782040798617902,1.7012444181855555,1
6.3860531240659,3.1083532651856767,4.955354755803199,1.755665407569101,1
6.580837892475686,3.1927774960958897,4.573927906978486,1.813801398718835,1
5.051409917262919,3.0069856078997472,4.59020017551985,1.8481303255388197,1
6.454186617918301,3.087069414569281,4.926469810573043,1.8428443709591893,1
5.0609119955964745,2.989644460229801,4.640085529784673,1.7503758458164698,1
5.127943211998367,3.09672185866234,1.414946306445389,1.801046408873093,1
5.21997146769948,3.0860143838772918,1.5407237968543626,1.7744372697055328,0
5.246281556051212,3.1432525645525105,1.4474183751622345,0.334489360289176,0
6.338489258789755,3.0418783121232567,4.542960437308562,1.8503786030209297,1
6.413188503140031,3.1899947344618482,4.862207766099067,1.947739930265893,2
6.614664845422852,3.0935349677334867,4.877584850479069,1.7766807680914682,2
4.956723815799255,3.118573437741102,4.79911529627627,1.8075195967093962,1
6.288515462857767,3.1338079581328353,4.765632508587085,1.7938241629996086,2
6.435106638726569,3.087104655659748,4.828832165438765,1.7989589362253853,2
6.31393465498217,3.1216872658124237,4.881259340641967,1.774235620573769,2
5.085565493129887,3.1026390821295733,4.821988101174411,1.8074704803972075,0
6.329512590167832,3.0657079252003943,4.593737909598043,1.7454148534546678,1
6.396634733083895,3.1168161426145518,4.785022757092104,1.8673579221558925,1
