,min,max,mean,stddev
sanity.data_mismatch.score,0.0,0.0,0.0,0.0
sanity.common_rows_proportion.score,0.0,0.0,0.0,0.0
sanity.nearest_syn_neighbor_distance.mean,0.01574971079359542,0.034660063686559946,0.023735113585988947,0.009368611595592654
sanity.close_values_probability.score,0.945,0.9875,0.9695,0.017624556732014594
sanity.distant_values_probability.score,0.005,0.0075,0.006999999999999999,0.0011180339887498945
stats.jensenshannon_dist.marginal,0.013827820014639761,0.015834630047708163,0.014984196762265794,0.0007411028800716494
stats.chi_squared_test.marginal,0.4832118814519046,0.6852439565385268,0.5668051288326915,0.08687898769363063
stats.inv_kl_divergence.marginal,0.6646976724716553,0.7502537222318478,0.7084855289357226,0.038342828873155065
stats.ks_test.marginal,0.8298597992916176,0.8442063492063493,0.8376909452702852,0.006760291745342242
stats.max_mean_discrepancy.joint,0.006632181918800395,0.0069592267915296315,0.006783891334253518,0.0001463472414477298
stats.wasserstein_dist.joint,0.8908677447295397,1.006397053852623,0.9452018574763595,0.050835353899921186
stats.alpha_precision.delta_precision_alpha_OC,0.90853787080259,0.9628764130331529,0.9409960444734397,0.02165204408580737
stats.alpha_precision.delta_coverage_beta_OC,0.3735537190082644,0.5044077134986227,0.4355805895778901,0.053130974630017896
stats.alpha_precision.authenticity_OC,0.5041322314049587,0.645021645021645,0.5543995275158435,0.05707674782959575
stats.alpha_precision.delta_precision_alpha_naive,0.571349862258953,0.6233766233766234,0.6027151646524412,0.02324294041504817
stats.alpha_precision.delta_coverage_beta_naive,0.4606060606060607,0.5552669552669551,0.5075276928914086,0.034751752787701914
stats.alpha_precision.authenticity_naive,0.4297520661157025,0.5281385281385281,0.47918952469170817,0.04552336851295463
stats.prdc.precision,0.9834710743801653,1.0,0.9889905646380438,0.006910249927903021
stats.prdc.recall,0.9175,0.9775,0.9480000000000001,0.026004807247891715
stats.prdc.density,0.9385281385281385,1.024888888888889,0.9733070295766606,0.037506407890516354
stats.prdc.coverage,0.6275,0.7225,0.6825,0.035133673306388016
performance.linear_model.gt,0.6390880681818182,0.6390880681818182,0.6390880681818182,0.0
performance.linear_model.syn_id,0.49371466619318183,0.5272111150568182,0.5145253728693182,0.012453249211496206
performance.linear_model.syn_ood,0.49432670454545447,0.528153409090909,0.5150585227272726,0.012511676912981955
performance.mlp.gt,0.4993807705965909,0.4993807705965909,0.4993807705965909,0.0
performance.mlp.syn_id,0.5000887784090909,0.5470481178977272,0.5125696910511364,0.019614419051325698
performance.mlp.syn_ood,0.4838352272727272,0.5442116477272727,0.5036008522727273,0.023564540337927455
performance.xgb.gt,0.6889715909090908,0.6889715909090908,0.6889715909090908,0.0
performance.xgb.syn_id,0.47395916193181814,0.5177235440340909,0.493198046875,0.017495982437244404
performance.xgb.syn_ood,0.4735255681818182,0.5180511363636364,0.49279886363636366,0.01784566069288555
performance.feat_rank_distance.corr,-0.09862291150290803,0.11171299561087564,0.014819801045234584,0.09233999134998715
performance.feat_rank_distance.pvalue,2.1901410539767073e-07,0.9669604837126837,0.2021319152708021,0.4279705329357614
detection.detection_xgb.mean,0.9203908418131361,0.9593941326530612,0.9365005360053364,0.014703615155747632
detection.detection_mlp.mean,0.49749999999999994,0.49874999999999997,0.49849999999999994,0.0005590169943749604
detection.detection_gmm.mean,0.46788043478260877,0.5149444444444444,0.49656497584541065,0.017291659367989185
detection.detection_linear.mean,0.6470695153061224,0.6976690051020407,0.6633169301069178,0.021775593769192157
privacy.delta-presence.score,6.69565217100189,14.999999850000002,10.730797038965507,4.046607410796358
privacy.k-anonymization.gt,1.0,1.0,1.0,0.0
privacy.k-anonymization.syn,1.00000001,2.00000001,1.20000001,0.44721359549995804
privacy.k-map.score,1.0,2.0,1.2,0.4472135954999579
privacy.distinct l-diversity.gt,1.0,1.0,1.0,0.0
privacy.distinct l-diversity.syn,1.00000001,2.00000001,1.20000001,0.44721359549995804
privacy.identifiability_score.,0.2625,0.295,0.2825,0.01211919964354081
privacy.identifiability_score._privacy.identifiability_score.OC,0.2675,0.3375,0.3055,0.02564176280991617
