duration,age,purpose,property_magnitude,foreign_worker,existing_credits,residence_since,own_telephone,other_payment_plans,checking_status,housing,employment,job,target,personal_status,credit_history,num_dependents,savings_status,other_parties,installment_commitment,credit_amount
12,49,3,1,1,1,4,1,1,1,1,0,3,1,1,3,1,4,2,1,1262
7,36,6,2,1,1,4,0,1,3,0,0,1,1,3,2,1,4,2,3,846
36,57,4,2,1,1,2,1,1,2,0,0,0,0,3,3,1,1,2,4,14318
20,44,4,3,1,2,4,1,1,3,1,1,1,1,1,1,1,4,2,2,3485
42,65,7,0,1,2,4,0,1,1,1,4,2,1,3,1,1,1,0,4,3394
12,35,8,3,1,1,3,0,1,2,1,3,0,1,3,3,1,1,2,4,2573
24,33,6,0,1,1,2,0,1,1,1,4,1,0,3,3,1,2,2,4,2528
24,25,3,1,1,1,4,1,1,1,1,1,1,0,0,3,1,1,2,2,2090
30,33,6,0,1,1,2,1,1,3,1,0,0,1,3,3,1,1,2,1,7067
18,26,3,1,1,1,2,0,1,1,1,2,1,1,3,3,1,2,2,2,1924
12,35,8,3,1,1,3,0,1,3,1,2,3,1,3,0,2,2,2,24,1592
12,22,7,1,1,1,4,0,1,3,1,1,1,2,0,0,1,4,2,24,930
36,35,6,1,1,2,4,1,1,1,1,3,1,1,3,1,1,1,2,4,8521
24,37,3,1,1,2,2,0,1,0,1,2,3,1,3,1,1,1,2,4,2562
24,42,4,0,1,2,4,0,1,3,1,2,2,0,3,3,2,1,2,24,1275
12,53,3,3,1,1,4,0,1,3,1,0,3,1,1,3,1,4,2,2,3059
24,26,9,0,1,1,4,0,1,3,1,2,1,1,0,3,1,1,2,2,2355
24,36,9,2,1,2,2,1,1,3,1,2,1,1,2,1,1,1,2,4,2384
30,26,6,0,1,1,3,0,1,0,1,1,1,1,0,3,1,1,2,4,2389
24,23,6,6,1,1,3,1,1,2,1,3,1,0,3,3,1,3,2,3,2462
24,37,4,0,1,1,2,1,1,3,1,1,1,1,0,3,1,3,2,4,3873
18,24,6,3,1,1,2,0,1,1,1,2,1,1,2,3,1,1,2,1,2425
15,40,2,0,1,1,4,1,1,0,2,0,0,0,0,3,1,1,2,3,2429
48,25,0,3,1,1,2,1,1,1,1,2,1,1,3,3,1,1,2,2,15791
24,60,4,0,1,2,4,0,1,3,1,0,3,1,3,1,1,1,2,4,11980
18,26,6,3,1,1,1,0,1,3,1,1,1,1,0,3,1,1,2,3,1345
30,22,3,1,1,1,1,0,1,2,2,2,1,0,0,3,1,1,2,2,3831
12,33,6,1,1,1,3,0,0,2,1,3,3,0,3,3,2,4,2,4,797
36,24,9,0,1,2,4,1,1,1,1,3,1,1,3,1,1,1,2,3,9960
60,36,0,2,1,1,4,0,1,1,2,0,1,1,3,3,1,1,2,4,7239
36,37,3,1,1,1,3,0,1,2,1,3,1,1,3,3,1,1,2,3,5713
12,24,9,1,1,1,4,0,1,1,2,3,3,1,0,3,1,2,2,3,2138
9,27,2,0,1,2,3,0,1,1,1,0,0,1,3,2,1,0,2,3,2302
12,34,4,1,0,2,2,0,1,3,1,2,1,1,3,1,1,1,2,2,2697
18,25,3,0,0,1,2,0,1,1,1,2,1,0,1,3,1,1,1,4,2479
12,20,6,3,0,1,2,1,1,1,1,2,1,0,3,3,2,1,2,2,1076
12,27,4,2,1,2,3,0,1,2,2,1,2,0,0,3,1,2,2,2,1922
48,46,0,0,1,2,3,0,1,3,1,2,1,1,3,2,2,4,2,4,4433
24,28,4,0,1,2,4,0,1,1,1,5,2,0,0,3,1,1,2,4,1963
18,31,3,1,1,1,1,0,1,2,1,4,1,0,3,3,1,1,0,4,1980
36,26,6,0,1,2,2,1,1,3,1,2,0,0,3,2,1,1,2,4,10974
12,57,3,0,1,2,4,0,0,1,0,0,3,1,3,2,1,1,2,4,1132
12,51,4,2,1,2,3,1,1,3,1,0,1,1,3,1,1,2,2,4,986
27,23,6,0,1,2,2,1,1,2,1,1,1,1,2,4,1,2,2,3,2636
18,22,3,1,1,1,4,0,1,1,2,1,1,0,0,3,1,1,2,4,905
12,20,6,3,1,1,2,1,1,1,2,2,3,0,3,3,2,1,2,2,1076
9,29,4,2,1,1,3,0,1,2,1,3,1,0,0,3,1,2,2,2,1190
15,46,6,0,1,2,4,1,1,3,1,0,1,1,3,3,1,1,2,4,2241
15,33,9,0,1,1,2,0,1,3,1,3,1,1,0,3,1,1,2,2,3029
10,23,6,3,1,1,4,0,2,2,1,2,3,0,0,3,1,1,1,4,907
18,26,6,3,1,1,3,0,0,1,1,2,1,0,2,3,1,1,2,1,1453
30,22,3,1,1,1,4,0,1,2,2,1,1,1,3,3,1,1,2,1,4845
12,33,6,3,1,1,2,0,1,2,1,3,3,1,0,3,1,1,2,4,665
36,24,9,0,1,2,2,0,1,1,1,2,1,0,3,1,1,1,2,3,9624
60,36,0,2,1,2,4,1,1,3,1,4,0,1,0,1,1,1,2,3,14661
12,23,6,3,1,1,1,0,1,2,1,2,3,1,0,1,1,1,2,1,3573
30,36,6,0,1,1,3,1,1,3,1,2,1,1,0,2,1,2,2,4,7721
36,31,6,0,1,1,2,0,1,0,1,3,1,1,3,2,1,1,2,2,7946
12,26,6,3,1,1,2,0,1,1,1,0,1,1,3,3,1,1,0,4,11980
12,38,8,1,1,2,4,0,1,3,1,2,3,0,3,2,2,3,2,4,1277
9,32,4,2,1,2,4,0,1,3,1,1,1,0,3,3,1,1,2,3,640
15,31,6,0,1,2,2,0,1,3,1,2,1,1,3,3,1,1,2,2,1265
15,24,3,1,1,2,4,0,1,2,2,1,1,0,0,1,1,1,2,1,4010
24,43,9,0,1,1,2,1,1,3,1,3,3,1,3,3,1,4,2,3,3366
12,23,6,3,1,1,1,0,1,2,1,2,3,1,0,1,1,1,2,1,3573
9,32,4,2,1,1,4,0,1,3,2,0,0,0,0,3,1,3,2,2,1632
15,35,3,0,1,2,2,1,1,1,1,2,3,1,3,1,1,1,2,4,3231
8,44,6,2,1,2,4,1,1,3,1,0,1,1,3,1,1,4,2,1,2996
42,27,2,2,1,2,4,0,1,1,2,2,3,0,3,0,1,1,0,4,4778
15,59,4,2,1,1,4,1,0,3,1,0,3,1,1,3,1,4,2,1,5048
12,38,4,2,1,1,3,0,0,1,1,2,1,1,3,3,2,1,2,2,1107
12,23,4,3,1,1,2,0,1,1,2,3,3,1,2,3,1,2,2,2,2218
12,30,9,0,1,1,3,0,1,1,1,2,3,0,3,3,1,1,2,4,2106
24,28,4,4,1,1,4,1,1,2,2,0,2,1,3,3,1,1,2,4,1017
18,31,0,0,1,1,2,0,1,1,1,2,1,1,3,3,1,2,2,4,2226
18,26,6,3,1,1,1,0,1,3,1,1,1,1,0,3,1,1,2,3,1453
30,22,3,1,1,1,1,0,1,2,2,2,1,0,0,3,1,1,2,2,3832
12,33,6,1,1,1,3,0,0,4,1,0,3,0,3,3,2,4,2,4,797
36,24,9,0,1,2,4,1,1,1,1,3,1,1,3,1,1,1,2,3,9629
60,36,0,2,1,1,4,0,1,1,2,0,1,0,0,3,1,1,2,4,7297
9,20,3,3,1,1,4,0,1,2,2,2,1,0,0,3,1,1,2,1,1313
36,47,9,0,1,1,4,0,1,1,1,3,1,1,3,3,2,1,2,2,8335
42,36,3,2,1,2,4,1,1,3,1,2,1,1,0,1,1,2,2,2,4049
15,36,1,2,1,2,4,1,1,3,1,2,1,1,3,3,1,3,2,4,1264
12,23,6,1,1,1,4,0,1,1,1,2,1,1,0,3,1,1,2,3,850
6,28,6,1,1,2,1,1,1,1,2,2,1,0,3,4,1,1,2,1,1382
9,66,6,3,1,1,3,0,1,3,1,2,1,1,3,3,2,3,2,4,790
36,23,0,1,1,2,2,0,1,2,1,2,1,1,0,4,1,4,2,3,6839
9,40,6,0,1,1,2,1,1,3,1,4,2,1,3,3,1,4,2,4,1058
12,27,6,2,1,1,2,0,1,3,1,2,1,1,0,3,1,1,2,1,2707
12,20,6,3,0,1,2,1,1,1,2,2,3,0,0,1,1,1,2,1,1076
24,27,5,0,1,2,3,1,1,2,0,4,1,1,0,1,1,0,2,4,2707
48,42,4,2,1,2,4,0,0,1,0,0,0,1,3,1,2,1,2,2,6568
30,28,0,0,1,2,2,1,1,1,1,2,1,0,3,4,1,1,2,2,3835
6,28,4,0,1,2,2,0,1,3,1,3,1,1,0,1,1,1,2,2,1343
12,35,4,0,1,2,3,1,1,1,1,1,3,0,3,1,1,1,0,4,1525
12,38,3,2,1,1,4,1,1,1,1,2,3,0,3,2,1,1,2,2,1107
12,23,4,3,1,1,4,0,1,0,1,2,1,0,0,3,1,1,1,3,2476
24,44,6,0,1,2,4,1,1,3,1,0,1,1,3,1,1,4,2,4,1829
48,27,3,2,1,1,3,0,1,2,1,3,1,0,3,0,1,2,2,2,2741
