,min,max,mean,stddev
sanity.data_mismatch.score,0.0,0.0,0.0,0.0
sanity.common_rows_proportion.score,0.0,0.0,0.0,0.0
sanity.nearest_syn_neighbor_distance.mean,0.03626541230753586,0.06561947385379523,0.04622049569639163,0.011777825756015197
sanity.close_values_probability.score,0.948,0.976,0.9648,0.010825894882179497
sanity.distant_values_probability.score,0.002,0.006,0.004000000000000001,0.002
stats.jensenshannon_dist.marginal,0.005846089020584815,0.008023886842285246,0.006963300723649141,0.0009592820973577796
stats.chi_squared_test.marginal,0.06371819690239225,0.28885231966512315,0.1603378207640404,0.09403306920606874
stats.inv_kl_divergence.marginal,0.7756250109737041,0.9054927987220652,0.8586781915497186,0.05514033181593858
stats.ks_test.marginal,0.9086359447004608,0.9281879382889201,0.91712428054709,0.007789110114889853
stats.max_mean_discrepancy.joint,0.006275713783988981,0.009142857123604112,0.007453490940659545,0.001238871579570325
stats.wasserstein_dist.joint,2.2135288995489324,3.1218321655875276,2.614855647663466,0.4017654402210175
stats.alpha_precision.delta_precision_alpha_OC,0.6399999999999999,0.8283477011494254,0.7390430639943185,0.06844343022333965
stats.alpha_precision.delta_coverage_beta_OC,0.3971014492753624,0.44666666666666677,0.42791500490356327,0.020246393783947447
stats.alpha_precision.authenticity_OC,0.43478260869565216,0.50625,0.4697756619810395,0.03065231985480243
stats.alpha_precision.delta_precision_alpha_naive,0.8969622331691297,0.9466424682395644,0.9194457029004294,0.02318085761097347
stats.alpha_precision.delta_coverage_beta_naive,0.5066666666666667,0.6353623188405797,0.5643163615560642,0.05051989410969294
stats.alpha_precision.authenticity_naive,0.2956521739130435,0.44285714285714284,0.3785170807453416,0.05739948629279892
stats.prdc.precision,0.991304347826087,1.0,0.9973913043478262,0.0038888138739126554
stats.prdc.recall,0.952,0.988,0.976,0.01449137674618945
stats.prdc.density,1.0791304347826087,1.1557142857142857,1.1080753514220334,0.032614006296947745
stats.prdc.coverage,0.776,0.92,0.852,0.0703846574190711
performance.linear_model.gt,0.9875653606553435,0.9875653606553435,0.9875653606553435,0.0
performance.linear_model.syn_id,0.9829789105722284,0.987580400873537,0.9857909835211368,0.0018870069523339765
performance.linear_model.syn_ood,0.9829540066382171,0.9872303542931725,0.9854146700666225,0.0018733166748213126
performance.mlp.gt,0.6798,0.6798,0.6798,0.0
performance.mlp.syn_id,0.5,0.9687162947937796,0.6804347802569304,0.24738477721869398
performance.mlp.syn_ood,0.5,0.96996996996997,0.6766194766194766,0.24267974500575523
performance.xgb.gt,0.9914218123046646,0.9914218123046646,0.9914218123046646,0.0
performance.xgb.syn_id,0.9799861142383669,0.9926317804111996,0.9869873385081345,0.0054297792749266275
performance.xgb.syn_ood,0.9793778255577916,0.9928018972161586,0.9868101159612195,0.005850417397539326
performance.feat_rank_distance.corr,0.3138324889051607,0.3970900455239155,0.35115255479380714,0.03178034823878019
performance.feat_rank_distance.pvalue,4.854202451044552e-09,3.744347384125021e-06,1.0539581111862225e-06,1.5705956318154865e-06
detection.detection_xgb.mean,0.4971304347826087,0.6736428571428572,0.578088611474338,0.06420056301597563
detection.detection_mlp.mean,0.4779565217391305,0.5053684210526316,0.4918566811049363,0.011628210646204765
detection.detection_gmm.mean,0.471,0.5241956521739131,0.5020681064073227,0.02130178544507122
detection.detection_linear.mean,0.5262105263157895,0.6643571428571429,0.5975412512258907,0.05248373119978706
privacy.delta-presence.score,3.99999999,7.99999996,6.799999946000002,1.7888543590801356
privacy.k-anonymization.gt,1.0,1.0,1.0,0.0
privacy.k-anonymization.syn,1.00000001,3.00000001,1.4000000099999999,0.8944271909999159
privacy.k-map.score,1.0,2.0,1.2,0.4472135954999579
privacy.distinct l-diversity.gt,1.0,1.0,1.0,0.0
privacy.distinct l-diversity.syn,1.00000001,3.00000001,1.4000000099999999,0.8944271909999159
privacy.identifiability_score.,0.298,0.462,0.3796,0.07339482270569227
privacy.identifiability_score._privacy.identifiability_score.OC,0.234,0.338,0.28400000000000003,0.04929503017546496
