,min,max,mean,stddev
sanity.data_mismatch.score,0.0,0.0,0.0,0.0
sanity.common_rows_proportion.score,0.0,0.0,0.0,0.0
sanity.nearest_syn_neighbor_distance.mean,0.015043513076983749,0.020108098214753588,0.018211377442763514,0.0020957005572461345
sanity.close_values_probability.score,0.978,0.986,0.982,0.0031622776601683824
sanity.distant_values_probability.score,0.002,0.004,0.0032,0.0010954451150103322
stats.jensenshannon_dist.marginal,0.008314627697690818,0.009072249944394999,0.008680659982727688,0.00028150428343246345
stats.chi_squared_test.marginal,0.706084738773408,0.99072981772148,0.8190855279922069,0.10795370535319154
stats.inv_kl_divergence.marginal,0.9121774471037613,0.9410256931369856,0.9267367984380224,0.010365540969782563
stats.ks_test.marginal,0.9265714285714285,0.9334285714285714,0.9306571428571428,0.0027619868624907556
stats.max_mean_discrepancy.joint,0.003999981879536071,0.0039999999911876595,0.003999990756164121,7.0533382156866074e-09
stats.wasserstein_dist.joint,0.06667818208776455,0.07720456814245752,0.07263084040139894,0.004048809694641533
stats.alpha_precision.delta_precision_alpha_OC,0.9353333333333333,0.9808873563218391,0.9577186206896553,0.01900490327591503
stats.alpha_precision.delta_coverage_beta_OC,0.5749333333333333,0.6158666666666666,0.60016,0.016871646168778075
stats.alpha_precision.authenticity_OC,0.396,0.452,0.43,0.021817424229271427
stats.alpha_precision.delta_precision_alpha_naive,0.7959999999999999,0.8279310344827586,0.810279540229885,0.012344973735730265
stats.alpha_precision.delta_coverage_beta_naive,0.7122666666666666,0.7988000000000001,0.7643466666666667,0.033988180952272906
stats.alpha_precision.authenticity_naive,0.248,0.284,0.2612,0.01480540441865739
stats.prdc.precision,0.994,1.0,0.9968,0.00268328157299975
stats.prdc.recall,0.994,0.998,0.9952,0.0017888543819998333
stats.prdc.density,1.0448000000000002,1.0796,1.06888,0.01456406536651071
stats.prdc.coverage,0.988,1.0,0.9948,0.005403702434442523
performance.linear_model.gt,0.03678920929206728,0.03678920929206728,0.03678920929206728,0.0
performance.linear_model.syn_id,0.025376880556386407,0.07779728228568086,0.05640831281599061,0.022338767562840544
performance.linear_model.syn_ood,0.018267806548430698,0.0731075984485964,0.05092575547704899,0.02335764357573271
performance.mlp.gt,-7.977301040601837,-7.977301040601837,-7.977301040601837,0.0
performance.mlp.syn_id,-10.978232243206609,-5.173427835395269,-7.609707972237025,2.3901344423332045
performance.mlp.syn_ood,-22.526665578920333,-3.986506649719247,-10.496385893845076,7.884519174190608
performance.xgb.gt,-0.06938796554501196,-0.06938796554501196,-0.06938796554501196,0.0
performance.xgb.syn_id,0.37700376736238245,0.4903225886358892,0.40848891052645814,0.04646102557006842
performance.xgb.syn_ood,0.3760435807644183,0.4897899204305819,0.4042828632516078,0.048068686156776924
performance.feat_rank_distance.corr,0.564102564102564,0.7435897435897434,0.6564102564102563,0.06435846357954425
performance.feat_rank_distance.pvalue,0.00014526497165386054,0.006677354602701825,0.002064811538769872,0.002630597597182528
detection.detection_xgb.mean,0.8427,0.8835000000000001,0.8596640000000001,0.015432111974710411
detection.detection_mlp.mean,0.499,0.5133300000000001,0.502468,0.006087566837415455
detection.detection_gmm.mean,0.48247999999999996,0.5,0.49326799999999993,0.006839376433564706
detection.detection_linear.mean,0.41898,0.4985399999999999,0.45898000000000005,0.03190891724894467
privacy.delta-presence.score,1.99999999,2.9999999700000006,2.6999999775000005,0.4472135857171608
privacy.k-anonymization.gt,1.0,1.0,1.0,0.0
privacy.k-anonymization.syn,1.00000001,1.00000001,1.00000001,0.0
privacy.k-map.score,1.0,1.0,1.0,0.0
privacy.distinct l-diversity.gt,1.0,1.0,1.0,0.0
privacy.distinct l-diversity.syn,1.00000001,1.00000001,1.00000001,0.0
privacy.identifiability_score.,0.686,0.712,0.7003999999999999,0.011696153213770733
privacy.identifiability_score._privacy.identifiability_score.OC,0.584,0.622,0.6072,0.014601369798755197
