Administrative_Duration,Administrative,PageValues,Informational,Revenue,ExitRates,ProductRelated_Duration,ProductRelated,OperatingSystems,SpecialDay,TrafficType,Browser,Month,VisitorType,Region,Weekend,BounceRates,Informational_Duration
0,0,31.159,0,1,0.022,772.817,23,2,0,2,2,0,2,5,0,0.008,0
0,0,67.754,0,1,0.017,806.3,13,2,0,2,2,1,2,3,0,0,0
0,0,67.751,0,1,0.017,806.3,13,2,0,2,2,8,2,1,0,0,0
0,0,0,0,0,0.04,932.667,24,2,0,2,2,1,2,1,0,0.078,0
0,0,0,0,0,0.017,739.333,25,2,0,2,2,1,2,9,0,0,0
0,0,9.812,1,0,0.05,2266.333,54,3,0,13,2,6,2,7,0,0.018,6
0,0,0,0,0,0.025,333.833,8,4,0,2,2,6,0,1,0,0,0
0,0,0,1,0,0.025,890.583,43,3,0,1,2,5,2,3,0,0.019,0
36,3,42.012,0,1,0.015,1567.617,62,2,0,10,2,7,2,1,0,0.003,0
0,0,0,0,0,0.067,115,3,2,0,4,4,6,2,7,1,0,0
0,0,0,0,1,0.032,1205.831,22,3,0,3,2,7,2,8,0,0.027,0
0,0,0,0,0,0.04,399.5,10,2,0,2,2,7,0,9,1,0,0
0,0,48.857,0,1,0.013,1363.45,32,2,0,10,2,7,2,1,0,0,0
0,0,0,0,0,0.04,935.667,24,2,0,2,2,1,2,1,0,0.078,0
0,0,54.359,0,1,0.005,321.541,16,3,0,2,2,9,2,3,1,0.005,0
62,1,0,0,0,0.021,1211.817,34,1,0,2,1,7,2,1,1,0.006,0
0,0,0,0,0,0.2,0,5,1,0,1,1,7,2,1,1,0.2,0
109,2,0,2,0,0.017,238.6,6,2,0,5,2,6,0,9,0,0,52.8
29.8,2,0,2,0,0.014,273.839,13,2,0,2,2,7,2,3,0,0,8.8
29,2,0,0,0,0.044,1273.208,25,2,0,1,4,7,2,7,0,0.004,0
0,0,30.546,0,1,0.005,333.546,22,4,0,2,2,9,2,1,0,0,0
0,1,3.979,0,1,0.017,1265.9,22,2,0,2,2,3,2,3,0,0,0
0,0,54.359,0,1,0.005,323.807,13,2,0,2,2,1,0,1,0,0,0
0,1,3.782,0,1,0.042,297.25,80,2,0,3,2,1,2,1,0,0.015,0
0,0,0,0,0,0.017,935.167,24,2,0,1,2,5,2,2,0,0.008,0
0,0,0,0,0,0.2,0,1,1,0,1,1,1,2,8,0,0.2,0
0,0,0,0,0,0.01,421.833,18,3,0,6,2,6,2,2,0,0,0
0,0,0,0,0,0.4,0,5,3,0,1,2,1,2,3,1,0.4,0
0,0,0,0,0,0.023,2554.167,79,4,0.4,4,1,6,2,1,0,0.003,0
0,0,0,0,0,0.023,2554.967,79,4,0,2,1,7,2,1,0,0.003,0
0,1,3.979,0,1,0.017,1263.3,32,2,0,2,2,5,2,9,0,0,0
0,0,30.546,0,1,0.009,1085.9,18,3,0,2,2,7,2,1,0,0,0
0,0,0,0,0,0.04,934.667,24,2,0,3,2,1,2,3,0,0.008,0
0,0,0,0,0,0.04,389.5,10,2,0,2,2,7,0,1,1,0,0
0,0,0,0,0,0.038,659.333,17,3,0,13,2,8,2,2,0,0.024,0
0,0,67.752,0,1,0.02,608.333,17,2,0,10,2,7,2,3,0,0,0
0,0,0,0,0,0.1,44,2,2,0,1,2,6,2,1,0,0,0
0,0,0,0,0,0.02,39.5,6,2,0,3,2,6,2,3,0,0,0
0,0,0,0,0,0.025,81.75,6,3,0,2,2,7,0,1,0,0,0
0,0,0,0,0,0.02,1,1,2,0,1,4,6,2,9,0,0,0
0,1,3.796,0,0,0.027,1758.75,77,2,0,2,2,1,2,1,0,0.008,0
0,0,0,0,0,0.017,261.5,16,2,0,1,2,7,2,3,0,0,0
0,0,0,0,0,0.016,1051.275,30,2,0,2,2,7,2,7,1,0.006,0
0,0,0,0,0,0.04,932.667,24,2,0,2,2,1,2,1,0,0.078,0
0,0,54.359,0,1,0.005,323.803,11,2,0,2,2,1,0,1,1,0,0
0,0,31.255,0,1,0.02,1488.667,39,2,0,2,2,6,2,9,0,0.005,0
0,0,30.546,0,1,0.009,1889.333,29,2,0,2,2,7,0,3,0,0,0
0,0,48.859,0,0,0.022,936.25,2,2,0,2,2,7,0,1,0,0,0
0,0,0,0,0,0.04,398.5,10,3,0,13,2,7,2,2,0,0.02,0
0,0,7.882,0,0,0.05,687.272,30,2,0.4,2,2,6,2,1,0,0.033,0
0,0,31.255,0,1,0.02,1175.8,27,4,0,3,1,8,2,4,1,0.02,0
0,1,3.979,0,1,0.029,1265.5,22,2,0,2,2,5,2,1,0,0,0
0,0,0,0,0,0.04,935.167,24,2,0.4,2,2,6,2,1,0,0.008,0
