Administrative_Duration,Administrative,PageValues,Informational,Revenue,ExitRates,ProductRelated_Duration,ProductRelated,OperatingSystems,SpecialDay,TrafficType,Browser,Month,VisitorType,Region,Weekend,BounceRates,Informational_Duration
0,0,0,0,0,0.012,288.5,11,2,0,1,5,5,2,1,0,0,0
0,0,30.546,0,1,0.005,333.546,22,4,0,2,2,9,2,1,0,0,0
0,0,31.159,0,1,0.022,766.437,25,2,0,10,2,7,2,7,0,0.008,0
0,0,19.564,0,1,0.012,980.72,27,2,0,10,2,1,2,1,1,0,0
0,1,3.182,0,1,0.033,226.6,12,2,0,1,2,3,2,1,0,0.012,0
0,0,0,0,0,0.04,399.5,10,2,0,2,2,7,0,9,1,0,0
0,0,0,0,0,0.04,932.667,25,2,0.4,2,2,6,2,1,0,0.008,0
0,0,0,0,0,0.016,903.163,22,3,0,8,2,7,2,3,1,0.009,0
0,0,19.034,0,1,0.022,1035.817,28,2,0,2,2,7,2,3,0,0.006,0
0,1,3.979,0,1,0.029,1265.393,18,2,0,2,2,7,2,1,0,0.022,0
0,0,54.359,0,1,0.005,322.817,14,2,0,2,2,9,0,5,0,0,0
0,0,0,0,0,0.008,453.183,25,2,0,1,2,5,2,2,0,0,0
0,0,31.225,0,1,0.006,1008.417,29,2,0,2,4,1,0,1,0,0,0
0,1,3.979,0,1,0.029,1265.393,33,1,0,2,1,7,2,1,1,0.015,0
0,0,30.901,0,1,0.005,777.333,25,2,0,5,4,6,2,9,0,0,0
0,0,0,0,0,0.017,739.333,25,2,0,2,2,1,2,9,0,0,0
0,0,0,0,0,0.04,398.5,10,3,0,13,2,7,2,2,0,0.02,0
0,0,20.888,0,0,0.018,845.25,16,2,0,2,2,7,0,4,1,0,0
0,0,67.752,0,1,0.02,473.167,13,2,0,18,2,6,2,1,0,0,0
0,1,3.182,0,1,0.033,226.5,7,2,0,1,2,6,2,1,0,0.022,0
0,0,0,0,0,0.04,935.167,16,3,0,13,2,7,2,6,0,0.008,0
0,0,31.605,0,1,0.022,748.905,17,1,0,2,1,6,2,3,0,0.005,0
0,0,0,0,0,0.04,935.167,16,3,0,13,2,3,2,6,0,0.008,0
0,0,0,0,0,0.017,745.76,39,2,0,2,2,7,0,9,0,0.005,0
0,0,19.564,0,1,0.012,1408.30,27,2,0,1,2,3,2,1,0,0.006,0
0,0,0,0,0,0.017,417.133,25,2,0,3,2,6,2,7,0,0.008,0
0,0,0,0,0,0.017,583.3,26,2,0,1,2,5,2,1,0,0,0
0,0,0,0,0,0.08,55.333,5,1,0,3,1,6,2,1,0,0,0
0,0,0,0,0,0.2,0,1,1,0,3,1,7,2,1,0,0.2,0
0,0,0,0,0,0.2,0,1,3,0,13,2,7,2,1,1,0.2,0
0,0,0,0,0,0.013,980.883,29,3,0,2,3,5,2,3,0,0,0
0,0,0,0,0,0.2,0,1,2,0,3,2,6,2,7,0,0.2,0
0,0,0,0,0,0.04,398.5,10,3,0,1,2,5,2,1,0,0.02,0
0,0,0,0,0,0.022,766.988,29,1,0,3,1,6,2,1,0,0.007,0
0,0,0,0,0,0.026,636.5,9,3,0,3,2,5,2,8,0,0,0
0,0,0,0,0,0.1,51.5,4,2,0,1,2,1,2,4,0,0.05,0
0,0,0,0,0,0.026,126,6,3,0,3,2,5,2,9,0,0,27
0,0,0,0,0,0.08,183.667,5,3,0,13,2,6,2,3,0,0.04,0
0,1,3.979,0,1,0.019,1265.464,33,1,0,2,1,7,2,1,1,0.006,0
0,0,0,0,0,0.2,0,1,2,0,2,2,7,2,1,0,0.2,0
36.5,2,0,1,0,0.007,1644.125,33,2,0,2,2,1,2,1,0,0,17.5
0,0,0,0,0,0.016,258.75,6,3,0,2,2,7,2,3,0,0,0
443.992,13,2.792,3,1,0.013,6250.417,111,1,0,1,1,7,2,1,0,0.003,430.5
17.5,2,0,0,0,0.031,215.5,14,2,0.8,4,2,6,2,3,0,0.014,0
0,1,3.979,0,1,0.029,1265.5,22,2,0,2,2,5,2,1,0,0,0
0,1,3.182,0,1,0.033,226.5,7,2,0,1,2,6,2,1,0,0.022,0
0,0,0,0,0,0.1,44,2,3,0.6,3,2,6,2,1,0,0,0
0,1,3.979,0,1,0.029,1265.3,33,3,0,2,2,7,2,1,1,0.006,0
0,0,0,0,0,0.04,398.5,10,3,0,13,2,7,2,2,0,0.02,0
0,0,0,0,0,0.01,735.333,24,2,0,2,2,1,2,9,0,0,0
0,1,3.797,0,1,0.033,297.3,11,2,0,2,2,3,2,1,0,0.018,0
0,0,0,0,0,0.017,903.375,25,2,0,2,2,7,2,9,0,0,0
0,0,7.282,0,1,0.015,1561.9,31,3,0,10,2,5,2,1,0,0.006,0
0,1,3.979,0,1,0.029,1265.393,33,1,0,2,1,7,2,1,1,0.015,0
0,0,0,0,0,0.05,50,2,2,0.4,4,2,6,2,1,0,0,0
0,0,0,0,0,0.067,25,3,2,0,10,4,5,2,3,0,0,0
0,0,0,0,0,0.043,439,14,2,0.6,2,2,6,2,2,0,0.014,0
0,0,0,0,0,0.021,1624.25,12,2,0,2,4,7,0,1,0,0,0
0,1,0,1,0,0.025,296.5,10,2,0,8,5,1,2,7,0,0,10
0,0,30.538,0,1,0.008,428.143,13,2,0.6,2,2,6,0,9,0,0,0
0,0,54.359,0,1,0.005,321.96,11,2,0,3,2,6,2,1,0,0,0
0,0,0,0,0,0.04,932.667,24,2,0,2,2,1,2,1,0,0.078,0
0,0,0,0,0,0.04,735.333,24,2,0.4,2,2,6,2,1,0,0.008,0
0,0,0,0,0,0.04,399.5,10,3,0,13,2,7,2,2,0,0.02,0
0,1,3.182,0,1,0.033,297.367,11,2,0,1,2,3,2,1,0,0.018,0
0,0,48.869,0,1,0.009,311.25,7,1,0,2,1,1,0,4,1,0,0
0,0,0,0,0,0.017,745.76,39,2,0,2,2,7,2,7,0,0.005,0
0,1,3.959,0,1,0.03,518.25,8,2,0,2,2,7,0,5,1,0,0
0,0,0,0,0,0.04,932.667,24,2,0,2,2,1,2,1,0,0.078,0
0,0,31.359,0,0,0.009,1328.838,27,2,0,2,2,7,0,4,1,0,0
0,1,3.979,0,1,0.029,1265.393,18,2,0,2,2,7,2,1,0,0.022,0
0,1,3.979,0,1,0.029,1263.45,48,3,0,13,2,3,2,7,0,0.017,0
