,min,max,mean,stddev,median,iqr,rounds,errors,durations,direction
sanity.data_mismatch.score,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0,minimize
sanity.common_rows_proportion.score,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0,minimize
sanity.nearest_syn_neighbor_distance.mean,0.5172477537364965,0.5892016933725176,0.5553530439886145,0.027141920719231882,0.5492537969244015,0.044606099787987685,5,0,0.01,minimize
sanity.close_values_probability.score,0.01,0.062,0.029600000000000005,0.020645580640902304,0.016,0.032,5,0,0.01,maximize
sanity.distant_values_probability.score,0.038,0.102,0.06999999999999999,0.024657656011875903,0.074,0.044,5,0,0.01,minimize
stats.jensenshannon_dist.marginal,0.04623841638500981,0.04770710921869197,0.046832843817469424,0.0005304902736609143,0.04689568692174771,0.0006734259771394926,5,0,0.07,minimize
stats.chi_squared_test.marginal,0.296269761914429,0.42048837385537446,0.34479776829184583,0.048135966616139954,0.32803539282608335,0.07957715349066669,5,0,0.01,maximize
stats.inv_kl_divergence.marginal,0.33749286758740843,0.38511816866747595,0.3639648964805923,0.01582946306448214,0.36684864236398207,0.013663794307677612,5,0,0.01,maximize
stats.ks_test.marginal,0.5532941176470587,0.5667058823529412,0.5625411764705882,0.005142993352400691,0.5654117647058823,0.006117647058823561,5,0,0.01,maximize
stats.max_mean_discrepancy.joint,0.00399999999999626,0.00400429838552914,0.0040008596771031095,1.7193542130151084e-06,0.003999999999996726,5.238864897449957e-16,5,0,0.02,minimize
stats.wasserstein_dist.joint,1.305662258200336,1.3382676295362383,1.3180262551563708,0.01136620078483772,1.3163704711034476,0.011070249412280297,5,0,0.03,minimize
stats.prdc.precision,0.0,0.006,0.0032,0.002039607805437114,0.004,0.002,5,0,0.02,maximize
stats.prdc.recall,0.136,0.456,0.2852,0.13843467773646892,0.214,0.276,5,0,0.02,maximize
stats.prdc.density,0.0,0.0016,0.0007199999999999999,0.000530659966456864,0.0008,0.0004,5,0,0.02,maximize
stats.prdc.coverage,0.0,0.004,0.002,0.0012649110640673518,0.002,0.0,5,0,0.02,maximize
stats.alpha_precision.delta_precision_alpha_OC,0.06386666666666685,0.0869333333333332,0.07381333333333337,0.008303402247807049,0.06946666666666679,0.010399999999999965,5,0,0.07,maximize
stats.alpha_precision.delta_coverage_beta_OC,0.0002666666666666373,0.01413333333333322,0.005280000000000018,0.005074099810694373,0.0033333333333334103,0.006266666666666865,5,0,0.07,maximize
stats.alpha_precision.authenticity_OC,0.986,1.0,0.9955999999999999,0.005276362383309172,0.998,0.006000000000000005,5,0,0.07,maximize
stats.alpha_precision.delta_precision_alpha_naive,0.11173333333333324,0.12093333333333334,0.1168533333333333,0.004074506105039063,0.11893333333333322,0.008400000000000296,5,0,0.07,maximize
stats.alpha_precision.delta_coverage_beta_naive,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.07,maximize
stats.alpha_precision.authenticity_naive,1.0,1.0,1.0,0.0,1.0,0.0,5,0,0.07,maximize
performance.linear_model.gt,0.9860525603999098,0.9900797894693055,0.9882492632964943,0.0014906970641106031,0.9881486073311838,0.0023729563823968736,5,0,0.29,maximize
performance.linear_model.syn_id,0.5243073690660647,0.6670134706755176,0.5765592472181678,0.050565249069295555,0.5756608902776771,0.04848496542957659,5,0,0.29,maximize
performance.linear_model.syn_ood,0.5069111111111111,0.6532098765432098,0.5590533333333333,0.05241310855232365,0.5599382716049383,0.04960740740740732,5,0,0.29,maximize
performance.mlp.gt,0.5039585960216111,0.5923781646631914,0.5396839384727159,0.03359353834125311,0.5287639714363178,0.053890762615660504,5,0,4.59,maximize
performance.mlp.syn_id,0.49008600133464725,0.5080198011817542,0.5029382244201186,0.006821232629780483,0.5069452237559072,0.006083658327431407,5,0,4.59,maximize
performance.mlp.syn_ood,0.47256944444444454,0.50625,0.4966804320987654,0.012902777746917211,0.5051999999999999,0.011728395061728347,5,0,4.59,maximize
performance.xgb.gt,0.9862905282405642,0.9914645003240632,0.9894689242800083,0.00202055641183943,0.9905620690193637,0.003203039084686443,5,0,1.67,maximize
performance.xgb.syn_id,0.5376373966891984,0.6002838698005065,0.5651962341756449,0.022622489651693545,0.5564779827807972,0.03135404873215253,5,0,1.67,maximize
performance.xgb.syn_ood,0.5401444444444444,0.5745987654320988,0.5593564197530864,0.01170160224661291,0.5572530864197531,0.01098580246913583,5,0,1.67,maximize
performance.feat_rank_distance.corr,-0.10916874409147226,-0.060120637043402064,-0.08464469056743716,0.024524053524035097,-0.08464469056743716,0.02452405352403511,2,0,0.7,minimize
performance.feat_rank_distance.pvalue,2.568979402035697e-07,0.004452991930550173,0.0022266244142451885,0.002226367516304985,0.0022266244142451885,0.002226367516304985,2,0,0.7,minimize
detection.detection_xgb.mean,0.9998797585551787,0.9999639275665536,0.9999230742756605,3.0966218607843106e-05,0.9999158309886251,4.795257619827353e-05,5,0,0.14,minimize
detection.detection_mlp.mean,0.5,0.9988579222767942,0.8706994279243258,0.19211699777551944,0.9913436959858509,0.13204242262175026,5,0,2.36,minimize
detection.detection_gmm.mean,0.08596960901082189,0.6397205588822356,0.2723983891390439,0.19759037028350726,0.2111030086137515,0.1709943866685502,5,0,0.15,minimize
detection.detection_linear.mean,0.9933608002233755,0.9970040440005926,0.9952423268317994,0.00147009031960649,0.9954504813329837,0.0028687304706652705,5,0,0.1,minimize
privacy.delta-presence.score,3.307692305147929,14.999999850000002,9.011538397765698,5.130362298557324,7.833333320277778,11.083333186597224,5,0,0.03,maximize
privacy.k-anonymization.gt,15.0,15.0,15.0,0.0,15.0,0.0,5,0,0.05,maximize
privacy.k-anonymization.syn,11.00000001,18.00000001,13.200000010000002,2.6381811916545836,12.00000001,3.0,5,0,0.05,maximize
privacy.k-map.score,1.0,13.0,6.6,5.161395160225576,6.0,11.0,5,0,0.03,maximize
privacy.distinct l-diversity.gt,15.0,15.0,15.0,0.0,15.0,0.0,5,0,0.08,maximize
privacy.distinct l-diversity.syn,11.00000001,18.00000001,13.200000010000002,2.6381811916545836,12.00000001,3.0,5,0,0.08,maximize
privacy.identifiability_score.score,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.06,minimize
privacy.identifiability_score.score_OC,0.002,0.012,0.0056,0.003440930106817051,0.004,0.002,5,0,0.06,minimize
