Unnamed: 0,min,max,mean,stddev,direction
sanity.data_mismatch.score,0.0,0.0,0.0,0.0,minimize
sanity.common_rows_proportion.score,0.0,0.0,0.0,0.0,minimize
sanity.nearest_syn_neighbor_distance.mean,0.0111330914410942,0.0311302860277809,0.0164076652114409,0.0084548187787385,minimize
sanity.close_values_probability.score,0.978,0.994,0.9892,0.0064187226143524,maximize
sanity.distant_values_probability.score,0.002,0.004,0.0024,0.0008944271909999,minimize
stats.jensenshannon_dist.marginal,0.0108771182915878,0.0127442182025599,0.0115268521283782,0.000796579945798,minimize
stats.chi_squared_test.marginal,0.6551390134996008,0.8572670355098536,0.762958566352209,0.076183687580222,maximize
stats.inv_kl_divergence.marginal,0.8960221825984969,0.9269123716138356,0.9133595437513056,0.0115337567976458,maximize
stats.ks_test.marginal,0.9130965986394556,0.9222666666666668,0.9185926530612246,0.0043177424973051,maximize
stats.max_mean_discrepancy.joint,0.0039994652101895,0.0040378084757363,0.0040073605477738,1.7022154264324914e-05,minimize
stats.wasserstein_dist.joint,0.099736676351883,0.13943833210228,0.1148870366492255,0.0159439519223905,minimize
stats.alpha_precision.delta_precision_alpha_OC,0.7819047619047619,0.8353931034482759,0.8125253201970443,0.0193891455983122,maximize
stats.alpha_precision.delta_coverage_beta_OC,0.4894666666666667,0.5066666666666667,0.4988282993197279,0.007988393774501,maximize
stats.alpha_precision.authenticity_OC,0.5265306122448979,0.578,0.5521061224489796,0.0193173070247178,maximize
stats.alpha_precision.delta_precision_alpha_naive,0.8759183673469387,0.8982666666666667,0.8870236734693877,0.0085708777276838,maximize
stats.alpha_precision.delta_coverage_beta_naive,0.5018666666666667,0.5558666666666667,0.5211145578231292,0.0220320534020637,maximize
stats.alpha_precision.authenticity_naive,0.432,0.474,0.4461306122448979,0.0175360733695191,maximize
stats.prdc.precision,0.988,0.994,0.9911755102040816,0.0026517108023108,maximize
stats.prdc.recall,0.934,0.964,0.9504,0.0121161049846887,maximize
stats.prdc.density,1.0506122448979591,1.0756,1.0633224489795918,0.0091057208630884,maximize
stats.prdc.coverage,0.852,0.916,0.8864000000000001,0.0308350449975348,maximize
performance.linear_model.gt,0.7573943859649124,0.7573943859649124,0.7573943859649124,0.0,maximize
performance.linear_model.syn_id,0.6759368847136342,0.7498322435293922,0.7159551622721956,0.0305770376048993,maximize
performance.linear_model.syn_ood,0.676858947368421,0.7506745614035089,0.7171409824561403,0.0304668604581143,maximize
performance.mlp.gt,0.5,0.5,0.5,0.0,maximize
performance.mlp.syn_id,0.5,0.5,0.5,0.0,maximize
performance.mlp.syn_ood,0.5,0.5,0.5,0.0,maximize
performance.xgb.gt,0.8691285964912281,0.8691285964912281,0.8691285964912281,0.0,maximize
performance.xgb.syn_id,0.8249687320366599,0.8919198595244426,0.853176368297268,0.026571213880379,maximize
performance.xgb.syn_ood,0.8220547368421052,0.8914642105263159,0.8523924912280701,0.0271065003894658,maximize
performance.feat_rank_distance.corr,0.1329292929292929,0.3531313131313132,0.2564848484848485,0.1093918035177668,minimize
performance.feat_rank_distance.pvalue,1.9321655724092625e-07,0.0500424623909194,0.0168040414668572,0.0236979871110349,minimize
detection.detection_xgb.mean,0.75901,0.8082,0.782102612244898,0.0209747212390985,minimize
detection.detection_mlp.mean,0.5,0.501,0.5006,0.0005477225575051,minimize
detection.detection_gmm.mean,0.49528,0.5168367346938776,0.5087933469387755,0.0087280493700433,minimize
detection.detection_linear.mean,0.5672,0.59398,0.5828694693877552,0.0122611308605354,minimize
privacy.delta-presence.score,2.6666666637037033,3.9999999600000007,3.2790476080404347,0.5466824163203641,maximize
privacy.k-anonymization.gt,1.0,1.0,1.0,0.0,maximize
privacy.k-anonymization.syn,1.00000001,2.00000001,1.60000001,0.5477225575051661,maximize
privacy.k-map.score,1.0,2.0,1.4,0.5477225575051661,maximize
privacy.distinct l-diversity.gt,1.0,1.0,1.0,0.0,maximize
privacy.distinct l-diversity.syn,1.00000001,2.00000001,1.60000001,0.5477225575051661,maximize
privacy.identifiability_score.score,0.344,0.376,0.3616,0.0138130373198656,minimize
privacy.identifiability_score.score_OC,0.358,0.392,0.3783999999999999,0.0143108350559986,minimize
