Unnamed: 0,min,max,mean,stddev,direction
sanity.data_mismatch.score,0.0,0.0,0.0,0.0,minimize
sanity.common_rows_proportion.score,0.00799999999984,0.01799999999964,0.013599999999728,0.0035777087639281,minimize
sanity.nearest_syn_neighbor_distance.mean,0.583014288261307,0.6836214795482676,0.6198436283862154,0.040153791346206,minimize
sanity.close_values_probability.score,0.008,0.018,0.0136,0.0035777087639996,maximize
sanity.distant_values_probability.score,0.03,0.138,0.0896,0.0513108175729056,minimize
stats.jensenshannon_dist.marginal,0.0103324806313579,0.0114911055402865,0.0111018634675252,0.0004636357048182,minimize
stats.chi_squared_test.marginal,0.9935934269833868,0.9984932683243825,0.9971624490339548,0.0020168110645473,maximize
stats.inv_kl_divergence.marginal,0.9864340233361342,0.9889497419189794,0.9880288923937334,0.0010317478798217,maximize
stats.ks_test.marginal,0.942973129992738,0.9508148148148148,0.9475160341557856,0.0030901352183343,maximize
stats.max_mean_discrepancy.joint,0.0051293095146839,0.0057040802288608,0.0053169077719118,0.0002335947106656,minimize
stats.wasserstein_dist.joint,0.3451339859568662,0.482426249364786,0.389411256586046,0.0559793283652461,minimize
stats.alpha_precision.delta_precision_alpha_OC,0.4074074074074075,0.6956444444444444,0.5302124969253776,0.1115591550748119,maximize
stats.alpha_precision.delta_coverage_beta_OC,0.2983855650522318,0.4462222222222222,0.3410360614854477,0.0612246032386305,maximize
stats.alpha_precision.authenticity_OC,0.5413333333333333,0.5922865013774105,0.5726699312010985,0.0211955232839556,maximize
stats.alpha_precision.delta_precision_alpha_naive,0.805318138651472,0.8301886792452831,0.8179169245365163,0.0103381481065508,maximize
stats.alpha_precision.delta_coverage_beta_naive,0.5623931623931624,0.611764705882353,0.5872863498908741,0.0218849938671056,maximize
stats.alpha_precision.authenticity_naive,0.3986928104575163,0.4426666666666666,0.4121090569292365,0.0176821091212266,maximize
stats.prdc.precision,0.9013333333333332,0.9230769230769232,0.9129714174926972,0.0101058839374347,maximize
stats.prdc.recall,0.916,0.944,0.9312,0.0103537432844358,maximize
stats.prdc.density,0.5256198347107438,0.5612535612535613,0.547252871677402,0.0171793228042266,maximize
stats.prdc.coverage,0.694,0.742,0.7192000000000001,0.0233066514111315,maximize
performance.linear_model.gt,0.9570866666666668,0.9570866666666668,0.9570866666666668,0.0,maximize
performance.linear_model.syn_id,0.8377549999999999,0.8876395833333334,0.8585795833333332,0.023526375371222,maximize
performance.linear_model.syn_ood,0.8370799999999999,0.8881333333333332,0.8583213333333333,0.0241037730564232,maximize
performance.mlp.gt,0.8153802083333334,0.8153802083333334,0.8153802083333334,0.0,maximize
performance.mlp.syn_id,0.60640625,0.6240572916666667,0.6142458333333334,0.0069142713206067,maximize
performance.mlp.syn_ood,0.6169333333333334,0.6453333333333333,0.6288666666666668,0.0103978363133874,maximize
performance.xgb.gt,0.9923333333333332,0.9923333333333332,0.9923333333333332,0.0,maximize
performance.xgb.syn_id,0.7830429166666667,0.8103141666666666,0.7969904999999999,0.011229825759105,maximize
performance.xgb.syn_ood,0.7830066666666666,0.8101066666666666,0.796716,0.0110960259152144,maximize
performance.feat_rank_distance.corr,-0.2151686919230413,0.068772877113789,-0.0591192378958332,0.1273494865813154,minimize
performance.feat_rank_distance.pvalue,2.4104334088565563e-10,0.0725764510639123,0.0344247308240062,0.0331240262989142,minimize
detection.detection_xgb.mean,0.6752003424657534,0.7118722334004024,0.6923208566389697,0.0135969491512521,minimize
detection.detection_mlp.mean,0.4515830985915492,0.5118,0.4943597726890766,0.0242639344469801,minimize
detection.detection_gmm.mean,0.4648482284505552,0.5033378269617707,0.4837191813815313,0.0166266737745169,minimize
detection.detection_linear.mean,0.4574344144144143,0.4985579058699101,0.4742559299174775,0.0156152222556066,minimize
privacy.delta-presence.score,2.0714285699489796,4.142857136938775,3.1041968528051975,0.7470056674739697,maximize
privacy.k-anonymization.gt,14.0,14.0,14.0,0.0,maximize
privacy.k-anonymization.syn,6.00000001,14.00000001,9.60000001,3.0495901363953815,maximize
privacy.k-map.score,7.0,14.0,10.4,2.5099800796022267,maximize
privacy.distinct l-diversity.gt,14.0,14.0,14.0,0.0,maximize
privacy.distinct l-diversity.syn,6.00000001,14.00000001,9.60000001,3.0495901363953815,maximize
privacy.identifiability_score.score,0.162,0.214,0.1896,0.0230824608740056,minimize
privacy.identifiability_score.score_OC,0.354,0.414,0.388,0.0244131112314674,minimize
