input1,input2,input3,input4,input5,input6,input7,input8,input9,input10,input11,input12,input13,input14,input15,input16,target
0,78,34,100,70,82,52,52,76,35,100,3,55,0,7,2,3
14,100,14,87,0,67,30,39,100,42,89,62,66,31,69,0,4
0,77,62,100,83,85,100,67,92,48,85,31,58,4,35,0,3
0,92,25,100,72,78,74,40,42,8,15,0,53,37,100,43,7
0,47,30,67,64,78,100,100,93,74,61,50,54,25,26,0,1
100,72,58,100,5,72,0,36,40,0,92,11,66,31,21,11,6
100,80,60,100,54,80,42,57,55,39,72,7,42,17,0,0,5
9,75,31,99,58,100,55,58,43,14,0,0,30,7,100,3,2
22,94,46,100,82,79,57,55,100,38,93,16,49,0,0,8,3
35,82,59,100,73,76,38,47,75,16,100,3,53,0,0,1,3
100,92,56,100,20,78,0,39,42,0,88,1,53,25,1,30,6
35,100,33,71,73,35,43,0,0,29,1,63,52,99,18,95,5
10,87,67,100,100,99,57,70,52,49,0,15,33,0,93,11,5
14,76,52,100,81,82,61,47,35,16,0,7,50,0,100,9,1
20,100,27,99,49,85,57,60,100,42,80,17,50,0,0,3,3
100,100,58,99,31,70,1,29,40,5,93,6,62,21,0,0,6
89,97,76,100,33,77,0,40,33,0,100,23,92,66,44,96,8
38,95,22,65,48,33,53,0,0,11,64,52,100,90,32,100,8
100,100,74,100,38,89,13,56,65,46,100,20,48,0,0,8,5
47,100,25,93,0,63,11,20,63,0,100,15,78,34,27,25,6
55,85,100,57,64,76,72,100,94,67,84,9,46,0,0,0,9
25,67,52,100,100,74,66,44,43,8,0,0,43,49,92,83,8
28,68,61,100,69,61,56,34,26,2,0,0,54,2,100,12,2
27,91,42,61,75,24,52,0,0,1,33,45,100,94,100,100,8
78,83,32,100,39,69,62,30,16,0,0,28,73,63,100,98,8
0,75,15,100,58,98,60,64,53,37,16,9,36,0,100,6,2
25,100,24,79,0,50,0,29,76,31,81,53,100,28,83,0,4
0,87,61,100,95,79,66,40,53,0,17,1,52,32,100,34,7
100,100,38,97,0,81,26,55,82,22,100,4,68,6,12,0,5
0,78,38,100,62,76,50,41,70,29,100,15,51,4,14,0,3
19,93,63,100,87,99,67,69,96,56,100,28,50,0,0,9,3
100,72,75,100,41,90,42,83,79,45,94,70,57,29,0,0,9
0,53,32,68,65,98,68,100,79,75,56,50,41,25,100,0,1
32,73,9,50,0,0,100,7,94,48,98,100,85,89,43,56,0
53,78,51,64,41,100,44,76,100,44,90,15,44,0,0,21,9
32,75,0,100,29,73,78,58,100,35,93,8,46,0,11,7,3
